episode,service_level,squared_starvation_penalty,squared_congestion_penalty,starvation_severity_max,gross_starvation_risk
283,0.9375452570601014,-4.113069040806935,-4.034233328734362,-2.816566429409085,-5.131862427269362
284,0.9397994303346784,-4.124799399573853,-4.038268412157454,-2.852461079680283,-5.139319163473868
285,0.9330363860715682,-4.123376346607537,-4.0389491022653665,-2.849402599162718,-5.15045935718522
286,0.9377855781160166,-4.1242656980182995,-4.043555280404697,-2.8475148883880275,-5.153714602791058
287,0.9374307365142122,-4.1271303010034375,-4.051898244307692,-2.852094977082913,-5.161081673096042
288,0.9256995625861346,-4.1350887480918885,-4.061888349368036,-2.877092760205665,-5.170592986031827
289,0.9337170554377461,-4.128275857095175,-4.060542418173401,-2.824514577129724,-5.1800812411298995
290,0.9411817907747965,-4.12794472260092,-4.0624539559772055,-2.8161188099303613,-5.18476380635151
291,0.9426378143133463,-4.129433638604905,-4.067537771925497,-2.7991871683958887,-5.183560670867853
292,0.9357632195498087,-4.132052748296947,-4.075189629526973,-2.794290638500088,-5.19328343760833
293,0.9368218568723513,-4.13062233535799,-4.076834262608198,-2.785610374858685,-5.193032759547626
294,0.9356525897366926,-4.141445733169739,-4.086784377632777,-2.8119527004172498,-5.199180149452941
295,0.9303695288208562,-4.15332324769084,-4.095572407410473,-2.8284496117459463,-5.206458081143789
296,0.9315117634749335,-4.164806992939718,-4.112407208611913,-2.8684885179052872,-5.210050433292206
297,0.9397554517597358,-4.1631571904160705,-4.114144688085075,-2.8343697059582356,-5.21108543820723
298,0.9363909363909364,-4.162843022674213,-4.117479440578892,-2.8142853267591734,-5.2155995069455665
299,0.9368102796674225,-4.1613700995434275,-4.121867825380683,-2.80085235851217,-5.221608216519113
300,0.9296568260152854,-4.17016414992272,-4.1344690127938595,-2.825479052653797,-5.23443251614545
301,0.9294737472310364,-4.185345142958378,-4.1478261776733625,-2.8642701121652205,-5.243577616421006
302,0.9360126601176435,-4.190309955864534,-4.150303570045619,-2.866437137567031,-5.248985405560111
303,0.9414032152034901,-4.195167627100481,-4.154500008206112,-2.872017931918245,-5.256973665351285
304,0.9376152793478908,-4.196361356028991,-4.1595170509659685,-2.8569194263175093,-5.265114983795189
305,0.9343360344466705,-4.2037995215644965,-4.166188664105227,-2.882689175671331,-5.269600532365843
306,0.936752085993408,-4.208288618904993,-4.175808555304916,-2.8969936143067105,-5.2785116383735815
307,0.9302852373997794,-4.21954600547684,-4.18276207334424,-2.926537261598983,-5.291200157313023
308,0.9307285599068017,-4.233278768838683,-4.192315999909697,-2.976248320762293,-5.300967367203729
309,0.9317526336561522,-4.242685748643867,-4.20389959815028,-3.008274546028239,-5.303370109112942
310,0.9319794835092742,-4.24748556930725,-4.2113903937712065,-3.0099489832546835,-5.3116066015820635
311,0.9351569214355571,-4.251648152935721,-4.216606223127376,-3.020854324619847,-5.322259112744011
312,0.9395260720514825,-4.250955874509488,-4.2210593117045905,-3.015553362910223,-5.3267068908038295
313,0.9326705560185736,-4.254899925264468,-4.225005445838353,-3.0204635976857555,-5.33283188660066
314,0.9342235856717496,-4.259282029219887,-4.235437987370225,-3.029257086183791,-5.334744942122881
315,0.9412648791631598,-4.254960330490419,-4.239614914190279,-3.0066558051945216,-5.333120415210273
316,0.9395371234237216,-4.25187905086247,-4.241640592769882,-2.979483460109791,-5.337720869113293
317,0.9284350304062987,-4.263232488159879,-4.25495275370162,-3.019112300743529,-5.3511176090855965
318,0.941027725097083,-4.262937602196599,-4.260643686593128,-3.0064015985070456,-5.354833593046011
319,0.936352657004831,-4.266197612938009,-4.269813039802128,-3.011996125850888,-5.3572161212319305
320,0.9349542058327308,-4.2749092454763815,-4.281183050911711,-3.0382530849332636,-5.361941792143828
321,0.9371321075307968,-4.278935492217852,-4.2920311976793215,-3.0429430648814306,-5.3659833202244105
322,0.9372421216288943,-4.285924026152842,-4.299526345293022,-3.051153301863691,-5.374263315505344
323,0.9363641693047251,-4.296107497968288,-4.308782690744942,-3.0830452536425725,-5.379172073360813
324,0.9412257100149477,-4.297082411458943,-4.314654041439853,-3.064087846623994,-5.3843044496939765
325,0.9337248322147651,-4.296686908628826,-4.3171290341777055,-3.057301377213055,-5.392535552881934
326,0.9351727432888411,-4.298013743256737,-4.320215631899404,-3.051618794608257,-5.406719762335033
327,0.9426509343555343,-4.292101484145768,-4.31599170813466,-3.0042851088091864,-5.407987512037231
328,0.9397499167398347,-4.291070677615437,-4.313839177646776,-2.9762846556514604,-5.410365440433915
329,0.9351952605489058,-4.295256817247134,-4.31922879816582,-2.990141377212463,-5.422335166985585
330,0.9346574811368584,-4.296372650432461,-4.322787571262694,-2.9820171565968328,-5.421966985669651
331,0.9370688356680223,-4.29594822597904,-4.322843670339753,-2.962100694866154,-5.429604344083275
332,0.9297792808828764,-4.306785184680853,-4.335015769816533,-3.0025611226494986,-5.437168237117615
333,0.9364314809859364,-4.305592435041797,-4.334679557161963,-2.979663205960742,-5.444047377303712
334,0.9408266159466232,-4.307153019427999,-4.335804027317894,-2.9646129129658596,-5.4509909318705185
335,0.9424853571644224,-4.302103676663437,-4.3300972894998315,-2.9220156797086094,-5.446171700220467
336,0.9355120745274201,-4.303205959386993,-4.33347431950012,-2.911460737280807,-5.44349178824062
337,0.9315341585336825,-4.31352670855298,-4.344865897429494,-2.9552360756354985,-5.4542778404098895
338,0.9345012107261368,-4.31897724754354,-4.3544033966917155,-2.961921720301429,-5.459170179750139
339,0.9439964291028121,-4.315189023734256,-4.3530767969508215,-2.9288139719748005,-5.465517250757109
340,0.9404665890014039,-4.312886305450605,-4.35816326533115,-2.920836554086322,-5.465075220440403
341,0.9418161064551981,-4.3046126245662455,-4.358648175953818,-2.8681859973618145,-5.465635408885012
342,0.9368836877747416,-4.30265920251069,-4.359382454262433,-2.858170491334107,-5.4705688487734605
343,0.931386514719848,-4.310813583603405,-4.367193329438329,-2.892376281840046,-5.4738823993923855
344,0.9412926982606353,-4.310463638767742,-4.369319106197201,-2.869919744195712,-5.472341408585017
345,0.9363931303390184,-4.320502116054515,-4.381149387614202,-2.905170984366983,-5.479933772859743
346,0.9402882839954733,-4.321463196180662,-4.381984533308168,-2.890565710234171,-5.483310701279896
347,0.936155405609852,-4.328837233885033,-4.392557168272402,-2.911283502491415,-5.496248888025564
348,0.9432107644820042,-4.327656433546046,-4.3914274261878266,-2.8853545392412303,-5.50148662485794
349,0.9365131578947369,-4.333326815550468,-4.398704816648534,-2.9051870077766706,-5.503583733049805
350,0.9331802803286612,-4.343310551682109,-4.405162697279495,-2.9324619738170368,-5.50765811800941
351,0.9397154641640265,-4.344851295481382,-4.408844026267652,-2.9354629081909698,-5.516211137019511
352,0.9376287410638555,-4.3479630240125555,-4.412771221884319,-2.9399470012784668,-5.517719330077731
353,0.9399970162613756,-4.349315550141764,-4.414209266356055,-2.944651732014918,-5.516914126871528
354,0.9315224903097864,-4.35921466250601,-4.424094966169945,-2.9788403927695177,-5.521833746197078
355,0.9374811508534894,-4.362891818949594,-4.432101016559029,-2.978237870089535,-5.521627130337716
356,0.9349873994959799,-4.363546238193759,-4.436731650657532,-2.971931143883275,-5.526294886962716
357,0.9315438659700954,-4.368913910474755,-4.445598765862602,-2.989914907760589,-5.535776589219765
358,0.9368665540540541,-4.373636334839893,-4.448212009936436,-2.9942175524849537,-5.542059048081665
359,0.9344702965861235,-4.377637178712562,-4.4541992860306525,-3.0007186816495555,-5.550163323990717
360,0.9363557366733587,-4.383372455303817,-4.460112888502721,-3.024183916486893,-5.5599952067308065
361,0.939873417721519,-4.385794709442467,-4.4632616103052385,-3.0156931286395703,-5.564686624443725
362,0.9403423569265821,-4.385268237907377,-4.467210601803305,-3.0063496335347133,-5.563618898350367
363,0.9333976542949317,-4.3901700852568775,-4.472723412416378,-3.0206097725431102,-5.57304988049179
364,0.9310825132475398,-4.394715907766882,-4.477840983629254,-3.0346092861478087,-5.582861780855138
365,0.940693568345758,-4.389407712147429,-4.481135825469829,-3.0045939804211748,-5.586053343718199
366,0.9397985265373628,-4.3877780289799455,-4.483861955197399,-2.9931911289867728,-5.595106661124469
367,0.9383891828336273,-4.393989557064386,-4.490209524189075,-3.0170587085504526,-5.608301560830993
368,0.938250739421742,-4.394331658114252,-4.4934986274555095,-3.0005696866998997,-5.6097199976118075
369,0.9369423140051927,-4.40109605616104,-4.500529312539017,-3.026302843830668,-5.6116074461894145
370,0.9368182504910108,-4.4071885923130365,-4.5056548251949895,-3.0356774501935537,-5.6189483686414095
371,0.9393783791947322,-4.4069555835507686,-4.504475464025854,-3.0188724224586756,-5.6243147170433225
372,0.9434291210773116,-4.408332489718145,-4.5023206833329805,-3.011530343652851,-5.625733214282342
373,0.9380761403088711,-4.4115036168365265,-4.511889213244232,-3.01288071766285,-5.625751616205623
374,0.9407185265963892,-4.411644239453012,-4.5142999768637555,-2.996562677248062,-5.628606477140395
375,0.938602554470323,-4.4157185304843685,-4.521489949468673,-3.005720327689336,-5.6336979308456945
376,0.934114512368668,-4.4207028814071005,-4.5291175417445855,-3.026440639580566,-5.638015922362773
377,0.9314723097703737,-4.429760323559369,-4.538712756683571,-3.052829703925433,-5.647231562615385
378,0.942245508982036,-4.425912799679191,-4.537112864723667,-3.023747396297704,-5.648470191845975
379,0.9362804508544419,-4.428599187070706,-4.542262540810411,-3.0352292083813626,-5.656872564158036
380,0.9393366918555835,-4.428557389557524,-4.5465031438797165,-3.034498387046495,-5.664419355706183
381,0.9347981634965118,-4.429432115015493,-4.551745861224113,-3.0221243958257884,-5.669038331902339
382,0.9345608809459337,-4.438334368263345,-4.562670446735117,-3.05889286885113,-5.670435807689719
383,0.9375315459754758,-4.444465591547186,-4.569834115747899,-3.0828862248639823,-5.675319651034951
384,0.9389093767003204,-4.44189205258914,-4.568050298170807,-3.0695949237437716,-5.679119403083239
385,0.9285862693300881,-4.447286231545153,-4.571887435018641,-3.084417987611808,-5.682593689934521
386,0.932726837443141,-4.454994378180877,-4.580968923289925,-3.11604504242699,-5.691353225523799
387,0.9408077154912597,-4.450789493227248,-4.58319563417757,-3.0834451649232566,-5.694374936151504
388,0.9395208327101965,-4.454534710432148,-4.585528616339036,-3.0814064862884782,-5.698209726846235
389,0.9357633701822528,-4.457685496694789,-4.5934482008541515,-3.0980919266717444,-5.7045244082014746
390,0.9431747443308137,-4.458133791048509,-4.593784118106878,-3.086608912396619,-5.709924675056238
391,0.9340903042668323,-4.464086110820057,-4.596691276574207,-3.104872648183999,-5.715564480741346
392,0.9329473178927157,-4.471973040822993,-4.601845785482154,-3.1207409656487863,-5.72802172313652
393,0.9324489856891041,-4.477634631520886,-4.609531007663152,-3.130493214149381,-5.735611346571561
394,0.9385624454674008,-4.478960925347393,-4.615309075014576,-3.1194818557196626,-5.7392646647732635
395,0.9411484677179411,-4.4801976212973145,-4.617768754988439,-3.107953485355826,-5.741834380799659
396,0.9326806111852841,-4.48683521926474,-4.622609869163607,-3.131820660404343,-5.73979025916228
397,0.9353628148548441,-4.485249889433896,-4.626380714956449,-3.121362445838712,-5.745151120469448
398,0.936179129497695,-4.486147883938582,-4.631817506443358,-3.117153441135977,-5.752244326777684
399,0.9359670196043539,-4.490921325593146,-4.640772655920772,-3.128711040733995,-5.750702394869155
400,0.9373611194522852,-4.492464642495996,-4.64371027080404,-3.1212761655532426,-5.753188359819789
401,0.9392842180860614,-4.490340375956362,-4.642001203490255,-3.1008800820907565,-5.754633752101854
402,0.9343340142700655,-4.499784427107403,-4.6536603357809465,-3.1345717278302776,-5.761815344283692
403,0.9337315384386794,-4.504903134714512,-4.6615521556973425,-3.150262194755947,-5.762917487208989
404,0.9373091920321616,-4.5101329004415405,-4.667259032459844,-3.161673879280635,-5.769366455941097
405,0.9388877204578914,-4.511317312257462,-4.66920562485963,-3.1558015952214253,-5.777708963681046
406,0.9322135753132418,-4.515259982369843,-4.675794972227887,-3.179677914066332,-5.780618057033966
407,0.933164632331051,-4.5191353330977195,-4.679781389626819,-3.1851014921530116,-5.789328810956562
408,0.9330172079568161,-4.530507590803472,-4.691733404785223,-3.223945148430606,-5.7938594487726265
409,0.9354682340109673,-4.530940196238516,-4.69578537623293,-3.219147019227888,-5.798220747308361
410,0.9337457952907257,-4.534565578443864,-4.699884236585428,-3.2283119026876426,-5.799724882824849
411,0.9397627108305121,-4.530314551332012,-4.699699900830062,-3.1865944120780143,-5.800551143704857
412,0.9359360553550657,-4.532697028805068,-4.707175114370187,-3.194462135735961,-5.8027125802999455
413,0.944627554383652,-4.528058511509813,-4.702792297915196,-3.1551831297920745,-5.803156789081436
414,0.9356749640976544,-4.53284050713022,-4.710497733576215,-3.170167756496936,-5.814645528169411
415,0.9260493004663558,-4.540934705612223,-4.721303128818922,-3.2002758252026564,-5.820627826117849
416,0.9295385631511003,-4.54951670667088,-4.734607023397916,-3.228608844311881,-5.824468902685593
417,0.9429490486450399,-4.5427706316617815,-4.734743397756605,-3.1936710768704883,-5.821824978188519
418,0.9291286998987552,-4.5494947859929145,-4.744761490763889,-3.2227667009985566,-5.824201969710489
419,0.9228851182874171,-4.561988914594452,-4.758478933947361,-3.276090777818663,-5.833977697641458
420,0.938757838160645,-4.56077752586321,-4.7588818916973405,-3.255658781758157,-5.834916253358258
421,0.9297109271920355,-4.567574371909549,-4.762185190580655,-3.2678917036331283,-5.846932173756205
422,0.9337465523888608,-4.570420514966095,-4.771233681127746,-3.2754202942529376,-5.851788247771215
423,0.9463139120095125,-4.565866095963791,-4.7701563762455566,-3.2529140887061008,-5.855515098684683
424,0.9386836062151442,-4.556934535491633,-4.770230963553911,-3.2113563370847684,-5.859030475897219
425,0.9452628407892755,-4.553962144596361,-4.767671703134658,-3.1725243655055357,-5.862005549578705
426,0.9357923497267759,-4.556614126797542,-4.770914733423915,-3.1817652117452377,-5.872093482492711
427,0.9384545454545454,-4.559375176289584,-4.776521696400504,-3.1818995323491968,-5.877638017505056
428,0.9360839710820049,-4.5602045323052405,-4.7792683120702595,-3.174126688701786,-5.8870218539307775
429,0.9447754080781604,-4.558723721161749,-4.778805168943678,-3.156934823978818,-5.892252495614731
430,0.9332654710936799,-4.564480218683525,-4.782195071516006,-3.1663664946133747,-5.893046567066602
431,0.9285778215340553,-4.574410753816736,-4.791079284642533,-3.2068083240172225,-5.9017230789735
432,0.9397057027720113,-4.574370898977323,-4.794072878035472,-3.200388871541237,-5.907633574530609
433,0.9410360251450677,-4.572392950720342,-4.7888393084059615,-3.1732143842985883,-5.908738623560591
434,0.9366159355416294,-4.57152603508219,-4.791301499123829,-3.1603091950854307,-5.910064823720326
435,0.9309600862998921,-4.574824981777402,-4.797475419672426,-3.1743812274931553,-5.913819422637845
436,0.9307685514967768,-4.584301909751076,-4.8080479852397024,-3.206954084884336,-5.920558919850244
437,0.9296926095487247,-4.5870611753843775,-4.812520600921019,-3.2020619198957885,-5.925248750957303
438,0.9419264718994264,-4.590407828171621,-4.817307286827947,-3.2100830776542844,-5.926944959686755
439,0.9325903289591947,-4.593664984162768,-4.822619004624823,-3.223061994266325,-5.934983276770825
440,0.9303350707371556,-4.597937962614328,-4.829809271779704,-3.2327426237065993,-5.940281428214278
441,0.936769394261424,-4.599985080199812,-4.833538362041974,-3.240387384288205,-5.941836192058816
442,0.9299353525679397,-4.604876000147181,-4.839001525099221,-3.2555741636482205,-5.952533306530774
443,0.9376172607879925,-4.6075197795263785,-4.8455803357294585,-3.2612916329818273,-5.961013375097094
444,0.9406285006780261,-4.601399996158457,-4.844678944354288,-3.2287979060305223,-5.961930907620312
445,0.9355179066682744,-4.603340656067106,-4.84512575688107,-3.2251392519875135,-5.965348755255484
446,0.9367327951018938,-4.602674857779373,-4.846064101011528,-3.2188183389140166,-5.971857621625188
447,0.9339081314107329,-4.609644167517877,-4.853678443676721,-3.2388871976882134,-5.980378131565884
448,0.9363803330021377,-4.611807892449809,-4.859357554036429,-3.2348808462516416,-5.986576452843361
449,0.9367276615969582,-4.611005774760044,-4.8614322490343245,-3.223428849116961,-5.9882031194261796
450,0.9343351845802026,-4.613855375771003,-4.86155862277406,-3.227209118884296,-5.995606084566183
451,0.9404641475751264,-4.6152893498909116,-4.861661142889436,-3.2222077014201176,-5.998606503674776
452,0.9355033334338894,-4.616237444225756,-4.8646714407352745,-3.2162909434499465,-6.00508098622043
453,0.9315052196413169,-4.620443369907382,-4.874154775331196,-3.225098349316394,-6.007179996764459
454,0.9352563332933125,-4.624966039161363,-4.877303817845414,-3.228922739728956,-6.008547829191148
455,0.9349674384949349,-4.623723583534894,-4.879783633210666,-3.2170093819753807,-6.014973284758516
456,0.9343923891581404,-4.625194858758462,-4.886228702222975,-3.23262555269587,-6.013921157081134
457,0.9397372401316765,-4.624364793530037,-4.887299193220609,-3.2272227373527174,-6.013282288798043
458,0.9377090919856708,-4.626063563867792,-4.889995404652161,-3.22768255841317,-6.018183097886681
459,0.9305718497127214,-4.627960733534512,-4.897608735866042,-3.2394289282391333,-6.020849192265058
460,0.9379343255092606,-4.630101871778685,-4.90255399311113,-3.235464385231464,-6.01921281651147
461,0.9362195593351372,-4.633389318847784,-4.909211111160154,-3.2382750506780327,-6.018017277294987
462,0.9336436328917532,-4.638327774307375,-4.913394930927345,-3.2500225647503953,-6.024006585035106
463,0.9381259265982875,-4.638277885808966,-4.915176578242022,-3.2429391889304475,-6.02664445951809
464,0.9439257929383602,-4.636622379427208,-4.917259207197485,-3.216135438625191,-6.022300743600926
465,0.9285905880249158,-4.641906458635386,-4.924816888728543,-3.2424121592130306,-6.030840743404557
466,0.9348251075220307,-4.645465722817789,-4.931560727859679,-3.2562334515318083,-6.031833367472128
467,0.9356028794241151,-4.649439406575547,-4.938140619010487,-3.262124991698234,-6.0358215862370415
468,0.9434581530657914,-4.645812894609173,-4.935747943652079,-3.2255647613892386,-6.037066676031655
469,0.938823389659371,-4.646035120641394,-4.936406698522701,-3.208769293968481,-6.035384161634748
470,0.9400803358400531,-4.648393806349919,-4.938627646483501,-3.2003233127938313,-6.032777554578905
471,0.9291366692449574,-4.657390466320078,-4.946147216883332,-3.2354016615316046,-6.041484359637031
472,0.9340141398271798,-4.660488047933649,-4.949183764104458,-3.2450973075917955,-6.0498185797377735
473,0.929108322725344,-4.670511636668742,-4.95714443886622,-3.2838847390152655,-6.054793154663078
474,0.9433676100342767,-4.66923901311685,-4.957279668798276,-3.258681650694529,-6.056311627479996
475,0.9308321800348998,-4.673562908174368,-4.964994126675023,-3.2679768669377802,-6.06080259925877
476,0.937818127697574,-4.6757633309214235,-4.969539472899276,-3.2682722372427206,-6.059990582506408
477,0.9444395136238573,-4.671822274648746,-4.9688418819922076,-3.2461713761907363,-6.060696609277882
478,0.935052902145974,-4.677777824389574,-4.9770099754073485,-3.267804993580065,-6.069522465877479
479,0.9364635904830569,-4.680164367990273,-4.97982104327745,-3.269031686061058,-6.072053071985351
480,0.9373254825786087,-4.678056507986467,-4.983656090339812,-3.248542167617278,-6.0721448436420635
481,0.934494318687513,-4.683505383559969,-4.988240704818782,-3.2675422915476258,-6.073633244478183
482,0.9339763944640824,-4.6870164020100376,-4.990794410928578,-3.270676923216219,-6.080088922407958
483,0.9354226878612717,-4.690058011660859,-4.997019415426455,-3.2642575958902484,-6.0791066657829305
484,0.9351452061276394,-4.693738080240416,-4.998667711929168,-3.2829099867206937,-6.088723834553052
485,0.9430712947265102,-4.691597439268378,-4.998461771126376,-3.2660878320901405,-6.087710378036349
486,0.9372761448065595,-4.692716302831403,-4.999804620556171,-3.2631345616109546,-6.089125323414834
487,0.9323429389654555,-4.697603591976557,-5.005766292856237,-3.2767188411344064,-6.093993696485225
488,0.9352437223042835,-4.700808944262107,-5.009326763492644,-3.287599346015918,-6.099968782805192
489,0.934827679456747,-4.703867848633683,-5.014701414426753,-3.289445744884515,-6.102040940920923
490,0.938983562057005,-4.70598595150043,-5.017120115214086,-3.2907239338863974,-6.106926195041082
491,0.9333849728892332,-4.705666794534324,-5.017859617852536,-3.285628343111939,-6.109065875146717
492,0.9377542474276143,-4.709184761414746,-5.0209452403242025,-3.279715654259184,-6.108655888409374
493,0.9422569063232545,-4.71026148299165,-5.027689395950447,-3.2788208059078072,-6.111338485780188
494,0.9385221439656202,-4.71250053219052,-5.03365194861135,-3.2813071466788717,-6.117152645655095
495,0.9334146922252649,-4.717770808673395,-5.040871397323629,-3.2928203098168325,-6.116315930675283
496,0.9373166822896193,-4.714803487832559,-5.039452579657493,-3.278326093923741,-6.118900807155144
497,0.9434621649637198,-4.711099766509024,-5.040700655812424,-3.2542065787553733,-6.115762878575836
498,0.9370802614691222,-4.7138555051569035,-5.04181040972095,-3.2560493747096744,-6.124531746265782
499,0.9433055829081252,-4.713666082907953,-5.043846336913278,-3.2391274622789763,-6.1229898936210585
