episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
116,0.9120556980578967,-130.9878127985018,-0.5753707397322981,-607.6520054173404,-528.9363354850931
117,0.9335395519250406,-130.4889325028257,-0.22295626462716167,-602.4056246525307,-528.0660264966021
118,0.9365424019083153,-129.94637519772547,-0.10465064303413221,-599.0300547542633,-523.657977357083
119,0.934967349494588,-128.74868907287512,-2.989576717080575,-595.0556173024225,-522.2906099207127
120,0.9364160106174404,-128.26092510719982,0.0,-594.2430916718015,-520.9639674321988
121,0.9326185912793483,-127.85365532152721,-1.9643287630555963,-593.3473103105275,-521.6800171372348
122,0.8854805108541409,-131.19583817177022,-0.05936352818365974,-604.0332425232795,-528.204187135562
123,0.9145677229093316,-130.58146935753558,-1.5959692812321387,-604.2890904891282,-526.4978532368651
124,0.9154593692243487,-130.83918935769339,-1.5797937423305322,-604.9382404597304,-524.8031223599608
125,0.9232177148343735,-129.86826103882157,-1.2633399708425377,-600.9155256825314,-520.668889555995
126,0.848314606741573,-131.13916841501447,-31.13065954429232,-620.1966971194624,-534.9329198206404
127,0.8351496592512534,-133.93465031739834,-15.889623059181156,-648.0950001193113,-556.4552611268015
128,0.9304600107674822,-134.1856111979224,-3.188964231769083,-647.3754571645649,-557.0009923852631
129,0.9365624051017309,-132.77689014160603,-4.603257380883095,-640.3293846379397,-552.1571994516262
130,0.9319178123042973,-132.97238379598457,-2.973365900006797,-638.9912134720903,-553.1073550307794
131,0.9298315103135187,-132.29025718129546,0.0,-637.3697862452517,-553.3653754419531
132,0.9310710498409331,-131.34241980340016,-3.8032066535504208,-636.9592673356551,-554.5695159638007
133,0.9313693463605857,-130.71402405758244,-1.0470097706660477,-634.9602551430493,-553.319524827339
134,0.9185703092037851,-131.3148852850184,-2.6258208049822938,-638.1767357631956,-556.1412740760729
135,0.9371788597993639,-131.0689087772151,-2.9354987321859523,-635.7606610877835,-554.4172366583715
136,0.9218517732002548,-130.83154483838817,-1.2196412518520654,-638.4133851497166,-556.8731723720327
137,0.9366403540246382,-130.26701431136252,0.0,-632.9848613464848,-551.2453990088362
138,0.9249590225003725,-129.83391826706355,-0.013425207878936626,-631.2273082392327,-550.8811990078478
139,0.9341178595076145,-129.11216250710615,-0.5235123102218082,-629.1336416702791,-550.8505826731265
140,0.9111522022492347,-128.7789499032192,-0.18496090061352644,-623.416919777049,-548.810793179377
141,0.9306945392998188,-128.5032018887242,-1.4769904572509853,-624.3043972290887,-550.020183640891
142,0.9276852709933934,-127.76007724977536,-1.428629338327235,-623.4964151472074,-549.4833573290557
143,0.9285454655600655,-127.04012062673392,-0.7884572012849783,-624.4242672183357,-549.4405866508595
144,0.9250984755089154,-124.99652355263846,-0.21063211308925525,-619.4724213643274,-546.8386384924206
145,0.9299682635635484,-124.49179615554681,-1.5462820630078713,-618.7576401682164,-544.6681347564132
146,0.9325214553366372,-124.43017430002767,-0.407741827333791,-617.4677398388052,-545.0453398393419
147,0.9252988047808764,-125.44935904519532,-0.5389889659672141,-622.2721457122132,-548.2365960166986
148,0.9332591434071222,-125.24370551129738,-1.397320331567652,-620.758323614577,-547.6488793124914
149,0.9377894040531601,-125.09034112999075,-0.5222689039252861,-620.2091836587568,-547.308863212483
150,0.9280045692298443,-125.7507182322194,-0.6270538401965626,-621.9797236453412,-547.7783275323875
151,0.9268467179395457,-126.3774134271052,-0.750367658569674,-623.169685016217,-550.0763162046043
152,0.9366553551229386,-126.21222330687226,0.0,-622.9976155927403,-549.3227315322363
153,0.9364611824111088,-125.7136439580526,-1.6403956184042316,-619.9650442271608,-547.5092778952013
154,0.931130968498962,-126.03886759251965,-1.747868597567829,-621.176940525479,-548.9568475103275
155,0.9350171800590753,-125.10196748978336,-0.677358035077869,-618.8046340485618,-547.7894791637802
156,0.9298874104401228,-124.75768723939872,-0.6585574857180374,-619.9799057193422,-549.6989005601775
157,0.9416782205075652,-124.39057299765786,-0.5894721381467449,-616.873020472132,-547.3897751412152
158,0.9335209917949332,-124.2016024912334,0.0,-614.6979022864598,-545.143035510223
159,0.9310645987050143,-124.15174709247921,-1.0609885261691179,-618.1480851707439,-546.0997027929154
160,0.9319898483292042,-124.59213130209864,-0.012480103991583256,-619.3771694784392,-546.7093005898122
161,0.9313265769172592,-124.83848104744497,-0.6771175759206227,-618.972066284706,-545.6196045602914
162,0.9355053796029702,-124.31431238957285,0.0,-617.8283082098596,-544.6590031051163
163,0.9406296668800097,-123.19841186902612,0.0,-612.9432720810346,-541.1066748421201
164,0.9299116833685213,-123.35601775715661,-0.3738609962048628,-614.1288409814025,-542.209612206456
165,0.9356255452275667,-123.03858460167481,-0.3170828609265741,-612.0265093007465,-542.3783749560178
166,0.9297630814388834,-123.26189603123262,-0.4422073458770349,-615.0773362029817,-543.8708367993474
167,0.9209900627933915,-122.7719149538699,-1.0423556301445984,-614.6116178577545,-543.61996892237
168,0.9375746622966888,-122.20100358719095,-1.0734075012175301,-613.2928129665024,-543.9261473249647
169,0.9267691197257225,-121.46629451118399,-0.993528921287381,-615.7759094803002,-545.8995913464704
170,0.9313385065974215,-121.8439474128262,-3.950182174363713,-616.5399694917201,-548.4011635481542
171,0.9351041262063402,-121.50188358400557,-0.661293351115573,-614.9686804721218,-546.9231370653758
172,0.9242967210177387,-121.74968858414427,0.0,-620.7418634258723,-551.0489849690334
173,0.9331669773314893,-121.27594958262301,-0.934428235901935,-619.439907881099,-549.4581909559656
174,0.9309755219582434,-121.5554724118188,-0.5505529472835079,-619.954604401345,-549.1986828620821
175,0.9335292513709214,-120.93623108405964,0.0,-619.2532966112783,-549.2955602407905
176,0.9296200084576813,-121.33759764065994,-0.19488322973130556,-621.2318826098563,-551.0092127335408
177,0.9357994866374755,-121.13416469885134,-0.46737718988889015,-620.1533402401298,-551.6929597702155
178,0.94010663507109,-121.26603608943014,0.0,-620.7218704548349,-551.9665915411857
179,0.9371990915972748,-120.74249478950073,-0.8916381860939331,-619.857957272598,-550.466453678598
180,0.9337511732824658,-120.95594551590152,-1.5892330617266874,-621.8910748778615,-551.4600655051653
181,0.9317281044193462,-120.14038868556823,0.0,-619.6110272207973,-551.4475837754302
182,0.9349384471129125,-120.04035734112304,0.0,-620.4515803028198,-551.8898643714224
183,0.9416049605682981,-119.50844505767509,-0.08537892517446267,-618.0078239522389,-549.2826347258749
184,0.9332407379449863,-119.47326620015205,-1.343583710476964,-618.1298316334126,-549.360857196082
185,0.9313543599257885,-119.04630786230807,-1.0918882379785435,-617.8764037674472,-548.9816523467582
186,0.9320149812734082,-118.99748351707723,-0.2614672623930601,-617.0186113834178,-548.0021503636488
187,0.935407712331255,-118.28200543312451,-2.0937348961152833,-614.8922602176789,-546.817553691047
188,0.9333932046100883,-118.13932592030248,0.0,-616.0353103726582,-547.6970366847811
189,0.9331429430332181,-118.52875516053955,-4.475452198573472,-616.7349175483772,-548.1340301555092
190,0.9305762026520783,-118.75472368142255,-2.380421551604776,-619.1976222419412,-550.008807629607
191,0.9333053313731962,-118.55858942170589,-0.5630022358365676,-621.2668651295618,-551.4580845082653
192,0.933721600388267,-118.43672757554599,-0.3971900568185027,-620.4706402040206,-551.1733206988314
193,0.9357140724373713,-118.2539859660206,-0.18739757915944083,-621.076403602042,-551.0353421541483
194,0.9337241296805838,-117.96838125006268,-0.2638158611014871,-620.516714708743,-550.4492600452504
195,0.9359355749872291,-117.74231850310927,-0.049507267396247265,-621.3573575870122,-550.760395672531
196,0.9364884306438077,-117.28690234697693,-0.3880248697995544,-620.6614777488769,-550.4466677311073
197,0.931945532325119,-117.30736863930848,0.0,-620.4326533831616,-549.6462370583204
198,0.9380292060375506,-116.8323591809736,0.0,-619.5388096874375,-547.803188350291
199,0.9377793670659753,-116.87426166519427,-0.7361728254358076,-619.3435242336678,-547.5567056450533
