episode,service_level,anticipated_demand_shortfall,vehicle_functional_load,squared_starvation_penalty,squared_congestion_penalty
51,0.9123383474512404,-90.09577386282464,0.0,-307.3273568548108,-275.2837302332952
52,0.9182955553516259,-90.18396127848338,0.0,-297.4672500856629,-272.00687113891667
53,0.9193503906848476,-92.2892775123884,0.0,-294.72547790362245,-269.904742834871
54,0.9161231024667932,-95.00057652904903,0.0,-313.04384223989666,-279.99095710410313
55,0.9149944509433396,-96.48215164821009,-0.39309703092986054,-325.5440518096754,-290.5231103154536
56,0.9199613106033128,-97.02569719451701,-0.5242527713747445,-318.8765974910185,-288.1092138833033
57,0.9173223580680305,-97.04907608183802,-0.3184155083922141,-319.9308289624001,-291.30044804313695
58,0.9157985338200814,-98.01394128451757,0.0,-320.2360945146509,-292.3057768423643
59,0.9023668639053255,-105.45514386615403,-1.0426614473241962,-358.070300718218,-321.53051551672365
60,0.9178958011181159,-103.57953719544295,-0.6544053455971256,-353.1813196443841,-319.41435718326596
61,0.8670593184686579,-114.53552093735458,-29.74969508842693,-431.2898275703629,-376.9897605220511
62,0.9260967860197972,-112.6670078640053,-1.7074137827709561,-414.17273480904225,-362.83099963366203
63,0.884367983494144,-125.2422306067862,-1.0201447363828433,-463.45251923570373,-399.43030226053185
64,0.9063742619592722,-125.28832499887783,-0.7780769008843522,-468.183964228606,-404.18664703337544
65,0.9014348852697222,-127.3912243800438,0.0,-481.15254920449553,-417.9196296131908
66,0.9236884425160057,-124.46382686627493,0.0,-456.81906767006075,-398.16193683488603
67,0.9078751857355126,-124.64208835035049,-1.6368067211051671,-462.39237610152225,-405.23302624419233
68,0.9252925564000483,-123.52051188054801,-1.173686135260653,-450.7228532116327,-396.4522657483116
69,0.9142771982116245,-121.38454416853233,-0.6809561132221442,-461.1955118438378,-405.5222354551704
70,0.9181664961174983,-121.61069233465346,-1.170453052787572,-462.6355513775793,-409.5270544301516
71,0.9193324061196105,-119.43179117074749,-1.215465214134797,-458.5820967124726,-408.73580394212735
72,0.9091127602680047,-123.0733395062302,-1.1305505355001626,-470.7890679689329,-418.4724786641842
73,0.9133621725546743,-122.66500455289858,-26.71629394858528,-473.4064551792705,-416.7909499289451
74,0.9176402755439566,-123.9009611744363,0.0,-474.26772072609043,-417.66975731591685
75,0.9230187537810042,-123.60901024678243,-0.843249929730558,-471.2467630270164,-416.220607766314
76,0.8848728648194291,-130.17223246916845,-29.632110650965195,-512.299722944358,-451.20368099376594
77,0.9018912529550828,-131.91350695639818,-0.3752375398790665,-523.5962856201652,-459.2527991928666
78,0.9271747267555023,-133.04667748397432,0.0,-522.9054461469169,-455.8065173109531
79,0.9225897466682675,-134.17822259104133,0.0,-521.0634035570115,-454.5629766914513
80,0.9065426134669291,-136.04873459135464,-2.013934188465152,-524.1338438163011,-456.5802656144674
81,0.854142074517994,-140.19681391277197,-36.99448442047567,-570.1619743817275,-493.9463688200488
82,0.8803179340378232,-138.32747511635864,-0.6116238025584103,-575.7070622562042,-494.9654733767432
83,0.9163858466722831,-135.94374494331132,-1.9485667727365543,-560.768390743209,-481.92502189042386
84,0.9328620854211406,-134.56982039208316,-2.2664650355746048,-553.9486925664512,-478.80716487877845
85,0.8998164806402118,-134.63069130874638,-0.254772805028229,-560.6875354909354,-483.91023535874774
86,0.920763377219471,-133.51228080523586,0.0,-555.7659264206993,-483.5019811144954
87,0.9279585754282446,-132.5043796620216,0.0,-547.1400058504149,-476.1978867420686
88,0.9321993505913194,-133.38148417324507,0.0,-542.2654930198198,-470.73565819036037
89,0.9200672107537206,-132.86495025426174,0.0,-540.854597532518,-470.4361124171445
90,0.933781655155701,-132.04984896412805,-0.007298505682332626,-538.1589650322665,-466.58610450652867
91,0.8834725950951706,-134.12756958781176,-3.6104081261992986,-562.1733750386629,-487.1426572771517
92,0.9415011372251706,-133.26947427535725,0.0,-547.4027247525693,-477.5800061061379
93,0.9256163559831629,-132.2400047407489,0.0,-542.7619238069349,-474.3798922910591
94,0.9226853515391065,-132.68296764644526,-0.0658720296282284,-545.460017228347,-475.857823241575
95,0.9261583011583011,-130.98787786625044,-0.062428247935880705,-541.6742514786538,-474.4411857355204
96,0.9106969402622632,-134.07232546041087,0.0,-550.5379678360769,-481.3223821787355
97,0.9335360163751844,-133.84994301406354,-0.16003778865587293,-543.6901535095839,-477.7534828273363
98,0.9177854880072409,-135.61150048675847,-0.16636751910570807,-550.1909414148162,-485.27067672785734
99,0.913519988022159,-138.56855608120333,-2.4915151908812967,-558.2770680404924,-491.19092911306024
100,0.9263622526636225,-138.80230825734495,-1.7643780865759213,-557.007521553251,-489.6195885978776
101,0.9275157705016521,-138.4944829210139,0.0,-554.1283698139737,-488.6873566832578
102,0.9106727846969788,-141.04202594745524,-0.9504397754633844,-568.538601281806,-499.34382797274344
103,0.9228077648633847,-140.3272596704664,-2.200388265417537,-569.4392843659896,-497.3478864058905
104,0.892770866046624,-142.42164006795244,-0.9061319910958716,-575.0917391244126,-504.66839753831465
105,0.9219315293765884,-141.63566269451238,0.0,-577.520339856753,-506.0884222482999
106,0.9345656303711968,-140.02084137261417,-0.5290566146152814,-568.1751885768249,-500.16155808706515
107,0.9051745329400197,-140.38264128334606,-0.7631907801143781,-565.007893078878,-499.57428867642204
108,0.9021501839169832,-143.81424885897127,0.0,-585.211950824475,-515.8731545945694
109,0.9332484539832666,-142.48569314568832,-1.9935430855354201,-582.4422231384079,-513.6557589062538
110,0.9196242171189979,-142.08752804849473,0.0,-583.6060864251425,-515.8403485319268
111,0.9163940385314431,-140.91082250850476,0.0,-578.3988493453104,-509.1090244716351
112,0.9250528222155147,-140.76561346390764,0.0,-579.2411479565621,-508.43348994231457
113,0.9315474408859623,-141.414961006321,-1.2130101556523407,-578.803451238889,-508.28262765046054
114,0.9243331518780621,-140.05875554962313,-2.5117826185661913,-578.2599707941719,-506.36008802698495
115,0.8978816521289852,-140.83741854119106,-31.89047906730225,-585.0201113482544,-510.449080651961
116,0.8768172769499909,-140.81728508987217,-1.935608641857564,-594.4815803180031,-516.0973269383828
117,0.9316724674848873,-140.673644306388,-0.5757407430199443,-594.695020492745,-517.0810896617205
118,0.9184571497936392,-140.2930540607176,-0.549573741491439,-596.4826647146466,-517.633279928582
119,0.9314039111540319,-139.39452195404223,-0.8785213249182692,-595.0059519218433,-516.3368454457132
120,0.9313612692261112,-137.8985472298938,-0.9067836701643514,-587.3454365630896,-510.58449587648306
121,0.9366089923236262,-137.46007089493642,0.0,-584.2438756947729,-509.5066789351603
122,0.9369810973928495,-135.9017993882609,-2.590355101048749,-576.0475267799159,-502.8544016805141
123,0.91044416320135,-137.62614467123416,-3.1032859041465013,-583.8575367289495,-508.5086432957438
124,0.9348751547356662,-137.7547747885499,-3.1487722705408934,-584.9574231160339,-508.5272758111162
125,0.9233386052341023,-139.36104803231163,-0.39805968068698255,-592.9100564931641,-513.7990400152477
126,0.9318972559223067,-139.27223429862528,-3.6955740127746988,-594.4490118146094,-515.9673276961153
127,0.916292203060481,-138.89537547066365,-0.16018809578294066,-596.706901209509,-518.2101079296482
128,0.9088447116243081,-139.79849896242462,-1.9359020724931715,-603.0308187556249,-522.9908927253483
129,0.9348867856714987,-140.13554509834262,-0.11554957027048518,-603.9526039923944,-523.0785130180852
130,0.9274992403524764,-139.18908574699452,-0.14692865285901818,-603.4618079649713,-522.5107578689991
131,0.938827324591535,-138.31660867214538,-0.2578575545760762,-600.8942169297021,-520.0532115683728
132,0.9322738163840951,-138.4322293225612,-0.5424221907206755,-599.030837364878,-516.8014736116842
133,0.9210085040124566,-138.04969852501748,-1.1893019111696335,-603.9818692490808,-520.9784934200782
134,0.9268379622753602,-138.05654288985113,-0.8090896254576382,-608.5514191139074,-523.2117259464499
135,0.9250577748431825,-137.55827069056437,-2.8596445860298387,-609.4248617807157,-525.5934976721322
136,0.9426037282020445,-137.50847663190123,-3.2756359477987758,-602.8069312810333,-522.1901295721264
137,0.927809431446236,-137.0293990759166,0.0,-602.604223010031,-522.2056970065161
138,0.9249924081384755,-136.1170697112335,0.0,-601.5338339620217,-522.1550591266515
139,0.9339089904090352,-135.69242481524495,-0.8535822101206902,-602.8926789834338,-524.7816309047954
140,0.9313539692566857,-136.26218211822007,0.0,-605.7044682161311,-527.6241329588081
141,0.9319917565765548,-136.58633689840497,-0.8604787699249813,-608.028761152975,-529.4129176002308
142,0.9405014874628135,-135.66330937083777,-0.0019578403390086685,-602.8976388918497,-527.6559736382954
143,0.9285886610373945,-135.6786043575895,0.0,-605.0767864810806,-529.4378614832652
144,0.9339855508729681,-135.3266072857869,-2.6476019227091028,-606.553149095948,-530.0820860788391
145,0.9339497620625263,-135.50530455417766,-2.1190471453489894,-606.182518096779,-531.2086950873436
146,0.9284091941491778,-134.98087929122423,-0.3259607319723712,-604.2848307535783,-531.0849043803438
147,0.9291173385283981,-135.38474648640215,-0.2124313681933462,-607.7766158198727,-533.3044027683937
148,0.9318974852604981,-134.5832433858641,-2.4918832571239222,-603.0424625517065,-532.0967326541472
149,0.9276254261320783,-135.4347907583491,-0.6315869566453229,-605.8022064113056,-535.9489888859619
150,0.9296832742352305,-135.1893834680882,-0.39398763729537,-607.6402266471633,-538.8205867000981
151,0.9304042388521759,-134.87874014692767,-1.3327367925008422,-609.9196432017678,-541.3528123055238
152,0.9339474951830443,-134.644594308733,-0.16562236907214417,-610.3764765520809,-542.6184951794718
153,0.9269730510105871,-134.41900700038966,-0.9291143794165997,-610.8743681735111,-543.1520019690996
154,0.936106939020727,-134.49609541557837,-2.2157968364510796,-612.9552858770318,-544.0756370869576
155,0.9204311348640014,-134.76011377857066,-1.3668129260299715,-613.7451467745733,-545.0584063579638
156,0.9318106587222774,-134.09309467167503,0.0,-612.186810120835,-544.0733883416589
157,0.9410375930746413,-133.60617814495035,-0.8945528015772068,-608.3795643406479,-542.2964321935735
158,0.9372325679503405,-132.9773306397701,-2.3464919381967144,-608.6259148034156,-543.3600350627643
159,0.9338955386289445,-132.4933108321253,-0.4413589125143669,-607.8503920616652,-542.255547142181
160,0.9325524675559302,-131.68825341179567,0.0,-607.8689716277064,-542.9244613593406
161,0.9392334619872543,-132.09136965788827,-1.5144894287093007,-609.2939545412867,-543.5933545789179
162,0.9282560706401766,-132.3727918900207,-1.1020181571167065,-613.3949190377589,-546.2134646851887
163,0.93232856066315,-132.35804612147444,0.0,-611.9950119725358,-546.2252191976781
164,0.9317184643510055,-131.96299231826598,-1.1463633755199538,-613.217330364398,-548.036659364243
165,0.9303325174616441,-132.0112122536932,-0.2727998912734211,-614.5097486270229,-547.8027495227637
166,0.9371550918247339,-131.05061657191695,-3.862471316825329,-612.7044052689718,-546.0243970959883
167,0.9388700123282316,-130.60271407615778,-0.8425063437517539,-609.7593142991483,-542.9426445917888
168,0.9334965690275385,-130.89339527539036,0.0,-609.9008239122911,-543.4380664355601
169,0.9330335586673105,-131.8327985542168,-0.6715498560619877,-612.3885379101189,-544.5964622379128
170,0.9343160306263941,-132.35929944503397,-0.3958847993499327,-613.8430564834886,-544.9273605909236
171,0.9333709098460352,-132.4380477676528,-1.0906072587732352,-615.0224206796125,-545.6044249838156
172,0.9298182037808782,-132.1072785479362,0.0,-616.0075695681429,-546.2171755053106
173,0.942542113323124,-131.69817648613048,-0.10326402967236703,-612.1277828029661,-543.0339603224846
174,0.9333192081845147,-131.54219474958825,0.0,-611.1106623405906,-542.3047727570988
175,0.9266486810551559,-131.12391245821803,-0.44576936192150524,-610.8593316308542,-543.6928805016257
176,0.9243402287807367,-131.36807694874224,0.0,-613.6942272637563,-545.2129698860485
177,0.9326369517478782,-131.10955481485266,-0.767943609950604,-613.9640702548425,-545.1121025947119
178,0.9271008403361345,-131.51836158700686,-0.9393255433520986,-616.9728340011873,-545.2666035060397
179,0.9242561958431801,-131.4468283097711,-2.4317839403840544,-619.4302544237107,-547.3518769858155
180,0.9359561392938909,-131.09125228565827,-0.08036142842702433,-620.213308674755,-547.2353341604456
181,0.927120633105648,-131.49443960864267,-1.0109968326701935,-620.5829728132212,-548.8889533877918
182,0.9356564313346228,-131.45685162598997,-3.0755773891508884,-620.0944212207197,-548.4871005553177
183,0.9369052544476624,-130.74710876778107,-2.459721391011716,-618.4246445383978,-547.7020471336642
184,0.9313713518134082,-130.7926853947628,-2.42980486364655,-618.0635266746788,-547.7077677642919
185,0.9296630510740437,-131.24740562113305,-0.5135959521872598,-620.1031490082045,-548.7901394812463
186,0.938101829561868,-131.3816989577608,-0.5411134816300625,-619.1315878733628,-548.1490986740101
187,0.9331829543376211,-131.21368950750787,-0.5962087897538051,-619.4591837323927,-548.1613156298143
188,0.9324477019392273,-131.05653127694322,-0.26512516593519714,-620.627794820186,-548.7683291458792
189,0.9330209234993881,-131.6564296196623,0.0,-622.1792051472133,-550.1154166475005
190,0.9347690479726719,-131.6435239979235,-0.36991369812113184,-622.1308128753527,-550.769975394014
191,0.9337734176828336,-131.42303514228755,-1.461470108547772,-622.2031322675177,-551.5385440244135
192,0.9344957305786111,-131.35388512268835,0.0,-620.6318587631658,-550.1204754213367
193,0.9382574615616521,-130.86015443124032,-0.34936221915576227,-620.8346812721744,-550.4077698763275
194,0.9340282993360771,-131.31407873716827,-0.07545846950002155,-622.06529016512,-550.8203158713044
195,0.9323042532624456,-131.32724987878166,-0.15106365292638568,-622.6145679273045,-551.2298143754227
196,0.9292435866698634,-131.7269554082963,-0.7054822769223507,-622.9532702531715,-552.0692319400489
197,0.9358959090097064,-131.81976606374386,-0.710943682392713,-622.8458085965133,-552.6911122812286
198,0.9368778685104607,-131.70258745468814,-0.10124870169937594,-621.0774786112147,-551.5309166510341
199,0.9315983557006408,-131.74983592139674,-0.07067201455837582,-620.7751593657716,-551.3012128235282
