episode,service_level,rebalancing_imbalance,squared_starvation_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
208,0.9443576962344604,-4.766672957771685,-3.4830682051161452,-2.1736415758819634,-3.756282201826343,0.017569,0.1,0.041956,0.2,1257,596,1266,33302,38179,38173,0,0,0,0,3817,3809,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9395333552415379,-4.77874748190426,-3.4931821251709114,-2.1833668545007012,-3.7581570000773077,0.0175,0.1,0.041643,0.2,1220,804,1304,33473,38292,38287,0,0,0,0,3842,3841,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9445697614965863,-4.841840013784212,-3.507939149330806,-2.170239873793361,-3.7502846154173426,0.017431,0.1,0.041331,0.2,1233,610,1178,33249,38016,38003,0,0,0,0,3956,3945,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9407070585401108,-4.883167783258215,-3.5161133932888946,-2.1989333122134376,-3.7653162986829383,0.017363,0.1,0.041022,0.2,1179,790,1246,33208,38061,38056,0,0,0,0,3880,3886,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9440218214881042,-4.8602998254333745,-3.5004098925303695,-2.213889008799203,-3.771763166901459,0.017295,0.1,0.040715,0.2,1184,663,1118,32995,37886,37883,0,0,0,0,3816,3807,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9412220797423434,-4.883980167167095,-3.5066775328721684,-2.2368579486914024,-3.799772138023798,0.017228,0.1,0.040411,0.2,1277,694,1082,33533,38261,38256,0,0,0,0,4000,3998,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9400504838031132,-4.9419986414426536,-3.513556269164323,-2.2273207243089304,-3.7969562697836263,0.017161,0.1,0.040108,0.2,1406,589,1252,33278,38087,38078,0,0,0,0,3945,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.939081255076562,-4.845612365547073,-3.4809951222543876,-2.216587895765975,-3.772614300337971,0.017095,0.1,0.039808,0.2,1259,766,1245,33241,38158,38154,0,0,0,0,3861,3867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9417981497559953,-4.806143393321675,-3.4736713730122073,-2.191296094465366,-3.7678565058060265,0.017029,0.1,0.039511,0.2,1337,607,1170,33401,38147,38139,0,0,0,0,3890,3890,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9469359705996594,-4.84067875621845,-3.476771725292636,-2.229241289846499,-3.7918081421798884,0.016964,0.1,0.039215,0.2,1146,630,1101,33469,38492,38488,0,0,0,0,3987,3983,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9411606422100637,-4.9274266500811255,-3.5102272383484454,-2.24843218110458,-3.8178222518195652,0.0169,0.1,0.038922,0.2,1247,721,1013,33447,38387,38385,0,0,0,0,3941,3921,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9489394893948939,-4.8809933557517065,-3.4940439729478827,-2.249155398777545,-3.8115758548690373,0.016835,0.1,0.038631,0.2,1128,574,1072,33333,38250,38246,0,0,0,0,3910,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.9431794505461797,-4.873059117414797,-3.4865680912143175,-2.2631541874178116,-3.817544556931168,0.016772,0.1,0.038342,0.2,1277,632,1146,33597,38496,38490,0,0,0,0,3943,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9465040454051443,-4.883091074700693,-3.4831745743044733,-2.2470448007862927,-3.7985956298894172,0.016709,0.1,0.038055,0.2,1054,718,1051,33124,38284,38280,0,0,0,0,3858,3864,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9513444681355129,-4.7878153801844325,-3.4362746721561366,-2.2046876984970467,-3.7653483939438708,0.016646,0.1,0.03777,0.2,1085,558,1133,33768,38721,38711,0,0,0,0,3997,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9358296665977616,-4.914299612593911,-3.4791075958595434,-2.2165004136533044,-3.7827554977892004,0.016584,0.1,0.037488,0.2,1301,872,1229,33863,38477,38471,0,0,0,0,3926,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9405655103421897,-5.050583374061749,-3.515147709759789,-2.2430972433219893,-3.817136034071575,0.016522,0.1,0.037207,0.2,1320,700,1227,33987,38701,38687,0,0,0,0,3922,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.94863659492951,-4.959287577694226,-3.4835060358918346,-2.1991359509348616,-3.7931743974592287,0.01646,0.1,0.036929,0.2,1161,555,1060,33409,38487,38478,0,0,0,0,3842,3836,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9444864848503194,-4.968542859374777,-3.497823070598154,-2.215331235293085,-3.801640780965813,0.0164,0.1,0.036653,0.2,1250,584,1085,33037,37797,37794,0,0,0,0,3843,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.943571019041009,-4.966818947177298,-3.5130582474022165,-2.2384323874371312,-3.833707519755502,0.016339,0.1,0.036379,0.2,1275,595,1159,33139,38022,38016,0,0,0,0,3885,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9462290924461083,-4.993477096619767,-3.523601838791835,-2.277976042262097,-3.8668912641797877,0.016279,0.1,0.036106,0.2,1103,678,1324,33122,38133,38124,0,0,0,0,3845,3847,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9368999039846375,-5.042543370347084,-3.5396338924513353,-2.292098366686427,-3.871849622817933,0.01622,0.1,0.035836,0.2,1420,683,1156,33328,37884,37878,0,0,0,0,4018,4026,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9478910421791564,-5.019096347859366,-3.5305384997936673,-2.2817093216160993,-3.8652702923139346,0.01616,0.1,0.035568,0.2,1092,645,1295,33334,38421,38408,0,0,0,0,4001,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9431766798299822,-4.998762675088009,-3.525875338523136,-2.2894858533211875,-3.8908248146063937,0.016102,0.1,0.035302,0.2,1221,664,1361,33173,38104,38097,0,0,0,0,3845,3843,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9442385901491188,-4.962816048075079,-3.5210945026257123,-2.279177724293657,-3.8869263450012173,0.016043,0.1,0.035038,0.2,1320,531,1094,33195,38080,38073,0,0,0,0,3886,3895,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9399377624701653,-4.96139521404547,-3.5325472680244725,-2.2566142114792567,-3.8695167139353224,0.015986,0.1,0.034776,0.2,1340,648,1308,33099,37919,37909,0,0,0,0,3878,3883,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9404274265360641,-5.0559514012712,-3.562006895108151,-2.28258779063697,-3.8908537911551484,0.015928,0.1,0.034516,0.2,1336,671,1495,33690,38543,38535,0,0,0,0,3896,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9394480664463696,-5.139862263239252,-3.5832589803722485,-2.274985139694981,-3.8869645458358146,0.015871,0.1,0.034258,0.2,1308,726,1319,33591,38211,38200,0,0,0,0,3925,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9444677535363222,-5.078304223120503,-3.570813125822426,-2.2748730175150853,-3.9030388547787287,0.015815,0.1,0.034002,0.2,1221,632,1377,33368,38454,38450,0,0,0,0,3917,3912,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9449293620084586,-5.063158596557647,-3.558168701534541,-2.278797459477971,-3.9038329330792685,0.015758,0.1,0.033747,0.2,1162,674,1398,33339,38199,38197,0,0,0,0,3958,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9455839768339769,-5.051413267582997,-3.5518538605915517,-2.287270154353887,-3.919889306984032,0.015702,0.1,0.033495,0.2,1190,614,1147,33152,38013,38010,0,0,0,0,3887,3876,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9513820409382937,-5.015622999193113,-3.5420190302150547,-2.273667071167402,-3.9128924376660317,0.015647,0.1,0.033244,0.2,1016,611,1151,33465,38438,38433,0,0,0,0,3873,3874,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9475680962684134,-4.930562686091515,-3.5140065687062556,-2.28605674530612,-3.91439757355786,0.015592,0.1,0.032996,0.2,1117,652,1308,33739,38555,38549,0,0,0,0,3974,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9345043613800545,-5.018167113137833,-3.5527941072901434,-2.328697724565281,-3.9462745939694015,0.015537,0.1,0.032749,0.2,1340,845,1279,33361,38142,38137,0,0,0,0,3934,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9422922550914227,-5.081000555680299,-3.566616433276413,-2.318531573385566,-3.9378395355172433,0.015483,0.1,0.032504,0.2,1254,687,1332,33635,38498,38494,0,0,0,0,3882,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9427736006683375,-5.101156533315196,-3.582402399422157,-2.319353976066471,-3.9403675195895316,0.015429,0.1,0.032261,0.2,1246,672,1289,33516,38341,38336,0,0,0,0,3902,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.951518972142171,-5.0751296826254775,-3.5690257111146346,-2.3179118752177814,-3.9358636020017266,0.015376,0.1,0.032019,0.2,1024,591,989,33312,38498,38492,0,0,0,0,3940,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9456167130585735,-5.082472178468024,-3.561620100558996,-2.3170972169273854,-3.9346127228916874,0.015323,0.1,0.03178,0.2,1318,499,1134,33411,38360,38352,0,0,0,0,3893,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9412702231310519,-5.099276281394411,-3.573998873118936,-2.309949183263058,-3.936127667265506,0.01527,0.1,0.031542,0.2,1317,636,1145,33254,38085,38080,0,0,0,0,3849,3851,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9423776728519443,-5.053716714239627,-3.5654064265905263,-2.328868395187426,-3.938030029919827,0.015217,0.1,0.031306,0.2,1362,554,999,33251,38006,38000,0,0,0,0,3914,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9475630455868089,-4.9782770745109355,-3.5385680162232647,-2.3265920179013335,-3.9551114585633873,0.015165,0.1,0.031072,0.2,1112,618,1115,32992,38099,38094,0,0,0,0,3957,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9434933025813892,-5.016962266044754,-3.5541597480777667,-2.314604993041369,-3.9580205481972857,0.015114,0.1,0.03084,0.2,1282,629,1379,33819,38498,38495,0,0,0,0,3952,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9423609438959788,-5.039479763105005,-3.5558501625628667,-2.306825095022278,-3.951634772304155,0.015062,0.1,0.030609,0.2,1313,602,1170,33224,37844,37842,0,0,0,0,3949,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9470185038096078,-5.051626732397691,-3.5566343064819432,-2.297421203912594,-3.9491957912596014,0.015011,0.1,0.03038,0.2,1238,563,1247,33993,38847,38840,0,0,0,0,3874,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.945380923815237,-4.997423632789469,-3.528449256017765,-2.2642907783030806,-3.9295341642204216,0.014961,0.1,0.030153,0.2,1136,685,1136,33340,38169,38159,0,0,0,0,3933,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9470507960576194,-4.982021158034429,-3.5245360720601644,-2.2712957892479473,-3.9247989737553888,0.01491,0.1,0.029927,0.2,1095,651,1061,32975,38023,38017,0,0,0,0,3884,3871,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.943457526080477,-4.972357949027059,-3.524511836456676,-2.2956933040786267,-3.9650040906075414,0.01486,0.1,0.029703,0.2,1166,731,1108,33550,38526,38518,0,0,0,0,3912,3906,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.941888045540797,-5.003832730133802,-3.529903706014421,-2.287669196746507,-3.973333259297407,0.014811,0.1,0.029481,0.2,1319,641,1285,33728,38564,38555,0,0,0,0,3910,3898,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.9399418121363259,-5.082923811111469,-3.5433593994187103,-2.2911827383437324,-3.976121594552245,0.014761,0.1,0.029261,0.2,1424,599,1163,33684,38359,38355,0,0,0,0,3956,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9456118665018541,-5.119000955387414,-3.5550633968617174,-2.306501307636564,-3.989179842331812,0.014712,0.1,0.029042,0.2,1223,581,971,33169,38066,38060,0,0,0,0,3940,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9446234454515342,-5.101223855219589,-3.553002164899549,-2.267703638645221,-3.9748492382784093,0.014664,0.1,0.028825,0.2,1314,525,1112,33209,38004,38000,0,0,0,0,3895,3889,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.947802280453684,-5.038005231255914,-3.539138155859461,-2.2751925998947606,-3.9875958405958163,0.014615,0.1,0.028609,0.2,1165,570,1361,33239,38250,38246,0,0,0,0,3978,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.947308544398539,-5.070294717247148,-3.557059291835362,-2.2747478283678744,-3.9760606869536654,0.014567,0.1,0.028395,0.2,1235,525,1199,33402,38394,38387,0,0,0,0,3863,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9508094274491132,-4.999060064119675,-3.535762117779759,-2.2514447950075622,-3.9569209917934294,0.01452,0.1,0.028183,0.2,1097,556,1146,33604,38656,38647,0,0,0,0,3928,3916,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.942853751891523,-5.066470350355809,-3.54792319092276,-2.239944445300641,-3.9525425688670923,0.014472,0.1,0.027972,0.2,1268,658,1187,33703,38338,38333,0,0,0,0,3923,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9441695901172379,-5.091014594217294,-3.5578133303526296,-2.2482643060829255,-3.960212978049325,0.014425,0.1,0.027763,0.2,1260,602,1220,33351,38070,38064,0,0,0,0,3911,3911,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.945382055817021,-5.0780334077020015,-3.550047659992793,-2.2258945517272224,-3.9337045727718243,0.014378,0.1,0.027555,0.2,1194,628,1159,33359,38232,38222,0,0,0,0,3918,3901,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9420938804106126,-5.115813933269427,-3.556050256384793,-2.224145452915542,-3.9262430671455473,0.014332,0.1,0.027349,0.2,1281,620,1119,32829,37711,37709,0,0,0,0,3831,3832,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9424998504158439,-5.134696083785862,-3.558621666794738,-2.2615390780901055,-3.9639161138400905,0.014286,0.1,0.027144,0.2,1180,742,1200,33426,38506,38501,0,0,0,0,3962,3962,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9404969421219015,-5.1618923077372765,-3.576088376611803,-2.2715620786676927,-3.9743618806287846,0.01424,0.1,0.026941,0.2,1336,678,1278,33847,38657,38651,0,0,0,0,3915,3925,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9465548232474535,-5.167685088443144,-3.5728788470445503,-2.2933280332425343,-3.9868820613001237,0.014194,0.1,0.02674,0.2,1128,656,1106,33380,38398,38389,0,0,0,0,3933,3933,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9363614428761009,-5.26565668847302,-3.6155239703666417,-2.3174242075548945,-4.00909584929841,0.014149,0.1,0.02654,0.2,1338,772,1203,33156,37723,37719,0,0,0,0,3945,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.9370979918465951,-5.3000251562594825,-3.616154451614749,-2.304007810932593,-4.00312898397339,0.014104,0.1,0.026341,0.2,1280,803,1256,33115,38048,38042,0,0,0,0,3968,3975,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9417897480451781,-5.312357941110116,-3.619110630107469,-2.303937329242998,-4.007028346556269,0.014059,0.1,0.026144,0.2,1384,559,1262,33379,37843,37837,0,0,0,0,3923,3905,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.945953237410072,-5.339461083408783,-3.637377850086753,-2.3122709445110186,-4.004596522994908,0.014015,0.1,0.025949,0.2,1185,618,1123,33360,38076,38070,0,0,0,0,3792,3792,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9465052480916031,-5.350450127241818,-3.651690017165221,-2.34713683924755,-4.024600578850549,0.013971,0.1,0.025754,0.2,1175,619,1163,33536,38556,38550,0,0,0,0,3897,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.9401688708652363,-5.410497318158438,-3.6718396730433245,-2.365433798098346,-4.021037231825117,0.013927,0.1,0.025562,0.2,1252,725,1036,33043,37735,37725,0,0,0,0,3938,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9487982651647491,-5.386866836117588,-3.664887303781987,-2.3455638714996736,-4.014451039452825,0.013883,0.1,0.025371,0.2,1110,590,1120,33202,38236,38232,0,0,0,0,3903,3903,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.94365731131366,-5.372444925488902,-3.6627114045295017,-2.3402597635601117,-4.007250763501602,0.01384,0.1,0.025181,0.2,1297,576,1142,33243,38072,38066,0,0,0,0,3954,3957,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9434479470830105,-5.396923981076621,-3.655817578809513,-2.3306386431831854,-3.9944362801362057,0.013797,0.1,0.024992,0.2,1234,664,1244,33562,38279,38272,0,0,0,0,4067,4068,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9403973509933775,-5.399358475596962,-3.661052764330119,-2.355958167344021,-4.004435915576181,0.013754,0.1,0.024805,0.2,1330,659,1011,33371,38116,38105,0,0,0,0,3937,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.9441568158012869,-5.392554301032294,-3.660911549113841,-2.33938245769724,-3.9875722016029393,0.013711,0.1,0.02462,0.2,1257,609,1282,33415,38509,38504,0,0,0,0,3966,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.943500298151461,-5.4154175372851485,-3.6534886105982616,-2.3391098202072103,-3.99552563303397,0.013669,0.1,0.024436,0.2,1264,631,1194,33540,38367,38361,0,0,0,0,3826,3814,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9429381534644693,-5.381033771700885,-3.6479139738098105,-2.3249578502915185,-3.9863325912247016,0.013627,0.1,0.024253,0.2,1262,670,1197,33858,38677,38668,0,0,0,0,3988,3981,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9402536318170993,-5.396973392022602,-3.656742295675881,-2.336258624709565,-3.997118674643545,0.013585,0.1,0.024072,0.2,1336,671,1140,33592,38295,38286,0,0,0,0,3981,3967,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.947754854368932,-5.314174513504599,-3.623923700591537,-2.315250425034614,-3.9816503043775677,0.013544,0.1,0.023892,0.2,1121,601,1305,32960,38063,38053,0,0,0,0,3929,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9433033033033033,-5.352700477091414,-3.6387158371372754,-2.3494636499420247,-4.002722485948135,0.013503,0.1,0.023713,0.2,1251,637,1116,33300,38270,38265,0,0,0,0,3973,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9402880970432146,-5.432688598807713,-3.660301278759939,-2.3392740837970143,-4.008539967646784,0.013462,0.1,0.023535,0.2,1335,634,994,32975,37756,37749,0,0,0,0,3949,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9435673998030379,-5.43073295065051,-3.6589485492098253,-2.33274285677103,-4.02104762811486,0.013421,0.1,0.023359,0.2,1254,637,1230,33509,38311,38298,0,0,0,0,3958,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9425981873111783,-5.452874342136853,-3.6676487642757998,-2.344629301767133,-4.038942197928466,0.01338,0.1,0.023185,0.2,1310,609,1260,33431,38068,38064,0,0,0,0,3897,3896,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9423146040493591,-5.478274580991489,-3.6774860611016993,-2.339823023964028,-4.038236024605917,0.01334,0.1,0.023011,0.2,1336,590,1241,33388,38109,38103,0,0,0,0,3894,3893,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9358315915198567,-5.587765336069699,-3.7121402468732514,-2.350967823937957,-4.055196428267749,0.0133,0.1,0.022839,0.2,1489,660,1192,33490,38173,38164,0,0,0,0,3879,3863,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
290,0.941641429436705,-5.640742850618158,-3.7319987531160943,-2.352965344059602,-4.0629829183026125,0.01326,0.1,0.022668,0.2,1322,605,1158,33020,37748,37741,0,0,0,0,3946,3947,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
291,0.9506217554026319,-5.523798172008675,-3.704464592764834,-2.2986084156203335,-4.030875663451687,0.013221,0.1,0.022499,0.2,1091,545,949,33132,38058,38045,0,0,0,0,3956,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
292,0.9491267353336319,-5.459674721098668,-3.6816693292276317,-2.2788158391813207,-4.022271903526851,0.013181,0.1,0.02233,0.2,1099,605,1293,33495,38562,38557,0,0,0,0,3956,3952,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
293,0.9437719640765326,-5.461065479362262,-3.6852313831521313,-2.298862325788519,-4.026710166566278,0.013142,0.1,0.022163,0.2,1280,592,1105,33293,37925,37918,0,0,0,0,3999,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
294,0.944563478890666,-5.491409649365585,-3.6986423726479254,-2.311383986776518,-4.031842052889936,0.013103,0.1,0.021998,0.2,1184,653,1271,33137,38168,38164,0,0,0,0,3968,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
295,0.9396187071790288,-5.506552185654804,-3.712129911918811,-2.3248544922267946,-4.056974070124371,0.013065,0.1,0.021833,0.2,1354,673,1260,33570,38426,38417,0,0,0,0,3974,3965,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
296,0.9294065413645108,-5.622996334095441,-3.7335868295323413,-2.3524331835152643,-4.082952235284847,0.013026,0.1,0.02167,0.2,1580,805,1125,33785,38322,38317,0,0,0,0,4014,4008,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
297,0.9485423304845002,-5.626984386879099,-3.7380078116490263,-2.342406591833503,-4.0783726953301915,0.012988,0.1,0.021508,0.2,1042,686,1201,33581,38629,38623,0,0,0,0,3936,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
298,0.9410350048989045,-5.661220768507852,-3.7556832216418012,-2.3359184256500103,-4.08835560353891,0.01295,0.1,0.021347,0.2,1276,710,1121,33681,38239,38236,0,0,0,0,3945,3944,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
299,0.9402931818857602,-5.67911672804297,-3.763232756836647,-2.3476011039183655,-4.0992956022064,0.012913,0.1,0.021187,0.2,1387,621,1241,33631,38355,38349,0,0,0,0,3978,3974,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
300,0.9395293059511318,-5.687799140730233,-3.7637260895212417,-2.352988177958712,-4.105039756938849,0.012875,0.1,0.021029,0.2,1329,688,1317,33355,38130,38125,0,0,0,0,3967,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
301,0.9452910242619816,-5.67093151445197,-3.7550232795593117,-2.3357776072178966,-4.103871481060853,0.012838,0.1,0.020871,0.2,1217,614,1339,33468,38446,38441,0,0,0,0,3969,3987,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
302,0.9411694970510655,-5.699421129041748,-3.7626576243194876,-2.3452841204546373,-4.108313989359079,0.012801,0.1,0.020715,0.2,1409,576,1266,33741,38449,38440,0,0,0,0,3930,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
303,0.942407132243685,-5.670853606279536,-3.748955851389345,-2.3408641668405568,-4.105234783899592,0.012764,0.1,0.02056,0.2,1262,676,1134,33650,38519,38512,0,0,0,0,3939,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
304,0.9423567824280202,-5.647151226489668,-3.735361381508515,-2.3449098551985186,-4.107627186731642,0.012727,0.1,0.020407,0.2,1234,708,1178,33690,38679,38670,0,0,0,0,3944,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
305,0.9431030862901533,-5.643370078456279,-3.7321595574870376,-2.3530310298197206,-4.117333815153366,0.012691,0.1,0.020254,0.2,1178,719,1215,33341,38423,38410,0,0,0,0,3966,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
306,0.9448376788220888,-5.637210159818007,-3.7346228694192924,-2.3504702386692333,-4.130961306934109,0.012655,0.1,0.020102,0.2,1337,510,1358,33483,38440,38431,0,0,0,0,3955,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
307,0.9437712931417568,-5.637697861366176,-3.7349098442170523,-2.356895969533173,-4.1445759965967754,0.012619,0.1,0.019952,0.2,1195,703,1157,33755,38566,38558,0,0,0,0,4078,4084,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
308,0.9481313360568921,-5.584799713559737,-3.7204885404429584,-2.3230362592666567,-4.119896018691256,0.012583,0.1,0.019803,0.2,1158,556,1076,33045,38140,38133,0,0,0,0,3961,3961,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
309,0.9435289209404893,-5.600749672700365,-3.7118195297122103,-2.323138152253941,-4.116834914653934,0.012547,0.1,0.019655,0.2,1193,702,1051,33557,38465,38461,0,0,0,0,4074,4074,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
310,0.9389951435937406,-5.636051749764507,-3.7311885591178706,-2.341156679123114,-4.130768427591505,0.012512,0.1,0.019508,0.2,1286,749,1320,33358,38231,38229,0,0,0,0,4017,4001,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
311,0.9384648045370455,-5.690688812632582,-3.7484679029173265,-2.360756658399669,-4.149039969644893,0.012477,0.1,0.019362,0.2,1275,754,1096,32973,37967,37961,0,0,0,0,4019,4003,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
312,0.9526544458992977,-5.608575950023156,-3.7249355416209524,-2.333941919222508,-4.122090748411735,0.012442,0.1,0.019217,0.2,1045,546,1129,33604,38812,38809,0,0,0,0,3904,3914,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
313,0.9524382177860622,-5.515520524614845,-3.691449579090921,-2.307149706132756,-4.091351298552063,0.012407,0.1,0.019073,0.2,1003,579,1156,33262,38290,38280,0,0,0,0,3867,3870,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
