episode,service_level,starvation_severity_max,congestion_severity_max,projected_starvation_risk,projected_congestion_risk
280,0.9267260779548114,-3.8688948993073193,-1.6798017942541605,-2.6138209422587253,-2.0761833294765264
281,0.9373059469787437,-3.8609670915824945,-1.6846255123839011,-2.617134831410142,-2.078831576835974
282,0.9350992581914287,-3.8607474549249217,-1.6938441185910365,-2.6219262033977797,-2.083428534512227
283,0.9402783610294558,-3.8446200636157184,-1.6781256670298768,-2.6246908247929217,-2.085723183872037
284,0.9305999397045523,-3.8441438546501834,-1.6699156420842665,-2.627836380426802,-2.088285052549844
285,0.9280775367886058,-3.8827842343983945,-1.7067869693684403,-2.6338609069621843,-2.0926236499624964
286,0.9297462051483236,-3.8922999477947156,-1.7091517104770386,-2.6392671286387954,-2.0969444345944526
287,0.931656642974303,-3.891408457325551,-1.7107741406977348,-2.6423856864466457,-2.099781457815849
288,0.9410528879822184,-3.8624218324300035,-1.6905491038389988,-2.6456807807902765,-2.102135158667726
289,0.9317494988181083,-3.890002008192951,-1.7105509194948278,-2.6510141283269086,-2.106215029402026
290,0.9369713506139155,-3.8810901562347446,-1.7005909803234742,-2.652319949128256,-2.1078828100855596
291,0.9324124172535744,-3.9001938204539957,-1.7127217271113213,-2.65619639036107,-2.110471132244163
292,0.9281518300948938,-3.9304872421571626,-1.7427114239217123,-2.6629471284992707,-2.1159705639875566
293,0.9319520497262098,-3.9456248404794003,-1.7553715457175214,-2.6657490505062285,-2.1189957155091763
294,0.9343229324447138,-3.938059380919136,-1.7557256015630769,-2.669228615221911,-2.122247197286681
295,0.9308813448183363,-3.9650261761753764,-1.7615019296197634,-2.676130870383993,-2.1268536741180895
296,0.9366197183098591,-3.967884926869411,-1.756738939707113,-2.683053887936178,-2.1311534817459186
297,0.9378753867621186,-3.963083464396478,-1.743275318536839,-2.6880595877894766,-2.135059589372616
298,0.9347372873674351,-3.9584812361269726,-1.727779153837303,-2.6913958508946174,-2.136950363957723
299,0.9314339576745317,-3.970131762618112,-1.7277214161853527,-2.698439235895321,-2.141970429496327
