Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Wed 13:17.000000;52;92.10115098953247;54;22;20;17;20;7080;14;133;8.78994406841512;15.021198943739655;39;25;38;3559;
Wed 13:18.000000;52;92.10115098953247;54;22;20;17;20;7086;14;133;8.78994406841512;15.021198943739655;39;25;38;3562;
Wed 13:19.000000;52;92.10115098953247;54;22;20;17;20;7088;14;133;8.78994406841512;15.021198943739655;39;25;38;3563;
Wed 13:20.000000;52;92.10115098953247;54;22;20;17;20;7090;14;133;8.78994406841512;15.021198943739655;39;25;38;3564;
Wed 13:21.000000;52;92.10115098953247;54;22;20;17;20;7096;14;133;8.78994406841512;15.021198943739655;39;25;38;3567;
Wed 13:22.000000;52;92.10115098953247;54;22;20;17;20;7098;14;133;8.78994406841512;15.021198943739655;39;25;38;3568;
Wed 13:23.000000;52;92.10115098953247;54;22;20;17;20;7102;14;133;8.78994406841512;15.021198943739655;39;25;38;3570;
Wed 13:25.000000;52;92.10115098953247;54;22;20;17;20;7112;14;133;8.78994406841512;15.021198943739655;39;25;38;3575;
Wed 13:26.000000;52;92.10115098953247;54;22;20;17;20;7116;14;133;8.78994406841512;15.021198943739655;39;25;38;3577;
Wed 13:26.372911;52;92.61280179023743;54;23;20;17;20;7116;14;134;8.78994406841512;15.021198943739655;39;25;38;3577;
Wed 13:27.000000;52;92.61280179023743;54;23;20;17;20;7120;14;134;8.78994406841512;15.021198943739655;39;25;38;3579;
Wed 13:28.000000;52;92.61280179023743;54;23;20;17;20;7128;14;134;8.78994406841512;15.021198943739655;39;25;38;3583;
Wed 13:29.000000;52;92.61280179023743;54;23;20;17;20;7134;14;134;8.78994406841512;15.021198943739655;39;25;38;3586;
Wed 13:30.000000;52;92.61280179023743;54;23;20;17;20;7136;14;134;8.78994406841512;15.021198943739655;39;25;38;3587;
Wed 13:31.000000;52;92.61280179023743;54;23;20;17;20;7144;14;134;8.78994406841512;15.021198943739655;39;25;38;3591;
Wed 13:32.000000;52;92.61280179023743;54;23;20;17;20;7152;14;134;8.78994406841512;15.021198943739655;39;25;38;3595;
Wed 13:33.000000;52;92.61280179023743;54;23;20;17;20;7156;14;134;8.78994406841512;15.021198943739655;39;25;38;3597;
Wed 13:34.000000;52;92.61280179023743;54;23;20;17;20;7160;14;134;8.78994406841512;15.021198943739655;39;25;38;3599;
Wed 13:35.000000;52;92.61280179023743;54;23;20;17;20;7162;14;134;8.78994406841512;15.021198943739655;39;25;38;3600;
Wed 13:36.000000;52;92.61280179023743;54;23;20;17;20;7170;14;134;8.78994406841512;15.021198943739655;39;25;38;3604;
Wed 13:37.000000;52;92.61280179023743;54;23;20;17;20;7176;14;134;8.78994406841512;15.021198943739655;39;25;38;3607;
Wed 13:38.000000;52;92.61280179023743;54;23;20;17;20;7182;14;134;8.78994406841512;15.021198943739655;39;25;38;3610;
Wed 13:38.148283;52;93.15149879455566;55;23;20;17;20;7182;14;135;8.78994406841512;15.021198943739655;39;25;38;3610;
Wed 13:38.535712;53;93.15149879455566;55;23;20;17;20;7182;15;135;8.78994406841512;16.154770702256414;39;25;38;3610;
Wed 13:39.000000;53;93.15149879455566;55;23;20;17;20;7184;15;135;8.78994406841512;16.154770702256414;39;25;38;3611;
Wed 13:40.000000;53;93.15149879455566;55;23;20;17;20;7186;15;135;8.78994406841512;16.154770702256414;39;25;38;3612;
Wed 13:41.000000;53;93.15149879455566;55;23;20;17;20;7192;15;135;8.78994406841512;16.154770702256414;39;25;38;3615;
Wed 13:42.000000;53;93.15149879455566;55;23;20;17;20;7200;15;135;8.78994406841512;16.154770702256414;39;25;38;3619;
Wed 13:43.000000;53;93.15149879455566;55;23;20;17;20;7210;15;135;8.78994406841512;16.154770702256414;39;25;38;3624;
Wed 13:44.000000;53;93.15149879455566;55;23;20;17;20;7214;15;135;8.78994406841512;16.154770702256414;39;25;38;3626;
Wed 13:45.000000;53;93.15149879455566;55;23;20;17;20;7222;15;135;8.78994406841512;16.154770702256414;39;25;38;3630;
Wed 13:46.000000;53;93.15149879455566;55;23;20;17;20;7226;15;135;8.78994406841512;16.154770702256414;39;25;38;3632;
Wed 13:47.000000;53;93.15149879455566;55;23;20;17;20;7228;15;135;8.78994406841512;16.154770702256414;39;25;38;3633;
Wed 13:48.000000;53;93.15149879455566;55;23;20;17;20;7232;15;135;8.78994406841512;16.154770702256414;39;25;38;3635;
Wed 13:49.000000;53;93.15149879455566;55;23;20;17;20;7234;15;135;8.78994406841512;16.154770702256414;39;25;38;3636;
Wed 13:49.590942;53;93.6322066783905;55;24;20;17;20;7234;15;136;8.78994406841512;16.154770702256414;39;25;38;3636;
Wed 13:50.000000;53;93.6322066783905;55;24;20;17;20;7238;15;136;8.78994406841512;16.154770702256414;39;25;38;3638;
Wed 13:51.000000;53;93.6322066783905;55;24;20;17;20;7244;15;136;8.78994406841512;16.154770702256414;39;25;38;3641;
Wed 13:52.000000;53;93.6322066783905;55;24;20;17;20;7250;15;136;8.78994406841512;16.154770702256414;39;25;38;3644;
Wed 13:53.000000;53;93.6322066783905;55;24;20;17;20;7254;15;136;8.78994406841512;16.154770702256414;39;25;38;3646;
Wed 13:54.000000;53;93.6322066783905;55;24;20;17;20;7258;15;136;8.78994406841512;16.154770702256414;39;25;38;3648;
Wed 13:55.000000;53;93.6322066783905;55;24;20;17;20;7264;15;136;8.78994406841512;16.154770702256414;39;25;38;3651;
Wed 13:56.000000;53;93.6322066783905;55;24;20;17;20;7268;15;136;8.78994406841512;16.154770702256414;39;25;38;3653;
Wed 13:57.739145;53;94.04114484786987;55;24;20;17;21;7268;15;137;8.78994406841512;16.154770702256414;39;25;38;3653;
Wed 13:58.000000;53;94.04114484786987;55;24;20;17;21;7278;15;137;8.78994406841512;16.154770702256414;39;25;38;3658;
Wed 13:59.000000;53;94.04114484786987;55;24;20;17;21;7282;15;137;8.78994406841512;16.154770702256414;39;25;38;3660;
Wed 14:00.000000;53;94.04114484786987;55;24;20;17;21;7286;15;137;8.922066424208886;16.154770702256414;40;25;38;3662;
Wed 14:01.000000;53;94.04114484786987;55;24;20;17;21;7290;15;137;8.922066424208886;16.154770702256414;40;25;38;3664;
Wed 14:02.000000;53;94.04114484786987;55;24;20;17;21;7294;15;137;8.922066424208886;16.154770702256414;40;25;38;3666;
Wed 14:03.000000;53;94.04114484786987;55;24;20;17;21;7298;15;137;8.922066424208886;16.154770702256414;40;25;38;3668;
Wed 14:04.000000;53;94.04114484786987;55;24;20;17;21;7304;15;137;8.922066424208886;16.154770702256414;40;25;38;3671;
Wed 14:05.000000;53;94.04114484786987;55;24;20;17;21;7312;15;137;8.922066424208886;16.154770702256414;40;25;38;3675;
Wed 14:06.000000;53;94.04114484786987;55;24;20;17;21;7320;15;137;8.922066424208886;16.154770702256414;40;25;38;3679;
Wed 14:09.000000;53;94.04114484786987;55;24;20;17;21;7324;15;137;8.922066424208886;16.154770702256414;40;25;38;3681;
Wed 14:10.000000;53;94.04114484786987;55;24;20;17;21;7330;15;137;8.922066424208886;16.154770702256414;40;25;38;3684;
Wed 14:11.000000;53;94.04114484786987;55;24;20;17;21;7334;15;137;8.922066424208886;16.154770702256414;40;25;38;3686;
Wed 14:12.000000;53;94.04114484786987;55;24;20;17;21;7342;15;137;8.922066424208886;16.154770702256414;40;25;38;3690;
Wed 14:13.000000;53;94.04114484786987;55;24;20;17;21;7348;15;137;8.922066424208886;16.154770702256414;40;25;38;3693;
Wed 14:14.000000;53;94.04114484786987;55;24;20;17;21;7350;15;137;8.922066424208886;16.154770702256414;40;25;38;3694;
Wed 14:15.000000;53;94.04114484786987;55;24;20;17;21;7354;15;137;8.922066424208886;16.154770702256414;40;25;38;3696;
Wed 14:16.000000;53;94.04114484786987;55;24;20;17;21;7362;15;137;8.922066424208886;16.154770702256414;40;25;38;3700;
Wed 14:17.000000;53;94.04114484786987;55;24;20;17;21;7368;15;137;8.922066424208886;16.154770702256414;40;25;38;3703;
Wed 14:18.000000;53;94.04114484786987;55;24;20;17;21;7374;15;137;8.922066424208886;16.154770702256414;40;25;38;3706;
Wed 14:19.000000;53;94.04114484786987;55;24;20;17;21;7382;15;137;8.922066424208886;16.154770702256414;40;25;38;3710;
Wed 14:20.000000;53;94.04114484786987;55;24;20;17;21;7386;15;137;8.922066424208886;16.154770702256414;40;25;38;3712;
Wed 14:21.000000;53;94.04114484786987;55;24;20;17;21;7392;15;137;8.922066424208886;16.154770702256414;40;25;38;3715;
Wed 14:22.000000;53;94.04114484786987;55;24;20;17;21;7402;15;137;8.922066424208886;16.154770702256414;40;25;38;3720;
Wed 14:23.000000;53;94.04114484786987;55;24;20;17;21;7408;15;137;8.922066424208886;16.154770702256414;40;25;38;3723;
Wed 14:24.000000;53;94.04114484786987;55;24;20;17;21;7414;15;137;8.922066424208886;16.154770702256414;40;25;38;3726;
Wed 14:25.000000;53;94.04114484786987;55;24;20;17;21;7420;15;137;8.922066424208886;16.154770702256414;40;25;38;3729;
Wed 14:26.000000;53;94.04114484786987;55;24;20;17;21;7424;15;137;8.922066424208886;16.154770702256414;40;25;38;3731;
Wed 14:27.000000;53;94.04114484786987;55;24;20;17;21;7426;15;137;8.922066424208886;16.154770702256414;40;25;38;3732;
Wed 14:28.000000;53;94.04114484786987;55;24;20;17;21;7436;15;137;8.922066424208886;16.154770702256414;40;25;38;3737;
Wed 14:29.000000;53;94.04114484786987;55;24;20;17;21;7442;15;137;8.922066424208886;16.154770702256414;40;25;38;3740;
Wed 14:30.000000;53;94.04114484786987;55;24;20;17;21;7444;15;137;8.922066424208886;16.154770702256414;40;25;38;3741;
Wed 14:31.000000;53;94.04114484786987;55;24;20;17;21;7448;15;137;8.922066424208886;16.154770702256414;40;25;38;3743;
Wed 14:32.000000;53;94.04114484786987;55;24;20;17;21;7456;15;137;8.922066424208886;16.154770702256414;40;25;38;3747;
Wed 14:32.906787;53;94.04114484786987;55;24;20;17;21;7456;15;137;8.922066424208886;16.494947718842003;40;26;38;3747;
Wed 14:33.000000;53;94.04114484786987;55;24;20;17;21;7458;15;137;8.922066424208886;16.494947718842003;40;26;38;3748;
Wed 14:34.000000;53;94.04114484786987;55;24;20;17;21;7470;15;137;8.922066424208886;16.494947718842003;40;26;38;3754;
Wed 14:35.000000;53;94.04114484786987;55;24;20;17;21;7474;15;137;8.922066424208886;16.494947718842003;40;26;38;3756;
Wed 14:36.000000;53;94.04114484786987;55;24;20;17;21;7482;15;137;8.922066424208886;16.494947718842003;40;26;38;3760;
Wed 14:37.000000;53;94.04114484786987;55;24;20;17;21;7484;15;137;8.922066424208886;16.494947718842003;40;26;38;3761;
Wed 14:38.000000;53;94.04114484786987;55;24;20;17;21;7492;15;137;8.922066424208886;16.494947718842003;40;26;38;3765;
Wed 14:39.000000;53;94.04114484786987;55;24;20;17;21;7496;15;137;8.922066424208886;16.494947718842003;40;26;38;3767;
Wed 14:40.000000;53;94.04114484786987;55;24;20;17;21;7504;15;137;8.922066424208886;16.494947718842003;40;26;38;3771;
Wed 14:41.000000;53;94.04114484786987;55;24;20;17;21;7506;15;137;8.922066424208886;16.494947718842003;40;26;38;3772;
Wed 14:42.000000;53;94.04114484786987;55;24;20;17;21;7510;15;137;8.922066424208886;16.494947718842003;40;26;38;3774;
Wed 14:43.000000;53;94.04114484786987;55;24;20;17;21;7512;15;137;8.922066424208886;16.494947718842003;40;26;38;3775;
Wed 14:44.000000;53;94.04114484786987;55;24;20;17;21;7522;15;137;8.922066424208886;16.494947718842003;40;26;38;3780;
Wed 14:45.000000;53;94.04114484786987;55;24;20;17;21;7524;15;137;8.922066424208886;16.494947718842003;40;26;38;3781;
Wed 14:46.000000;53;94.04114484786987;55;24;20;17;21;7528;15;137;8.922066424208886;16.494947718842003;40;26;38;3783;
Wed 14:46.102087;54;94.04114484786987;55;24;20;17;21;7528;16;137;8.922066424208886;16.88149034219668;40;26;38;3783;
Wed 14:47.000000;54;94.04114484786987;55;24;20;17;21;7532;16;137;8.922066424208886;16.88149034219668;40;26;38;3785;
Wed 14:48.000000;54;94.04114484786987;55;24;20;17;21;7540;16;137;8.922066424208886;16.88149034219668;40;26;38;3789;
Wed 14:48.241627;54;94.04114484786987;55;24;20;17;21;7540;16;137;8.922066424208886;17.22166735878227;40;27;38;3789;
Wed 14:49.000000;54;94.04114484786987;55;24;20;17;21;7546;16;137;9.218108298304877;17.22166735878227;41;27;38;3792;
Wed 14:50.000000;54;94.04114484786987;55;24;20;17;21;7554;16;137;9.218108298304877;17.22166735878227;41;27;38;3796;
Wed 14:52.000000;54;94.04114484786987;55;24;20;17;21;7556;16;137;9.218108298304877;17.22166735878227;41;27;38;3797;
Wed 14:53.000000;54;94.04114484786987;55;24;20;17;21;7560;16;137;9.218108298304877;17.22166735878227;41;27;38;3799;
Wed 14:54.000000;54;94.04114484786987;55;24;20;17;21;7570;16;137;9.218108298304877;17.22166735878227;41;27;38;3804;
Wed 14:55.000000;54;94.04114484786987;55;24;20;17;21;7574;16;137;9.218108298304877;17.22166735878227;41;27;38;3806;
Wed 14:56.000000;54;94.04114484786987;55;24;20;17;21;7578;16;137;9.218108298304877;17.22166735878227;41;27;38;3808;
Wed 14:57.000000;54;94.04114484786987;55;24;20;17;21;7588;16;137;9.218108298304877;17.22166735878227;41;27;38;3813;
Wed 14:58.000000;54;94.04114484786987;55;24;20;17;21;7602;16;137;9.218108298304877;17.22166735878227;41;27;38;3820;
Wed 14:58.000000;55;94.04114484786987;55;24;20;17;21;7602;17;137;9.218108298304877;17.608209982136948;41;27;38;3820;
Wed 14:59.000000;55;94.04114484786987;55;24;20;17;21;7608;17;137;9.218108298304877;17.608209982136948;41;27;38;3823;
Wed 15:00.000000;55;94.04114484786987;55;24;20;17;21;7612;17;137;9.218108298304877;17.608209982136948;41;27;38;3825;
Wed 15:01.000000;55;94.04114484786987;55;24;20;17;21;7616;17;137;9.218108298304877;17.608209982136948;41;27;38;3827;
Wed 15:01.556264;55;94.04114484786987;55;24;20;17;21;7616;17;137;9.218108298304877;17.948386998722537;41;28;38;3827;
Wed 15:04.000000;55;94.04114484786987;55;24;20;17;21;7618;17;137;9.218108298304877;17.948386998722537;41;28;38;3828;
Wed 15:05.000000;55;94.04114484786987;55;24;20;17;21;7622;17;137;9.218108298304877;17.948386998722537;41;28;38;3830;
Wed 15:05.034540;55;94.04114484786987;55;24;20;17;21;7622;17;137;9.218108298304877;18.288564015308125;41;29;38;3830;
Wed 15:06.000000;55;94.04114484786987;55;24;20;17;21;7626;17;137;9.218108298304877;18.288564015308125;41;29;38;3832;
Wed 15:07.000000;55;94.04114484786987;55;24;20;17;21;7636;17;137;9.218108298304877;18.288564015308125;41;29;38;3837;
Wed 15:07.215609;55;94.04114484786987;55;24;20;17;21;7636;17;137;9.218108298304877;18.42068637110189;41;30;38;3837;
Wed 15:08.000000;55;94.04114484786987;55;24;20;17;21;7640;17;137;9.218108298304877;18.42068637110189;41;30;38;3839;
Wed 15:09.000000;55;94.04114484786987;55;24;20;17;21;7644;17;137;9.218108298304877;18.42068637110189;41;30;38;3841;
Wed 15:10.000000;55;94.04114484786987;55;24;20;17;21;7648;17;137;9.218108298304877;18.42068637110189;41;30;38;3843;
Wed 15:11.000000;55;94.04114484786987;55;24;20;17;21;7652;17;137;9.218108298304877;18.42068637110189;41;30;38;3845;
Wed 15:12.000000;55;94.04114484786987;55;24;20;17;21;7660;17;137;9.218108298304877;18.42068637110189;41;30;38;3849;
Wed 15:13.000000;55;94.04114484786987;55;24;20;17;21;7672;17;137;9.218108298304877;18.42068637110189;41;30;38;3855;
Wed 15:14.000000;55;94.04114484786987;55;24;20;17;21;7676;17;137;9.218108298304877;18.42068637110189;41;30;38;3857;
Wed 15:15.000000;55;94.04114484786987;55;24;20;17;21;7678;17;137;9.218108298304877;18.42068637110189;41;30;38;3858;
Wed 15:16.000000;55;94.04114484786987;55;24;20;17;21;7680;17;137;9.218108298304877;18.42068637110189;41;30;38;3859;
Wed 15:17.000000;55;94.04114484786987;55;24;20;17;21;7686;17;137;9.218108298304877;18.42068637110189;41;30;38;3862;
Wed 15:18.000000;55;94.04114484786987;55;24;20;17;21;7690;17;137;9.218108298304877;18.42068637110189;41;30;38;3864;
Wed 15:19.000000;55;94.04114484786987;55;24;20;17;21;7694;17;137;9.218108298304877;18.42068637110189;41;30;38;3866;
Wed 15:20.000000;55;94.04114484786987;55;24;20;17;21;7696;17;137;9.218108298304877;18.42068637110189;41;30;38;3867;
Wed 15:21.000000;55;94.04114484786987;55;24;20;17;21;7700;17;137;9.218108298304877;18.42068637110189;41;30;38;3869;
Wed 15:22.000000;55;94.04114484786987;55;24;20;17;21;7702;17;137;9.218108298304877;18.42068637110189;41;30;38;3870;
Wed 15:23.000000;55;94.04114484786987;55;24;20;17;21;7708;17;137;9.218108298304877;18.42068637110189;41;30;38;3873;
Wed 15:25.000000;55;94.04114484786987;55;24;20;17;21;7712;17;137;9.218108298304877;18.42068637110189;41;30;38;3875;
Wed 15:26.000000;55;94.04114484786987;55;24;20;17;21;7716;17;137;9.218108298304877;18.42068637110189;41;30;38;3877;
Wed 15:27.000000;55;94.04114484786987;55;24;20;17;21;7724;17;137;9.218108298304877;18.42068637110189;41;30;38;3881;
Wed 15:28.000000;55;94.04114484786987;55;24;20;17;21;7726;17;137;9.218108298304877;18.42068637110189;41;30;38;3882;
Wed 15:29.000000;55;94.04114484786987;55;24;20;17;21;7730;17;137;9.218108298304877;18.42068637110189;41;30;38;3884;
Wed 15:30.000000;55;94.04114484786987;55;24;20;17;21;7732;17;137;9.218108298304877;18.42068637110189;41;30;38;3885;
Wed 15:32.000000;55;94.04114484786987;55;24;20;17;21;7740;17;137;9.218108298304877;18.42068637110189;41;30;38;3889;
Wed 15:33.000000;55;94.04114484786987;55;24;20;17;21;7744;17;137;9.218108298304877;18.42068637110189;41;30;38;3891;
Wed 15:34.000000;55;94.04114484786987;55;24;20;17;21;7758;17;137;9.218108298304877;18.42068637110189;41;30;38;3898;
Wed 15:35.000000;55;94.04114484786987;55;24;20;17;21;7766;17;137;9.218108298304877;18.42068637110189;41;30;38;3902;
Wed 15:36.000000;55;94.04114484786987;55;24;20;17;21;7770;17;137;9.218108298304877;18.42068637110189;41;30;38;3904;
Wed 15:38.000000;55;94.04114484786987;55;24;20;17;21;7776;17;137;9.218108298304877;18.42068637110189;41;30;38;3907;
Wed 15:39.000000;55;94.04114484786987;55;24;20;17;21;7778;17;137;9.218108298304877;18.42068637110189;41;30;38;3908;
Wed 15:40.000000;55;94.04114484786987;55;24;20;17;21;7786;17;137;9.218108298304877;18.42068637110189;41;30;38;3912;
Wed 15:41.000000;55;94.04114484786987;55;24;20;17;21;7794;17;137;9.218108298304877;18.42068637110189;41;30;38;3916;
Wed 15:42.000000;55;94.04114484786987;55;24;20;17;21;7798;17;137;9.218108298304877;18.42068637110189;41;30;38;3918;
Wed 15:43.000000;55;94.04114484786987;55;24;20;17;21;7806;17;137;9.218108298304877;18.42068637110189;41;30;38;3922;
Wed 15:44.000000;55;94.04114484786987;55;24;20;17;21;7808;17;137;9.218108298304877;18.42068637110189;41;30;38;3923;
Wed 15:45.000000;55;94.04114484786987;55;24;20;17;21;7816;17;137;9.218108298304877;18.42068637110189;41;30;38;3927;
Wed 15:46.000000;55;94.04114484786987;55;24;20;17;21;7826;17;137;9.218108298304877;18.42068637110189;41;30;38;3932;
Wed 15:47.000000;55;94.04114484786987;55;24;20;17;21;7832;17;137;9.218108298304877;18.42068637110189;41;30;38;3935;
Wed 15:50.000000;55;94.04114484786987;55;24;20;17;21;7836;17;137;9.218108298304877;18.42068637110189;41;30;38;3937;
Wed 15:51.000000;55;94.04114484786987;55;24;20;17;21;7846;17;137;9.218108298304877;18.42068637110189;41;30;38;3942;
Wed 15:52.000000;55;94.04114484786987;55;24;20;17;21;7854;17;137;9.218108298304877;18.42068637110189;41;30;38;3946;
Wed 15:53.000000;55;94.04114484786987;55;24;20;17;21;7860;17;137;9.218108298304877;18.42068637110189;41;30;38;3949;
Wed 15:54.000000;55;94.04114484786987;55;24;20;17;21;7866;17;137;9.218108298304877;18.42068637110189;41;30;38;3952;
Wed 15:55.000000;55;94.04114484786987;55;24;20;17;21;7868;17;137;9.218108298304877;18.42068637110189;41;30;38;3953;
Wed 15:56.000000;55;94.04114484786987;55;24;20;17;21;7872;17;137;9.218108298304877;18.42068637110189;41;30;38;3955;
Wed 15:57.000000;55;94.04114484786987;55;24;20;17;21;7874;17;137;9.218108298304877;18.42068637110189;41;30;38;3956;
Wed 15:58.000000;55;94.04114484786987;55;24;20;17;21;7878;17;137;9.218108298304877;18.42068637110189;41;30;38;3958;
Wed 15:59.000000;55;94.04114484786987;55;24;20;17;21;7882;17;137;9.218108298304877;18.42068637110189;41;30;38;3960;
Wed 16:00.000000;55;94.04114484786987;55;24;20;17;21;7892;17;137;9.218108298304877;18.42068637110189;41;30;38;3965;
Wed 16:01.000000;55;94.04114484786987;55;24;20;17;21;7896;17;137;9.218108298304877;18.42068637110189;41;30;38;3967;
Wed 16:02.000000;55;94.04114484786987;55;24;20;17;21;7900;17;137;9.218108298304877;18.42068637110189;41;30;38;3969;
Wed 16:03.000000;55;94.04114484786987;55;24;20;17;21;7906;17;137;9.218108298304877;18.42068637110189;41;30;38;3972;
Wed 16:04.000000;55;94.04114484786987;55;24;20;17;21;7912;17;137;9.218108298304877;18.42068637110189;41;30;38;3975;
Wed 16:05.000000;55;94.04114484786987;55;24;20;17;21;7916;17;137;9.218108298304877;18.42068637110189;41;30;38;3977;
Wed 16:06.000000;55;94.04114484786987;55;24;20;17;21;7918;17;137;9.218108298304877;18.42068637110189;41;30;38;3978;
Wed 16:06.081973;56;94.04114484786987;55;24;20;17;21;7918;18;137;9.218108298304877;19.13935852130868;41;30;38;3978;
Wed 16:07.000000;56;94.04114484786987;55;24;20;17;21;7920;18;137;9.218108298304877;19.13935852130868;41;30;38;3979;
Wed 16:08.000000;56;94.04114484786987;55;24;20;17;21;7922;18;137;9.218108298304877;19.13935852130868;41;30;38;3980;
Wed 16:10.000000;56;94.04114484786987;55;24;20;17;21;7924;18;137;9.218108298304877;19.13935852130868;41;30;38;3981;
Wed 16:12.000000;56;94.04114484786987;55;24;20;17;21;7926;18;137;9.218108298304877;19.13935852130868;41;30;38;3982;
Wed 16:13.000000;56;94.04114484786987;55;24;20;17;21;7928;18;137;9.218108298304877;19.13935852130868;41;30;38;3983;
Wed 16:15.000000;56;94.04114484786987;55;24;20;17;21;7932;18;137;9.218108298304877;19.13935852130868;41;30;38;3985;
Wed 16:17.000000;56;94.04114484786987;55;24;20;17;21;7940;18;137;9.218108298304877;19.13935852130868;41;30;38;3989;
Wed 16:18.000000;56;94.04114484786987;55;24;20;17;21;7944;18;137;9.218108298304877;19.13935852130868;41;30;38;3991;
Wed 16:19.000000;56;94.04114484786987;55;24;20;17;21;7950;18;137;9.218108298304877;19.13935852130868;41;30;38;3994;
Wed 16:20.000000;56;94.04114484786987;55;24;20;17;21;7952;18;137;9.218108298304877;19.13935852130868;41;30;38;3995;
Wed 16:21.000000;56;94.04114484786987;55;24;20;17;21;7956;18;137;9.218108298304877;19.13935852130868;41;30;38;3997;
Wed 16:22.000000;56;94.04114484786987;55;24;20;17;21;7960;18;137;9.218108298304877;19.13935852130868;41;30;38;3999;
Wed 16:23.000000;56;94.04114484786987;55;24;20;17;21;7964;18;137;9.218108298304877;19.13935852130868;41;30;38;4001;
Wed 16:24.000000;56;94.04114484786987;55;24;20;17;21;7966;18;137;9.218108298304877;19.13935852130868;41;30;38;4002;
Wed 16:25.000000;56;94.04114484786987;55;24;20;17;21;7976;18;137;9.218108298304877;19.13935852130868;41;30;38;4007;
Wed 16:27.000000;56;94.04114484786987;55;24;20;17;21;7978;18;137;9.218108298304877;19.13935852130868;41;30;38;4008;
Wed 16:28.000000;56;94.04114484786987;55;24;20;17;21;7982;18;137;9.218108298304877;19.13935852130868;41;30;38;4010;
Wed 16:29.000000;56;94.04114484786987;55;24;20;17;21;7984;18;137;9.218108298304877;19.13935852130868;41;30;38;4011;
Wed 16:30.000000;56;94.04114484786987;55;24;20;17;21;7992;18;137;9.218108298304877;19.13935852130868;41;30;38;4015;
Wed 16:31.000000;56;94.04114484786987;55;24;20;17;21;7998;18;137;9.218108298304877;19.13935852130868;41;30;38;4018;
Wed 16:32.000000;57;94.04114484786987;55;24;20;17;21;8007;18;137;9.218108298304877;19.13935852130868;41;30;39;4023;
Wed 16:33.000000;57;94.04114484786987;55;24;20;17;21;8009;18;137;9.218108298304877;19.13935852130868;41;30;39;4024;
Wed 16:33.800119;57;94.04114484786987;55;24;20;17;21;8009;18;137;9.218108298304877;19.479535537894268;41;31;39;4024;
Wed 16:35.000000;57;94.04114484786987;55;24;20;17;21;8013;18;137;9.218108298304877;19.479535537894268;41;31;39;4026;
Wed 16:36.000000;57;94.04114484786987;55;24;20;17;21;8015;18;137;9.218108298304877;19.479535537894268;41;31;39;4027;
Wed 16:37.000000;57;94.04114484786987;55;24;20;17;21;8021;18;137;9.218108298304877;19.479535537894268;41;31;39;4030;
Wed 16:37.640999;57;94.04114484786987;55;24;20;17;21;8021;18;137;9.218108298304877;19.819712554479857;41;32;39;4030;
Wed 16:38.000000;57;94.04114484786987;55;24;20;17;21;8025;18;137;9.218108298304877;19.819712554479857;41;32;39;4032;
Wed 16:39.000000;57;94.04114484786987;55;24;20;17;21;8029;18;137;9.218108298304877;19.819712554479857;41;32;39;4034;
Wed 16:40.000000;57;94.04114484786987;55;24;20;17;21;8031;18;137;9.218108298304877;19.819712554479857;41;32;39;4035;
Wed 16:41.000000;57;94.04114484786987;55;24;20;17;21;8035;18;137;9.218108298304877;19.819712554479857;41;32;39;4037;
Wed 16:43.000000;57;94.04114484786987;55;24;20;17;21;8037;18;137;9.218108298304877;19.819712554479857;41;32;39;4038;
Wed 16:44.000000;57;94.04114484786987;55;24;20;17;21;8043;18;137;9.218108298304877;19.819712554479857;41;32;39;4041;
Wed 16:44.875392;58;94.04114484786987;55;24;20;17;21;8043;19;137;9.218108298304877;20.538384704686646;41;32;39;4041;
Wed 16:45.000000;58;94.04114484786987;55;24;20;17;21;8045;19;137;9.218108298304877;20.538384704686646;41;32;39;4042;
Wed 16:46.000000;58;94.04114484786987;55;24;20;17;21;8049;19;137;9.218108298304877;20.538384704686646;41;32;39;4044;
Wed 16:47.000000;58;94.04114484786987;55;24;20;17;21;8057;19;137;9.218108298304877;20.538384704686646;41;32;39;4048;
Wed 16:48.000000;58;94.04114484786987;55;24;20;17;21;8061;19;137;9.218108298304877;20.538384704686646;41;32;39;4050;
Wed 16:49.000000;58;94.04114484786987;55;24;20;17;21;8065;19;137;9.218108298304877;20.538384704686646;41;32;39;4052;
Wed 16:50.000000;58;94.04114484786987;55;24;20;17;21;8067;19;137;9.218108298304877;20.538384704686646;41;32;39;4053;
Wed 16:51.000000;58;94.04114484786987;55;24;20;17;21;8069;19;137;9.218108298304877;20.538384704686646;41;32;39;4054;
Wed 16:51.183548;59;94.04114484786987;55;24;20;17;21;8069;20;137;9.218108298304877;21.257056854893435;41;32;39;4054;
Wed 16:52.000000;59;94.04114484786987;55;24;20;17;21;8071;20;137;9.218108298304877;21.257056854893435;41;32;39;4055;
Wed 16:53.000000;59;94.04114484786987;55;24;20;17;21;8075;20;137;9.218108298304877;21.257056854893435;41;32;39;4057;
Wed 16:55.000000;59;94.04114484786987;55;24;20;17;21;8077;20;137;9.218108298304877;21.257056854893435;41;32;39;4058;
Wed 16:56.000000;59;94.04114484786987;55;24;20;17;21;8091;20;137;9.218108298304877;21.257056854893435;41;32;39;4065;
