Time;Failed events;accumulated solution time;branch1;branch2;branch3;branch4;branch5;events;long_congestion;number of problems solved;roaming distance for bikes;roaming distance for locks;roaming for bikes;short_congestion;starvation;trips;
Tue 17:04.000000;219;138.953768491745;31;16;20;21;10;12755;134;98;51.328936285919184;94.89254380363289;230;128;85;6420;
Tue 17:05.000000;219;138.953768491745;31;16;20;21;10;12769;134;98;51.328936285919184;94.89254380363289;230;128;85;6427;
Tue 17:05.217381;220;138.953768491745;31;16;20;21;10;12769;135;98;51.328936285919184;95.36025335736463;230;128;85;6427;
Tue 17:06.000000;220;138.953768491745;31;16;20;21;10;12775;135;98;51.625173708773495;95.36025335736463;231;128;85;6430;
Tue 17:07.000000;220;138.953768491745;31;16;20;21;10;12781;135;98;51.625173708773495;95.36025335736463;231;128;85;6433;
Tue 17:08.000000;220;138.953768491745;31;16;20;21;10;12787;135;98;51.625173708773495;95.36025335736463;231;128;85;6436;
Tue 17:09.000000;220;138.953768491745;31;16;20;21;10;12793;135;98;51.625173708773495;95.36025335736463;231;128;85;6439;
Tue 17:09.199603;220;138.953768491745;31;16;20;21;10;12793;135;98;51.625173708773495;95.42713897576273;231;129;85;6439;
Tue 17:09.139982;220;138.953768491745;31;16;20;21;10;12793;135;98;51.625173708773495;95.49339611973835;231;130;85;6439;
Tue 17:10.000000;220;138.953768491745;31;16;20;21;10;12801;135;98;51.625173708773495;95.49339611973835;231;130;85;6443;
Tue 17:10.680632;221;138.953768491745;31;16;20;21;10;12801;136;98;51.625173708773495;95.96110567347009;231;130;85;6443;
Tue 17:10.927169;221;138.953768491745;31;16;20;21;10;12801;136;98;51.625173708773495;96.0273628174457;231;131;85;6443;
Tue 17:11.000000;221;138.953768491745;31;16;20;21;10;12817;136;98;51.625173708773495;96.0273628174457;231;131;85;6451;
Tue 17:11.580791;221;138.953768491745;31;16;20;21;10;12817;136;98;51.625173708773495;96.1914453681211;231;132;85;6451;
Tue 17:11.628251;221;138.953768491745;31;16;20;21;10;12817;136;98;51.625173708773495;96.35552791879648;231;133;85;6451;
Tue 17:12.000000;221;138.953768491745;31;16;20;21;10;12831;136;98;51.625173708773495;96.35552791879648;231;133;85;6458;
Tue 17:12.605626;222;138.953768491745;31;16;20;21;10;12831;137;98;51.625173708773495;96.82323747252822;231;133;85;6458;
Tue 17:13.000000;223;138.953768491745;31;16;20;21;10;12852;137;98;51.625173708773495;96.82323747252822;231;133;86;6469;
Tue 17:13.980827;224;138.953768491745;31;16;20;21;10;12852;138;98;51.625173708773495;97.59128520124628;231;133;86;6469;
Tue 17:13.367021;224;138.953768491745;31;16;20;21;10;12852;138;98;51.625173708773495;97.75536775192167;231;134;86;6469;
Tue 17:14.000000;224;138.953768491745;31;16;20;21;10;12858;138;98;51.625173708773495;97.75536775192167;231;134;86;6472;
Tue 17:15.000000;224;138.953768491745;31;16;20;21;10;12872;138;98;51.625173708773495;97.75536775192167;231;134;86;6479;
Tue 17:16.000000;224;138.953768491745;31;16;20;21;10;12882;138;98;51.625173708773495;97.75536775192167;231;134;86;6484;
Tue 17:17.000000;224;138.953768491745;31;16;20;21;10;12890;138;98;51.625173708773495;97.75536775192167;231;134;86;6488;
Tue 17:17.236276;224;138.953768491745;31;16;20;21;10;12890;138;98;51.625173708773495;97.82162489589729;231;135;86;6488;
Tue 17:18.000000;224;138.953768491745;31;16;20;21;10;12896;138;98;51.625173708773495;97.82162489589729;231;135;86;6491;
Tue 17:18.779997;224;138.953768491745;31;16;20;21;10;12896;138;98;51.625173708773495;97.98570744657268;231;136;86;6491;
Tue 17:19.000000;224;138.953768491745;31;16;20;21;10;12906;138;98;51.625173708773495;97.98570744657268;231;136;86;6496;
Tue 17:20.000000;224;138.953768491745;31;16;20;21;10;12912;138;98;51.625173708773495;97.98570744657268;231;136;86;6499;
Tue 17:21.000000;224;138.953768491745;31;16;20;21;10;12918;138;98;51.625173708773495;97.98570744657268;231;136;86;6502;
Tue 17:22.000000;224;138.953768491745;31;16;20;21;10;12926;138;98;51.625173708773495;97.98570744657268;231;136;86;6506;
Tue 17:23.000000;224;138.953768491745;31;16;20;21;10;12928;138;98;51.789425896691995;97.98570744657268;232;136;86;6507;
Tue 17:23.887746;224;138.953768491745;31;16;20;21;10;12928;138;98;51.789425896691995;98.0519645905483;232;137;86;6507;
Tue 17:23.161163;224;138.953768491745;31;16;20;21;10;12928;138;98;51.789425896691995;98.26445712196922;232;138;86;6507;
Tue 17:24.000000;224;138.953768491745;31;16;20;21;10;12930;138;98;51.789425896691995;98.26445712196922;232;138;86;6508;
Tue 17:25.000000;224;138.953768491745;31;16;20;21;10;12934;138;98;51.789425896691995;98.26445712196922;232;138;86;6510;
Tue 17:25.591296;224;138.953768491745;31;16;20;21;10;12934;138;98;51.789425896691995;98.4285396726446;232;139;86;6510;
Tue 17:26.000000;224;138.953768491745;31;16;20;21;10;12936;138;98;51.789425896691995;98.4285396726446;232;139;86;6511;
Tue 17:27.000000;224;138.953768491745;31;16;20;21;10;12948;138;98;51.789425896691995;98.4285396726446;232;139;86;6517;
Tue 17:28.000000;224;138.953768491745;31;16;20;21;10;12954;138;98;51.789425896691995;98.4285396726446;232;139;86;6520;
Tue 17:29.000000;224;138.953768491745;31;16;20;21;10;12958;138;98;51.789425896691995;98.4285396726446;232;139;86;6522;
Tue 17:30.000000;224;138.953768491745;31;16;20;21;10;12972;138;98;51.789425896691995;98.4285396726446;232;139;86;6529;
Tue 17:30.625387;224;138.953768491745;31;16;20;21;10;12972;138;98;51.789425896691995;98.7209436831363;232;140;86;6529;
Tue 17:31.000000;224;138.953768491745;31;16;20;21;10;12984;138;98;51.953678084610495;98.7209436831363;233;140;86;6535;
Tue 17:32.000000;224;138.953768491745;31;16;20;21;10;12994;138;98;52.117930272528994;98.7209436831363;234;140;86;6540;
Tue 17:33.000000;224;138.953768491745;31;16;20;21;10;13006;138;98;52.117930272528994;98.7209436831363;234;140;86;6546;
Tue 17:33.000000;224;138.953768491745;31;16;20;21;10;13006;138;98;52.117930272528994;98.91348099561087;234;141;86;6546;
Tue 17:34.000000;225;138.953768491745;31;16;20;21;10;13015;138;98;52.117930272528994;98.91348099561087;234;141;87;6551;
Tue 17:35.000000;225;138.953768491745;31;16;20;21;10;13017;138;98;52.117930272528994;98.91348099561087;234;141;87;6552;
Tue 17:36.000000;225;138.953768491745;31;16;20;21;10;13027;138;98;52.117930272528994;98.91348099561087;234;141;87;6557;
Tue 17:37.000000;225;138.953768491745;31;16;20;21;10;13033;138;98;52.117930272528994;98.91348099561087;234;141;87;6560;
Tue 17:38.000000;226;138.953768491745;31;16;20;21;10;13048;138;98;52.117930272528994;98.91348099561087;234;141;88;6568;
Tue 17:38.193476;226;138.953768491745;31;16;20;21;10;13048;138;98;52.117930272528994;99.23248398227271;234;142;88;6568;
Tue 17:39.000000;226;138.953768491745;31;16;20;21;10;13054;138;98;52.117930272528994;99.23248398227271;234;142;88;6571;
Tue 17:40.000000;226;138.953768491745;31;16;20;21;10;13060;138;98;52.117930272528994;99.23248398227271;234;142;88;6574;
Tue 17:41.000000;226;138.953768491745;31;16;20;21;10;13072;138;98;52.117930272528994;99.23248398227271;234;142;88;6580;
Tue 17:42.000000;226;138.953768491745;31;16;20;21;10;13082;138;98;52.117930272528994;99.23248398227271;234;142;88;6585;
Tue 17:43.000000;226;138.953768491745;31;16;20;21;10;13088;138;98;52.117930272528994;99.23248398227271;234;142;88;6588;
Tue 17:44.000000;226;138.953768491745;31;16;20;21;10;13096;138;98;52.117930272528994;99.23248398227271;234;142;88;6592;
Tue 17:44.422292;226;138.953768491745;31;16;20;21;10;13096;138;98;52.117930272528994;99.29874112624833;234;143;88;6592;
Tue 17:45.000000;226;138.953768491745;31;16;20;21;10;13114;138;98;52.393941812025716;99.29874112624833;235;143;88;6601;
Tue 17:46.000000;226;138.953768491745;31;16;20;21;10;13116;138;98;52.393941812025716;99.29874112624833;235;143;88;6602;
Tue 17:46.180684;227;138.953768491745;31;16;20;21;10;13116;139;98;52.393941812025716;99.72314833947726;235;143;88;6602;
Tue 17:47.000000;227;138.953768491745;31;16;20;21;10;13128;139;98;52.393941812025716;99.72314833947726;235;143;88;6608;
Tue 17:48.000000;227;138.953768491745;31;16;20;21;10;13132;139;98;52.503608824225005;99.72314833947726;236;143;88;6610;
Tue 17:49.000000;227;138.953768491745;31;16;20;21;10;13140;139;98;52.503608824225005;99.72314833947726;236;143;88;6614;
Tue 17:50.000000;227;138.953768491745;31;16;20;21;10;13144;139;98;52.503608824225005;99.72314833947726;236;143;88;6616;
Tue 17:51.000000;227;138.953768491745;31;16;20;21;10;13156;139;98;52.503608824225005;99.72314833947726;236;143;88;6622;
Tue 17:52.000000;227;138.953768491745;31;16;20;21;10;13166;139;98;52.503608824225005;99.72314833947726;236;143;88;6627;
Tue 17:53.000000;227;138.953768491745;31;16;20;21;10;13180;139;98;52.503608824225005;99.72314833947726;236;143;88;6634;
Tue 17:53.091801;227;138.953768491745;31;16;20;21;10;13180;139;98;52.503608824225005;99.78940548345288;236;144;88;6634;
Tue 17:54.000000;227;138.953768491745;31;16;20;21;10;13190;139;98;52.503608824225005;99.78940548345288;236;144;88;6639;
Tue 17:55.000000;227;138.953768491745;31;16;20;21;10;13192;139;98;52.503608824225005;99.78940548345288;236;144;88;6640;
Tue 17:56.000000;227;138.953768491745;31;16;20;21;10;13196;139;98;52.503608824225005;99.78940548345288;236;144;88;6642;
Tue 17:57.000000;227;138.953768491745;31;16;20;21;10;13210;139;98;52.503608824225005;99.78940548345288;236;144;88;6649;
Tue 17:58.000000;227;138.953768491745;31;16;20;21;10;13222;139;98;52.503608824225005;99.78940548345288;236;144;88;6655;
Tue 17:59.000000;227;138.953768491745;31;16;20;21;10;13232;139;98;52.62705335056874;99.78940548345288;237;144;88;6660;
Tue 18:00.000000;227;138.953768491745;31;16;20;21;10;13240;139;98;52.62705335056874;99.78940548345288;237;144;88;6664;
Tue 18:00.768131;228;138.953768491745;31;16;20;21;10;13240;140;98;52.62705335056874;100.46189507542208;237;144;88;6664;
Tue 18:00.335284;229;138.953768491745;31;16;20;21;10;13240;141;98;52.62705335056874;101.13438466739127;237;144;88;6664;
Tue 18:01.000000;229;138.953768491745;31;16;20;21;10;13242;141;98;52.62705335056874;101.13438466739127;237;144;88;6665;
Tue 18:02.000000;229;138.953768491745;31;16;20;21;10;13256;141;98;52.62705335056874;101.13438466739127;237;144;88;6672;
Tue 18:03.000000;229;138.953768491745;31;16;20;21;10;13262;141;98;52.62705335056874;101.13438466739127;237;144;88;6675;
Tue 18:03.160684;230;138.953768491745;31;16;20;21;10;13262;142;98;52.62705335056874;101.63034897708648;237;144;88;6675;
Tue 18:03.431417;231;138.953768491745;31;16;20;21;10;13262;143;98;52.62705335056874;102.1263132867817;237;144;88;6675;
Tue 18:04.000000;231;138.953768491745;31;16;20;21;10;13268;143;98;52.62705335056874;102.1263132867817;237;144;88;6678;
Tue 18:05.000000;231;138.953768491745;31;16;20;21;10;13274;143;98;52.62705335056874;102.1263132867817;237;144;88;6681;
Tue 18:06.000000;231;138.953768491745;31;16;20;21;10;13282;143;98;52.62705335056874;102.1263132867817;237;144;88;6685;
Tue 18:07.000000;231;138.953768491745;31;16;20;21;10;13292;143;98;52.62705335056874;102.1263132867817;237;144;88;6690;
Tue 18:08.000000;231;138.953768491745;31;16;20;21;10;13302;143;98;52.62705335056874;102.1263132867817;237;144;88;6695;
Tue 18:09.000000;231;138.953768491745;31;16;20;21;10;13310;143;98;52.891672476018485;102.1263132867817;238;144;88;6699;
Tue 18:09.787420;232;138.953768491745;31;16;20;21;10;13310;144;98;52.891672476018485;102.79880287875089;238;144;88;6699;
Tue 18:09.138549;233;138.953768491745;31;16;20;21;10;13310;145;98;52.891672476018485;103.56685060746895;238;144;88;6699;
Tue 18:10.000000;233;138.953768491745;31;16;20;21;10;13320;145;98;53.098347405095936;103.56685060746895;239;144;88;6704;
Tue 18:10.590141;234;138.953768491745;31;16;20;21;10;13320;146;98;53.098347405095936;104.23934019943815;239;144;88;6704;
Tue 18:11.000000;234;138.953768491745;31;16;20;21;10;13322;146;98;53.098347405095936;104.23934019943815;239;144;88;6705;
Tue 18:12.000000;234;138.953768491745;31;16;20;21;10;13332;146;98;53.098347405095936;104.23934019943815;239;144;88;6710;
Tue 18:13.000000;234;138.953768491745;31;16;20;21;10;13338;146;98;53.098347405095936;104.23934019943815;239;144;88;6713;
Tue 18:14.000000;234;138.953768491745;31;16;20;21;10;13344;146;98;53.098347405095936;104.23934019943815;239;144;88;6716;
Tue 18:15.000000;234;138.953768491745;31;16;20;21;10;13354;146;98;53.098347405095936;104.23934019943815;239;144;88;6721;
Tue 18:16.000000;234;138.953768491745;31;16;20;21;10;13368;146;98;53.098347405095936;104.23934019943815;239;144;88;6728;
Tue 18:17.000000;234;138.953768491745;31;16;20;21;10;13370;146;98;53.098347405095936;104.23934019943815;239;144;88;6729;
Tue 18:18.000000;234;138.953768491745;31;16;20;21;10;13384;146;98;53.098347405095936;104.23934019943815;239;144;88;6736;
Tue 18:19.000000;234;138.953768491745;31;16;20;21;10;13388;146;98;53.098347405095936;104.23934019943815;239;144;88;6738;
Tue 18:20.000000;234;138.953768491745;31;16;20;21;10;13390;146;98;53.098347405095936;104.23934019943815;239;144;88;6739;
Tue 18:21.000000;234;138.953768491745;31;16;20;21;10;13394;146;98;53.098347405095936;104.23934019943815;239;144;88;6741;
Tue 18:21.936288;234;138.953768491745;31;16;20;21;10;13394;146;98;53.098347405095936;104.31524761088487;239;145;88;6741;
Tue 18:22.000000;234;138.953768491745;31;16;20;21;10;13396;146;98;53.098347405095936;104.31524761088487;239;145;88;6742;
Tue 18:23.000000;234;138.953768491745;31;16;20;21;10;13400;146;98;53.098347405095936;104.31524761088487;239;145;88;6744;
Tue 18:23.616784;235;138.953768491745;31;16;20;21;10;13400;147;98;53.098347405095936;104.81121192058008;239;145;88;6744;
Tue 18:24.000000;235;138.953768491745;31;16;20;21;10;13408;147;98;53.098347405095936;104.81121192058008;239;145;88;6748;
Tue 18:25.000000;235;138.953768491745;31;16;20;21;10;13416;147;98;53.098347405095936;104.81121192058008;239;145;88;6752;
Tue 18:25.528121;235;138.953768491745;31;16;20;21;10;13416;147;98;53.098347405095936;104.97529447125547;239;146;88;6752;
Tue 18:26.000000;235;138.953768491745;31;16;20;21;10;13426;147;98;53.098347405095936;104.97529447125547;239;146;88;6757;
Tue 18:26.146083;235;138.953768491745;31;16;20;21;10;13426;147;98;53.098347405095936;105.13937702193085;239;147;88;6757;
Tue 18:27.000000;235;138.953768491745;31;16;20;21;10;13432;147;98;53.098347405095936;105.13937702193085;239;147;88;6760;
Tue 18:28.000000;235;138.953768491745;31;16;20;21;10;13436;147;98;53.098347405095936;105.13937702193085;239;147;88;6762;
Tue 18:29.000000;235;138.953768491745;31;16;20;21;10;13444;147;98;53.098347405095936;105.13937702193085;239;147;88;6766;
Tue 18:29.836329;235;138.953768491745;31;16;20;21;10;13444;147;98;53.098347405095936;105.30345957260624;239;148;88;6766;
Tue 18:31.000000;235;138.953768491745;31;16;20;21;10;13452;147;98;53.098347405095936;105.30345957260624;239;148;88;6770;
Tue 18:32.000000;235;138.953768491745;31;16;20;21;10;13460;147;98;53.30502233417339;105.30345957260624;240;148;88;6774;
Tue 18:32.508451;236;138.953768491745;31;16;20;21;10;13460;148;98;53.30502233417339;105.97594916457544;240;148;88;6774;
Tue 18:32.632275;236;138.953768491745;31;16;20;21;10;13460;148;98;53.30502233417339;106.14003171525083;240;149;88;6774;
Tue 18:33.000000;236;138.953768491745;31;16;20;21;10;13468;148;98;53.30502233417339;106.14003171525083;240;149;88;6778;
Tue 18:33.950122;236;138.953768491745;31;16;20;21;10;13468;148;98;53.30502233417339;106.43975148122152;240;150;88;6778;
Tue 18:34.000000;236;138.953768491745;31;16;20;21;10;13480;148;98;53.30502233417339;106.43975148122152;240;150;88;6784;
Tue 18:35.000000;236;138.953768491745;31;16;20;21;10;13484;148;98;53.30502233417339;106.43975148122152;240;150;88;6786;
Tue 18:36.000000;236;138.953768491745;31;16;20;21;10;13488;148;98;53.30502233417339;106.43975148122152;240;150;88;6788;
Tue 18:37.000000;236;138.953768491745;31;16;20;21;10;13496;148;98;53.30502233417339;106.43975148122152;240;150;88;6792;
Tue 18:38.000000;236;138.953768491745;31;16;20;21;10;13508;148;98;53.30502233417339;106.43975148122152;240;150;88;6798;
Tue 18:38.509846;236;138.953768491745;31;16;20;21;10;13508;148;98;53.30502233417339;106.60383403189691;240;151;88;6798;
Tue 18:39.000000;236;138.953768491745;31;16;20;21;10;13518;148;98;53.30502233417339;106.60383403189691;240;151;88;6803;
Tue 18:40.000000;236;138.953768491745;31;16;20;21;10;13524;148;98;53.30502233417339;106.60383403189691;240;151;88;6806;
Tue 18:40.455854;236;138.953768491745;31;16;20;21;10;13524;148;98;53.30502233417339;106.7679165825723;240;152;88;6806;
Tue 18:40.937986;236;138.953768491745;31;16;20;21;10;13524;148;98;53.30502233417339;107.08691956923414;240;153;88;6806;
Tue 18:41.000000;236;138.953768491745;31;16;20;21;10;13528;148;98;53.30502233417339;107.08691956923414;240;153;88;6808;
Tue 18:42.000000;236;138.953768491745;31;16;20;21;10;13534;148;98;53.51169726325084;107.08691956923414;241;153;88;6811;
Tue 18:42.910865;236;138.953768491745;31;16;20;21;10;13534;148;98;53.51169726325084;107.25100211990953;241;154;88;6811;
Tue 18:43.000000;236;138.953768491745;31;16;20;21;10;13538;148;98;53.51169726325084;107.25100211990953;241;154;88;6813;
Tue 18:45.000000;237;138.953768491745;31;16;20;21;10;13543;148;98;53.51169726325084;107.25100211990953;241;154;89;6816;
Tue 18:46.000000;237;138.953768491745;31;16;20;21;10;13549;148;98;53.51169726325084;107.25100211990953;241;154;89;6819;
Tue 18:47.000000;237;138.953768491745;31;16;20;21;10;13557;148;98;53.51169726325084;107.25100211990953;241;154;89;6823;
Tue 18:47.541719;238;138.953768491745;31;16;20;21;10;13557;149;98;53.51169726325084;107.92349171187873;241;154;89;6823;
Tue 18:48.000000;238;138.953768491745;31;16;20;21;10;13569;149;98;53.678159063091755;107.92349171187873;242;154;89;6829;
Tue 18:49.000000;238;138.953768491745;31;16;20;21;10;13585;149;98;53.678159063091755;107.92349171187873;242;154;89;6837;
Tue 18:50.000000;238;138.953768491745;31;16;20;21;10;13597;149;98;53.678159063091755;107.92349171187873;242;154;89;6843;
Tue 18:51.000000;238;138.953768491745;31;16;20;21;10;13603;149;98;53.678159063091755;107.92349171187873;242;154;89;6846;
Tue 18:52.000000;238;138.953768491745;31;16;20;21;10;13609;149;98;53.678159063091755;107.92349171187873;242;154;89;6849;
Tue 18:53.000000;238;138.953768491745;31;16;20;21;10;13615;149;98;53.678159063091755;107.92349171187873;242;154;89;6852;
Tue 18:54.000000;238;138.953768491745;31;16;20;21;10;13625;149;98;53.678159063091755;107.92349171187873;242;154;89;6857;
Tue 18:55.000000;238;138.953768491745;31;16;20;21;10;13627;149;98;53.678159063091755;107.92349171187873;242;154;89;6858;
Tue 18:56.000000;238;138.953768491745;31;16;20;21;10;13639;149;98;53.678159063091755;107.92349171187873;242;154;89;6864;
Tue 18:56.882367;239;138.953768491745;31;16;20;21;10;13639;150;98;53.678159063091755;108.45120270084925;242;154;89;6864;
Tue 18:57.000000;239;138.953768491745;31;16;20;21;10;13641;150;98;53.678159063091755;108.45120270084925;242;154;89;6865;
Tue 18:57.233699;240;138.953768491745;31;16;20;21;10;13641;151;98;53.678159063091755;108.97891368981978;242;154;89;6865;
Tue 18:58.000000;240;138.953768491745;31;16;20;21;10;13645;151;98;53.678159063091755;108.97891368981978;242;154;89;6867;
Tue 18:59.000000;240;138.953768491745;31;16;20;21;10;13649;151;98;53.678159063091755;108.97891368981978;242;154;89;6869;
Tue 19:00.000000;240;138.953768491745;31;16;20;21;10;13659;151;98;53.678159063091755;108.97891368981978;242;154;89;6874;
Tue 19:01.000000;240;138.953768491745;31;16;20;21;10;13671;151;98;53.678159063091755;108.97891368981978;242;154;89;6880;
Tue 19:01.213569;240;138.953768491745;31;16;20;21;10;13671;151;98;53.678159063091755;109.29791667648162;242;155;89;6880;
Tue 19:02.000000;240;138.953768491745;31;16;20;21;10;13679;151;98;53.678159063091755;109.29791667648162;242;155;89;6884;
Tue 19:02.323892;240;138.953768491745;31;16;20;21;10;13679;151;98;53.678159063091755;109.64214800849165;242;156;89;6884;
Tue 19:03.000000;240;138.953768491745;31;16;20;21;10;13689;151;98;53.678159063091755;109.64214800849165;242;156;89;6889;
Tue 19:04.000000;241;138.953768491745;31;16;20;21;10;13696;151;98;53.678159063091755;109.64214800849165;242;156;90;6893;
Tue 19:05.000000;241;138.953768491745;31;16;20;21;10;13704;151;98;53.678159063091755;109.64214800849165;242;156;90;6897;
Tue 19:06.000000;241;138.953768491745;31;16;20;21;10;13714;151;98;53.678159063091755;109.64214800849165;242;156;90;6902;
Tue 19:07.000000;241;138.953768491745;31;16;20;21;10;13728;151;98;53.678159063091755;109.64214800849165;242;156;90;6909;
Tue 19:07.911225;241;138.953768491745;31;16;20;21;10;13728;151;98;53.678159063091755;109.94186777446234;242;157;90;6909;
Tue 19:08.000000;241;138.953768491745;31;16;20;21;10;13734;151;98;53.678159063091755;109.94186777446234;242;157;90;6912;
Tue 19:09.000000;241;138.953768491745;31;16;20;21;10;13738;151;98;53.678159063091755;109.94186777446234;242;157;90;6914;
Tue 19:11.000000;241;138.953768491745;31;16;20;21;10;13740;151;98;53.678159063091755;109.94186777446234;242;157;90;6915;
Tue 19:11.068820;242;138.953768491745;31;16;20;21;10;13740;152;98;53.678159063091755;110.40957732819408;242;157;90;6915;
Tue 19:12.000000;242;138.953768491745;31;16;20;21;10;13742;152;98;53.678159063091755;110.40957732819408;242;157;90;6916;
Tue 19:13.000000;242;138.953768491745;31;16;20;21;10;13750;152;98;53.678159063091755;110.40957732819408;242;157;90;6920;
Tue 19:14.000000;242;138.953768491745;31;16;20;21;10;13752;152;98;53.678159063091755;110.40957732819408;242;157;90;6921;
Tue 19:14.869492;242;138.953768491745;31;16;20;21;10;13752;152;98;53.678159063091755;110.72858031485592;242;158;90;6921;
Tue 19:14.688460;243;138.953768491745;31;16;20;21;10;13752;153;98;53.678159063091755;111.15298752808485;242;158;90;6921;
Tue 19:15.000000;243;138.953768491745;31;16;20;21;10;13760;153;98;53.678159063091755;111.15298752808485;242;158;90;6925;
Tue 19:16.000000;243;138.953768491745;31;16;20;21;10;13764;153;98;53.678159063091755;111.15298752808485;242;158;90;6927;
Tue 19:17.000000;243;138.953768491745;31;16;20;21;10;13770;153;98;53.678159063091755;111.15298752808485;242;158;90;6930;
Tue 19:18.000000;243;138.953768491745;31;16;20;21;10;13784;153;98;53.990077557950485;111.15298752808485;243;158;90;6937;
Tue 19:19.000000;243;138.953768491745;31;16;20;21;10;13790;153;98;53.990077557950485;111.15298752808485;243;158;90;6940;
Tue 19:19.192514;243;138.953768491745;31;16;20;21;10;13790;153;98;53.990077557950485;111.22889493953157;243;159;90;6940;
Tue 19:20.000000;243;138.953768491745;31;16;20;21;10;13792;153;98;53.990077557950485;111.22889493953157;243;159;90;6941;
Tue 19:21.000000;243;138.953768491745;31;16;20;21;10;13796;153;98;53.990077557950485;111.22889493953157;243;159;90;6943;
Tue 19:21.714987;244;138.953768491745;31;16;20;21;10;13796;154;98;53.990077557950485;111.60072195434957;243;159;90;6943;
Tue 19:22.000000;244;138.953768491745;31;16;20;21;10;13798;154;98;53.990077557950485;111.60072195434957;243;159;90;6944;
Tue 19:23.000000;244;138.953768491745;31;16;20;21;10;13804;154;98;53.990077557950485;111.60072195434957;243;159;90;6947;
Tue 19:24.000000;244;138.953768491745;31;16;20;21;10;13808;154;98;53.990077557950485;111.60072195434957;243;159;90;6949;
Tue 19:24.906298;244;138.953768491745;31;16;20;21;10;13808;154;98;53.990077557950485;111.90044172032026;243;160;90;6949;
Tue 19:25.000000;244;138.953768491745;31;16;20;21;10;13812;154;98;53.990077557950485;111.90044172032026;243;160;90;6951;
Tue 19:25.912190;244;138.953768491745;31;16;20;21;10;13812;154;98;53.990077557950485;112.20016148629095;243;161;90;6951;
Tue 19:26.000000;244;138.953768491745;31;16;20;21;10;13816;154;98;53.990077557950485;112.20016148629095;243;161;90;6953;
Tue 19:26.184453;245;138.953768491745;31;16;20;21;10;13816;155;98;53.990077557950485;112.60514000616305;243;161;90;6953;
Tue 19:26.751998;246;138.953768491745;31;16;20;21;10;13816;156;98;53.990077557950485;112.97696702098105;243;161;90;6953;
Tue 19:27.000000;246;138.953768491745;31;16;20;21;10;13822;156;98;53.990077557950485;112.97696702098105;243;161;90;6956;
Tue 19:28.000000;246;138.953768491745;31;16;20;21;10;13832;156;98;53.990077557950485;112.97696702098105;243;161;90;6961;
Tue 19:29.000000;246;138.953768491745;31;16;20;21;10;13836;156;98;53.990077557950485;112.97696702098105;243;161;90;6963;
Tue 19:29.789913;247;138.953768491745;31;16;20;21;10;13836;157;98;53.990077557950485;113.34879403579905;243;161;90;6963;
Tue 19:29.775732;248;138.953768491745;31;16;20;21;10;13836;158;98;53.990077557950485;113.77320124902798;243;161;90;6963;
Tue 19:30.000000;248;138.953768491745;31;16;20;21;10;13844;158;98;53.990077557950485;113.77320124902798;243;161;90;6967;
Tue 19:31.000000;248;138.953768491745;31;16;20;21;10;13848;158;98;53.990077557950485;113.77320124902798;243;161;90;6969;
Tue 19:32.000000;248;138.953768491745;31;16;20;21;10;13850;158;98;53.990077557950485;113.77320124902798;243;161;90;6970;
Tue 19:33.647716;249;138.953768491745;31;16;20;21;10;13850;159;98;53.990077557950485;114.26916555872319;243;161;90;6970;
Tue 19:34.000000;249;138.953768491745;31;16;20;21;10;13862;159;98;53.990077557950485;114.26916555872319;243;161;90;6976;
Tue 19:35.000000;249;138.953768491745;31;16;20;21;10;13866;159;98;53.990077557950485;114.26916555872319;243;161;90;6978;
Tue 19:36.000000;249;138.953768491745;31;16;20;21;10;13874;159;98;53.990077557950485;114.26916555872319;243;161;90;6982;
Tue 19:37.000000;249;138.953768491745;31;16;20;21;10;13880;159;98;53.990077557950485;114.26916555872319;243;161;90;6985;
Tue 19:38.000000;249;138.953768491745;31;16;20;21;10;13896;159;98;53.990077557950485;114.26916555872319;243;161;90;6993;
Tue 19:39.000000;250;138.953768491745;31;16;20;21;10;13905;159;98;53.990077557950485;114.26916555872319;243;161;91;6998;
Tue 19:40.000000;250;138.953768491745;31;16;20;21;10;13909;159;98;53.990077557950485;114.26916555872319;243;161;91;7000;
Tue 19:41.000000;250;138.953768491745;31;16;20;21;10;13913;159;98;53.990077557950485;114.26916555872319;243;161;91;7002;
Tue 19:42.000000;250;138.953768491745;31;16;20;21;10;13915;159;98;53.990077557950485;114.26916555872319;243;161;91;7003;
Tue 19:43.000000;250;138.953768491745;31;16;20;21;10;13917;159;98;53.990077557950485;114.26916555872319;243;161;91;7004;
Tue 19:44.000000;251;138.953768491745;31;16;20;21;10;13926;159;98;53.990077557950485;114.26916555872319;243;161;92;7009;
Tue 19:45.000000;251;138.953768491745;31;16;20;21;10;13934;159;98;54.3717962432073;114.26916555872319;244;161;92;7013;
Tue 19:46.000000;252;138.953768491745;31;16;20;21;10;13935;159;98;54.3717962432073;114.26916555872319;244;161;93;7014;
Tue 19:46.270462;253;138.953768491745;31;16;20;21;10;13935;160;98;54.3717962432073;114.94165515069238;244;161;93;7014;
Tue 19:46.533559;253;138.953768491745;31;16;20;21;10;13935;160;98;54.3717962432073;115.26065813735423;244;162;93;7014;
Tue 19:47.000000;254;138.953768491745;31;16;20;21;10;13936;160;98;54.3717962432073;115.26065813735423;244;162;94;7015;
