episode,service_level,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,gross_starvation_risk,gross_congestion_risk,alpha,alpha_initial,epsilon,epsilon_initial,starvations,long_congestions,short_congestions,total_trips,bike_departures,bike_arrivals,total_onsite_repairs,total_depot_pickups,total_depot_deliveries,total_depot_visits,total_functional_pickups,total_functional_deliveries,broken_ratio_start_onsite,broken_ratio_start_depot,functional_ratio_start,broken_ratio_end_onsite,broken_ratio_end_depot,functional_ratio_end,new_breakdowns_onsite,new_breakdowns_depot,restored_onsite,restored_depot
192,0.9438628477327531,-4.457707399611544,-2.5208154386217583,-0.9090230468301645,-2.0165750367542317,-2.2223111967950273,0.022407,0.1,0.063159,0.2,1254,655,1405,34006,39085,39084,0,0,0,0,3994,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
193,0.9440557367328788,-4.470200873796442,-2.525049806844124,-0.911487828147385,-2.026598520014478,-2.2372820633942627,0.022317,0.1,0.062781,0.2,1222,665,1298,33730,38688,38685,0,0,0,0,3906,3895,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
194,0.9481012280020318,-4.443974295536204,-2.5161745648933516,-0.9032442463669742,-2.023401188642768,-2.2395209598827948,0.022227,0.1,0.062405,0.2,1192,545,1269,33469,38522,38509,0,0,0,0,3984,3991,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
195,0.9380913515310904,-4.468590444397012,-2.5289712566878246,-0.908811731186252,-2.03226526899386,-2.2467656956897906,0.022138,0.1,0.062031,0.2,1355,693,1200,33081,37822,37819,0,0,0,0,3864,3882,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
196,0.9418863609004454,-4.475329786756277,-2.5336465602544345,-0.9106153141232923,-2.037109587352868,-2.254536384210234,0.02205,0.1,0.06166,0.2,1264,667,1210,33228,38227,38222,0,0,0,0,3861,3858,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
197,0.9414292583243178,-4.494121522284914,-2.544690382735417,-0.9115571571751433,-2.0545519289275154,-2.2658021325435955,0.021963,0.1,0.061291,0.2,1233,716,1212,33276,38034,38026,0,0,0,0,4009,4009,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
198,0.9489857160004801,-4.46473026431547,-2.5409706021991996,-0.9007424590030073,-2.0533950089550617,-2.2626238502166673,0.021876,0.1,0.060924,0.2,1081,619,1227,33324,38370,38368,0,0,0,0,3874,3867,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
199,0.9436578257925878,-4.474257203870584,-2.539994242446951,-0.9037258393467523,-2.0441518210459,-2.2585380604200447,0.02179,0.1,0.06056,0.2,1231,683,1454,33971,38859,38848,0,0,0,0,3950,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
200,0.9452218992538431,-4.474232514574476,-2.5449354943555464,-0.8999026018458298,-2.053363215881822,-2.263657546985821,0.021705,0.1,0.060197,0.2,1170,658,1141,33371,38398,38393,0,0,0,0,3857,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
201,0.9529365296387445,-4.472353229702437,-2.545014454607477,-0.8962056933542547,-2.0593691243988435,-2.2668749127798105,0.02162,0.1,0.059837,0.2,948,601,1108,32913,37940,37934,0,0,0,0,3897,3907,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
202,0.9536300048239267,-4.43230841344778,-2.530606598747932,-0.8861404389160823,-2.0468060183088115,-2.2587044544627433,0.021536,0.1,0.059479,0.2,1020,518,1186,33168,38353,38350,0,0,0,0,4005,3992,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
203,0.946709027694521,-4.4473440921498035,-2.5325330562196564,-0.8900108165064393,-2.050667990373414,-2.2679970069254556,0.021453,0.1,0.059123,0.2,1183,595,1217,33364,38279,38277,0,0,0,0,4004,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
204,0.9414892028314567,-4.457120859479844,-2.533073128834687,-0.894724599473217,-2.0493013530016637,-2.2701388012956243,0.02137,0.1,0.058769,0.2,1255,704,1247,33481,38406,38392,0,0,0,0,3937,3940,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
205,0.9391753816564491,-4.485306058055569,-2.545976999700588,-0.9011270360598673,-2.0597374303367157,-2.277987952225372,0.021288,0.1,0.058417,0.2,1344,680,1204,33276,38124,38119,0,0,0,0,4004,4007,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
206,0.943199567463655,-4.492786156098232,-2.54873003452546,-0.9007278253635331,-2.062253186698779,-2.286618309638886,0.021207,0.1,0.058067,0.2,1207,684,1311,33292,38377,38370,0,0,0,0,3965,3977,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
207,0.9485745381987484,-4.460452531269457,-2.5358305065971076,-0.8891256685215017,-2.059827291290531,-2.2853008584653374,0.021126,0.1,0.05772,0.2,1173,528,1111,33077,37989,37966,0,0,0,0,3862,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
208,0.9436619718309859,-4.4848688485689925,-2.5463257607563623,-0.8939370622232656,-2.0610933845228714,-2.2867602616149223,0.021046,0.1,0.057374,0.2,1310,578,1408,33512,38336,38330,0,0,0,0,3866,3853,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
209,0.9512239074936176,-4.472479130706001,-2.541004818625567,-0.8877911511616838,-2.053454086947699,-2.2846806493436245,0.020966,0.1,0.057031,0.2,1111,513,1135,33295,38223,38216,0,0,0,0,4051,4035,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
210,0.9391343417702561,-4.491230539596199,-2.545910539926712,-0.8913055234233201,-2.0547609214158187,-2.288786924761431,0.020887,0.1,0.056689,0.2,1371,661,1311,33385,38014,38013,0,0,0,0,3874,3863,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
211,0.9463552980931692,-4.500266934451433,-2.5481646508871187,-0.8964343429863741,-2.062834797982104,-2.2961093998066255,0.020809,0.1,0.05635,0.2,1149,629,1331,33144,38027,38020,0,0,0,0,3864,3859,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
212,0.9449320203492696,-4.499319503909467,-2.5451686813265946,-0.8960488409168,-2.0674527260294635,-2.2981299431095636,0.020731,0.1,0.056013,0.2,1164,687,1234,33613,38524,38515,0,0,0,0,3938,3929,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
213,0.9454018652099115,-4.501956171373412,-2.5481653099099533,-0.8943597104809053,-2.0665741306525875,-2.300609698572365,0.020654,0.1,0.055678,0.2,1232,577,1247,33133,37906,37897,0,0,0,0,3951,3948,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
214,0.9442399372397562,-4.512026238420384,-2.553842125019684,-0.8966464470128178,-2.0727486439962215,-2.305224481698707,0.020577,0.1,0.055344,0.2,1199,649,1223,33142,38158,38150,0,0,0,0,3911,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
215,0.9439068687289726,-4.525433607723824,-2.553408657482709,-0.9005041617417693,-2.0637944373198733,-2.3077270963255616,0.020501,0.1,0.055013,0.2,1205,679,1217,33587,38558,38554,0,0,0,0,3913,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
216,0.9441784843284257,-4.53610315372494,-2.5559168935085017,-0.902155932720778,-2.067974581014459,-2.3099068787844446,0.020426,0.1,0.054684,0.2,1153,701,1403,33213,38143,38140,0,0,0,0,3967,3958,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
217,0.9419832175403772,-4.553117228249977,-2.564305441874001,-0.9050564260328819,-2.0712320991949023,-2.313674015340882,0.020351,0.1,0.054356,0.2,1260,669,1287,33249,38158,38153,0,0,0,0,4018,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
218,0.9479600707455259,-4.533336486011161,-2.5618511986611177,-0.8949434127491986,-2.070900206037985,-2.314807562815564,0.020276,0.1,0.054031,0.2,1163,573,1292,33359,38383,38379,0,0,0,0,3974,3964,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
219,0.9446757525834956,-4.549447247648645,-2.5692915583013933,-0.8965071589792971,-2.0756813130971414,-2.3248595212818803,0.020202,0.1,0.053708,0.2,1169,678,1130,33385,38261,38254,0,0,0,0,3945,3938,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
220,0.945170259200574,-4.544665751758611,-2.5642637441450313,-0.8951119189769052,-2.063817256155303,-2.3217599909608535,0.020129,0.1,0.053386,0.2,1308,526,1142,33449,38317,38313,0,0,0,0,3934,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
221,0.9413643485597204,-4.534205353611842,-2.564215526917903,-0.8888881569732537,-2.07246070083127,-2.327876771123036,0.020056,0.1,0.053067,0.2,1201,745,1231,33188,38201,38193,0,0,0,0,3795,3794,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
222,0.9423567824280202,-4.53298133239886,-2.5658608702086476,-0.8876919723787929,-2.0781775382839216,-2.3345298461495783,0.019984,0.1,0.052749,0.2,1142,800,1305,33690,38586,38581,0,0,0,0,3951,3936,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
223,0.9443661760738586,-4.541695465929526,-2.5644925998863712,-0.8886285786505231,-2.0826654433987137,-2.334934857890032,0.019912,0.1,0.052433,0.2,1237,619,1092,33361,38039,38024,0,0,0,0,4054,4056,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
224,0.9425290811265743,-4.53528036131865,-2.5589569151913425,-0.8849197039499933,-2.084776176682182,-2.3338419033785027,0.019841,0.1,0.05212,0.2,1255,657,1306,33269,38048,38039,0,0,0,0,3940,3939,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
225,0.9406878070567217,-4.5362968321725425,-2.562149520409969,-0.8797052957555322,-2.0869226326928385,-2.33839765207923,0.01977,0.1,0.051808,0.2,1235,757,1260,33585,38589,38581,0,0,0,0,3987,3979,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
226,0.9416025350837482,-4.553178629497487,-2.569056151906841,-0.884072949633067,-2.092876074990167,-2.351059677282507,0.0197,0.1,0.051497,0.2,1191,744,1222,33135,37954,37944,0,0,0,0,4062,4049,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
227,0.9426947026441657,-4.574574421859657,-2.579311031164517,-0.8875780604483993,-2.1056145316257227,-2.3654705509944054,0.01963,0.1,0.051189,0.2,1028,877,1310,33243,38373,38370,0,0,0,0,3969,3988,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
228,0.9404203526687644,-4.601113962399307,-2.5860770253732586,-0.8949207717190596,-2.1209097195832953,-2.3804899472875523,0.019561,0.1,0.050883,0.2,1291,716,1319,33686,38509,38502,0,0,0,0,4108,4101,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
229,0.9404614386027026,-4.637286049783943,-2.5980220328866914,-0.902552881760208,-2.123998479924962,-2.3895226015687765,0.019492,0.1,0.050578,0.2,1276,742,1236,33894,38594,38591,0,0,0,0,3923,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
230,0.9489759252605102,-4.626991216989358,-2.59233811613614,-0.8980970426564729,-2.1162252236144314,-2.3838184852809907,0.019424,0.1,0.050276,0.2,1137,567,1379,33396,38438,38433,0,0,0,0,3913,3897,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
231,0.9451551729327835,-4.611517501046295,-2.590858867703137,-0.8939235535000004,-2.115640404904508,-2.389811285925658,0.019356,0.1,0.049975,0.2,1279,543,1420,33221,38094,38088,0,0,0,0,3962,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
232,0.9467899149705211,-4.601520655947873,-2.5891983536616143,-0.8924243749388535,-2.1188162738245264,-2.393752281190646,0.019289,0.1,0.049676,0.2,1146,650,1461,33753,38812,38804,0,0,0,0,3987,3986,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
233,0.9428844831195239,-4.601752906682818,-2.5946347603138995,-0.8929493135421437,-2.1183415150108114,-2.3956792268367506,0.019222,0.1,0.049378,0.2,1275,635,1317,33441,38326,38319,0,0,0,0,4030,4025,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
234,0.9374550251858959,-4.642121741657705,-2.607848425271934,-0.9037350780933754,-2.129221605413155,-2.4092055909831522,0.019155,0.1,0.049083,0.2,1392,694,1442,33352,38149,38139,0,0,0,0,3869,3877,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
235,0.9426374218259074,-4.642171618912841,-2.609255821568848,-0.9013312933997613,-2.126427300460203,-2.4115793622214428,0.01909,0.1,0.048789,0.2,1270,647,1309,33419,38077,38071,0,0,0,0,3926,3920,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
236,0.9383015701785928,-4.64633686116079,-2.608010288155916,-0.9009834340355172,-2.1308678133832033,-2.4134280053881714,0.019024,0.1,0.048497,0.2,1325,734,1357,33372,38354,38349,0,0,0,0,3941,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
237,0.9447126195544628,-4.64930741499494,-2.6073399187283455,-0.8991410507957873,-2.133103419623916,-2.41674335301374,0.018959,0.1,0.048207,0.2,1316,528,1271,33353,38059,38050,0,0,0,0,3980,3980,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
238,0.9416711882799783,-4.676956463793679,-2.6121451743564887,-0.904805383085747,-2.1412734429367366,-2.4206275339880228,0.018894,0.1,0.047918,0.2,1281,654,1365,33174,37944,37938,0,0,0,0,3961,3968,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
239,0.9477802859292701,-4.690268850624058,-2.6131383144797353,-0.9060011298050024,-2.1402546917113066,-2.4184558106135787,0.01883,0.1,0.047631,0.2,1116,619,1171,33225,38098,38089,0,0,0,0,3943,3943,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
240,0.9404857696319475,-4.696457984814895,-2.611336569580325,-0.9076209031148286,-2.1417807672947626,-2.422405383298913,0.018766,0.1,0.047346,0.2,1341,656,1317,33555,38147,38140,0,0,0,0,4047,4044,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
241,0.9415677655677656,-4.6800799695511195,-2.609776802882632,-0.9009841970437189,-2.1465732224649035,-2.4263891543966793,0.018703,0.1,0.047063,0.2,1364,630,1119,34125,38882,38875,0,0,0,0,3960,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
242,0.9400293562591738,-4.69788499800676,-2.612787796471316,-0.903545849277023,-2.156145239600413,-2.4342731431951226,0.01864,0.1,0.046781,0.2,1199,803,1094,33383,38301,38295,0,0,0,0,3985,4000,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
243,0.9436789023103085,-4.712926559111838,-2.613152359625174,-0.907056166276887,-2.1641576200428965,-2.4425705350953337,0.018578,0.1,0.046501,0.2,1219,702,1351,34108,38960,38956,0,0,0,0,3915,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
244,0.9422485064268904,-4.737115621175115,-2.62092815899624,-0.912453802272273,-2.164633392375558,-2.4429286458498214,0.018516,0.1,0.046223,0.2,1294,620,1306,33142,38058,38054,0,0,0,0,4001,3999,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
245,0.9359978556750156,-4.764435901007691,-2.627059298059442,-0.9182883050498651,-2.1749795645893624,-2.452505348384384,0.018454,0.1,0.045946,0.2,1330,819,1115,33577,38514,38507,0,0,0,0,3860,3880,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
246,0.9475701780863266,-4.760043736725764,-2.6256872881768936,-0.9168136439467147,-2.1775743557116445,-2.4594125872714727,0.018393,0.1,0.045671,0.2,1122,615,1250,33130,38156,38151,0,0,0,0,3978,3960,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
247,0.9427171997730192,-4.768407158209919,-2.629009017206859,-0.9171796598808943,-2.184117385778325,-2.465810215232403,0.018332,0.1,0.045398,0.2,1259,659,1005,33483,38341,38335,0,0,0,0,3865,3854,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
248,0.9470204673066474,-4.7608756592677866,-2.6272912813319795,-0.9125199497938654,-2.1920912458368176,-2.4737898129195486,0.018272,0.1,0.045126,0.2,1104,651,1183,33126,38241,38237,0,0,0,0,3929,3919,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
249,0.9447701234935277,-4.767038662717949,-2.6321874098255154,-0.9106246638121074,-2.201894338856365,-2.4839755296628074,0.018212,0.1,0.044856,0.2,1235,621,1064,33605,38331,38324,0,0,0,0,3916,3928,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
250,0.9348138393391596,-4.817016299798243,-2.645375419075164,-0.9221398758022714,-2.206051203800143,-2.4861187682407455,0.018152,0.1,0.044587,0.2,1360,818,1187,33412,37985,37973,0,0,0,0,4000,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
251,0.9460794650118987,-4.808537529661764,-2.6459979818467674,-0.9181378164386413,-2.211919125674473,-2.493990584741495,0.018093,0.1,0.04432,0.2,1044,746,1279,33197,38245,38239,0,0,0,0,3883,3894,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
252,0.9403501383708338,-4.8232556057618545,-2.6512881864446105,-0.9191811744075921,-2.215144461747285,-2.4991504176546133,0.018034,0.1,0.044055,0.2,1302,681,1241,33244,37907,37900,0,0,0,0,3951,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
253,0.9416947937513068,-4.845735517742191,-2.6598823941440672,-0.92227174748584,-2.213598023505035,-2.5023835275586475,0.017976,0.1,0.043791,0.2,1375,577,1221,33479,38247,38237,0,0,0,0,3908,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
254,0.9419441141498216,-4.855358133081469,-2.6612443582279606,-0.9240345974722475,-2.216147634756398,-2.5092340668090927,0.017917,0.1,0.043529,0.2,1211,742,1337,33640,38571,38564,0,0,0,0,3942,3932,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
255,0.9501188354129531,-4.841232166023319,-2.6635368285384415,-0.9190601645699065,-2.211150388415478,-2.5116915707556386,0.01786,0.1,0.043269,0.2,1171,508,1144,33660,38644,38637,0,0,0,0,3986,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
256,0.943015920696906,-4.846476979521175,-2.661995323091001,-0.919711799337475,-2.199399321184706,-2.5047798322343047,0.017802,0.1,0.04301,0.2,1148,749,1116,33290,38241,38234,0,0,0,0,3964,3956,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
257,0.9405251312828207,-4.86458674023179,-2.6697391416588023,-0.9233490394530676,-2.206100387572567,-2.509146863867668,0.017745,0.1,0.042752,0.2,1342,640,1132,33325,38103,38094,0,0,0,0,3938,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
258,0.9451454982211817,-4.867824352261468,-2.6669954897421224,-0.9245747079099987,-2.208912201840797,-2.515650419405297,0.017689,0.1,0.042497,0.2,1168,636,1139,32887,37828,37827,0,0,0,0,3950,3935,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
259,0.942669820076041,-4.868232455410299,-2.667126889981724,-0.9245645831772468,-2.212528607636401,-2.522460722760348,0.017633,0.1,0.042242,0.2,1183,732,1290,33403,38396,38388,0,0,0,0,3978,3972,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
260,0.9451281136674395,-4.8595161351643315,-2.664878882324557,-0.9205880409968816,-2.20916588646662,-2.5236228274435506,0.017577,0.1,0.041989,0.2,1214,632,1341,33642,38655,38649,0,0,0,0,4001,3982,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
261,0.9446490081957477,-4.842973140921284,-2.663590761856619,-0.9119562455707484,-2.2149257321187923,-2.527265421254629,0.017521,0.1,0.041738,0.2,1207,657,1220,33676,38618,38612,0,0,0,0,3971,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
262,0.9466009263409533,-4.826891764623365,-2.6616409080373393,-0.9074806126286419,-2.221359133202608,-2.531812129583207,0.017466,0.1,0.041488,0.2,1096,691,1204,33465,38272,38268,0,0,0,0,3915,3926,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
263,0.9424961553538582,-4.8379316324703,-2.665766594224038,-0.9093411630520989,-2.2233003081696157,-2.535302940664186,0.017411,0.1,0.04124,0.2,1358,549,1236,33163,37784,37776,0,0,0,0,3984,3971,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
264,0.9427363909640167,-4.838518339681906,-2.6651864578878737,-0.9079995500457514,-2.2197958729082194,-2.5333005397667954,0.017357,0.1,0.040993,0.2,1319,605,1149,33599,38347,38341,0,0,0,0,3959,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
265,0.9459780703057676,-4.851747892525261,-2.6704850635764985,-0.911401173869209,-2.2310366368625534,-2.5426029867339395,0.017302,0.1,0.040748,0.2,1202,616,1172,33653,38614,38611,0,0,0,0,3932,3927,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
266,0.9453068808439223,-4.84934293669806,-2.6712535705473677,-0.90663599202707,-2.2327629721031363,-2.5437767944627305,0.017249,0.1,0.040504,0.2,1197,628,1367,33368,38431,38425,0,0,0,0,3901,3910,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
267,0.9510424478776062,-4.829533137250484,-2.6649750504104412,-0.9011470854116319,-2.231647194192537,-2.541816514986285,0.017195,0.1,0.040261,0.2,1031,601,1103,33335,38450,38444,0,0,0,0,3969,3969,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
268,0.9434725301060451,-4.842252801538309,-2.6634525774772277,-0.902635377761512,-2.2371142658534655,-2.545156344185642,0.017142,0.1,0.04002,0.2,1274,613,1233,33382,38254,38247,0,0,0,0,4045,4045,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
269,0.9397234968118706,-4.866269048571568,-2.675935284824828,-0.9080602811003021,-2.2459555820874915,-2.551231987526472,0.017089,0.1,0.039781,0.2,1427,596,1115,33562,38040,38029,0,0,0,0,3856,3859,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
270,0.947920158464117,-4.852517047283895,-2.67091098506024,-0.9026208827308927,-2.245535962652356,-2.552612698030333,0.017037,0.1,0.039543,0.2,1170,539,1018,32815,37858,37849,0,0,0,0,3945,3949,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
271,0.9480708125283704,-4.861562878456608,-2.6748786922679177,-0.9026601561917829,-2.2523559975022858,-2.558909050755816,0.016984,0.1,0.039306,0.2,1206,510,1119,33045,37687,37685,0,0,0,0,3881,3863,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
272,0.9445175176372115,-4.881822026391079,-2.6808609298033925,-0.9074034349829135,-2.2524155498789478,-2.5629008998722465,0.016932,0.1,0.039071,0.2,1227,629,1421,33452,38126,38121,0,0,0,0,4036,4036,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
273,0.9417142510023083,-4.908885652952051,-2.690630246172684,-0.913099909262147,-2.2508158003230756,-2.5689273874962253,0.016881,0.1,0.038837,0.2,1177,742,1169,32924,37942,37939,0,0,0,0,4017,4016,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
274,0.944503155288505,-4.919200785319124,-2.693972962800414,-0.9143947631997335,-2.2537722589020923,-2.5750652988553298,0.01683,0.1,0.038604,0.2,1226,612,1108,33119,37837,37830,0,0,0,0,4002,4014,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
275,0.9484117506567948,-4.91500049212202,-2.6907486823704674,-0.9131904709644528,-2.256078964126846,-2.5802084091837396,0.016779,0.1,0.038373,0.2,1032,696,1144,33496,38608,38601,0,0,0,0,3929,3937,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
276,0.9459018823180673,-4.913132610396591,-2.685499997318257,-0.913231533019066,-2.2568022328928525,-2.5825774406700424,0.016728,0.1,0.038144,0.2,1207,618,1227,33735,38654,38645,0,0,0,0,4007,3994,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
277,0.9493028008174059,-4.902935808635698,-2.6810900393153583,-0.9115395923766088,-2.2525233737533217,-2.583315408558475,0.016678,0.1,0.037915,0.2,1173,514,1354,33276,38054,38048,0,0,0,0,3950,3950,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
278,0.9428605618212822,-4.9126159883558405,-2.682043018742443,-0.9121166021099868,-2.2487921803115407,-2.583081473312672,0.016628,0.1,0.037688,0.2,1127,783,1275,33427,38375,38364,0,0,0,0,3921,3908,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
279,0.944929522901332,-4.913102549180019,-2.6796797202728446,-0.912607511889099,-2.238301620829747,-2.582345871441566,0.016578,0.1,0.037463,0.2,1233,615,1376,33557,38675,38669,0,0,0,0,3953,3959,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
280,0.9472225533436643,-4.916172259236314,-2.680173303780318,-0.9104736249350912,-2.239681185866678,-2.583500028303389,0.016529,0.1,0.037239,0.2,1094,677,1141,33556,38553,38550,0,0,0,0,3925,3931,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
281,0.9431464174454829,-4.919338888792834,-2.682722620339995,-0.908864594068995,-2.2447764274634956,-2.591458805821828,0.01648,0.1,0.037016,0.2,1220,678,1268,33384,38245,38235,0,0,0,0,4007,4004,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
282,0.9410595633602278,-4.938814724297188,-2.6875302109480117,-0.9155738983304554,-2.249812514362093,-2.5926222454032457,0.016431,0.1,0.036794,0.2,1225,762,1413,33712,38526,38518,0,0,0,0,4076,4067,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
283,0.9457044880279148,-4.9442150364883375,-2.6870318716145003,-0.9157693629488124,-2.2496639840699064,-2.5930637522953828,0.016382,0.1,0.036574,0.2,1269,536,1212,33244,38199,38197,0,0,0,0,4003,3990,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
284,0.9510357250075052,-4.921879114426531,-2.6807042479479004,-0.9076292664001151,-2.247340844417946,-2.5947729551872665,0.016334,0.1,0.036355,0.2,991,640,1208,33310,38540,38533,0,0,0,0,3922,3918,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
285,0.9453472077283163,-4.925521491639215,-2.6849671362817396,-0.9080471519145464,-2.2516615737744674,-2.599839228215789,0.016286,0.1,0.036137,0.2,1110,723,1187,33539,38545,38538,0,0,0,0,3936,3951,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
286,0.9416508109087615,-4.941376887700233,-2.6943587234709763,-0.9113271969244462,-2.2663526690423157,-2.6134879175905428,0.016238,0.1,0.035921,0.2,1284,648,1260,33111,37883,37879,0,0,0,0,3923,3923,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
287,0.9471565173628586,-4.946970061706289,-2.693299922370326,-0.9088152690539649,-2.265322771617527,-2.6143573836336573,0.016191,0.1,0.035706,0.2,1174,611,1193,33779,38552,38544,0,0,0,0,3949,3946,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
288,0.9427710843373494,-4.9370402279017,-2.6867227973908805,-0.9071091535049909,-2.262275752982306,-2.6143117809728142,0.016144,0.1,0.035492,0.2,1329,590,1355,33532,38260,38256,0,0,0,0,3954,3953,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
289,0.9428630853339672,-4.950032904984446,-2.6933948395315443,-0.9093741722289391,-2.2609921737333862,-2.616377182929012,0.016097,0.1,0.03528,0.2,1321,602,1295,33656,38507,38502,0,0,0,0,4003,4002,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0
