rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,exponential_starvation_penalty,exponential_congestion_penalty,starvation_severity_max,congestion_severity_max,starvation_count,congestion_count,gross_starvation_risk,gross_congestion_risk,net_starvation_shortfall,net_congestion_shortfall,time_remaining_fraction,functional_bikes_time_penalty,reachable_imbalance_fraction,recoverable_imbalance_fraction,imbalance_hotspot_distance,destination_starv_ratio,destination_cong_ratio,destination_travel_penalty,destination_roi_starvation,cur_station_func_deficit,functional_load_late_pressure,non_depot_late_load_pressure
0.53752404,0.24229231,0.1170374,0.2153826,0.10220845,1.0,0.8818182,0.104477614,0.05970149,0.320532,0.18792193,0.11502584,0.025900625,1.0,0.0,1.0,0.042959426,0.2312941,0.0,0.0,0.0052454798,0.0,0.0,0.37130594,0.41256216
0.57729316,0.28898302,0.1159184,0.2568915,0.10186908,1.0,0.8666667,0.1641791,0.05970149,0.29343233,0.25644046,0.064989336,0.03265258,1.0,0.0,1.0,0.04,0.3330454,0.0,0.25,0.0074330377,0.0,0.6111111,0.39047542,0.43386155
0.54650414,0.26488927,0.10289699,0.23178332,0.09044636,0.9785714,0.75022626,0.13432837,0.04477612,0.29685333,0.29090002,0.068734676,0.058148835,1.0,0.0,1.0,0.04225352,0.27752712,0.0,0.0,0.007001848,0.0,0.0,0.04446005,0.0889201
0.5644644,0.26166284,0.10393067,0.22614159,0.08988491,0.975,0.75846153,0.104477614,0.029850746,0.30018237,0.29432574,0.06647521,0.060037114,1.0,0.0,1.0,0.04090909,0.5510395,0.875,0.0,0.009594532,0.875,0.0,0.0,0.04675173
0.5939705,0.25339484,0.11500406,0.21687256,0.09772715,0.975,0.8323077,0.08955224,0.029850746,0.28813767,0.27337727,0.0652602,0.026152145,1.0,0.0,1.0,0.03887689,0.49288306,1.0,0.0,0.007128079,1.0,0.6666667,0.0,0.047957595
0.5965362,0.25915542,0.11472615,0.21842879,0.098063126,0.91439396,0.8323077,0.07462686,0.04477612,0.36046126,0.27148056,0.10734844,0.027908344,1.0,0.0,1.0,0.038709678,0.32326508,1.0,0.0,0.014674675,1.0,0.38709676,0.3487185,0.39853543
0.5926876,0.25658548,0.10813376,0.21857516,0.08535199,0.975,0.7392857,0.08955224,0.0,0.30024487,0.2583587,0.065056354,0.029218797,1.0,0.0,1.0,0.038961038,0.022349231,0.0,0.6,0.009199665,0.0,0.4090909,0.46807796,0.52008665
0.60166776,0.25924805,0.11387466,0.22543228,0.091639206,1.0,0.7830357,0.11940298,0.014925373,0.27798554,0.24378477,0.07135846,0.035378512,1.0,0.0,1.0,0.036247335,0.012469509,0.15,0.0,0.0023890366,0.15,0.0,0.0,0.0791834
0.6324567,0.27834606,0.12594658,0.24295221,0.10544525,1.0,0.80956936,0.13432837,0.029850746,0.29385105,0.22971563,0.0755345,0.036934245,1.0,0.0,1.0,0.03448276,0.17568672,0.94736844,0.0,0.0024677233,0.94736844,0.1,0.0,0.08161589
0.629891,0.3031975,0.11530675,0.2735328,0.09665543,1.0,0.8201754,0.14925373,0.04477612,0.35563403,0.21585423,0.11639731,0.040370822,1.0,0.0,1.0,0.03258656,0.23910326,0.0,0.0,0.0024438666,0.0,0.61290324,0.44061944,0.5507743
0.6465683,0.31663966,0.12638949,0.29397488,0.10954747,1.0,0.89880955,0.2238806,0.05970149,0.3579499,0.2165095,0.11823667,0.045499537,1.0,0.0,1.0,0.031746034,0.27519277,0.0,0.7692308,0.006777793,0.0,0.0,0.45664614,0.5708077
0.6619628,0.30075625,0.13480005,0.2685717,0.117327355,1.0,0.9181579,0.17910448,0.05970149,0.3103277,0.17437832,0.10336646,0.043132998,1.0,0.0,1.0,0.031007752,0.12724547,0.0,0.94736844,0.0014756122,0.0,0.0,0.46071172,0.57588965
0.6452854,0.28827477,0.1387328,0.256447,0.11974274,1.0,0.8913636,0.17910448,0.05970149,0.27462834,0.21136053,0.09010036,0.038636796,1.0,0.0,1.0,0.031809144,0.1749935,0.1904762,0.0,0.0112034185,0.1904762,0.0,0.0,0.1189002
0.63630533,0.29380083,0.12279332,0.26051942,0.102873795,1.0,0.80956936,0.14925373,0.029850746,0.4260508,0.16004458,0.08140827,0.02182598,1.0,0.0,1.0,0.032258064,0.2217539,0.0,0.1904762,0.00967229,0.0,0.16666667,0.49685508,0.62106884
0.629891,0.32395604,0.12415681,0.29245853,0.10601559,1.0,0.84615386,0.17910448,0.029850746,0.2386045,0.09344661,0.07429026,0.019625692,1.0,0.0,1.0,0.03258656,0.3544824,0.0,0.6315789,0.0065689855,0.0,0.27272728,0.51556796,0.6444599
0.64400256,0.33029872,0.1392429,0.29970983,0.11972587,1.0,0.84615386,0.20895523,0.04477612,0.22269528,0.10033726,0.074242674,0.021614546,1.0,0.0,1.0,0.03187251,0.36571902,0.0,1.0,0.008563983,0.0,0.0,0.52543837,0.65679795
0.64913404,0.32246992,0.14290076,0.29217955,0.12527724,1.0,0.90833336,0.17910448,0.05970149,0.20747827,0.091323696,0.06650845,0.0251466,1.0,0.0,1.0,0.031620555,0.15467235,0.0,0.6666667,0.010892151,0.0,0.0,0.5372154,0.6715193
0.65939707,0.2969864,0.15272242,0.26501304,0.13159177,1.0,0.87606835,0.1641791,0.04477612,0.17595589,0.10418607,0.04496687,0.025108293,1.0,0.0,1.0,0.031128405,0.31770512,0.0,0.8888889,0.001039501,0.0,0.0,0.54092383,0.6761548
0.6632457,0.29815152,0.15632218,0.26723576,0.13495633,1.0,0.87606835,0.1641791,0.04477612,0.16285443,0.10080885,0.045650482,0.025128378,1.0,0.0,1.0,0.030947777,0.41097206,0.0,1.0,0.010861763,0.0,0.0,0.552676,0.690845
0.6863374,0.32165337,0.16380696,0.2914765,0.1444947,1.0,0.92115384,0.19402985,0.07462686,0.16717546,0.09461209,0.052422084,0.026667617,1.0,0.0,1.0,0.029906543,0.13860835,0.0,0.7777778,0.010892151,0.0,0.0,0.56445307,0.7055663
0.6709429,0.30946675,0.17271532,0.2849584,0.15271029,1.0,0.98333335,0.20895523,0.07462686,0.15127693,0.10846443,0.05414538,0.029686883,1.0,0.0,1.0,0.030592734,0.15297832,0.27272728,0.0,0.004328518,0.27272728,0.0,0.0,0.14271374
0.6286081,0.28399453,0.14773832,0.26225257,0.12666208,1.0,0.88472223,0.1641791,0.04477612,0.15316667,0.08746826,0.06770423,0.018884785,1.0,0.0,1.0,0.03265306,0.2613193,0.0,0.0,0.010006291,0.0,0.1388889,0.4421442,0.5895256
0.63630533,0.28312662,0.15653771,0.2574232,0.13381812,1.0,0.875,0.1641791,0.04477612,0.14682916,0.076230876,0.061966904,0.019748643,1.0,0.0,1.0,0.032258064,0.25759736,0.0,0.7777778,0.010892151,0.0,0.0,0.6070169,0.7587711
0.6286081,0.27759036,0.14898278,0.24652824,0.12982525,1.0,0.8933333,0.13432837,0.05970149,0.124113366,0.067084834,0.051507182,0.018072225,1.0,0.0,1.0,0.03265306,0.42273298,0.0,0.9,0.0085378485,0.0,0.0,0.6187707,0.77346337
0.6375882,0.2827956,0.15456802,0.25242904,0.13614607,1.0,0.9714286,0.14925373,0.07462686,0.11969449,0.07119968,0.051712092,0.020299247,1.0,0.0,1.0,0.032193158,0.35261807,0.0,0.85714287,0.0071423585,0.0,0.0,0.62747693,0.78434616
0.6465683,0.28385082,0.1632113,0.25806504,0.14240818,1.0,0.95,0.1641791,0.05970149,0.101157896,0.0654207,0.035140675,0.019736795,1.0,0.0,1.0,0.031746034,0.13720264,0.0,0.82758623,0.0030182942,0.0,0.0,0.6328058,0.79100734
0.64913404,0.28680372,0.16332735,0.26124796,0.14203155,1.0,0.95862067,0.17910448,0.05970149,0.09790262,0.060811628,0.036231,0.017855136,1.0,0.0,1.0,0.031620555,0.393593,0.0,1.0,0.008917483,0.0,0.0,0.6429658,0.80370724
0.6324567,0.28220594,0.16795845,0.26239023,0.14617923,1.0,0.95862067,0.17910448,0.05970149,0.102105394,0.060596395,0.038551517,0.022615848,1.0,0.0,1.0,0.03245436,0.35877177,0.0,0.0,0.011275919,0.0,0.0,0.0,0.16376428
0.6209108,0.28156748,0.15871449,0.2617718,0.13743135,1.0,0.9227273,0.19402985,0.07462686,0.09463076,0.05166801,0.039394584,0.018883105,1.0,0.0,1.0,0.03305785,0.13773443,0.0,0.37931034,0.005391861,0.0,0.0,0.6699489,0.8374361
0.58627325,0.26244342,0.15874574,0.2405598,0.13584247,1.0,0.8333333,0.19402985,0.029850746,0.119508944,0.055111717,0.042768314,0.022970896,1.0,0.0,1.0,0.03501094,0.4252043,0.0,1.0,0.008917483,0.0,0.0,0.6877278,0.8596598
0.5516357,0.2446244,0.15625751,0.22341278,0.13788605,1.0,0.9625,0.14925373,0.05970149,0.12683898,0.055052757,0.049336866,0.023070319,1.0,0.0,1.0,0.037209302,0.18706302,0.11111111,0.0,0.009597058,0.11111111,0.0,0.0,0.17461108
0.55291855,0.23281041,0.15344374,0.21068037,0.1350552,1.0,0.9625,0.13432837,0.05970149,0.109568864,0.04568006,0.04374978,0.017438335,1.0,0.0,1.0,0.03712297,0.118988,1.0,0.0,0.005548463,1.0,0.074074075,0.0,0.17836607
0.5503528,0.24611461,0.13679291,0.22428891,0.1177475,1.0,0.8566667,0.14925373,0.04477612,0.07954344,0.033604205,0.031492386,0.011088273,1.0,0.0,1.0,0.034965035,0.2781418,0.0,0.1,0.0073508867,0.0,0.5483871,0.6776414,0.90352184
0.5400898,0.23068906,0.13519266,0.21009682,0.11788421,1.0,0.88222224,0.14925373,0.04477612,0.060441993,0.027512012,0.027624657,0.011776247,1.0,0.0,1.0,0.035629455,0.20352626,0.0,0.5833333,0.008747285,0.0,0.0,0.6937321,0.9249761
0.5477871,0.19766577,0.13540013,0.1679185,0.119527094,0.875,0.90416664,0.04477612,0.05970149,0.10106769,0.02316097,0.073204905,0.010669288,1.0,0.0,1.0,0.035128806,0.11579373,0.05882353,0.0,0.004218086,0.05882353,0.0,0.0,0.23321636
0.5349583,0.19741611,0.13257943,0.16628382,0.117819525,0.875,0.90416664,0.04477612,0.05970149,0.09020393,0.02163564,0.06749043,0.011422049,1.0,0.0,1.0,0.035971224,0.20243381,0.0,0.44444445,0.007548767,0.0,0.032258064,0.7148196,0.9530928
0.5208467,0.18155898,0.12723105,0.15171368,0.11317777,0.8625,0.9,0.029850746,0.05970149,0.061833385,0.019215792,0.046816695,0.011160819,1.0,0.0,1.0,0.036945812,0.066437975,0.0,0.64285713,0.00339053,0.0,0.0,0.72679764,0.9690636
0.5195638,0.173353,0.12952317,0.14610189,0.11559271,0.875,0.8666667,0.04477612,0.04477612,0.054496307,0.016662527,0.044274103,0.010110462,1.0,0.0,1.0,0.037037037,0.14607792,0.0,0.8666667,0.0003548897,0.0,0.0,0.73778445,0.98371255
0.5259782,0.1752458,0.12592115,0.14567794,0.11168214,0.82708335,0.90166664,0.029850746,0.05970149,0.049521595,0.014262592,0.04141121,0.009442504,1.0,0.0,1.0,0.036585364,0.3060057,0.0,0.0,0.0021714028,0.0,0.0,0.7421301,0.0
0.5272611,0.1751324,0.12506208,0.14640288,0.11023984,0.8423077,0.90166664,0.029850746,0.05970149,0.047550056,0.01367884,0.03976525,0.0092495335,1.0,0.0,1.0,0.048661802,0.30713597,0.0,0.0,0.0,0.0,0.0,0.7470408,0.0
0.5849904,0.21228911,0.13325968,0.19134022,0.11817247,1.0,0.88881576,0.13432837,0.04477612,0.12272928,0.06913778,0.034016963,0.02175759,1.0,0.0,1.0,0.04385965,0.29561132,0.0,0.0,0.0012796384,0.0,0.0,0.0,0.0
0.6221937,0.23372336,0.1358548,0.20777139,0.11939236,1.0,0.88881576,0.11940298,0.04477612,0.089708485,0.053709175,0.032070316,0.01867407,1.0,0.0,1.0,0.041237112,0.23932768,1.0,0.0,0.004584607,1.0,0.0,0.0,0.0
0.61962795,0.24113972,0.12910074,0.21822292,0.10991233,1.0,0.83947366,0.13432837,0.029850746,0.086650856,0.045579832,0.03649337,0.015378037,1.0,0.0,1.0,0.04140787,0.14974844,0.0,0.0,0.00590355,0.0,0.8,0.059153933,0.059153933
0.5144323,0.2096667,0.11942588,0.1902847,0.09922819,1.0,0.8291498,0.13432837,0.014925373,0.122422695,0.05261151,0.058015343,0.018237883,1.0,0.0,1.0,0.04987531,0.14630698,0.0,0.9375,0.006092318,0.0,0.25,0.083979964,0.083979964
0.51699805,0.20711692,0.12376039,0.19036283,0.103770435,1.0,0.8291498,0.14925373,0.014925373,0.124029,0.051572334,0.060704447,0.017103821,1.0,0.0,1.0,0.049627792,0.17689718,0.0,0.0,0.0024647259,0.0,0.0,0.023411466,0.023411466
0.5311097,0.20509963,0.1270963,0.1862426,0.10677571,1.0,0.8423077,0.13432837,0.014925373,0.12668513,0.053983018,0.058785323,0.01750179,1.0,0.0,1.0,0.048309177,0.25729302,0.75,0.0,0.0071435655,0.75,0.0,0.0,0.0
0.54522127,0.2187173,0.13220836,0.20213923,0.11216529,1.0,0.8423077,0.1641791,0.029850746,0.12338028,0.074906856,0.06386549,0.019813973,1.0,0.0,1.0,0.047058824,0.27587473,0.0,0.0,0.007229865,0.0,0.48,0.098233834,0.098233834
0.5400898,0.21963702,0.12703718,0.20042913,0.10464288,1.0,0.785,0.14925373,0.014925373,0.2036378,0.07952655,0.0946684,0.01656494,1.0,0.0,1.0,0.04513064,0.18243095,0.0,0.6923077,0.015462601,0.0,0.0,0.15190704,0.15990216
0.5400898,0.21481268,0.12885402,0.1945316,0.10210266,1.0,0.8,0.11940298,0.0,0.22952466,0.084620394,0.1089972,0.016489804,1.0,0.0,1.0,0.04513064,0.3955012,0.08695652,0.0,0.004892493,0.08695652,0.0,0.0,0.008543139
0.5503528,0.21266042,0.13538486,0.1913426,0.10899719,1.0,0.8,0.13432837,0.014925373,0.24366947,0.08869092,0.109427474,0.0147008095,1.0,0.0,1.0,0.044289045,0.13008626,0.9444444,0.0,0.004108859,0.9444444,0.069767445,0.0,0.009497492
0.54650414,0.20875616,0.13729335,0.18657964,0.11040845,1.0,0.8,0.11940298,0.0,0.24396585,0.09718894,0.103911676,0.01682984,1.0,0.0,1.0,0.044600938,0.3804892,0.0,0.0,0.00892683,0.0,0.6296296,0.121595584,0.13172854
0.53367543,0.23743598,0.11489011,0.21664234,0.09340223,1.0,0.76029414,0.13432837,0.029850746,0.14399482,0.1055167,0.05176296,0.02367246,1.0,0.0,1.0,0.03846154,0.011704494,0.0,0.53846157,0.0069489055,0.0,0.04761905,0.17734192,0.22167741
0.50032073,0.22166403,0.10774346,0.20412754,0.0879631,1.0,0.8014706,0.14925373,0.029850746,0.14075299,0.1030424,0.04588562,0.023492731,1.0,0.0,1.0,0.041025642,0.16223827,0.2,0.0,0.005833738,0.2,0.0,0.0,0.04683936
0.4913406,0.20966692,0.10308711,0.19217402,0.08350021,1.0,0.7977273,0.11940298,0.014925373,0.13985863,0.10732417,0.040963884,0.020643597,1.0,0.0,1.0,0.041775458,0.18275738,1.0,0.0,0.0032597356,1.0,0.125,0.0,0.05012578
0.4477229,0.19828258,0.07354894,0.1824005,0.05901018,1.0,0.6575758,0.13432837,0.0,0.13372833,0.09191285,0.037540715,0.011209015,1.0,0.0,1.0,0.045845274,0.2308447,0.0,0.0,0.0051435116,0.0,0.5555556,0.19459915,0.24649227
0.44900578,0.19840671,0.070802346,0.1797068,0.056441877,0.98,0.6575758,0.11940298,0.0,0.14283495,0.09455935,0.034802362,0.011203682,1.0,0.0,1.0,0.042857144,0.019551672,0.0,0.6666667,0.0074963514,0.0,0.0,0.21017589,0.28023452
0.36946762,0.14556098,0.088544436,0.13830149,0.07551535,1.0,0.62545455,0.104477614,0.029850746,0.18452606,0.1036005,0.082680814,0.011763568,1.0,0.0,1.0,0.052083332,0.1292754,0.0,0.0,0.0023825374,0.0,0.0,0.1001857,0.17174691
0.3643361,0.14763437,0.07832168,0.13818613,0.06562066,1.0,0.6,0.104477614,0.014925373,0.20013092,0.099104665,0.079863675,0.0051835636,1.0,0.0,1.0,0.0528169,0.33816618,0.0,0.30769232,0.003975057,0.0,0.0,0.22666405,0.30221874
0.36177036,0.1338204,0.07627834,0.120863385,0.06454338,0.92115384,0.58363634,0.07462686,0.014925373,0.20511189,0.10169108,0.065545686,0.0063449154,1.0,0.0,1.0,0.05319149,0.21187626,0.0,0.0,0.009436698,0.0,0.0,0.097135045,0.17808092
0.3707505,0.123204865,0.07926967,0.1104571,0.06409032,0.9116667,0.6575758,0.07462686,0.0,0.1990764,0.11070922,0.05691286,0.004000332,1.0,0.0,1.0,0.051903114,0.3031394,0.44444445,0.0,0.011162311,0.44444445,0.0,0.0,0.087820336
0.40025657,0.17846872,0.06809195,0.16065726,0.054982916,1.0,0.6666667,0.104477614,0.0,0.14591841,0.12664965,0.025072973,0.0029079062,1.0,0.0,1.0,0.048076924,0.20399226,1.0,0.0,0.008981066,1.0,0.30232558,0.0,0.09190444
0.4130853,0.18208802,0.070046596,0.15897672,0.056369778,0.975,0.6666667,0.07462686,0.0,0.16455506,0.13371001,0.022476733,0.006178583,1.0,0.0,1.0,0.04658385,0.15613212,0.0,0.0,0.011226418,0.0,0.44,0.22960874,0.32527906
0.41693392,0.18392715,0.0656015,0.16044798,0.05195066,0.975,0.63809526,0.08955224,0.0,0.1833491,0.14338028,0.027986934,0.0019676469,1.0,0.0,1.0,0.046153847,0.31879485,0.0,0.54545456,0.004330775,0.0,0.0,0.29837158,0.3978288
0.42976266,0.18309006,0.07765771,0.15867303,0.06480545,0.975,0.67142856,0.07462686,0.014925373,0.21011893,0.15932547,0.029547527,0.0055198777,1.0,0.0,1.0,0.03880597,0.4223596,0.0,0.0,0.012973273,0.0,0.0,0.04164662,0.18740977
0.40667096,0.15798707,0.08209366,0.13745618,0.06843667,0.9227273,0.64666665,0.07462686,0.014925373,0.26287985,0.18924606,0.065480314,0.0047512595,1.0,0.0,1.0,0.041009463,0.46478835,0.0,0.15,0.013214799,0.0,0.0,0.2883947,0.44368413
0.42719692,0.16471374,0.09936759,0.14124814,0.08707142,0.85714287,0.785,0.04477612,0.04477612,0.2816941,0.22012274,0.066390395,0.018818362,1.0,0.0,1.0,0.036036037,0.29244733,0.3478261,0.0,0.008677304,0.3478261,0.0,0.0,0.18507431
0.44130853,0.17347123,0.094252184,0.14921091,0.08185517,0.9030303,0.785,0.05970149,0.029850746,0.30134726,0.21819372,0.070650324,0.020044291,1.0,0.0,1.0,0.034883723,0.10475219,0.0,0.29411766,0.0038560794,0.0,0.36666667,0.28640845,0.4773474
0.46568313,0.18820313,0.101102985,0.16551341,0.08805013,1.0,0.84,0.07462686,0.029850746,0.31174394,0.21655001,0.077747665,0.024354782,1.0,0.0,1.0,0.03305785,0.1664807,0.0,0.93333334,0.003814491,0.0,0.0,0.29517987,0.49196643
0.46055165,0.20580265,0.08936304,0.18288697,0.07848051,1.0,0.7076923,0.08955224,0.029850746,0.29171032,0.22353739,0.050692294,0.014758324,1.0,0.0,1.0,0.033426184,0.019831331,0.0,0.0,0.003608751,0.0,0.0,0.0,0.20112137
0.47594613,0.21695243,0.08516112,0.19419126,0.07123855,1.0,0.6846154,0.104477614,0.014925373,0.2919756,0.22298068,0.052730754,0.012495727,1.0,0.0,1.0,0.03234501,0.19444278,0.84,0.0,0.0066583497,0.84,0.0,0.0,0.20813344
0.46953174,0.21606246,0.06158565,0.19277917,0.047800645,1.0,0.54771245,0.11940298,0.0,0.2901936,0.18719105,0.052639946,0.0008503957,1.0,0.0,1.0,0.032786883,0.1787876,0.0,0.14285715,0.007498002,0.0,0.71875,0.31894827,0.53158045
0.477229,0.21713945,0.06976097,0.19439098,0.055841707,0.985,0.6107692,0.14925373,0.0,0.2649431,0.19247672,0.047940217,0.0013773787,1.0,0.0,1.0,0.032258064,0.3215665,0.0,0.5882353,0.0022159368,0.0,0.0,0.32638073,0.5439679
0.48492622,0.21982355,0.078417294,0.19911744,0.06478573,1.0,0.6404412,0.14925373,0.014925373,0.25593597,0.19707102,0.04878772,0.009421144,1.0,0.0,1.0,0.031746034,0.19555081,0.52,0.0,0.009057621,0.52,0.0,0.0,0.2229626
0.47466326,0.23217687,0.07712162,0.20925528,0.06319984,1.0,0.6846154,0.13432837,0.0,0.26739743,0.16622803,0.047174305,0.012257998,1.0,0.0,1.0,0.032432433,0.013631281,1.0,0.0,0.005833738,1.0,0.25,0.0,0.22963703
0.4913406,0.24524042,0.07497678,0.21760152,0.060942627,1.0,0.6666667,0.104477614,0.0,0.25148115,0.13839793,0.050653655,0.013128075,1.0,0.0,1.0,0.028720627,0.40561607,0.0,0.26086956,0.0072447686,0.0,0.53333336,0.32212147,0.5856754
0.48236048,0.23293997,0.07410783,0.20803507,0.05877535,1.0,0.6666667,0.13432837,0.0,0.21361238,0.14070573,0.044586945,0.0110335015,1.0,0.0,1.0,0.02925532,0.24258196,0.0,0.6666667,0.005434543,0.0,0.0,0.33074668,0.6013576
0.50416934,0.2399516,0.07318852,0.21657582,0.058564078,1.0,0.6575758,0.13432837,0.0,0.19950145,0.11843988,0.045452937,0.0066742874,1.0,0.0,1.0,0.027989822,0.3494182,0.45833334,0.0,0.008325363,0.45833334,0.0,0.0,0.27766025
0.5221296,0.23878905,0.07606039,0.21985899,0.060561962,1.0,0.6512821,0.14925373,0.0,0.16030858,0.09947725,0.037172835,0.0056089354,1.0,0.0,1.0,0.027027028,0.013831207,1.0,0.0,0.011083285,1.0,0.3611111,0.0,0.28731933
0.50416934,0.22809973,0.087706365,0.20832174,0.06952545,1.0,0.71,0.13432837,0.0,0.14996786,0.118072264,0.03613352,0.014413753,1.0,0.0,1.0,0.027989822,0.21883334,0.0,0.071428575,0.0044094506,0.0,0.53333336,0.35561493,0.6465726
0.5105837,0.2271193,0.094225414,0.20463546,0.07713021,1.0,0.79571426,0.13432837,0.014925373,0.14412333,0.11265528,0.03343673,0.016200999,1.0,0.0,1.0,0.027638191,0.40576908,0.0,0.9,0.0025378836,0.0,0.0,0.36260927,0.6592896
0.5157152,0.21722986,0.09374181,0.19166471,0.077982634,0.98125,0.77428573,0.11940298,0.014925373,0.12975249,0.11212726,0.03180287,0.008873056,1.0,0.0,1.0,0.027363185,0.11862403,0.3888889,0.0,0.005544069,0.3888889,0.0,0.0,0.30084133
0.5311097,0.22678752,0.09416061,0.20282352,0.07817649,1.0,0.76428574,0.13432837,0.014925373,0.13048694,0.08040754,0.03414902,0.0079217665,1.0,0.0,1.0,0.026570048,0.14807297,0.85,0.0,0.005548463,0.85,0.25925925,0.0,0.30795076
0.53752404,0.23146029,0.093067706,0.20148106,0.07748288,0.93317306,0.7587302,0.14925373,0.014925373,0.12990049,0.06418962,0.02950337,0.008693293,1.0,0.0,1.0,0.026252983,0.29360768,0.0,0.45,0.0025088913,0.0,0.58064514,0.3797611,0.69047475
0.5362412,0.22697335,0.09387233,0.19960062,0.07800249,0.9375,0.71428573,0.14925373,0.014925373,0.11839941,0.06522097,0.025871972,0.008355984,1.0,0.0,1.0,0.02631579,0.45385697,0.0,1.0,0.0069050603,0.0,0.0,0.38921422,0.7076622
0.49262348,0.22478823,0.0996446,0.20536359,0.08088966,1.0,0.7076923,0.13432837,0.014925373,0.11799193,0.077804014,0.028410636,0.012618558,1.0,0.0,1.0,0.028645834,0.16320884,0.45454547,0.0,0.015371104,0.45454547,0.0,0.0,0.3271358
0.5182809,0.24232636,0.10455417,0.22435017,0.085150056,1.0,0.6846154,0.14925373,0.029850746,0.1086099,0.072338514,0.029930448,0.015939817,1.0,0.0,1.0,0.027227722,0.012541334,1.0,0.0,0.005833738,1.0,0.3125,0.0,0.3343767
0.50416934,0.25345844,0.0877338,0.23466182,0.06967324,1.0,0.6846154,0.1641791,0.014925373,0.103433274,0.055608947,0.033324987,0.011445253,1.0,0.0,1.0,0.027989822,0.31199577,0.0,0.0,0.010876941,0.0,0.6,0.41677076,0.75776505
0.48877487,0.22840698,0.08967484,0.20808525,0.07101424,1.0,0.6846154,0.13432837,0.014925373,0.07364519,0.052347414,0.024097037,0.011729638,1.0,0.0,1.0,0.028871391,0.15993188,0.0,0.5882353,0.0059162183,0.0,0.0,0.42566717,0.77394027
0.49775496,0.22179808,0.09853654,0.20305607,0.07908218,1.0,0.7,0.13432837,0.014925373,0.09173588,0.061401494,0.033413313,0.012388313,1.0,0.0,1.0,0.028350515,0.0074037625,0.26666668,0.0,0.006845812,0.26666668,0.0,0.0,0.35464093
0.47081462,0.2074818,0.08800066,0.18893568,0.07167281,1.0,0.6575758,0.104477614,0.014925373,0.0697273,0.048905987,0.022805411,0.013852416,1.0,0.0,1.0,0.029972753,0.23353955,0.0,0.23529412,0.0040861457,0.0,0.13333334,0.44131604,0.80239284
0.44644,0.19679548,0.080274105,0.17982797,0.06577792,1.0,0.62545455,0.104477614,0.014925373,0.059274618,0.04097328,0.019858392,0.013949928,1.0,0.0,1.0,0.028735632,0.47305182,0.0,0.6363636,0.006630561,0.0,0.0,0.40964967,0.81929934
0.44900578,0.19716631,0.08057234,0.1792219,0.06464134,1.0,0.6,0.11940298,0.014925373,0.060749047,0.040999632,0.017427737,0.012617263,1.0,0.0,1.0,0.028571429,0.4036774,0.0,0.0,0.0019980427,0.0,0.0,0.41245803,0.0
0.4425914,0.18400456,0.08557823,0.16690545,0.06923412,1.0,0.69,0.104477614,0.014925373,0.04727793,0.04175771,0.014298701,0.012967233,1.0,0.0,1.0,0.057971016,0.15635005,0.2,0.0,0.0026722937,0.2,0.0,0.0,0.0
0.46440026,0.19173016,0.08845622,0.16936515,0.07059223,1.0,0.6575758,0.08955224,0.0,0.06251452,0.031859092,0.022184184,0.010873633,1.0,0.0,1.0,0.055248618,0.41388187,0.0,0.0,0.0058596656,0.0,0.032258064,0.8723404,0.8723404
0.4862091,0.19317834,0.098614275,0.1666667,0.078684926,0.975,0.75274724,0.07462686,0.0,0.048970357,0.030409688,0.020208592,0.009279457,1.0,0.0,1.0,0.052770447,0.48604518,0.0,0.65,0.013214799,0.0,0.0,0.9007488,0.9007488
0.54137266,0.23529352,0.11028286,0.2077168,0.092178464,1.0,0.71984124,0.11940298,0.04477612,0.066965185,0.025696969,0.030833503,0.008780819,1.0,0.0,1.0,0.047393367,0.2311541,0.0,0.9375,0.007295224,0.0,0.0,0.9117881,0.9117881
0.53239256,0.23687261,0.112564735,0.21264663,0.09428021,1.0,0.71984124,0.13432837,0.029850746,0.066002175,0.027956503,0.033883132,0.008706826,1.0,0.0,1.0,0.04819277,0.13524756,0.0,0.0,0.00590355,0.0,0.0,0.23035069,0.23035069
0.5311097,0.2335768,0.10966771,0.20877796,0.09278243,1.0,0.78,0.13432837,0.029850746,0.057843573,0.020462846,0.025584476,0.0065652947,1.0,0.0,1.0,0.048309177,0.11705587,0.0,0.0,0.004328518,0.0,0.0,0.75114316,0.75114316
0.53367543,0.22037591,0.12056,0.19441627,0.10292337,1.0,0.785,0.13432837,0.04477612,0.036919024,0.02266514,0.020853769,0.009166402,1.0,0.0,1.0,0.048076924,0.49989676,0.0,0.72,0.0078016818,0.0,0.0,0.96120095,0.96120095
0.53239256,0.20264906,0.12642556,0.17224617,0.10896353,0.9188811,0.84897435,0.08955224,0.04477612,0.024536345,0.021313982,0.010834432,0.009578421,1.0,0.0,1.0,0.045783132,0.3220654,0.0,0.93333334,0.004150514,0.0,0.0,0.92283195,0.97140205
0.5426555,0.20196755,0.12987396,0.17033288,0.11166404,0.9188811,0.88384616,0.08955224,0.05970149,0.018126067,0.021911124,0.008919847,0.009007512,1.0,0.0,1.0,0.04491726,0.21206708,0.0,0.93333334,0.0035923,0.0,0.0,0.9297182,0.97865075
