Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,time_of_day_fraction,multi_horizon_starvation_risk
9000,9634.878206629564,V0,S51,S29,0,6,-198.2281873999654,0.0,0.14233788286354443,0.13257521336316797,0.0,0.039195086855284916,0.11078251781066646,0.8461538461538461,0.6666666666666666,0.2193713919178961
9000,9648.445397494286,V0,S29,S10,0,0,-221.76789179420382,0.0,0.17046483815083047,0.13990032575154301,0.0,0.0582613752446868,0.10549089271050119,1.0,0.6666666666666666,0.24310455420141117
9000,9652.10621953112,V0,S10,S41,0,0,-222.8084495966654,0.0,0.18053922195444067,0.13365913608339244,0.0,0.07376077372632228,0.05842281591826846,1.0,0.6666666666666666,0.24759461193072482
9000,9662.146729661836,V0,S41,S61,0,0,-225.07651748859826,0.0,0.17885846123253926,0.11729849516521633,0.018613081303016362,0.05465717889798415,0.04654334848244137,1.0,0.7083333333333334,0.24887748556767159
9000,9667.386268892762,V0,S61,S58,8,0,-223.2134166637422,0.0,0.17373035989078522,0.11191472110391235,0.0,0.09674252499503638,0.05719131959211157,1.0,0.7083333333333334,0.24951892238614495
9000,9676.97212333115,V0,S58,S41,6,0,-222.2111212044009,0.0,0.1744277952622726,0.10478502566032775,0.0,0.07340187153833146,0.05764400003252483,1.0,0.7083333333333334,0.2456703014753047
9000,9686.887022647805,V0,S41,S29,0,1,-218.51846772713054,0.0,0.1588215873507077,0.10516125292824291,0.003800479978977421,0.04206768080423383,0.10421002173622756,1.0,0.7083333333333334,0.23027581783194356
9000,9698.086941375215,V0,S29,S36,0,13,-217.0374291825823,0.0,0.1445709642565056,0.10632938347846206,0.040741281595021245,0.013841042304133177,0.13374801020732685,1.0,0.7083333333333334,0.22001282873636946
9000,9713.56213744936,V0,S36,S51,0,0,-220.22283469480038,0.0,0.16155720824252046,0.11546068488552574,0.0,0.04676801091567241,0.08877173477262323,1.0,0.7083333333333334,0.23604874919820398
9000,9718.447428216665,V0,S51,S32,0,0,-220.12165439916498,0.0,0.1641950321495799,0.11250879581331873,0.0,0.08050330123249778,0.048279467647263895,1.0,0.7083333333333334,0.2379730596536241
9000,9725.81702529095,V0,S32,S63,0,0,-224.6110681983027,0.0,0.16564841845348585,0.11574464490046127,0.0,0.0833439021335931,0.09254664926462403,1.0,0.75,0.24053880692751764
9000,9731.91789973823,V0,S63,S55,0,0,-223.80943636518109,0.0,0.16016921472447787,0.12447389621948377,0.00845114461484002,0.04521699376867833,0.04316154788428419,1.0,0.75,0.23733162283515075
9000,9738.56111746019,V0,S55,S45,0,0,-226.92142900315875,0.0,0.17023176663840883,0.12361938751788645,0.0017061019698795964,0.06535485349296451,0.11214005408424141,1.0,0.75,0.2450288646568313
9000,9744.125471520745,V0,S45,S32,1,0,-227.0862656303204,0.0,0.17127282875430788,0.12472220675503404,0.0,0.06417184364255199,0.05102464946341207,1.0,0.75,0.2508017960230917
9000,9749.892195462193,V0,S32,S55,2,0,-227.54194522616436,0.0,0.17324352337662077,0.12106861211367433,0.0,0.04033075859645017,0.04680099619788965,1.0,0.75,0.25465041693393203
9000,9755.064587088511,V0,S55,S32,0,3,-229.57221513153283,0.0,0.17466514443001407,0.12355457895780438,0.022714003278421636,0.03797466585430341,0.05292421357350027,1.0,0.75,0.2584990378447723
9000,9760.73697871483,V0,S32,S1,0,0,-229.64304572167086,0.0,0.17420312037145802,0.13276819714402918,0.0,0.024963061443886783,0.08817848660132477,1.0,0.75,0.2578576010262989
9000,9767.789549483648,V0,S1,S55,0,0,-227.14798436847977,0.0,0.16719504440495694,0.13062171731983213,0.0,0.03661153763357,0.046597404303046215,1.0,0.75,0.25272610647851185
9000,9774.012093676329,V0,S55,S32,0,0,-227.16225512322035,0.0,0.16815170510758837,0.1282798016237735,0.006192929830177435,0.03745628567472438,0.050096483561442536,1.0,0.75,0.2508017960230917
9000,9778.184485302647,V0,S32,S62,3,0,-229.36636828439305,0.0,0.17585822884114952,0.11578801248408829,0.016137626044574936,0.03779484581116631,0.1230719188319832,1.0,0.75,0.25593329057087877
9000,9786.21052809019,V0,S62,S61,9,0,-233.63636524956163,0.0,0.18405226159889934,0.12276504126755222,0.0,0.09386126069807552,0.05234981025699126,1.0,0.7916666666666666,0.26298909557408595
9000,9795.770842500375,V0,S61,S59,5,0,-233.92476393756712,0.0,0.18279337663562525,0.1278111011480725,0.0,0.041923145271194735,0.10333116783145001,1.0,0.7916666666666666,0.2584990378447723
9000,9803.61947742391,V0,S59,S55,0,15,-230.4253120491372,0.0,0.1707228228271288,0.12653639601352387,0.060952711459162104,0.0009848054555406701,0.041672172289707446,1.0,0.7916666666666666,0.23284156510583706
9000,9820.610479826988,V0,S55,S46,0,2,-232.08011620392426,0.0,0.18198835455871887,0.1344735835440219,0.0029012557777641436,0.03568123448091254,0.10799826313708283,1.0,0.7916666666666666,0.23989737010904427
9000,9827.493828603336,V0,S46,S61,0,0,-233.8663107182059,0.0,0.18776871950115265,0.13620978361012673,0.006469095625178026,0.04483135992755928,0.053135768455759666,1.0,0.7916666666666666,0.24951892238614495
9000,9834.530424068374,V0,S61,S58,3,0,-233.93698770080098,0.0,0.18849437225841162,0.13875775780282057,0.0,0.030459111837016096,0.06190805617744064,1.0,0.7916666666666666,0.24887748556767159
9000,10501.616278506763,V0,S58,S64,0,3,-232.48139099762267,0.0,0.296103266866283,0.20179140927943687,0.005411405441193205,0.09326968037039671,0.16106276470912406,1.0,0.2916666666666667,0.3373957665169981
9000,10508.21673255524,V0,S64,S18,0,0,-234.59838333651328,0.0,0.30341738746904157,0.2076516365248717,0.015269176642831797,0.07089229520189998,0.0974679910203758,1.0,0.2916666666666667,0.3438101347017319
9000,10511.737413224297,V0,S18,S53,4,0,-232.85623642757497,0.0,0.29580273003383356,0.1968758996412954,0.028753770598145642,0.05047237167702415,0.12593088724717225,1.0,0.2916666666666667,0.3393200769724182
9000,10520.96497280175,V0,S53,S4,15,0,-232.64522893099735,0.0,0.3032413204045997,0.1920971166718627,0.0,0.10881309205331667,0.15629845590999844,1.0,0.2916666666666667,0.33867864015394483
9000,10534.897090244274,V0,S4,S27,1,0,-227.00961313389158,0.0,0.28489654390914804,0.1921823393237346,0.021901355543400856,0.053231769099029706,0.10397795773958747,1.0,0.2916666666666667,0.31558691468890315
9000,10542.01447343304,V0,S27,S26,0,13,-222.92409480019452,0.0,0.2627387671473982,0.18876304017828074,0.04798634680581968,0.009959373030163221,0.194602461254572,1.0,0.2916666666666667,0.29570237331622834
9000,10555.306148895554,V0,S26,S65,0,7,-217.26026728969293,0.0,0.24481209465651543,0.19805838789631625,0.007981272194490449,0.049096245065480354,0.1349014471217363,1.0,0.2916666666666667,0.2873636946760744
9000,10568.23671923258,V0,S65,S18,0,0,-225.49473294897194,0.0,0.26409744037471045,0.20138231662691108,0.0,0.10131534531507105,0.0942822403337234,1.0,0.3333333333333333,0.3078896728672226
9000,10575.787399207798,V0,S18,S39,0,0,-224.55120130950274,0.0,0.25554104856785065,0.1915044388000383,0.036990378442373364,0.009044436526339112,0.08276409430729965,1.0,0.3333333333333333,0.30596536241180244
9000,10581.438095161313,V0,S39,S54,17,0,-220.92717794841064,0.0,0.2518592097460864,0.16887214606860548,0.0,0.07396759093365184,0.12283624374248005,1.0,0.3333333333333333,0.30596536241180244
9000,10601.349772054404,V0,S54,S15,3,0,-219.50238445020358,0.0,0.2447959745723376,0.18837684552906528,0.005024533848418777,0.06024004186812622,0.051153588250110134,1.0,0.3333333333333333,0.29634381013470174
9000,10609.745496607527,V0,S15,S22,0,14,-217.11028121852482,0.0,0.2227857589888768,0.18535880912915648,0.038728035850385735,0.0,0.20315172056259945,1.0,0.3333333333333333,0.28030788967286724
9000,10626.111369997934,V0,S22,S65,0,6,-218.6393175581247,0.0,0.2248364843772348,0.17882906768282228,0.009175792825984162,0.054822410742442484,0.13616598556788528,1.0,0.375,0.286722257857601
9000,10633.472078064277,V0,S65,S41,0,0,-220.76461402931923,0.0,0.2341424695161537,0.18404207321622004,0.0,0.08090682700123335,0.06574652050931838,1.0,0.375,0.29826812059012187
9000,10638.700561324411,V0,S41,S18,0,0,-222.67127137087152,0.0,0.23623951084524497,0.18312194434336515,0.00807918818957406,0.08971501935700228,0.08720957950191145,1.0,0.375,0.30596536241180244
9000,10644.025643223353,V0,S18,S54,3,0,-222.00877955148204,0.0,0.2365306753928772,0.16289006891029556,0.02579681186046809,0.056169176480856745,0.11810245919225472,1.0,0.375,0.30468248877485565
9000,10654.336931492839,V0,S54,S60,12,0,-220.80395093698536,0.0,0.23972310740729208,0.14868637486276806,0.01314686731812713,0.041519569563335246,0.12296384375557129,1.0,0.375,0.30468248877485565
9000,10669.782863237799,V0,S60,S26,5,0,-218.1970500608632,0.0,0.22504923230521864,0.16098819075391602,0.0,0.05740379460154222,0.18911697572748562,1.0,0.375,0.2924951892238615
9000,10682.137069247576,V0,S26,S12,0,16,-218.23365368402366,0.0,0.21662093806312452,0.15986789598854342,0.03473644186223955,0.0,0.1616932037324944,1.0,0.4166666666666667,0.27132777421423987
9000,10706.354310110128,V0,S12,S51,0,4,-212.88240465639146,0.0,0.18996951814996435,0.1783720613927479,0.0,0.04970309524687842,0.10714262716788417,1.0,0.4166666666666667,0.2674791533033996
9000,10713.370523705842,V0,S51,S16,0,0,-217.46788305229296,0.0,0.20954057523764175,0.17730856453592797,0.0017898266537624515,0.05984558501445648,0.1135757507465525,1.0,0.4166666666666667,0.2783835792174471
9000,10719.964435944272,V0,S16,S18,0,0,-214.92023686797467,0.0,0.20179244363416976,0.17478462064065994,0.004176622108362022,0.05324919464042219,0.08448380639312716,1.0,0.4166666666666667,0.27196921103271327
9000,10725.83319496061,V0,S18,S47,2,0,-215.93012084721573,0.0,0.207270622525009,0.16409635257365304,0.015771965103503472,0.03260253915910896,0.04729256006953783,1.0,0.4166666666666667,0.27966645285439384
9000,10733.376649426613,V0,S47,S60,10,0,-218.82149217293033,0.0,0.21868294507711739,0.15860266621474617,0.0,0.0465176653255157,0.11790569931857371,1.0,0.4166666666666667,0.28992944194996795
9000,10743.559634267986,V0,S60,S41,2,0,-222.56950482600843,0.0,0.21814502406002664,0.17782109251371825,0.021485230533817224,0.03283661671064554,0.054965796269890954,1.0,0.4583333333333333,0.28223220012828737
9000,10748.424821075036,V0,S41,S30,0,2,-222.44743765430724,0.0,0.20555367643297692,0.17708019809087955,0.04219151081975106,0.022894338481780595,0.21235178311583836,1.0,0.4583333333333333,0.2745349583066068
9000,10753.345947988546,V0,S30,S22,0,8,-216.48058184775107,0.0,0.18909368894435888,0.179297191634476,0.019359444006177683,0.0316294172999928,0.19176703637948206,1.0,0.4583333333333333,0.2572161642078255
9000,10762.94010738555,V0,S22,S65,0,4,-215.6367759623066,0.0,0.1905385847024321,0.17921634316875829,0.0,0.05774242392966323,0.12254734713901874,1.0,0.4583333333333333,0.26234765875561256
9000,10769.300815451892,V0,S65,S41,0,0,-220.01690948325478,0.0,0.20633838004333957,0.1801812336236882,0.0,0.054836934158542065,0.05866548184114832,1.0,0.4583333333333333,0.28223220012828737
9000,10774.529298712027,V0,S41,S61,0,0,-220.98859957899947,0.0,0.2086213133142643,0.1781975030565668,0.0,0.04398946339122119,0.04655785428989901,1.0,0.4583333333333333,0.28928800513149455
9000,10779.768837942953,V0,S61,S18,0,0,-221.8345885481384,0.0,0.2077225586828522,0.18191776108535584,0.00421718769550924,0.02981691551163706,0.09093753205454647,1.0,0.4583333333333333,0.28864656831302116
9000,10784.20820446756,V0,S18,S61,2,0,-221.3153621564653,0.0,0.21090352803904772,0.18075506549302273,0.0,0.04124753646706711,0.04718045769184283,1.0,0.4583333333333333,0.2873636946760744
9000,10789.647570992169,V0,S61,S65,0,0,-221.1688482150526,0.0,0.20474341132315568,0.1836398086695741,0.0,0.02396863012844044,0.1317578757540779,1.0,0.4583333333333333,0.2835150737652341
9000,10796.835623333614,V0,S65,S47,0,2,-220.63570307023826,0.0,0.20626629378684078,0.18556026619580576,0.0064999344904639435,0.034559261363286874,0.049710644593581974,1.0,0.4583333333333333,0.28223220012828737
9000,10802.433283773551,V0,S47,S18,0,0,-224.51084576657553,0.0,0.20815721121820105,0.18773472180192174,0.0024582032850159266,0.030196820661187444,0.08832813535908221,1.0,0.5,0.28223220012828737
9000,10808.976738239553,V0,S18,S61,1,0,-225.5383582853093,0.0,0.21392562318959574,0.18288450161376466,0.0,0.0366368383402415,0.05219829899151957,1.0,0.5,0.2905708787684413
9000,10813.916104764161,V0,S61,S53,2,0,-225.04827054614537,0.0,0.2102730314011272,0.18397873570023862,0.0,0.02694818144139949,0.10452768262285389,1.0,0.5,0.2854393842206543
9000,10821.729416730288,V0,S53,S46,0,3,-223.88117137275486,0.0,0.20766545303859144,0.1741182024314635,0.0,0.03456036264645594,0.13062328123011857,1.0,0.5,0.2835150737652341
9000,10827.100829875359,V0,S46,S53,0,0,-232.34620782159823,0.0,0.23907058427884495,0.17593862695403129,0.010128263577622833,0.025279029927737413,0.10753698111692733,1.0,0.5,0.3078896728672226
9000,10830.97224302043,V0,S53,S55,1,0,-231.8109440549498,0.0,0.23881837419476326,0.17826682400652813,0.0,0.026540484878347436,0.05519723041314233,1.0,0.5,0.3110968569595895
9000,10836.629578065442,V0,S55,S56,0,1,-230.4953692293831,0.0,0.22852185248020532,0.18393907490863293,0.0,0.026432597603823476,0.1404980376350582,1.0,0.5,0.3014753046824888
9000,10841.16256883908,V0,S56,S53,0,0,-230.96503289212095,0.0,0.23014068078759856,0.18464861391391255,0.0,0.02227028112318822,0.11275851603906184,1.0,0.5,0.30532392559332905
9000,10847.218804742644,V0,S53,S55,0,0,-231.1931073084399,0.0,0.231693095376734,0.19100761868392332,0.0,0.023848481465716623,0.05616595773686013,1.0,0.5,0.30660679923027584
9000,10852.376139787657,V0,S55,S53,0,0,-231.86871365375072,0.0,0.23553202325056266,0.18357108084303228,0.0,0.03567364247999353,0.11123874021077151,1.0,0.5,0.30660679923027584
9000,10857.53347483267,V0,S53,S55,0,0,-235.1088678112037,0.0,0.24762902965263614,0.1984960199838006,0.0,0.023326445944230948,0.057489663352813636,1.0,0.5,0.31237973059653623
9000,10862.690809877682,V0,S55,S53,0,0,-241.34536823564508,0.0,0.2568235176531374,0.19058696014482887,0.0,0.03707388126128431,0.11755877635394911,1.0,0.5416666666666666,0.32456703014753047
9000,10867.848144922695,V0,S53,S61,0,0,-240.0562576092617,0.0,0.2503742230220034,0.20362786618317769,0.0,0.0652725624649545,0.055940002839969256,1.0,0.5416666666666666,0.3200769724182168
9000,10874.661456888822,V0,S61,S52,1,0,-241.50522374535603,0.0,0.2531471147506537,0.19750857117468923,0.00916998351993719,0.04255863700909675,0.11732995401104951,1.0,0.5416666666666666,0.32264271969211034
9000,10880.162188381713,V0,S52,S61,5,0,-239.53858257348253,0.0,0.24965130784476813,0.19173955931823747,0.0,0.08110544611056844,0.05660194634409951,1.0,0.5416666666666666,0.32456703014753047
9000,10887.662919874605,V0,S61,S55,0,2,-240.3459212347622,0.0,0.2540259672318071,0.18618709980932308,0.0,0.03658981232397194,0.056377608738810425,1.0,0.5416666666666666,0.3290570878768441
9000,10896.921374931298,V0,S55,S56,0,4,-239.89844419225295,0.0,0.24481127214622145,0.18888111732166643,0.00651971678927088,0.03975464307385558,0.16011924578927822,1.0,0.5416666666666666,0.32264271969211034
9000,10902.954365704936,V0,S56,S32,0,0,-241.8354611266405,0.0,0.2599004686632233,0.19220425064163293,0.0,0.06365956228934276,0.06759575524534057,1.0,0.5416666666666666,0.32841565105837073
9000,10907.535566080882,V0,S32,S55,0,0,-240.03108285390687,0.0,0.2550991495628749,0.18769404314919033,0.0,0.04917720779948966,0.05528859978146076,1.0,0.5416666666666666,0.32456703014753047
9000,10911.7079577072,V0,S55,S54,0,0,-240.24522725530005,0.0,0.25255072519330984,0.18316874772086056,0.0,0.07704623651620705,0.13972974068052121,1.0,0.5416666666666666,0.32392559332905707
9000,10915.655677079734,V0,S54,S31,0,0,-240.63928992984478,0.0,0.24869882124572718,0.19710184013631363,0.0,0.07010691775657919,0.1318428257963334,1.0,0.5416666666666666,0.32328415651058373
9000,10924.35757264689,V0,S31,S47,0,0,-249.1725290319933,0.0,0.26552170959568944,0.2035313851256838,0.0,0.07557449802165012,0.05654341201650312,1.0,0.5833333333333334,0.34765875561257215
9000,10930.07517418624,V0,S47,S41,1,0,-252.43861095232023,0.0,0.27491490048080697,0.20583410575338684,0.0,0.07760645680881328,0.0748943727845021,1.0,0.5833333333333334,0.35792174470814625
9000,10935.025892511723,V0,S41,S39,0,1,-253.42631573271308,0.0,0.28049618058893816,0.1977614730928501,0.0,0.0592849486439232,0.09734635177704652,1.0,0.5833333333333334,0.3617703656189865
9000,10941.842564314049,V0,S39,S41,0,0,-254.35455353595137,0.0,0.2904906774034385,0.18160560471906526,0.0,0.0947848399911386,0.07492403835267337,1.0,0.5833333333333334,0.3694676074406671
9000,10948.159236116375,V0,S41,S18,0,0,-257.38780671596027,0.0,0.2910369620392773,0.19763314749507457,0.019857085371752955,0.08747336957371647,0.10341402745429971,1.0,0.5833333333333334,0.3720333547145606
9000,10953.484318015317,V0,S18,S51,7,0,-257.736974403579,0.0,0.29345967191040684,0.20216728941445308,0.0,0.08371719311460464,0.13297949020555427,1.0,0.5833333333333334,0.372674791533034
9000,10966.033158757302,V0,S51,S55,4,0,-256.93986865593274,0.0,0.2960459194344584,0.19219478224462583,0.0,0.05272963755758497,0.058756492759310164,1.0,0.5833333333333334,0.37716484926234767
9000,10976.51667650247,V0,S55,S39,0,11,-256.621768088182,0.0,0.29559945203802884,0.20308806068027077,0.007209298508273049,0.07354510016962151,0.10192769219178532,1.0,0.5833333333333334,0.3617703656189865
9000,10993.581018166777,V0,S39,S41,0,0,-263.65800076936245,0.0,0.30475323101467394,0.21584417863986696,0.0,0.10090854704440771,0.07962386170830289,1.0,0.625,0.37716484926234767
9000,10999.897689969102,V0,S41,S58,0,0,-262.1973079943871,0.0,0.2960409969750342,0.22016638898981553,0.0,0.06908593317522035,0.10995917390549892,1.0,0.625,0.3707504810776139
9000,11006.812589285757,V0,S58,S18,0,0,-263.1618349469229,0.0,0.29797493958072685,0.22227456097153916,0.0,0.14597758410261302,0.1076966318091118,1.0,0.625,0.37459910198845414
9000,11011.40644562023,V0,S18,S38,0,0,-266.92822445452924,0.0,0.309197637218379,0.2290955916954282,0.009202777801719006,0.04819475037622368,0.06769954060848037,1.0,0.625,0.386144964720975
9000,11016.077404146841,V0,S38,S65,4,0,-269.55528646526074,0.0,0.3173068328598982,0.211826661764388,0.03177449572775473,0.0662647128194193,0.17005988789715407,1.0,0.625,0.38999358563181524
9000,11026.788821316772,V0,S65,S59,12,0,-272.1389640302028,0.0,0.33045625678263374,0.21179381036411252,0.02259611471352474,0.043502181857878006,0.16311431496634632,1.0,0.625,0.3976908274534958
9000,11040.970842718425,V0,S59,S58,4,0,-270.37279661555,0.0,0.31396493009245496,0.22832764919881648,0.0,0.08307227976593044,0.10154183962361814,1.0,0.6666666666666666,0.38357921744708146
9000,11047.163785654668,V0,S58,S39,0,15,-267.4713122958912,0.0,0.29818079441672285,0.24225568175822956,0.04706723525191056,0.009647814896803655,0.09906865675440374,1.0,0.6666666666666666,0.3559974342527261
9000,11060.789373398644,V0,S39,S29,0,5,-266.6701992803965,0.0,0.29901786488617244,0.24028993023226997,0.0,0.06232914767210824,0.16211130101502594,1.0,0.6666666666666666,0.3598460551635664
9000,11075.819622875146,V0,S29,S54,0,0,-266.09593524292256,0.0,0.29472342049983746,0.2434579854994195,0.0,0.11727132854215055,0.1487785088569475,1.0,0.6666666666666666,0.3598460551635664
9000,11080.248018074204,V0,S54,S55,0,0,-267.51175921630085,0.0,0.3075128745899312,0.24286079568152572,0.0,0.06276868870697651,0.06708551190748735,1.0,0.6666666666666666,0.3636946760744067
9000,11084.195737446738,V0,S55,S32,0,0,-269.48615419744635,0.0,0.31119176597784176,0.24768115975161528,0.005428603947340352,0.06444097400671965,0.08554559078648603,1.0,0.6666666666666666,0.36754329698524696
9000,11088.368129073056,V0,S32,S51,1,0,-270.7766737416959,0.0,0.31349276100271745,0.2346232061762966,0.026270866092951574,0.02875933767319446,0.14597921130182576,1.0,0.6666666666666666,0.3701090442591405
9000,11096.237726147341,V0,S51,S53,11,0,-269.7440060305386,0.0,0.31611767645595323,0.2202007064211605,0.011255491764766298,0.05294315984049757,0.1475681607373282,1.0,0.6666666666666666,0.37331622835150735
9000,11108.70862490893,V0,S53,S55,8,0,-270.25426544384044,0.0,0.3192338232313078,0.20638527928883232,0.0,0.06077967614053337,0.06627510424420086,1.0,0.7083333333333334,0.3707504810776139
9000,11117.865959953942,V0,S55,S29,0,10,-267.1267113679653,0.0,0.3030494118110428,0.2004007893385501,0.048523466994273415,0.012992511164324887,0.1513363764720986,1.0,0.7083333333333334,0.345734445157152
9000,11127.987895587186,V0,S29,S26,0,10,-261.49990241480486,0.0,0.28165979256708795,0.2013464871370779,0.009955503853747022,0.039126560551749484,0.22039765388255042,1.0,0.7083333333333334,0.3341885824246312
9000,11141.004186074488,V0,S26,S15,0,0,-267.8454571699526,0.0,0.3055936707140962,0.20714688220594693,0.0,0.07788608971874442,0.06653367998138335,1.0,0.7083333333333334,0.36818473380372035
9000,11146.807154017955,V0,S15,S47,0,0,-267.660839851424,0.0,0.30422764897096,0.21316608814622315,0.0,0.08204045208983546,0.06884136417081774,1.0,0.7083333333333334,0.36433611289288004
9000,11155.449015807548,V0,S47,S13,0,0,-266.69151490441425,0.0,0.3028818989116893,0.19181300470258977,0.02614678762232451,0.024317039984761635,0.0940485606082235,1.0,0.7083333333333334,0.36112892880051317
9000,11164.434632275466,V0,S13,S41,11,0,-271.1811496962758,0.0,0.31237240739675326,0.1981450918475183,0.0,0.07285422864628058,0.07012617797752427,1.0,0.75,0.36754329698524696
9000,11180.30396335506,V0,S41,S39,9,0,-268.94140035911926,0.0,0.30236222585147227,0.2119891948177441,0.0,0.0658732659501564,0.09887780225000746,1.0,0.75,0.35086593970493907
9000,11191.120635157386,V0,S39,S43,0,6,-265.39156055208844,0.0,0.2825342908354945,0.2215523549284476,0.01467562396655533,0.03069365454057122,0.19614403864791916,1.0,0.75,0.327132777421424
9000,11202.010013932782,V0,S43,S26,0,14,-260.88958355285354,0.0,0.2688000902539702,0.2147641742824823,0.01853527444782785,0.015330021082913776,0.21064648971676364,1.0,0.75,0.3110968569595895
9000,11220.520961611215,V0,S26,S40,0,0,-266.8492896767723,0.0,0.2742994055773162,0.20742292397568,0.017987719472188666,0.033294108718080855,0.16603494404529567,1.0,0.7916666666666666,0.3354714560615779
9000,11228.61144266089,V0,S40,S55,11,0,-265.81256735612504,0.0,0.277437951274456,0.2049749578726399,0.0052510105197492,0.041584250704275474,0.06054208046090422,1.0,0.7916666666666666,0.3399615137908916
9000,11239.864310220868,V0,S55,S26,9,0,-267.6674611461074,0.0,0.2745895946245507,0.21559267432252993,0.0,0.03439226427910039,0.22101960699377451,1.0,0.7916666666666666,0.3367543296985247
9000,11254.037284304424,V0,S26,S17,0,16,-257.04885389724245,0.0,0.24219429365655787,0.2097466928912102,0.03778045264929297,0.0,0.07575340541239325,1.0,0.7916666666666666,0.300192431045542
9000,11267.044877108572,V0,S17,S14,0,4,-256.2718666011585,0.0,0.23073563864608015,0.20723695580807375,0.00263674090130598,0.02899621195135321,0.15346994468452183,1.0,0.7916666666666666,0.313662604233483
9000,11277.521627236121,V0,S14,S32,0,0,-259.0282584320062,0.0,0.24674536676419095,0.20553704365230188,0.0,0.05302762198143263,0.07361345115685003,1.0,0.7916666666666666,0.32520846696600386
9000,11941.136013259218,V0,S32,S55,6,0,-238.66912177322325,0.0,0.31425918947260084,0.20628160462044798,0.013861896573479079,0.07547480968779136,0.05707629608554806,1.0,0.2916666666666667,0.36690186016677356
9000,11948.308404885536,V0,S55,S56,11,0,-236.37918845183748,0.0,0.3061677231083593,0.20206506978032804,0.0,0.08060634584776848,0.152870196609215,1.0,0.2916666666666667,0.35728030788967285
9000,11957.841395659174,V0,S56,S41,3,0,-231.6380404747237,0.0,0.29112156516602306,0.2190697320707153,0.0,0.0835962325566945,0.06036333440238112,1.0,0.2916666666666667,0.3373957665169981
9000,11970.831951410199,V0,S41,S15,0,14,-233.15468047174434,0.0,0.2887468590417851,0.21327273738637734,0.07449339337254901,0.0,0.06845895043424194,1.0,0.2916666666666667,0.3296985246953175
9000,11985.299402557554,V0,S15,S27,0,6,-226.62061397561635,0.0,0.27770129967705975,0.20435616904267068,0.0,0.08497640631650018,0.1033220546475792,1.0,0.2916666666666667,0.3207184092366902
9000,11992.62321412443,V0,S27,S61,0,0,-231.18389258851892,0.0,0.29514589313660067,0.20827591560600847,0.008195031077907417,0.15317845133864483,0.04559996157585208,1.0,0.2916666666666667,0.33483001924310457
9000,11997.900814746752,V0,S61,S58,3,0,-233.12663517750866,0.0,0.2989595332255543,0.20902829761737104,0.014725005161047603,0.07932946112455783,0.08308886540116601,1.0,0.2916666666666667,0.33867864015394483
9000,12004.98666918514,V0,S58,S61,9,0,-237.7952890750416,0.0,0.30768235810840294,0.21353729703277324,0.0,0.18496534233505282,0.04846602246365848,1.0,0.3333333333333333,0.345734445157152
9000,12015.072523623528,V0,S61,S35,3,0,-235.629245958302,0.0,0.2901409238790107,0.2220501738410459,0.0,0.2054955191388395,0.17033767120609347,1.0,0.3333333333333333,0.33290570878768444
9000,12027.193659493101,V0,S35,S57,0,12,-228.58499188760362,0.0,0.26302280693367835,0.20916183935524774,0.04346455178849936,0.022940779606943885,0.16663322021552393,1.0,0.3333333333333333,0.30596536241180244
9000,12036.919180148068,V0,S57,S1,0,3,-224.0729056204769,0.0,0.25045249375086204,0.2057501802530076,0.0,0.08627888940409302,0.12772612274181558,1.0,0.3333333333333333,0.3072482360487492
9000,12042.077787559301,V0,S1,S63,0,0,-229.2624991144442,0.0,0.27473194682562435,0.18447461988192795,0.03982153662140092,0.04932319864562814,0.10632671006380606,1.0,0.3333333333333333,0.3200769724182168
9000,12051.942481635302,V0,S63,S39,13,0,-227.4736841689638,0.0,0.27605131902300367,0.18426720076821274,0.0020939124931501213,0.04795135023557331,0.08244315453342682,1.0,0.3333333333333333,0.3200769724182168
9000,12066.681118634124,V0,S39,S50,7,0,-229.06113377184036,0.0,0.2659346117251051,0.17679945404350145,0.0,0.058168320874006384,0.18631845994678126,1.0,0.375,0.31622835150737655
9000,12083.860201804855,V0,S50,S34,0,13,-224.93533862246701,0.0,0.24766169347353809,0.18143524603217553,0.04838227507705835,0.0,0.13587411163228819,1.0,0.375,0.2924951892238615
9000,12096.348356352926,V0,S34,S27,0,7,-215.33576449059632,0.0,0.22694206799465483,0.16483514542362845,0.004545982020192586,0.05085898934917392,0.09453500922905853,1.0,0.375,0.2738935214881334
9000,12105.528554507942,V0,S27,S58,0,0,-219.93960504824787,0.0,0.24062489432229972,0.1679178155158236,0.0,0.10037969611858912,0.07562249928400394,1.0,0.375,0.2937780628608082
9000,12113.342222648671,V0,S58,S44,0,0,-223.52988817610958,0.0,0.24838970926975756,0.1689856822613246,0.015710798378890896,0.07452375919245882,0.11963705041134755,1.0,0.375,0.3014753046824888
9000,12118.130915423846,V0,S44,S16,7,0,-221.23334030019,0.0,0.24871982227301867,0.14183299266238938,0.0011979342668729548,0.0976197435385469,0.12663023945512045,1.0,0.375,0.30532392559332905
9000,12124.864648752075,V0,S16,S39,7,0,-223.06992901806908,0.0,0.24116376807307713,0.1528637334627555,0.014270195782385831,0.026029398069628038,0.07698097969419852,1.0,0.4166666666666667,0.29826812059012187
