Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,rebalancing_imbalance,squared_starvation_penalty,squared_congestion_penalty,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,congestion_severity_max,work_ratio,imbalance_concentration,time_of_day_fraction,multi_horizon_starvation_risk
9000,5024.624362499378,V0,S61,S54,0,3,-249.0777171473957,0.0,0.4483643361128929,0.21230133700582704,0.13070237245015542,0.030541984836217655,0.016610676875679086,0.09342638516362436,1.0,1.0,1.0,0.034334763948497854,0.4583333333333333,0.2661962796664529
9000,5033.957506042204,V0,S54,S57,0,12,-247.27302100624001,0.0,0.44323284156510584,0.20350226973400956,0.13204330505453543,0.03410824774112642,0.005974074712782802,0.12644120824679636,1.0,1.0,1.0,0.03762662807525326,0.4583333333333333,0.25657472738935216
9000,5045.6071542993295,V0,S57,S1,0,5,-250.91973063530804,0.0,0.4496472097498396,0.1939522302415243,0.1373162443523994,0.01103560345764528,0.016903682950828,0.09907069199301147,1.0,1.0,1.0,0.037089871611982884,0.5,0.25657472738935216
9000,5051.765761710563,V0,S1,S37,0,0,-254.30431052618292,0.0,0.45349583066067994,0.2099112698065175,0.13842793819171656,0.03203509606978498,0.027209173632186234,0.09976898120323635,1.0,1.0,1.0,0.036775106082036775,0.5,0.2642719692110327
9000,5062.942629249171,V0,S37,S43,13,0,-249.81800920028823,0.0,0.4304041051956382,0.20650026500493826,0.12532374564720458,0.0,0.033088260315744064,0.14025739815982566,1.0,1.0,1.0,0.038748137108792845,0.5,0.26234765875561256
9000,5074.098938826269,V0,S43,S52,7,0,-252.97251813236284,0.0,0.4445157152020526,0.2122440509824789,0.11874993346994646,0.04143123774120429,0.00739524144975436,0.09034011945143086,1.0,1.0,1.0,0.03751803751803752,0.5,0.2771007055805003
9000,5082.19215560214,V0,S52,S46,0,0,-254.03146814710914,0.0,0.4547787042976267,0.20454107771639526,0.13343600515889048,0.017596506962682973,0.0188301876103272,0.11178563361934363,1.0,1.0,1.0,0.039492242595204514,0.5,0.26940346375881974
9000,5087.2473564367865,V0,S46,S15,0,11,-251.15975616914753,0.0,0.4483643361128929,0.19965050999621659,0.1377057070795015,0.064327446155588,0.0021552161768318406,0.036666801144099065,1.0,1.0,1.0,0.04005722460658083,0.5,0.2591404746632457
9000,5101.231601102664,V0,S15,S54,0,9,-254.76672197303895,0.0,0.44579858883899937,0.1994176032661475,0.1335587985861743,0.014412407864014393,0.022058799732532986,0.09366645571849253,1.0,1.0,1.0,0.04316546762589928,0.5416666666666666,0.2552918537524054
9000,5112.627325655788,V0,S54,S4,0,0,-258.4208985333185,0.0,0.4573444515715202,0.21744642184755575,0.10726364369621096,0.018450706440478054,0.018709891801240407,0.11545764577041262,1.0,0.8947368421052632,1.0,0.04488078541374474,0.5416666666666666,0.281590763309814
9000,5120.740765928464,V0,S4,S31,8,0,-257.3224008779878,0.0,0.4483643361128929,0.21070885703991674,0.11076886714200876,0.006592525809160833,0.03144565921530615,0.10021665521732341,1.0,1.0,1.0,0.045779685264663805,0.5416666666666666,0.28287363694676076
9000,5129.805866465095,V0,S31,S16,12,0,-256.06016692726666,0.0,0.44579858883899937,0.21757552489580964,0.09767631137826245,0.0010933774919378502,0.02535633787703515,0.09481342663845546,1.0,0.8518518518518519,1.0,0.0460431654676259,0.5416666666666666,0.2931366260423348
9000,5142.762269028053,V0,S16,S29,0,0,-254.3262718048469,0.0,0.43296985246953174,0.21669594237886333,0.10010807621169397,0.0222303721300656,0.014755071851981499,0.09922341066747616,1.0,1.0,1.0,0.047407407407407405,0.5416666666666666,0.27325208466966006
9000,5151.1715287417155,V0,S29,S46,0,13,-253.50362325983522,0.0,0.41885824246311737,0.2334187156419456,0.09998375837914994,0.04261562605294894,0.0,0.10481102767342478,1.0,1.0,1.0,0.045941807044410414,0.5416666666666666,0.26298909557408595
9000,5165.403691908212,V0,S46,S54,0,7,-256.1265697853469,0.0,0.42014111610006416,0.22073935051933832,0.09360018334061401,0.0060000930802928225,0.04321662474468268,0.10019021837430454,1.0,1.0,1.0,0.04885496183206107,0.5833333333333334,0.2687620269403464
9000,5175.207716694524,V0,S54,S37,0,0,-261.4425614350631,0.0,0.4304041051956382,0.23662340996062406,0.10377516483671105,0.015400260456818929,0.044820402563950805,0.08525403248631636,1.0,1.0,1.0,0.04769001490312966,0.5833333333333334,0.286722257857601
9000,5183.192101071032,V0,S37,S32,11,0,-255.91682422013253,0.0,0.4150096215522771,0.21699504014682838,0.11670493195697798,0.0,0.06078986542269417,0.05826672344499293,1.0,1.0,1.0,0.04945904173106646,0.5833333333333334,0.27196921103271327
9000,5196.431952610585,V0,S32,S62,6,0,-254.96426675195315,0.0,0.4137267479153303,0.20658059291927766,0.11712420677159105,0.0,0.05654220838804178,0.10300558762649148,1.0,1.0,1.0,0.046511627906976744,0.5833333333333334,0.2661962796664529
9000,5205.957995398128,V0,S62,S54,0,13,-254.38711610007766,0.0,0.4137267479153303,0.19478065252379423,0.12966211874781908,0.06790598550236662,0.0033219748593151044,0.09561765513927172,1.0,1.0,1.0,0.046511627906976744,0.5833333333333334,0.25657472738935216
9000,5218.2372527564485,V0,S54,S35,0,4,-257.89269503241064,0.0,0.4304041051956382,0.19701831887981758,0.12698142205668797,0.0,0.02285687916232208,0.1264943169742816,1.0,1.0,1.0,0.044709388971684055,0.5833333333333334,0.27196921103271327
9000,5226.144772464053,V0,S35,S13,0,0,-266.45986845831897,0.0,0.4470814624759461,0.2055820508401282,0.13752775093273062,0.020128952128177474,0.014762557564019093,0.0647145758856901,1.0,1.0,1.0,0.04591104734576758,0.625,0.2854393842206543
9000,5245.429098502819,V0,S13,S55,13,0,-263.39874077694344,0.0,0.431686978832585,0.21494754946271102,0.1251908738533733,0.0,0.03354739931662108,0.04594922384688695,1.0,1.0,1.0,0.0475482912332838,0.625,0.2809493264913406
9000,5269.552022715254,V0,S55,S15,7,0,-257.7261912907739,0.0,0.4239897370109044,0.19119684153702732,0.12088039437628106,0.0,0.053882224219816685,0.04192402880253843,1.0,1.0,1.0,0.048411497730711045,0.625,0.2617062219371392
9000,5280.82301233894,V0,S15,S26,0,14,-263.6802513185815,0.0,0.42655548428479795,0.17840727106191975,0.13471081931423007,0.08459813806786273,0.004004885598650236,0.159939374148181,1.0,1.0,1.0,0.0406015037593985,0.6666666666666666,0.24438742783835793
9000,5293.625980282409,V0,S26,S34,0,6,-255.183886560869,0.0,0.4085952533675433,0.1607828469794342,0.12103947451485765,0.0,0.06109208730282816,0.1095747111027672,1.0,1.0,1.0,0.0423861852433281,0.6666666666666666,0.23284156510583706
9000,5302.740356481192,V0,S34,S66,0,0,-258.6057958310918,0.0,0.4060295060936498,0.1881343659108945,0.09675207182203115,0.03178975460121056,0.04171581430713453,0.11887673152778452,1.0,1.0,1.0,0.03949447077409163,0.6666666666666666,0.25400898011545864
9000,5310.10078072542,V0,S66,S48,9,0,-250.7830641091723,0.0,0.38422065426555485,0.1788621874398618,0.07893902584441616,0.0,0.049366223550957836,0.1273359791982951,1.0,0.8666666666666667,1.0,0.04340567612687813,0.6666666666666666,0.24438742783835793
9000,5325.957151012937,V0,S48,S33,9,0,-247.37893752538253,0.0,0.3624118024374599,0.18314200419845325,0.07188588073990876,0.02736628427857834,0.036151134106578504,0.13344027712679077,1.0,0.8666666666666667,1.0,0.04601769911504425,0.6666666666666666,0.23669018601667735
9000,5338.945469608976,V0,S33,S41,2,0,-248.452743941623,0.0,0.37780628608082106,0.17843095764292197,0.09353415627706649,0.001987219589186843,0.06650360624726956,0.03578169331489622,1.0,0.9166666666666666,1.0,0.042444821731748725,0.6666666666666666,0.23155869146889033
9000,5347.348121909681,V0,S41,S34,0,14,-250.93333675692963,0.0,0.36626042334830017,0.16843009633151237,0.08689148736633846,0.054344815733935625,0.0,0.09832037999076752,1.0,1.0,1.0,0.04203152364273205,0.7083333333333334,0.2187299550994227
9000,5363.073837536458,V0,S34,S26,0,6,-245.37900318833405,0.0,0.35471456061577933,0.15250208469558788,0.09075540203732675,0.001962133684254182,0.051002165904122335,0.13498342121448725,1.0,0.9166666666666666,1.0,0.039783001808318265,0.7083333333333334,0.20012828736369467
9000,5372.188213735241,V0,S26,S18,0,0,-252.75803070917343,0.0,0.38037203335471453,0.16928479271572872,0.08392847922492386,0.020639501416327106,0.044437304579260734,0.05964713953328024,1.0,1.0,1.0,0.04047217537942664,0.7083333333333334,0.22963438101347017
9000,5382.64921160329,V0,S18,S60,11,0,-254.8617373046673,0.0,0.3765234124438743,0.18023302849884873,0.08681278292440725,0.0,0.06400521890230887,0.10321682647963863,1.0,1.0,1.0,0.04088586030664395,0.7083333333333334,0.2379730596536241
9000,5392.609414768466,V0,S60,S41,9,0,-254.01885626649576,0.0,0.3880692751763951,0.16851493215890836,0.09768759441521263,0.0,0.06537007820439318,0.036388811951683836,1.0,1.0,1.0,0.03966942148760331,0.7083333333333334,0.22963438101347017
9000,5400.974601575517,V0,S41,S54,0,14,-254.58937888183536,0.0,0.37395766516998075,0.1531131563242457,0.10400080758472219,0.04232948550860822,0.0,0.0907963772078251,1.0,1.0,1.0,0.0411663807890223,0.75,0.20910840282232201
9000,5417.937863646854,V0,S54,S26,0,6,-254.5503692043222,0.0,0.3790891597177678,0.14204616892327965,0.11107987975071416,0.0,0.044155173734454385,0.1344351847835474,1.0,1.0,1.0,0.04060913705583756,0.75,0.20461834509300833
9000,5429.663217805943,V0,S26,S7,0,0,-261.91761972148373,0.0,0.3983322642719692,0.15798328615575136,0.10105219791984518,0.027515117782809885,0.018575736545503412,0.17831044112669464,1.0,1.0,1.0,0.03864734299516908,0.75,0.23091725465041693
9000,5441.689615331336,V0,S7,S55,12,0,-257.34816328406424,0.0,0.3855035279025016,0.15749532328427188,0.09579870304039255,0.0,0.0395800558981347,0.038188574529645386,1.0,1.0,1.0,0.03993344425956739,0.75,0.23925593329057088
9000,5463.320090307699,V0,S55,S62,8,0,-267.8043592848061,0.0,0.40089801154586274,0.1648051824814002,0.1091673633850302,0.04478428255583519,0.030372505291737135,0.09658928919921195,1.0,1.0,1.0,0.0416,0.7916666666666666,0.2456703014753047
9000,5473.538023534432,V0,S62,S32,0,0,-265.89837272083986,0.0,0.40346375881975627,0.1550182047915452,0.12436153222346728,0.016428362265389386,0.02680562235464163,0.055419483527395966,1.0,1.0,1.0,0.04133545310015898,0.7916666666666666,0.23412443874278382
9000,5480.064066321976,V0,S32,S18,0,12,-260.154708916299,0.0,0.38293778062860806,0.1422103916848373,0.11885821236888405,0.04258014865868482,0.0,0.07009128418207644,1.0,1.0,1.0,0.04355108877721943,0.7916666666666666,0.2161642078255292
9000,5495.00949206205,V0,S18,S26,0,8,-257.54785013032836,0.0,0.372674791533034,0.13683231678565744,0.1276382678203015,0.0067388628680989495,0.025243511207672355,0.1290300562298219,1.0,1.0,1.0,0.03614457831325301,0.7916666666666666,0.19627966645285438
9000,5509.470489930099,V0,S26,S65,0,0,-260.1423359796696,0.0,0.3790891597177678,0.15054269918255928,0.10589098317869712,0.02271222384925067,0.02099412297727296,0.09719135397533443,1.0,1.0,1.0,0.043993231810490696,0.7916666666666666,0.2187299550994227
9000,5518.901060267125,V0,S65,S42,13,0,-258.9037795105769,0.0,0.372674791533034,0.15160469099581272,0.09599065228902244,0.0,0.0618117756201151,0.11237363261703079,1.0,1.0,1.0,0.04819277108433735,0.7916666666666666,0.22065426555484285
9000,6182.255247591291,V0,S42,S55,4,0,-262.3441517543401,0.0,0.5612572161642079,0.27203844124981175,0.16343491043376682,0.058525712522121694,0.002934702725742636,0.05380262746754646,1.0,1.0,1.0,0.04228571428571429,0.2916666666666667,0.3264913406029506
9000,6191.595459603257,V0,S55,S15,3,0,-256.4272552905817,0.0,0.5471456061577935,0.2567450119572037,0.16858598221164742,0.002645169850557819,0.05107712667262517,0.06651974781605578,1.0,1.0,1.0,0.04337631887456037,0.2916666666666667,0.3027581783194355
9000,6200.866449226944,V0,S15,S27,0,14,-251.82089967585267,0.0,0.5279025016035921,0.2375239342506068,0.1728888410689462,0.08819046405480634,0.0,0.10003340341821444,1.0,1.0,1.0,0.0425273390036452,0.2916666666666667,0.28287363694676076
9000,6212.190260793822,V0,S27,S66,0,6,-250.813246450616,0.0,0.522771007055805,0.23277535988560044,0.17635547850142416,0.008486803802922112,0.08731546222333192,0.15705607767628754,1.0,1.0,1.0,0.04171779141104295,0.2916666666666667,0.281590763309814
9000,6220.100166854052,V0,S66,S39,0,0,-252.78230585197667,0.0,0.5240538806927517,0.2485992898493804,0.16748727423197396,0.06681636178592369,0.006580377937297466,0.07829199493555565,1.0,1.0,1.0,0.042839657282741736,0.2916666666666667,0.29890955740859526
9000,6227.19402774924,V0,S39,S37,18,0,-248.99550449744103,0.0,0.5060936497754971,0.24115146376544136,0.1570313127064217,0.0032134891949182863,0.06419010471417957,0.13506815752675239,1.0,1.0,1.0,0.036755386565272496,0.2916666666666667,0.29955099422706866
9000,6242.745665340085,V0,S37,S43,2,0,-259.0644055450979,0.0,0.5317511225144324,0.2460414123402149,0.1755851957786608,0.0036248842576318903,0.158844140240099,0.15267345607169167,1.0,1.0,1.0,0.03739445114595899,0.3333333333333333,0.29634381013470174
9000,6248.401974917183,V0,S43,S34,0,15,-252.12363792107595,0.0,0.5137908915971777,0.22551886016854047,0.16711464761494488,0.0649938269366124,0.0,0.1303980251808349,1.0,1.0,1.0,0.04119850187265917,0.3333333333333333,0.2783835792174471
9000,6264.601800401443,V0,S34,S26,0,5,-252.04484786475774,0.0,0.5137908915971777,0.21809340296435478,0.17753737625269742,0.0,0.06510790114218794,0.19401007574686974,1.0,1.0,1.0,0.046192259675405745,0.3333333333333333,0.2738935214881334
9000,6273.216176600226,V0,S26,S63,0,0,-249.12482787839397,0.0,0.50096215522771,0.22863563527485084,0.14745173180905252,0.045541731120253476,0.034023107390904465,0.1024665661142281,1.0,1.0,1.0,0.04481434058898848,0.3333333333333333,0.2847979474021809
9000,6284.191588688394,V0,S63,S37,14,0,-240.12543709677846,0.0,0.4663245670301475,0.21469865338372962,0.13086291013744228,0.01732183273456519,0.07705104554410812,0.10292218995046325,1.0,1.0,1.0,0.037138927097661624,0.3333333333333333,0.27325208466966006
9000,6295.969252761405,V0,S37,S17,6,0,-239.40039806961278,0.0,0.47273893521488136,0.20985172056580065,0.1323337659074789,0.0,0.035690248676231946,0.0774787800144339,1.0,1.0,1.0,0.0407055630936228,0.3333333333333333,0.2687620269403464
9000,6311.683455478724,V0,S17,S26,0,12,-241.05939760484586,0.0,0.45349583066067994,0.20883321238241315,0.12730860140462338,0.03088559448382731,0.009045802043729125,0.17199409405636523,1.0,1.0,1.0,0.04101838755304102,0.375,0.2520846696600385
9000,6322.691048282871,V0,S26,S61,0,8,-234.66197674057537,0.0,0.4445157152020526,0.19427215274439416,0.12359259279732966,0.018580145493953037,0.0801088879206314,0.04019966205653901,1.0,1.0,1.0,0.047619047619047616,0.375,0.24310455420141117
9000,6335.727785713214,V0,S61,S60,0,0,-231.8923529371446,0.0,0.4252726106478512,0.20440735678008576,0.10183988590639444,0.02146800186029542,0.018770431299745535,0.10393782611672125,1.0,0.8461538461538461,1.0,0.04675716440422323,0.375,0.25272610647851185
9000,6340.342954920378,V0,S60,S37,15,0,-230.55973011225362,0.0,0.41629249518922384,0.2065963166316893,0.09994162766326714,0.0,0.1152537029236657,0.09171347409301626,1.0,0.8461538461538461,1.0,0.03697996918335902,0.375,0.25465041693393203
9000,6353.6821702590705,V0,S37,S57,5,0,-234.5602666299688,0.0,0.43296985246953174,0.1984004593249692,0.11698334915164263,0.0,0.060317181055091554,0.12133017343147177,1.0,1.0,1.0,0.035555555555555556,0.375,0.24759461193072482
9000,6366.739281354775,V0,S57,S22,0,12,-238.6805447322362,0.0,0.4252726106478512,0.1978798243554168,0.12082664370332219,0.021920377934305624,0.0,0.16070290759761935,1.0,1.0,1.0,0.03619909502262444,0.4166666666666667,0.24695317511225146
9000,6387.932984099611,V0,S22,S31,0,8,-232.44742440783932,0.0,0.4137267479153303,0.1774344222568469,0.13188695844915835,0.0030834732243913503,0.08514149849898332,0.09359005651403834,1.0,1.0,1.0,0.037209302325581395,0.4166666666666667,0.22706863373957664
9000,6399.438781331147,V0,S31,S54,0,0,-237.7946197466926,0.0,0.4291212315586915,0.19011976994872729,0.1207032221796593,0.03237122701131445,0.021438326576684655,0.08435818302803735,1.0,1.0,1.0,0.043348281016442454,0.4166666666666667,0.25400898011545864
9000,6408.140676898303,V0,S54,S44,11,0,-237.88070995458565,0.0,0.4227068633739577,0.2029849662993471,0.1090252611148911,0.0,0.09635893932887687,0.09637915722014187,1.0,1.0,1.0,0.04400606980273141,0.4166666666666667,0.2591404746632457
9000,6420.591211628426,V0,S44,S61,9,0,-238.47219462298506,0.0,0.41885824246311737,0.1904884159381639,0.11457651081155314,0.0,0.0801301842725916,0.0396410227821554,1.0,1.0,1.0,0.04747320061255743,0.4583333333333333,0.2482360487491982
9000,6430.879204392741,V0,S61,S31,0,6,-237.0982346294421,0.0,0.41629249518922384,0.17481169206772793,0.12267557929915222,0.03102415965453746,0.03864964866669703,0.09562097719835484,1.0,1.0,1.0,0.03852080123266564,0.4583333333333333,0.23412443874278382
9000,6437.887247023699,V0,S31,S34,0,14,-234.07874235918013,0.0,0.4021808851828095,0.1576029236850659,0.12283951731371649,0.14423586970148755,0.012814945443985263,0.09724730052077699,1.0,1.0,1.0,0.03508771929824561,0.4583333333333333,0.22578576010262988
9000,6452.523578090255,V0,S34,S58,0,0,-241.89939765185403,0.0,0.4304041051956382,0.18562911065501514,0.13411959922789332,0.029723341200085747,0.016226171479221927,0.059974338952236264,1.0,1.0,1.0,0.037257824143070044,0.4583333333333333,0.2520846696600385
9000,6461.598150011523,V0,S58,S8,13,0,-240.05025913986833,0.0,0.4214239897370109,0.18313404216978896,0.11578652382640779,0.0,0.01591652217417393,0.13269254038100606,1.0,1.0,1.0,0.0380517503805175,0.4583333333333333,0.2520846696600385
9000,6487.160840307007,V0,S8,S27,7,0,-246.03984771316678,0.0,0.4342527261064785,0.18264044834815296,0.1207766308177189,0.0,0.03239225509132657,0.07718824240584793,1.0,1.0,1.0,0.03692762186115214,0.5,0.2591404746632457
9000,6507.767131359238,V0,S27,S66,0,13,-248.6225952389868,0.0,0.44194996792815905,0.17733540415245355,0.13626370990852346,0.061776349461454466,0.0,0.12499269915060479,1.0,1.0,1.0,0.040638606676342524,0.5,0.2508017960230917
9000,6519.177037419468,V0,S66,S53,0,7,-253.88481247781482,0.0,0.463758819756254,0.19167505133469587,0.1496987757163573,0.007659333933065714,0.030364997308143998,0.09551119081488725,1.0,1.0,1.0,0.04426002766251729,0.5,0.2610647851186658
9000,6530.54912382787,V0,S53,S18,0,0,-255.95258229195247,0.0,0.4740218088518281,0.1928536347214889,0.1464823070800166,0.025695249292900055,0.025856325291763967,0.07724351850163343,1.0,1.0,1.0,0.04330175913396482,0.5,0.26940346375881974
9000,6537.776683405323,V0,S18,S43,10,0,-258.132764616365,0.0,0.47145606157793457,0.20428405945894437,0.1339542208551357,0.01678572809828802,0.0210381717727267,0.1447544979660378,1.0,1.0,1.0,0.04353741496598639,0.5,0.2809493264913406
9000,6548.863881555447,V0,S43,S63,10,0,-259.7681126052,0.0,0.45606157793457347,0.21408897561963186,0.10617016981184783,0.058069100455477814,0.012227776465990369,0.0989702033104951,1.0,1.0,1.0,0.0450070323488045,0.5416666666666666,0.28928800513149455
9000,6557.49905889214,V0,S63,S29,0,0,-255.52328149347392,0.0,0.45221295702373315,0.1911427120701251,0.11968778621850912,0.021548652623285963,0.02321628377941974,0.1162185312923726,1.0,1.0,1.0,0.04539007092198582,0.5416666666666666,0.2674791533033996
9000,6565.751990086173,V0,S29,S53,0,15,-247.95034283696418,0.0,0.4291212315586915,0.1758221208527507,0.1190486057083396,0.059343761596339376,0.0,0.09199925052764443,1.0,0.9047619047619048,1.0,0.04783258594917788,0.5416666666666666,0.24951892238614495
9000,6580.136892793989,V0,S53,S46,0,5,-249.3079915047198,0.0,0.43681847338037205,0.16918845011692946,0.1242681612523622,0.0,0.05721369591279155,0.09982452082396727,1.0,1.0,1.0,0.04698972099853157,0.5416666666666666,0.2520846696600385
9000,6586.50830593906,V0,S46,S63,0,0,-253.24883575207178,0.0,0.44579858883899937,0.19469822268549142,0.11058394145432986,0.0432191580962563,0.033527630179582955,0.07963238726226965,1.0,0.9047619047619048,1.0,0.0460431654676259,0.5416666666666666,0.26940346375881974
9000,6590.529629720359,V0,S63,S62,11,0,-252.3458324044338,0.0,0.43681847338037205,0.20050829346388804,0.09947297379321111,0.0,0.07057452840283897,0.10577699965423892,1.0,0.9047619047619048,1.0,0.04698972099853157,0.5416666666666666,0.2758178319435536
9000,6601.489463887969,V0,S62,S31,9,0,-259.02123136165955,0.0,0.4381013470173188,0.19986326273446947,0.11183304109026596,0.018417589324804598,0.03383869113022103,0.10449343706250554,1.0,1.0,1.0,0.04685212298682284,0.5833333333333334,0.2809493264913406
9000,6611.966034064792,V0,S31,S26,0,0,-250.14812443210255,0.0,0.4111610006414368,0.1757455083683743,0.10828369384873074,0.015185434831340095,0.02327917644009056,0.15620641079119038,1.0,1.0,1.0,0.0436817472698908,0.5833333333333334,0.24695317511225146
9000,6620.985053849791,V0,S26,S46,0,16,-241.24532266551373,0.0,0.38422065426555485,0.15684325654006365,0.10880105189422784,0.04682507874091056,0.0,0.08998190928258057,1.0,1.0,1.0,0.04674457429048414,0.5833333333333334,0.22322001282873638
9000,6640.068047786846,V0,S46,S51,0,4,-244.64248857256763,0.0,0.40346375881975627,0.15257097933291924,0.1179488892638206,0.0,0.06058747171111395,0.07762097539096326,1.0,1.0,1.0,0.04769475357710652,0.5833333333333334,0.23669018601667735
9000,6648.21160287874,V0,S51,S38,0,0,-248.0918580571937,0.0,0.4150096215522771,0.17268778754286548,0.10770974539721886,0.0170051079196909,0.0229402777868832,0.027285694513805504,1.0,1.0,1.0,0.0401854714064915,0.5833333333333334,0.24887748556767159
9000,6656.685997876584,V0,S38,S5,9,0,-253.07490058484615,0.0,0.4214239897370109,0.1921287996544598,0.10134040897640094,0.0,0.043142589672090136,0.08769750145328242,1.0,1.0,1.0,0.045662100456621,0.5833333333333334,0.2649134060295061
9000,6675.109143892024,V0,S5,S65,11,0,-258.5366221712385,0.0,0.4239897370109044,0.19365055766979625,0.09328543046595299,0.03733796679066257,0.06001826730449839,0.10625906629964194,1.0,1.0,1.0,0.039334341906202726,0.625,0.268120590121873
9000,6689.437334263188,V0,S65,S41,0,0,-257.22349573049496,0.0,0.4278383579217447,0.19197395303292702,0.0959497236693382,0.02761434915133916,0.04695577758890167,0.04359923640037595,1.0,1.0,1.0,0.04047976011994003,0.625,0.26234765875561256
9000,6694.665817523323,V0,S41,S54,0,11,-257.7370655004087,0.0,0.4278383579217447,0.18628757176800198,0.10066342547758182,0.07448562041144363,0.0,0.09527767209596656,1.0,1.0,1.0,0.043478260869565216,0.625,0.25400898011545864
9000,6710.12907959466,V0,S54,S50,0,9,-256.82208098146896,0.0,0.4239897370109044,0.1835145130924636,0.11067976713646156,0.030308699516666763,0.0347279773203501,0.1371888874842957,1.0,1.0,1.0,0.05597579425113464,0.625,0.24310455420141117
9000,6720.343347765874,V0,S50,S37,0,0,-267.1190321110297,0.0,0.4381013470173188,0.20610383055565226,0.11157061782585133,0.05620741366883186,0.031239551745005173,0.09162438249508087,1.0,1.0,1.0,0.03806734992679356,0.6666666666666666,0.2661962796664529
9000,6730.804751646875,V0,S37,S62,17,0,-262.3883506256148,0.0,0.4239897370109044,0.1986067764760526,0.10102439429970954,0.0,0.11753365693199203,0.10022673675196252,1.0,1.0,1.0,0.039334341906202726,0.6666666666666666,0.2578576010262989
9000,6744.905688170642,V0,S62,S15,3,0,-263.8214889235468,0.0,0.43553559974342526,0.198902344120109,0.10976042807920162,0.006835368754012734,0.07636799920684206,0.043189357106972956,1.0,1.0,1.0,0.041237113402061855,0.6666666666666666,0.2604233483001924
9000,6752.194930625275,V0,S15,S57,0,12,-261.6979704738967,0.0,0.4291212315586915,0.18704289374387567,0.10385794132166483,0.0508290887184855,0.00200218170228141,0.11341478452730175,1.0,1.0,1.0,0.03886397608370702,0.6666666666666666,0.2456703014753047
9000,6767.151328210868,V0,S57,S27,0,8,-257.4899898938333,0.0,0.41757536882617063,0.18172249908865598,0.10931688580521136,0.011158349495007805,0.061029108128778736,0.07104260049959188,1.0,1.0,1.0,0.043010752688172046,0.6666666666666666,0.23348300192431046
9000,6781.084803491825,V0,S27,S55,0,0,-265.3815447959087,0.0,0.4227068633739577,0.19703366694172714,0.10426706708365964,0.04608623702185979,0.012684421258323118,0.04375895515450079,1.0,1.0,1.0,0.042488619119878605,0.7083333333333334,0.25336754329698524
9000,6789.429189540963,V0,S55,S59,15,0,-270.5932907545748,0.0,0.43681847338037205,0.20829160952329903,0.11187133737019991,0.0,0.0756009902515708,0.08920321087746563,1.0,1.0,1.0,0.041116005873715125,0.7083333333333334,0.2655548428479795
9000,6806.420191944042,V0,S59,S27,5,0,-265.7270413631889,0.0,0.4291212315586915,0.18592076285003453,0.1127479042826892,0.0,0.06941749659872648,0.07306567948514944,1.0,1.0,1.0,0.05082212257100149,0.7083333333333334,0.25336754329698524
9000,6816.525137782237,V0,S27,S39,0,13,-253.6452220546608,0.0,0.3957665169980757,0.15029219545157377,0.12182828698075306,0.014937431766911627,0.012273538716632221,0.05883001192408861,1.0,1.0,1.0,0.04538087520259319,0.7083333333333334,0.21103271327774215
9000,6832.007918781382,V0,S39,S50,0,7,-255.86640359804815,0.0,0.40089801154586274,0.1497237499635015,0.12015608724915262,0.0,0.03689200480353248,0.12640462845898645,1.0,1.0,1.0,0.0432,0.7083333333333334,0.21680564464400257
9000,6849.187001952113,V0,S50,S41,0,0,-266.0713851170248,0.0,0.4227068633739577,0.16694609778167832,0.12344594869367874,0.029774511489875245,0.02122159917144321,0.044933479300991556,1.0,1.0,1.0,0.04552352048558422,0.75,0.2379730596536241
9000,6860.8127970312335,V0,S41,S43,12,0,-266.4696000816913,0.0,0.4150096215522771,0.17033952128321272,0.11781503284242609,0.000987483781357446,0.03423928337321586,0.11977767466564031,1.0,1.0,1.0,0.04636785162287481,0.75,0.24374599101988453
9000,6875.144409477215,V0,S43,S59,8,0,-269.2257856013745,0.0,0.4227068633739577,0.1763661953386751,0.12461197548086055,0.0312572344985636,0.01045076013799534,0.08918391093839792,1.0,1.0,1.0,0.04552352048558422,0.75,0.2520846696600385
9000,6885.1023041606495,V0,S59,S50,0,0,-272.1041876661662,0.0,0.43681847338037205,0.1780749152064778,0.13384104132752164,0.012770820388804064,0.023851866876721424,0.14395694868021425,1.0,1.0,1.0,0.03524229074889868,0.75,0.24310455420141117
9000,6896.826246926458,V0,S50,S39,0,15,-268.3890764987657,0.0,0.4227068633739577,0.18456019642631305,0.13373775098832286,0.029961507804544527,0.0,0.06481801789554696,1.0,1.0,1.0,0.036418816388467376,0.75,0.23155869146889033
9000,6918.0053300971895,V0,S39,S41,0,5,-273.82185148567106,0.0,0.43296985246953174,0.18428583948076807,0.1389041714052378,0.00856758619786779,0.04298227287738836,0.04623238311904681,1.0,1.0,1.0,0.035555555555555556,0.7916666666666666,0.23091725465041693
9000,6926.822001899516,V0,S41,S13,0,0,-272.35572916742615,0.0,0.42655548428479795,0.17913682794994323,0.12764014467785273,0.014878481836415403,0.01238320643202191,0.05979688884186942,1.0,1.0,1.0,0.03609022556390978,0.7916666666666666,0.23669018601667735
