Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,time_of_day_fraction,multi_horizon_starvation_risk
9000,9060.766265139622,V0,S29,S59,0,0,-177.61623369656886,0.0,0.14250947340344886,0.1140459395117729,0.2916666666666667,0.20782552918537525
9000,9071.302802452106,V0,S59,S43,19,0,-173.03589617939366,0.0,0.1427160492650358,0.09229602243051255,0.2916666666666667,0.20974983964079538
9000,9086.760697135542,V0,S43,S41,1,0,-170.7346802096182,0.0,0.13425392771917183,0.10759946249563827,0.2916666666666667,0.19820397690827454
9000,9095.592309581523,V0,S41,S29,0,12,-162.00201613062382,0.0,0.11862100181371966,0.11189257515376481,0.2916666666666667,0.18088518280949326
9000,9112.292228308934,V0,S29,S63,0,8,-160.6486653214276,0.0,0.11843657824206756,0.10650526352441597,0.2916666666666667,0.18088518280949326
9000,9124.545159502966,V0,S63,S48,0,0,-169.15918106387312,0.0,0.12535408176381574,0.08971292611510989,0.3333333333333333,0.19435535599743425
9000,9131.577273091232,V0,S48,S18,9,0,-166.55859893901754,0.0,0.12552047715901588,0.08144122442678674,0.3333333333333333,0.19243104554201412
9000,9145.88896259081,V0,S18,S43,11,0,-163.8816559545042,0.0,0.12518719523288205,0.06723961652736732,0.3333333333333333,0.19499679281590762
9000,9157.476160740935,V0,S43,S47,0,0,-160.1671143026784,0.0,0.11480908991328721,0.08313853728664258,0.3333333333333333,0.1802437459910199
9000,9167.102293446029,V0,S47,S32,0,10,-151.18045588381983,0.0,0.10220492402910233,0.08053089737565457,0.3333333333333333,0.16484926234765876
9000,9184.202557580566,V0,S32,S15,0,10,-157.05072961169418,0.0,0.10338035185176166,0.07124055236249133,0.375,0.16933932007697242
9000,9197.796215755947,V0,S15,S51,0,0,-157.66246729774508,0.0,0.1082615582389192,0.05716277513417259,0.375,0.17767799871712636
9000,9209.385169717749,V0,S51,S52,11,0,-160.8867593835795,0.0,0.11253189107320882,0.04748852977024838,0.375,0.19114817190506736
9000,9222.544499396805,V0,S52,S15,6,0,-166.04861759921587,0.0,0.11921429344101304,0.0599260937999971,0.375,0.19243104554201412
9000,9232.754073456863,V0,S15,S30,0,11,-165.42062877275285,0.0,0.11266298228941891,0.06780988376501455,0.375,0.1898652982681206
9000,9245.726123196422,V0,S30,S7,0,6,-178.39780426700028,0.0,0.12344543344152727,0.07587323245989491,0.4166666666666667,0.19563822963438102
9000,9256.519903031427,V0,S7,S12,0,0,-194.15332121376113,0.0,0.15109470591273136,0.07549060317046973,0.4166666666666667,0.22193713919178962
9000,9275.164909586805,V0,S12,S44,12,0,-206.80080835864328,0.0,0.17602820110509668,0.0783417718328543,0.4166666666666667,0.2386144964720975
9000,9289.988308733458,V0,S44,S22,8,0,-208.02815741653183,0.0,0.17492567479009888,0.08721097523804842,0.4166666666666667,0.23669018601667735
9000,9305.207899961026,V0,S22,S63,0,12,-207.0918048915242,0.0,0.1656365536351399,0.09871466343928417,0.4583333333333333,0.21359846055163567
9000,9322.89413158751,V0,S63,S52,0,8,-202.27346444504997,0.0,0.14631022397588928,0.11254592751546119,0.4583333333333333,0.20397690827453496
9000,9331.152152428278,V0,S52,S53,0,0,-206.99139940490673,0.0,0.16645819940986806,0.09567122489421513,0.4583333333333333,0.21488133418858243
9000,9336.16015689019,V0,S53,S51,15,0,-202.63564005232183,0.0,0.1618077718848246,0.08352172027665514,0.4583333333333333,0.21423989737010904
9000,9350.631055651778,V0,S51,S65,5,0,-192.22626471633436,0.0,0.1404565870950525,0.0878527450750166,0.4583333333333333,0.19627966645285438
9000,9366.697860664994,V0,S65,S46,0,11,-191.8240446549172,0.0,0.12717610163826812,0.09175415344186257,0.5,0.18345093008338678
9000,9383.422424727152,V0,S46,S48,0,9,-191.4486301562752,0.0,0.12296419764877149,0.09204774061052985,0.5,0.18537524053880694
9000,9394.492963803581,V0,S48,S8,0,0,-198.64050516727218,0.0,0.1434199453253129,0.08329632302883898,0.5,0.19756254008980115
9000,9412.084427610911,V0,S8,S4,11,0,-196.86137676471824,0.0,0.14217708500777695,0.07376537823145053,0.5,0.20012828736369467
9000,9436.194532600352,V0,S4,S38,9,0,-208.64613159391553,0.0,0.15152677105705684,0.06965216532001829,0.5416666666666666,0.2123155869146889
9000,9445.641868673729,V0,S38,S52,0,10,-189.78997610676308,0.0,0.12002219848573917,0.06924221685177943,0.5416666666666666,0.1802437459910199
9000,9456.743133610384,V0,S52,S13,0,10,-187.03058886169657,0.0,0.12005323100948934,0.06660514355321907,0.5416666666666666,0.17382937780628607
9000,9476.238825799002,V0,S13,S40,0,0,-205.7793537343864,0.0,0.15005679220874613,0.06026539464403288,0.5416666666666666,0.2116741500962155
9000,9491.110344698604,V0,S40,S2,11,0,-214.71104207189103,0.0,0.15924228798685122,0.06036002424199227,0.5833333333333334,0.2123155869146889
9000,9506.514754615788,V0,S2,S37,9,0,-217.10909819491715,0.0,0.16289807507222484,0.06197806078592105,0.5833333333333334,0.2155227710070558
9000,9520.852003298063,V0,S37,S26,0,0,-214.10801205984365,0.0,0.15809430673655697,0.06611616565572187,0.5833333333333334,0.20718409236690186
9000,9531.640432529484,V0,S26,S13,0,16,-207.59465847451713,0.0,0.14468268744401372,0.06842448808638298,0.5833333333333334,0.19627966645285438
9000,9553.744389645122,V0,S13,S39,0,4,-215.4613657275005,0.0,0.14247809455998953,0.08062064133704784,0.625,0.19371391917896089
9000,9567.410975929137,V0,S39,S37,0,0,-217.57271803243194,0.0,0.15120656576275313,0.06073888013915429,0.625,0.20782552918537525
9000,9573.962613519981,V0,S37,S55,19,0,-217.61662527290372,0.0,0.15169250954052457,0.053379653802637025,0.625,0.21295702373316228
9000,9591.501198593935,V0,S55,S39,1,0,-218.6161844731688,0.0,0.15114047306524786,0.0703819293627305,0.625,0.20397690827453496
9000,9603.565540258242,V0,S39,S62,0,14,-219.5582237569927,0.0,0.13963497558406898,0.07882070440466885,0.6666666666666666,0.19050673508659396
9000,9619.305045003206,V0,S62,S35,0,6,-218.94046438427202,0.0,0.13128900583349007,0.08865403156551599,0.6666666666666666,0.18794098781270044
9000,9630.919631900462,V0,S35,S55,0,0,-225.1117919447489,0.0,0.1447848119107968,0.0751873096501743,0.6666666666666666,0.2059012187299551
9000,9636.963215918844,V0,S55,S53,15,0,-224.07258836328077,0.0,0.14878917035319286,0.058742351945452104,0.6666666666666666,0.2116741500962155
9000,9649.620550963857,V0,S53,S35,5,0,-218.30650844030782,0.0,0.1328971398254851,0.07291565526232052,0.6666666666666666,0.19627966645285438
9000,9660.301734685283,V0,S35,S13,0,12,-220.15106240150902,0.0,0.12861734967193408,0.07476446157711943,0.7083333333333334,0.18473380372033354
9000,9685.586060724048,V0,S13,S51,0,8,-223.32053971259973,0.0,0.12509943766900894,0.0871891286784448,0.7083333333333334,0.18794098781270044
9000,9708.060008866101,V0,S51,S53,0,0,-231.66125207667406,0.0,0.13472960248337723,0.08414668373178166,0.7083333333333334,0.20782552918537525
9000,9715.03090762769,V0,S53,S60,13,0,-231.61422008443594,0.0,0.13765692162654494,0.07206164906152371,0.7083333333333334,0.21423989737010904
9000,9729.837495904296,V0,S60,S51,7,0,-236.68534137057352,0.0,0.13509320505424743,0.06871620198918156,0.75,0.21488133418858243
9000,9743.83559830591,V0,S51,S57,0,11,-226.94416750577292,0.0,0.11530034016194626,0.0794157019575939,0.75,0.1930724823604875
9000,9760.013194671765,V0,S57,S50,0,9,-227.32859789500012,0.0,0.11449317605875423,0.08624947593393606,0.75,0.1898652982681206
9000,9769.652268827303,V0,S50,S40,0,0,-240.40716809603208,0.0,0.13172300659589087,0.09028653995816692,0.75,0.21295702373316228
9000,9776.875980389212,V0,S40,S32,10,0,-244.30565826539794,0.0,0.13993813622874324,0.08710316662621459,0.75,0.22065426555484285
9000,9788.155965811664,V0,S32,S37,10,0,-249.54397884318112,0.0,0.1439346434131577,0.07659741580798136,0.7916666666666666,0.22193713919178962
9000,9800.895817351216,V0,S37,S54,0,0,-240.03568013790527,0.0,0.1252746045426028,0.09056566087942684,0.7916666666666666,0.19756254008980115
9000,9808.880201727725,V0,S54,S3,0,12,-236.81926845905028,0.0,0.1144475177829114,0.09143702552305454,0.7916666666666666,0.19563822963438102
9000,9820.44314434295,V0,S3,S29,0,8,-234.9052175203841,0.0,0.11221448451149006,0.08854771665575387,0.7916666666666666,0.19371391917896089
9000,9830.95672242721,V0,S29,S51,0,0,-243.8371410666138,0.0,0.12467923828742554,0.08932173163215114,0.7916666666666666,0.21039127645926875
9000,10501.523913291932,V0,S51,S32,0,0,-215.86351643038412,0.0,0.21207068788081504,0.13118119445344217,0.2916666666666667,0.25657472738935216
9000,10508.893510366217,V0,S32,S39,12,0,-216.98550739506283,0.0,0.21897392109770314,0.11969348115026755,0.2916666666666667,0.26298909557408595
9000,10526.179315339066,V0,S39,S64,8,0,-220.36846022836633,0.0,0.22411003290797904,0.12731344783330806,0.2916666666666667,0.26363053239255935
9000,10535.72922527396,V0,S64,S26,0,6,-213.57804130582454,0.0,0.21142273520183738,0.12770892618215537,0.2916666666666667,0.25272610647851185
9000,10549.037499892107,V0,S26,S27,0,14,-213.1046105274517,0.0,0.20130598998156315,0.14177561898543437,0.2916666666666667,0.24887748556767159
9000,10562.82917535462,V0,S27,S37,0,0,-236.24635995443424,0.0,0.22832667981055627,0.13325016549827487,0.3333333333333333,0.2847979474021809
9000,10570.019638995702,V0,S37,S52,16,0,-239.78004901888494,0.0,0.23770314673422865,0.12118161144315366,0.3333333333333333,0.29698524695317513
9000,10582.20012387143,V0,S52,S27,4,0,-238.10740063704623,0.0,0.22704118468086404,0.14053820424037616,0.3333333333333333,0.28608082103912763
9000,10590.876235883585,V0,S27,S66,0,13,-235.08938741938505,0.0,0.21968271198280248,0.15434548978471946,0.3333333333333333,0.27261064785118666
9000,10602.286141943816,V0,S66,S15,0,7,-233.12186942318027,0.0,0.21061098039015652,0.16289360806434774,0.3333333333333333,0.2674791533033996
9000,10611.984885294874,V0,S15,S54,0,0,-240.97589030735224,0.0,0.22013308065541173,0.1623480896841771,0.3333333333333333,0.2841565105837075
9000,10618.880609847998,V0,S54,S56,12,0,-237.021356865503,0.0,0.22361865635673214,0.14232905566391074,0.3333333333333333,0.2841565105837075
9000,10629.584416779706,V0,S56,S19,5,0,-239.37530276728927,0.0,0.21605087050148192,0.12958005973522102,0.375,0.2873636946760744
9000,10641.329162216129,V0,S19,S50,0,6,-231.5348418655837,0.0,0.20786094374069133,0.13491163235182765,0.375,0.2661962796664529
9000,10656.658597586409,V0,S50,S15,0,11,-225.49059749796447,0.0,0.18979979737081826,0.14497472146373602,0.375,0.25465041693393203
9000,10669.629250680622,V0,S15,S35,0,0,-238.49220664047877,0.0,0.21399294831620982,0.13251387798825867,0.375,0.2841565105837075
9000,10678.422660663613,V0,S35,S44,12,0,-236.58111373697614,0.0,0.22167000978775922,0.1103245860263306,0.375,0.28864656831302116
9000,10694.227865632252,V0,S44,S16,8,0,-238.372143189432,0.0,0.2038525289360207,0.11843831671746917,0.4166666666666667,0.28287363694676076
9000,10701.46159896048,V0,S16,S55,0,5,-228.07199517424368,0.0,0.1879523635574141,0.12357263096570643,0.4166666666666667,0.2604233483001924
9000,10710.835568045974,V0,S55,S31,0,15,-224.27573814178822,0.0,0.18804879060376192,0.12361231534333937,0.4166666666666667,0.24887748556767159
9000,10727.530025869413,V0,S31,S33,0,0,-239.35540283721403,0.0,0.20640207232847338,0.1232971441989735,0.4166666666666667,0.28030788967286724
9000,10733.706381079634,V0,S33,S45,13,0,-238.83179779608872,0.0,0.21168171007006772,0.11113592344231644,0.4166666666666667,0.2835150737652341
9000,10744.319987142831,V0,S45,S29,7,0,-237.08810926916868,0.0,0.19009998485817717,0.12271541311139769,0.4583333333333333,0.2674791533033996
9000,10754.908812161422,V0,S29,S31,0,15,-224.40899993684198,0.0,0.1767011047507476,0.12854672006910908,0.4583333333333333,0.2354073123797306
9000,10771.89292650609,V0,S31,S7,0,5,-220.90679393430798,0.0,0.16466142117972968,0.12513780889873669,0.4583333333333333,0.23669018601667735
9000,10784.101404433617,V0,S7,S54,0,0,-226.36101500474206,0.0,0.1740703670927948,0.10339819838883266,0.4583333333333333,0.2617062219371392
9000,10799.0512435086,V0,S54,S39,12,0,-232.8154530217833,0.0,0.19507858353082128,0.09628522946645397,0.4583333333333333,0.27004490057729313
9000,10816.462920401691,V0,S39,S64,8,0,-241.66148592499675,0.0,0.19543478765204195,0.1001421807683057,0.5,0.2745349583066068
9000,10826.012830336585,V0,S64,S31,0,5,-233.86772797239445,0.0,0.18191262889060208,0.10518751639136634,0.5,0.2578576010262989
9000,10832.880831498196,V0,S31,S7,0,15,-236.09479569186578,0.0,0.1786059215150469,0.12140166586047849,0.5,0.2552918537524054
9000,10850.089309425723,V0,S7,S42,0,0,-248.7665355752892,0.0,0.2000434294640355,0.12280043518378564,0.5,0.2758178319435536
9000,10868.261513523754,V0,S42,S59,9,0,-248.00886792804508,0.0,0.19877732094651435,0.09754091751278415,0.5416666666666666,0.2738935214881334
9000,10886.325286413254,V0,S59,S49,11,0,-253.92873984581016,0.0,0.21365422767908424,0.10264073401631779,0.5416666666666666,0.2764592687620269
9000,10896.506574052695,V0,S49,S26,0,0,-250.82020328785046,0.0,0.20419029960877427,0.12006818477168481,0.5416666666666666,0.2617062219371392
9000,10908.40969279859,V0,S26,S29,0,16,-242.7244712278123,0.0,0.187375420331179,0.13087912066363006,0.5416666666666666,0.24246311738293777
9000,10924.425983285892,V0,S29,S52,0,4,-262.3415791759747,0.0,0.2089642699728101,0.12938927059054925,0.5833333333333334,0.2668377164849262
9000,10934.479779954416,V0,S52,S63,0,0,-276.08035033715055,0.0,0.239757357043992,0.11207732643834033,0.5833333333333334,0.29698524695317513
9000,10938.737800795183,V0,S63,S16,13,0,-273.7201581556929,0.0,0.24606403460098317,0.09036966560094441,0.5833333333333334,0.3008338678640154
9000,10948.542961860938,V0,S16,S52,7,0,-276.5542657779809,0.0,0.24583305321335477,0.10318538615381276,0.5833333333333334,0.300192431045542
9000,10956.108915719933,V0,S52,S15,0,10,-270.31509162694806,0.0,0.23714975127674326,0.10862358167665749,0.5833333333333334,0.2841565105837075
9000,10968.318489779991,V0,S15,S41,0,10,-262.3686697492088,0.0,0.21470850859741386,0.11725022204941347,0.5833333333333334,0.27132777421423987
9000,10980.785940927346,V0,S41,S62,0,0,-298.9659046976769,0.0,0.25149291608399627,0.13981146876662637,0.625,0.3175112251443233
9000,10988.031287299016,V0,S62,S66,11,0,-297.53522167954065,0.0,0.2519618573523083,0.13516671202429645,0.625,0.31622835150737655
9000,10999.45077227817,V0,S66,S53,9,0,-291.57116012904385,0.0,0.24955177572980683,0.12541493522509495,0.625,0.3072482360487492
9000,11011.822858686572,V0,S53,S50,0,0,-282.32762277199964,0.0,0.23764511223147974,0.12451819138845233,0.625,0.28928800513149455
9000,11019.99695537124,V0,S50,S32,0,15,-275.8387417762734,0.0,0.22289934655156443,0.1318573437489385,0.625,0.2758178319435536
9000,11034.959504256147,V0,S32,S26,0,5,-273.24982650611094,0.0,0.21411050971498824,0.14280913719311306,0.625,0.2668377164849262
9000,11048.176823051352,V0,S26,S53,0,0,-287.814566310713,0.0,0.22440416763136511,0.13511381934604444,0.6666666666666666,0.28928800513149455
9000,11058.465000896755,V0,S53,S12,15,0,-285.57796371528883,0.0,0.22751013605137446,0.12082965409076978,0.6666666666666666,0.2905708787684413
9000,11074.902495292303,V0,S12,S26,5,0,-291.2690435936986,0.0,0.22701900025434696,0.14131849323088508,0.6666666666666666,0.2931366260423348
9000,11093.619736154855,V0,S26,S24,0,16,-288.6249361357599,0.0,0.22489798527358307,0.15724798193437917,0.6666666666666666,0.2751763951250802
9000,11107.618275324832,V0,S24,S30,0,4,-304.4108458770998,0.0,0.23314863207289171,0.16993177926402853,0.7083333333333334,0.28800513149454776
9000,11118.9701304896,V0,S30,S63,0,0,-302.39876896166015,0.0,0.23417185322700934,0.1543974703072236,0.7083333333333334,0.2924951892238615
9000,11128.06572126081,V0,S63,S16,14,0,-307.3795411598518,0.0,0.24778231790457644,0.1411651331334517,0.7083333333333334,0.30660679923027584
9000,11138.370882326564,V0,S16,S32,5,0,-296.64719250697397,0.0,0.22223515060037846,0.14686716192481758,0.7083333333333334,0.28992944194996795
9000,11147.251547616497,V0,S32,S47,0,11,-287.77766430357985,0.0,0.20365634378411243,0.1546044604781166,0.7083333333333334,0.27196921103271327
9000,11164.851811751034,V0,S47,S29,0,8,-291.98763161249343,0.0,0.19673568516263365,0.16901856748953303,0.75,0.2604233483001924
9000,11180.93160935594,V0,S29,S12,0,0,-307.55681002795944,0.0,0.2281532882729143,0.15420438452013202,0.75,0.2937780628608082
9000,11193.284427748087,V0,S12,S51,12,0,-300.6545417185062,0.0,0.21925406429746874,0.14221061368489887,0.75,0.28864656831302116
9000,11204.300641343802,V0,S51,S29,8,0,-292.17941123124695,0.0,0.19989208467302047,0.13923752350354357,0.75,0.28030788967286724
9000,11218.867832208523,V0,S29,S35,0,15,-279.98993288825034,0.0,0.18051184292631328,0.14466583144029638,0.75,0.25465041693393203
9000,11231.315149078428,V0,S35,S42,0,5,-292.0554713106472,0.0,0.1839906385356263,0.1584863668360414,0.7916666666666666,0.2591404746632457
9000,11238.124351210605,V0,S42,S31,0,0,-292.4476211290753,0.0,0.1889640601630217,0.14164868575819586,0.7916666666666666,0.2687620269403464
9000,11250.722552701109,V0,S31,S22,20,0,-283.38196443210956,0.0,0.1795633125213988,0.12740868820762777,0.7916666666666666,0.2591404746632457
9000,11268.228349932646,V0,S22,S33,0,0,-288.219759927187,0.0,0.1832635755576668,0.1460686333319718,0.7916666666666666,0.2572161642078255
9000,11278.886449730977,V0,S33,S24,0,13,-282.0355207640731,0.0,0.16992880871088756,0.1531650127923608,0.7916666666666666,0.24374599101988453
9000,11941.870090503031,V0,S24,S35,0,7,-279.19464562195174,0.0,0.29208735164002775,0.21347151325648495,0.2916666666666667,0.32520846696600386
9000,11957.7908586595,V0,S35,S54,0,0,-279.8262645384476,0.0,0.2901465192106671,0.20760410245285454,0.2916666666666667,0.33290570878768444
9000,11963.698378367106,V0,S54,S39,12,0,-274.90220900869247,0.0,0.2857234757446889,0.1919904150002562,0.2916666666666667,0.33290570878768444
9000,11981.110055260197,V0,S39,S61,8,0,-278.16249795026425,0.0,0.28217677209057196,0.20833228635029913,0.2916666666666667,0.3335471456061578
9000,11992.087417584895,V0,S61,S26,0,7,-271.1810168559191,0.0,0.2755684758282336,0.2093807644462802,0.2916666666666667,0.3168697883258499
9000,12004.624155015239,V0,S26,S34,0,13,-262.46511805021777,0.0,0.25327278381638163,0.2008567602912796,0.3333333333333333,0.29506093649775494
9000,12017.238531214021,V0,S34,S18,0,0,-266.6427344334273,0.0,0.2745323073904599,0.17442568627214247,0.3333333333333333,0.3104554201411161
9000,12025.76738062271,V0,S18,S59,12,0,-259.23325861123556,0.0,0.27008590879199046,0.15297304530781003,0.3333333333333333,0.3072482360487492
9000,12035.69619213516,V0,S59,S66,8,0,-253.20820910823923,0.0,0.25357439503620444,0.15795644128946532,0.3333333333333333,0.29826812059012187
9000,12045.660558960964,V0,S66,S7,0,12,-232.4908517068971,0.0,0.21831007819209322,0.16264370477012852,0.3333333333333333,0.25978191148171903
9000,12061.302346393224,V0,S7,S15,0,8,-240.5951073034429,0.0,0.21287860235438294,0.17398142017003962,0.375,0.2610647851186658
9000,12076.716813111325,V0,S15,S54,0,0,-256.64984607113036,0.0,0.23565169927853638,0.1756256216034623,0.375,0.2905708787684413
9000,12083.612537664449,V0,S54,S49,12,0,-259.23543355610144,0.0,0.24311858066401767,0.16343108492478764,0.375,0.3014753046824888
9000,12100.426023359923,V0,S49,S30,8,0,-257.69953570783775,0.0,0.23172209202806027,0.16832868477219287,0.375,0.3021167415009622
9000,12110.713183226857,V0,S30,S15,0,7,-253.57336667685598,0.0,0.2216165458163625,0.182239745344164,0.375,0.2873636946760744
9000,12121.685232966416,V0,S15,S50,0,13,-259.0676144896778,0.0,0.2189711183967874,0.187750682531588,0.4166666666666667,0.28287363694676076
9000,12135.65588606063,V0,S50,S57,0,0,-266.2752025766137,0.0,0.230906433287106,0.17407164404749678,0.4166666666666667,0.30532392559332905
9000,12140.794960216168,V0,S57,S36,13,0,-261.94693047368014,0.0,0.22992379028129964,0.15813747538306155,0.4166666666666667,0.30468248877485565
9000,12156.149709174737,V0,S36,S19,7,0,-245.88106769855187,0.0,0.2019647196385277,0.15054509229183194,0.4166666666666667,0.2835150737652341
9000,12164.835512563342,V0,S19,S12,0,6,-241.69101317805485,0.0,0.1915831627978664,0.15482804776690345,0.4166666666666667,0.2758178319435536
9000,12172.046975875259,V0,S12,S31,0,12,-233.86444010956345,0.0,0.19046768537099537,0.1395284618330266,0.4166666666666667,0.2642719692110327
9000,12190.412873402636,V0,S31,S63,0,2,-256.08958831145907,0.0,0.2150524551374624,0.13683429780398929,0.4583333333333333,0.29506093649775494
9000,12198.619810282173,V0,S63,S37,14,0,-248.4303038778818,0.0,0.20921656837399552,0.1246076785533453,0.4583333333333333,0.2854393842206543
9000,12210.397474355184,V0,S37,S22,6,0,-243.18138038254256,0.0,0.19311500968526799,0.131479336733995,0.4583333333333333,0.2771007055805003
9000,12223.514563116336,V0,S22,S17,0,12,-227.7773614377102,0.0,0.16050486730310662,0.13595045508338957,0.4583333333333333,0.25272610647851185
9000,12240.678517571638,V0,S17,S15,0,8,-234.03670723820846,0.0,0.14510863177445135,0.15904718969194692,0.5,0.24759461193072482
9000,12252.44255015966,V0,S15,S2,0,0,-246.1387517359313,0.0,0.17584724597106,0.1376747114449156,0.5,0.2758178319435536
9000,12260.782444603137,V0,S2,S60,12,0,-253.36805185784965,0.0,0.19205612158935143,0.12744527712854337,0.5,0.2924951892238615
9000,12273.868760511516,V0,S60,S61,8,0,-266.91809745208315,0.0,0.21260741325822063,0.13077542800342642,0.5,0.31494547787042976
9000,12282.483929718679,V0,S61,S29,0,8,-257.16851806929174,0.0,0.19827524652049916,0.14529458821292363,0.5,0.28608082103912763
9000,12295.220872172487,V0,S29,S10,0,12,-255.4380992061122,0.0,0.18930389464733277,0.15559217771080974,0.5,0.28030788967286724
9000,12304.881694209322,V0,S10,S66,0,0,-264.8148115339116,0.0,0.20508622589444012,0.13470795446573802,0.5416666666666666,0.2924951892238615
9000,12313.516631388222,V0,S66,S33,12,0,-262.1997500852748,0.0,0.20087835050616004,0.12487949916354418,0.5416666666666666,0.29506093649775494
9000,12325.746935471809,V0,S33,S62,8,0,-264.3211285799111,0.0,0.19221503615799373,0.15074048720127606,0.5416666666666666,0.28928800513149455
9000,12333.671180725032,V0,S62,S26,0,13,-257.1369252545405,0.0,0.18417541220024264,0.15598577479757417,0.5416666666666666,0.27004490057729313
9000,12348.69458372284,V0,S26,S24,0,7,-273.3914874954217,0.0,0.19142712165470055,0.1863641062536742,0.5416666666666666,0.2912123155869147
9000,12358.193122892817,V0,S24,S60,0,0,-287.7629287017602,0.0,0.21555532865941093,0.17611163534610788,0.5416666666666666,0.32328415651058373
9000,12368.747134789834,V0,S60,S55,15,0,-313.55560623436816,0.0,0.25642326195756315,0.17434195148103784,0.5833333333333334,0.35150737652341246
9000,12386.11388914499,V0,S55,S57,5,0,-315.02102302212785,0.0,0.27036608343999824,0.17961721526031643,0.5833333333333334,0.34124438742783836
9000,12394.18738965688,V0,S57,S39,0,12,-297.3710307088527,0.0,0.24483948495666497,0.17870804313823613,0.5833333333333334,0.30853110968569597
9000,12414.22466616675,V0,S39,S43,0,8,-299.0445028143777,0.0,0.24337766495791321,0.1862876432622664,0.5833333333333334,0.30917254650416937
9000,12426.114044942147,V0,S43,S12,0,0,-316.40412729743565,0.0,0.259394216346811,0.18316256615415874,0.625,0.33226427196921104
9000,12434.201258005283,V0,S12,S13,11,0,-313.27329840219323,0.0,0.2579302833717628,0.16916805755444492,0.625,0.3341885824246312
9000,12459.842721239576,V0,S13,S43,9,0,-293.39978238833544,0.0,0.22590498115630994,0.15457849093047513,0.625,0.3098139833226427
9000,12479.94525433797,V0,S43,S26,0,16,-283.4577844502432,0.0,0.2061841777667865,0.16876284210517614,0.625,0.2847979474021809
9000,12499.456202016403,V0,S26,S34,0,4,-292.07131834787566,0.0,0.19947813080795637,0.18092223610856836,0.6666666666666666,0.28800513149454776
9000,12507.570578215185,V0,S34,S60,0,0,-290.45988779682637,0.0,0.20089403238342546,0.16837945704771404,0.6666666666666666,0.2912123155869147
9000,12516.092911839558,V0,S60,S65,15,0,-292.25802492160636,0.0,0.2091972031034352,0.1634613214439616,0.6666666666666666,0.2937780628608082
9000,12529.683924287216,V0,S65,S34,5,0,-290.47264471565194,0.0,0.20203811265371444,0.16370421854931028,0.6666666666666666,0.2937780628608082
9000,12541.763937944506,V0,S34,S39,0,12,-289.2265883263224,0.0,0.1981507303066296,0.15589747490268033,0.7083333333333334,0.27966645285439384
9000,12558.89160678897,V0,S39,S26,0,8,-286.71242768448536,0.0,0.19178145333560168,0.1680981589581558,0.7083333333333334,0.268120590121873
9000,12575.628368811611,V0,S26,S31,0,0,-292.8956284081339,0.0,0.20680071303611525,0.1477933819190877,0.7083333333333334,0.28992944194996795
9000,12584.64738859661,V0,S31,S41,20,0,-290.50591106401464,0.0,0.20832611304074306,0.13631331634845045,0.7083333333333334,0.28992944194996795
9000,12598.916231879391,V0,S41,S26,0,0,-284.29481166474284,0.0,0.19254459678934563,0.15819109968586265,0.7083333333333334,0.2674791533033996
9000,12608.566405678568,V0,S26,S15,0,16,-284.5058918795586,0.0,0.18427901935304156,0.15753696356535152,0.75,0.25593329057087877
9000,12622.369373622036,V0,S15,S40,0,4,-287.2661008601661,0.0,0.1920356990764339,0.15190076819759007,0.75,0.26234765875561256
9000,12629.869625672309,V0,S40,S58,0,0,-290.07236241437226,0.0,0.2016148159107127,0.14188373941371737,0.75,0.27068633739576653
9000,12636.884928102654,V0,S58,S65,15,0,-286.6272413467808,0.0,0.19903763020023618,0.12953172945825997,0.75,0.27132777421423987
9000,12653.527507722336,V0,S65,S15,5,0,-289.3869123290677,0.0,0.20384467399390307,0.14019798085585172,0.75,0.268120590121873
9000,12664.131079020684,V0,S15,S6,0,11,-289.46329801956824,0.0,0.19632307461199655,0.13644148914786527,0.7916666666666666,0.2578576010262989
9000,12680.345394107726,V0,S6,S54,0,9,-284.30427608450736,0.0,0.18436344381795838,0.1471839679921957,0.7916666666666666,0.24374599101988453
9000,12699.394193326627,V0,S54,S66,0,0,-287.39151856348604,0.0,0.19130570973321545,0.1341046291677776,0.7916666666666666,0.2572161642078255
9000,12707.977630300678,V0,S66,S22,12,0,-287.6645437021908,0.0,0.19512784025226146,0.12414499269410065,0.7916666666666666,0.26234765875561256
9000,13381.407104300699,V0,S22,S65,1,0,-249.20723815493187,0.0,0.2408190762669659,0.175851751368788,0.2916666666666667,0.3021167415009622
9000,13386.267812367041,V0,S65,S41,0,12,-241.57708966027138,0.0,0.2306216943884742,0.17979452342246793,0.2916666666666667,0.2841565105837075
9000,13397.496295627176,V0,S41,S39,0,1,-245.68420544295063,0.0,0.23429573646533572,0.17615211692520813,0.2916666666666667,0.29634381013470174
9000,13404.312967429501,V0,S39,S63,18,0,-248.341721139467,0.0,0.2445458290419781,0.1700762631454975,0.2916666666666667,0.3008338678640154
9000,13421.551604428323,V0,S63,S62,2,0,-246.48762078732264,0.0,0.23386071754128931,0.19046484853006823,0.2916666666666667,0.28864656831302116
9000,13428.011438595933,V0,S62,S27,0,13,-235.93318563057338,0.0,0.21694466813817032,0.18948382950975828,0.2916666666666667,0.27068633739576653
