Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,squared_starvation_penalty,squared_congestion_penalty,work_ratio,imbalance_concentration
9000,5133.591956962143,V0,S46,S59,0,0,-259.09042409492423,0.0,0.2338500124728592,0.1377854831157063,1.0,0.0457516339869281
9000,5140.832505931099,V0,S59,S37,18,0,-261.2612928560503,0.0,0.24252049620043034,0.14451641500451984,1.0,0.03901170351105332
9000,5154.315413907791,V0,S37,S50,2,0,-259.1703712699882,0.0,0.22171241290040775,0.1576207133190214,1.0,0.04182509505703422
9000,5165.776817788792,V0,S50,S10,0,15,-256.38534188536204,0.0,0.21470086214831519,0.14267532287178372,1.0,0.047865459249676584
9000,5178.059002212784,V0,S10,S35,0,5,-257.3190292341589,0.0,0.22482184572850195,0.1354374556897121,1.0,0.0488771466314399
9000,5186.165925196486,V0,S35,S37,0,0,-257.27158051477846,0.0,0.22482398885734656,0.1352095996129355,1.0,0.04365620736698499
9000,5197.055189203072,V0,S37,S12,19,0,-253.00675587735154,0.0,0.2166550107869055,0.10856766749893323,1.0,0.04671532846715328
9000,5216.1190676981305,V0,S12,S39,1,0,-260.8098128710658,0.0,0.23920897465324212,0.14540357082416291,1.0,0.04204993429697766
9000,5228.223235209174,V0,S39,S26,0,18,-263.3303839928427,0.0,0.24269231799018667,0.16327805983167484,1.0,0.03949044585987261
9000,5249.959997231815,V0,S26,S14,0,2,-259.1140443102658,0.0,0.21400338510996653,0.16922624549999618,1.0,0.03949044585987261
9000,5258.586849059142,V0,S14,S12,0,0,-259.4816399592155,0.0,0.2224240356262498,0.15951879730413873,1.0,0.038314176245210725
9000,5274.268574919689,V0,S12,S9,12,0,-258.90099146899655,0.0,0.22608750589368293,0.14832240378183,1.0,0.04161248374512354
9000,5284.726374758241,V0,S9,S29,5,0,-260.3577547901843,0.0,0.22562534345105897,0.1625024185391507,1.0,0.040455120101137804
9000,5300.857488732482,V0,S29,S26,0,14,-256.9080524212769,0.0,0.20836228102781748,0.15762364650243527,1.0,0.04183535762483131
9000,5315.8737792197835,V0,S26,S20,0,3,-257.35215348669277,0.0,0.219056758237124,0.14485558608348217,1.0,0.045992115637319315
9000,5328.3864298352955,V0,S20,S65,9,0,-257.7362633030395,0.0,0.22857310985899712,0.13322196270503003,1.0,0.05387647831800263
9000,5340.4756242954845,V0,S65,S31,11,0,-256.61567241645446,0.0,0.23388774619630184,0.11519430220771897,1.0,0.03956343792633015
9000,5352.17075106088,V0,S31,S63,0,0,-257.4977227533376,0.0,0.22272180071067627,0.14009083305322456,1.0,0.05548387096774193
9000,5359.377687940416,V0,S63,S62,0,14,-254.7796237310753,0.0,0.2054324924022801,0.14193478055488043,1.0,0.058186738836265225
9000,5371.837522108026,V0,S62,S61,0,6,-256.5511552762931,0.0,0.21725879966623218,0.1398285507318006,1.0,0.05725699067909454
9000,5379.897836518209,V0,S61,S31,5,0,-256.42392050943425,0.0,0.22373956650800972,0.1292937668294141,1.0,0.038834951456310676
9000,5386.405879149168,V0,S31,S58,15,0,-256.0300798086799,0.0,0.2309905104928071,0.11425994714107404,1.0,0.04113475177304964
9000,5400.115581159679,V0,S58,S43,0,0,-259.4990747416892,0.0,0.22706465181382593,0.15235421055126042,1.0,0.040376850605652756
9000,5404.897292645067,V0,S43,S34,0,15,-256.02492468234044,0.0,0.21034431899242154,0.1463953117146713,1.0,0.04195804195804196
9000,5421.097118129327,V0,S34,S27,0,5,-253.3001155214023,0.0,0.19763835928451806,0.14110642123884243,1.0,0.04267425320056899
9000,5429.277316284343,V0,S27,S58,0,0,-252.47561728033932,0.0,0.20451594474646861,0.1230394092928867,1.0,0.036390101892285295
9000,5437.090984425073,V0,S58,S0,15,0,-252.03919195884797,0.0,0.21334049478150655,0.10523856773702009,1.0,0.03671071953010279
9000,5459.497801779789,V0,S0,S1,5,0,-248.41163529397917,0.0,0.18207506834188739,0.12040322920704723,1.0,0.042232277526395176
9000,5468.127883558502,V0,S1,S62,0,8,-246.22158918059088,0.0,0.16568006847484157,0.12564325572481058,1.0,0.04665629860031104
9000,5481.1106014788675,V0,S62,S27,0,12,-243.63379078653247,0.0,0.1514486728862686,0.12397053433208954,1.0,0.048
9000,5492.712209663036,V0,S27,S55,0,0,-245.21358257810678,0.0,0.16867838080318598,0.11164832623506407,1.0,0.04754358161648178
9000,5501.056595712174,V0,S55,S18,15,0,-243.08723908383575,0.0,0.16937752093844924,0.09114934792350818,1.0,0.04340567612687813
9000,5517.609747351815,V0,S18,S27,5,0,-240.43763914627354,0.0,0.15349027063548837,0.09167641699207271,1.0,0.04020100502512563
9000,6180.788391863405,V0,S27,S33,0,13,-271.42887005970476,0.0,0.2645999254838516,0.20360696798029648,1.0,0.04061470911086718
9000,6193.6608341415385,V0,S33,S60,0,7,-270.5889418375461,0.0,0.264589367364354,0.19591206221574964,1.0,0.04008667388949079
9000,6203.859763817985,V0,S60,S37,15,0,-269.2790635719003,0.0,0.2705759719156143,0.17466417489066008,1.0,0.036322360953461974
9000,6217.1989791566775,V0,S37,S26,5,0,-269.07947322420245,0.0,0.2645259721347297,0.18208616688396012,1.0,0.04077010192525481
9000,6230.487408388098,V0,S26,S10,0,14,-267.9877089669178,0.0,0.2527615381790906,0.19037682446355408,1.0,0.04114285714285714
9000,6245.156503322399,V0,S10,S43,0,6,-265.7690347993344,0.0,0.2384562478252795,0.1922332818945398,1.0,0.042105263157894736
9000,6256.616604011345,V0,S43,S39,0,0,-265.3060384195196,0.0,0.2475883507065797,0.1740275988580171,1.0,0.03456495828367104
9000,6264.505982786741,V0,S39,S35,18,0,-264.4060955459244,0.0,0.25170478587991574,0.15908597880104217,1.0,0.040293040293040296
9000,6287.816359689088,V0,S35,S12,2,0,-264.203362887718,0.0,0.23550867751790042,0.18233279326103946,1.0,0.04420549581839905
9000,6301.682817937495,V0,S12,S9,0,12,-259.0797594574956,0.0,0.21316109113668733,0.1700844319866433,1.0,0.04294478527607362
9000,6312.140617776047,V0,S9,S51,0,6,-255.14675443177885,0.0,0.19958825957561377,0.15495910562596513,1.0,0.045278137128072445
9000,6321.609738712828,V0,S51,S3,0,2,-255.10005651007444,0.0,0.20620353506319694,0.14431192787207434,1.0,0.042690815006468305
9000,6330.312265617868,V0,S3,S56,9,0,-249.32072031772367,0.0,0.18719528207901037,0.12065469971615239,1.0,0.0453920220082531
9000,6339.126950440151,V0,S56,S31,6,0,-247.20958542822163,0.0,0.18690182771861494,0.1019146415447242,1.0,0.03953147877013177
9000,6352.348662908537,V0,S31,S65,5,0,-244.02839574281614,0.0,0.16986175495017974,0.09898334224134428,1.0,0.04525547445255475
9000,6361.043789673933,V0,S65,S22,0,12,-239.95835250350817,0.0,0.14850197459886236,0.09469709053076777,1.0,0.048818897637795275
9000,6371.4044977402755,V0,S22,S51,0,8,-242.1390566006986,0.0,0.15687147716040276,0.10163797443785097,1.0,0.05069124423963134
9000,6390.179615735219,V0,S51,S37,0,0,-246.88445248933033,0.0,0.18687597323658978,0.09866201538256245,1.0,0.046898638426626324
9000,6397.852647942667,V0,S37,S52,17,0,-246.4249985307923,0.0,0.19010643093345156,0.0893439044443942,1.0,0.04806201550387597
9000,6410.533132818396,V0,S52,S43,3,0,-245.089628737125,0.0,0.18144146729578792,0.09087195795014258,1.0,0.04065040650406504
9000,6416.626349594267,V0,S43,S51,0,16,-244.32555921955165,0.0,0.17326128712623298,0.09650150744049052,1.0,0.04311774461028192
9000,6430.743312092802,V0,S51,S46,0,4,-241.96289363881007,0.0,0.16056887085462263,0.09470026382953449,1.0,0.039538714991762765
9000,6438.886867184696,V0,S46,S58,0,0,-240.4656822405586,0.0,0.1628167660546076,0.077278482954701,1.0,0.042735042735042736
9000,6445.020152961349,V0,S58,S44,12,0,-239.32881185396457,0.0,0.16161212693292143,0.06863000733774244,1.0,0.04424778761061947
9000,6455.808845736525,V0,S44,S40,7,0,-237.79492776526536,0.0,0.14589133028677956,0.07903253266045955,1.0,0.04440497335701599
9000,6465.066392004144,V0,S40,S46,0,9,-234.8684871963144,0.0,0.12446852785614222,0.08547214207893744,1.0,0.04553734061930783
9000,6475.572659379475,V0,S46,S33,0,10,-234.7579774387222,0.0,0.11831442402738625,0.0942481098302608,1.0,0.04085257548845471
9000,6485.574510058445,V0,S33,S18,0,0,-237.77274366611695,0.0,0.13985709409538555,0.08826941396855952,1.0,0.043782837127845885
9000,6491.347693889418,V0,S18,S32,12,0,-236.71467052309507,0.0,0.1406594478151359,0.07723144648281871,1.0,0.04488330341113106
9000,6506.293119629493,V0,S32,S41,8,0,-237.54752139175554,0.0,0.14768468680257324,0.07397545947020807,1.0,0.043936731107205626
9000,6520.947666426589,V0,S41,S33,0,0,-242.6759748494025,0.0,0.15817801490043504,0.10464560930838393,1.0,0.048154093097913325
9000,6528.3503187272945,V0,S33,S46,0,12,-243.65741579112404,0.0,0.1552318487343348,0.1182638984496993,1.0,0.048513302034428794
9000,6539.352169406265,V0,S46,S26,0,8,-243.8535558415706,0.0,0.15097739186946085,0.1267021328294807,1.0,0.04866562009419152
9000,6554.43516334332,V0,S26,S66,0,0,-247.66416620871834,0.0,0.17576590448548401,0.12313283252248239,1.0,0.047976011994003
9000,6563.07864587073,V0,S66,S8,12,0,-249.68783749762576,0.0,0.19483029257372178,0.11205594559930147,1.0,0.04698972099853157
9000,6587.764378919379,V0,S8,S50,8,0,-251.29629159052445,0.0,0.1915700084334554,0.1320756012927746,1.0,0.043941411451398134
9000,6603.22851793148,V0,S50,S37,0,15,-251.65283464474035,0.0,0.18764505612054724,0.1414596608997778,1.0,0.04450625869262865
9000,6621.189921812482,V0,S37,S63,0,5,-254.23162415141994,0.0,0.21028211266270252,0.12993707139484972,1.0,0.04306864064602961
9000,6628.467585885493,V0,S63,S40,0,0,-254.19437512024146,0.0,0.22298235017707246,0.10975762666758802,1.0,0.04353741496598639
9000,6634.399191075629,V0,S40,S4,11,0,-255.50273511179677,0.0,0.22801328425617845,0.11398130619421536,1.0,0.0428380187416332
9000,6646.11611540737,V0,S4,S64,9,0,-255.56873693442557,0.0,0.22923797346085392,0.11266384535443168,1.0,0.043184885290148446
9000,6654.886088756,V0,S64,S26,0,0,-253.83245708107466,0.0,0.20918467069867175,0.12806163023968403,1.0,0.040927694406548434
9000,6665.1943633741475,V0,S26,S29,0,16,-254.09944489038276,0.0,0.20061586643400858,0.14398425190238448,1.0,0.038620689655172416
9000,6681.210653861449,V0,S29,S10,0,4,-256.7349153650518,0.0,0.21773800045232197,0.14164679160334384,1.0,0.03576158940397351
9000,6686.871475898284,V0,S10,S66,0,0,-258.26288013717385,0.0,0.23250730932366082,0.13253937928762885,1.0,0.038926174496644296
9000,6695.506413077184,V0,S66,S12,8,0,-257.36854620106106,0.0,0.23487863077756177,0.12066130481739239,1.0,0.037552155771905425
9000,6712.116377400406,V0,S12,S62,12,0,-258.61900918198535,0.0,0.2353083001752505,0.1315406186059862,1.0,0.036635006784260515
9000,6728.94649776062,V0,S62,S15,0,0,-258.1324464596681,0.0,0.2200164792535224,0.15071548596938433,1.0,0.04172274562584118
9000,6734.735740215254,V0,S15,S54,0,14,-255.31259394374715,0.0,0.20300256395836644,0.1512164315484888,1.0,0.04384724186704385
9000,6748.631464768378,V0,S54,S50,0,6,-257.0751467473159,0.0,0.2120429611550394,0.1533617299578247,1.0,0.043235704323570434
9000,6757.3457329395915,V0,S50,S43,0,0,-260.3443956537772,0.0,0.23808269053646997,0.14311561004603507,1.0,0.03616133518776078
9000,6767.5208136505635,V0,S43,S60,15,0,-261.4600057958578,0.0,0.2450325544491655,0.1423677213120911,1.0,0.040446304044630406
9000,6782.503585330391,V0,S60,S50,5,0,-260.26240128793665,0.0,0.2326813711980947,0.15064617901434363,1.0,0.03967168262653899
9000,6796.319166418165,V0,S50,S27,0,14,-256.5831182900345,0.0,0.21587371478706122,0.14291570332485537,1.0,0.041726618705035974
9000,6811.9804061399,V0,S27,S57,0,6,-254.82891041110125,0.0,0.19980933985178223,0.15186691189018656,1.0,0.040875912408759124
9000,6824.913881420857,V0,S57,S47,0,0,-256.6206141082568,0.0,0.22193660925259598,0.1337418575263126,1.0,0.04316546762589928
9000,6838.887275712025,V0,S47,S0,12,0,-253.1220494930751,0.0,0.21714779981363774,0.10883772793555466,1.0,0.047267355982274745
9000,6862.313242140128,V0,S0,S55,8,0,-253.49843033825613,0.0,0.21976191208375814,0.10803956627167716,1.0,0.051798561151079135
9000,6875.634092001413,V0,S55,S39,0,0,-250.8831930416744,0.0,0.1995644196234511,0.11571164878405045,1.0,0.04606240713224369
9000,6887.19843366572,V0,S39,S57,0,18,-249.99292311498328,0.0,0.19364768404110078,0.11695988559968717,1.0,0.04084720121028744
9000,6910.235710175591,V0,S57,S62,0,2,-251.4071662058692,0.0,0.20426400915571274,0.11336395776198968,1.0,0.0420899854862119
9000,6919.660886151665,V0,S62,S12,13,0,-251.03867620406578,0.0,0.21173758622541172,0.09827416117596369,1.0,0.04296296296296296
9000,6936.991006511879,V0,S12,S38,7,0,-250.79889607103152,0.0,0.20263435070947539,0.1099937855162946,1.0,0.049786628733997154
9000,6950.552715395059,V0,S38,S24,0,10,-247.44694215347238,0.0,0.1788122634274313,0.11607454629558979,1.0,0.05547226386806597
9000,7622.789318014906,V0,S24,S17,0,10,-255.05125098189563,0.0,0.207488287434558,0.14130809889258222,1.0,0.05620915032679739
9000,7633.050866148681,V0,S17,S41,0,0,-253.11837497922792,0.0,0.21151423802616381,0.1172420249385899,1.0,0.05593451568894952
9000,7644.210385223899,V0,S41,S60,15,0,-249.9334877281855,0.0,0.20192704779819182,0.10276934864718895,1.0,0.058655221745350504
9000,7655.57557203095,V0,S60,S66,5,0,-248.45445080594504,0.0,0.20083918980110033,0.09087698196422225,1.0,0.05799151343705799
9000,7662.3064582408315,V0,S66,S57,0,0,-248.60974370743475,0.0,0.1904192893035879,0.1085987972743635,1.0,0.05718270571827057
9000,7673.468884849875,V0,S57,S65,0,12,-245.6554170977765,0.0,0.17665563489708058,0.10288649472401598,1.0,0.05693430656934306
9000,7693.332580682793,V0,S65,S30,0,8,-243.9263959357977,0.0,0.16584036073298328,0.10388415911538511,1.0,0.05595408895265423
9000,7701.658542169777,V0,S30,S66,0,0,-243.77268622321276,0.0,0.17573685702189723,0.08686080015434383,1.0,0.060029282576866766
9000,7706.535504045694,V0,S66,S31,11,0,-243.43292090638587,0.0,0.18355008405448792,0.07248297405753669,1.0,0.03686635944700461
9000,7715.419691460801,V0,S31,S18,9,0,-244.07833507149027,0.0,0.1856366263591975,0.07529495015360739,1.0,0.033773861967694566
9000,7724.626621215222,V0,S18,S34,0,0,-243.9784483846816,0.0,0.17490215191222433,0.09103604222775442,1.0,0.03597122302158273
9000,7733.155470623912,V0,S34,S17,0,11,-241.21971027000635,0.0,0.1562852807420826,0.0945137515244,1.0,0.040238450074515646
9000,7746.747761453629,V0,S17,S14,0,9,-239.90245005895852,0.0,0.14737457494577452,0.09628075519601752,1.0,0.04047976011994003
9000,7759.724511581178,V0,S14,S18,0,0,-242.0637442673849,0.0,0.16877651717961317,0.08251643873218123,1.0,0.04704097116843703
9000,7772.449022563833,V0,S18,S31,12,0,-243.468623224177,0.0,0.17940776627097524,0.07907223769035113,1.0,0.04186046511627907
9000,7783.155952318254,V0,S31,S35,8,0,-244.4129699041292,0.0,0.18305862992156494,0.08235263853746067,1.0,0.03490136570561457
9000,7798.562026948392,V0,S35,S65,0,12,-243.22850813867993,0.0,0.16761900927546966,0.09551346377257339,1.0,0.03554868624420402
9000,7818.368783568589,V0,S65,S28,0,8,-247.137410818079,0.0,0.17685269178914378,0.11677031843581963,1.0,0.043478260869565216
9000,7831.58556980569,V0,S28,S44,0,0,-250.1398731078114,0.0,0.20144312908318265,0.10607940158838143,1.0,0.0425531914893617
9000,7847.437184680486,V0,S44,S55,10,0,-251.68479382906568,0.0,0.21657681899991932,0.09669310985792577,1.0,0.042432814710042434
9000,7859.278911229447,V0,S55,S37,10,0,-252.239117437503,0.0,0.21950709920500447,0.09722411917459332,1.0,0.042432814710042434
9000,7872.317496303401,V0,S37,S28,0,0,-254.91399069348432,0.0,0.21189055767757634,0.1335856854505796,1.0,0.0461133069828722
9000,7887.299006944968,V0,S28,S66,0,13,-252.96677490265904,0.0,0.20287368507360062,0.13014942651670977,1.0,0.03576158940397351
9000,7905.752068701381,V0,S66,S33,0,7,-249.04799746541278,0.0,0.17545865063373106,0.1367121036967896,1.0,0.03913630229419703
9000,7915.482372784967,V0,S33,S60,0,0,-248.2467555058277,0.0,0.1827396324014061,0.11805540602333599,1.0,0.037138927097661624
9000,7922.181302461414,V0,S60,S59,13,0,-246.48386552371946,0.0,0.18010124511971778,0.10615022578254556,1.0,0.03202328966521106
9000,7933.835843196635,V0,S59,S27,7,0,-246.76701196018672,0.0,0.18172808115625205,0.10600381125593819,1.0,0.03730272596843615
9000,7944.94078903483,V0,S27,S54,0,11,-244.9656465658781,0.0,0.17416333669515058,0.10115044389824998,1.0,0.039097744360902256
9000,7958.028316000482,V0,S54,S24,0,9,-243.8429986415139,0.0,0.1618702618494817,0.10966209712390228,1.0,0.04732824427480916
9000,7974.025138134561,V0,S24,S6,0,0,-251.08987597964094,0.0,0.19550715305662789,0.12402538710048594,1.0,0.044096728307254626
9000,7980.395368307609,V0,S6,S31,9,0,-249.19533362153646,0.0,0.1947175550383353,0.10801374995102436,1.0,0.0392156862745098
9000,7996.509287404324,V0,S31,S35,11,0,-248.65451645250744,0.0,0.18602164540376123,0.11672199997440688,1.0,0.036308623298033284
9000,8013.415362034461,V0,S35,S32,0,0,-248.38473202541695,0.0,0.18762039646776188,0.11160581633857833,1.0,0.03969465648854962
9000,8020.399845755695,V0,S32,S24,0,12,-243.89162173443478,0.0,0.16476541770265224,0.10571799518338099,1.0,0.044233807266982623
9000,8039.787750757625,V0,S24,S29,0,8,-246.05826184075863,0.0,0.1704312238147439,0.11707108012174466,1.0,0.03816793893129771
9000,8054.744020267335,V0,S29,S62,0,0,-246.6632416859873,0.0,0.17927875549598232,0.10884828774848306,1.0,0.03784570596797671
9000,8061.535600521866,V0,S62,S48,11,0,-242.80255012564035,0.0,0.16703477716071982,0.09234467666878403,1.0,0.03945371775417299
9000,8076.354547183951,V0,S48,S13,8,0,-244.09882492802436,0.0,0.17343535475931543,0.09430113896943802,1.0,0.0392156862745098
9000,8099.626289070574,V0,S13,S29,0,12,-240.85884401667394,0.0,0.14618580371544893,0.1069808881254188,1.0,0.03949447077409163
9000,8122.987488326046,V0,S29,S15,0,7,-239.19389311449086,0.0,0.1414094883461684,0.09854343714721356,1.0,0.05331179321486268
9000,8133.392060628026,V0,S15,S31,0,0,-243.68886463067045,0.0,0.16784879051026871,0.09912590181238372,1.0,0.0421216848673947
9000,8139.925169617994,V0,S31,S66,20,0,-241.11763883869347,0.0,0.1656529946915309,0.07880181335907237,1.0,0.04404567699836868
9000,8153.3093570331,V0,S66,S33,0,0,-242.2004558567679,0.0,0.15967207963101895,0.09815455544531082,1.0,0.042789223454833596
9000,8159.539661116686,V0,S33,S15,0,13,-243.05792449885726,0.0,0.15523557182984252,0.11313059444513471,1.0,0.038880248833592534
9000,8172.74130619744,V0,S15,S55,0,7,-242.265080005165,0.0,0.1382778343027254,0.1320726758220152,1.0,0.044274809160305344
9000,8184.012295821127,V0,S55,S60,0,0,-244.5229458436094,0.0,0.15962616647995256,0.11954638120711944,1.0,0.04431314623338257
9000,8193.879050176283,V0,S60,S30,15,0,-244.71041374536628,0.0,0.1625797173423702,0.11672880049913785,1.0,0.042709867452135494
9000,8206.151770997027,V0,S30,S55,5,0,-245.81439585340104,0.0,0.16321045968713063,0.12611076111189892,1.0,0.03773584905660377
9000,8219.6398323621,V0,S55,S37,0,13,-245.5158144769973,0.0,0.15199127148627226,0.14073569829238236,1.0,0.040995607613469986
9000,8234.178417436053,V0,S37,S66,0,7,-245.30942505499246,0.0,0.15459175947279333,0.1348605029954075,1.0,0.03896103896103896
9000,8243.750958298666,V0,S66,S61,12,0,-244.48651989231442,0.0,0.1596888278551193,0.11917331814581593,1.0,0.04283604135893648
9000,8253.878570878232,V0,S61,S65,8,0,-245.65876442451204,0.0,0.15548303862059942,0.13608015667949755,1.0,0.053857350800582245
9000,8265.066623219678,V0,S65,S29,0,12,-245.42865404066848,0.0,0.15374895095052535,0.1366416935436975,1.0,0.054491899852724596
9000,8282.933648780607,V0,S29,S26,0,8,-243.14108315371615,0.0,0.14188156668080876,0.13412850619942435,1.0,0.053763440860215055
9000,8294.949939267908,V0,S26,S22,0,0,-244.6284157861935,0.0,0.1588791201423775,0.12169557634958438,1.0,0.04400606980273141
9000,8305.336923686978,V0,S22,S64,9,0,-241.59367320690816,0.0,0.14959133687944318,0.10806536711104564,1.0,0.048513302034428794
9000,8318.045103684995,V0,S64,S51,6,0,-241.13792987495344,0.0,0.14644147167838661,0.1088884719810301,1.0,0.04595879556259905
9000,8330.613979732785,V0,S51,S61,0,10,-237.95139429009348,0.0,0.1264379507370658,0.1107518016139795,1.0,0.04628099173553719
9000,8345.172591038221,V0,S61,S26,0,5,-238.37538137926884,0.0,0.12750526583446806,0.1129910082892103,1.0,0.046251993620414676
9000,8356.709328468565,V0,S26,S58,0,0,-240.7712919962276,0.0,0.150683825784949,0.09884095739087531,1.0,0.047244094488188976
9000,8368.17253190491,V0,S58,S25,11,0,-240.47578980527354,0.0,0.1522545061391392,0.09344355748619293,1.0,0.0528
9000,8389.722073857101,V0,S25,S59,9,0,-241.66187140902986,0.0,0.15918555255990063,0.09351317967410018,1.0,0.05365853658536585
9000,9060.247781685131,V0,S59,S26,0,0,-244.18646523928953,0.0,0.1535271087610801,0.1251997576163629,1.0,0.0631424375917768
9000,9071.630291398575,V0,S26,S29,0,16,-242.45747943291042,0.0,0.1432636851384525,0.1251948439132734,1.0,0.06564885496183206
9000,9087.646581885876,V0,S29,S54,0,4,-242.3595698336028,0.0,0.14171369655667643,0.12674424941475917,1.0,0.06485671191553545
9000,9094.074977084934,V0,S54,S31,0,0,-241.27700799436883,0.0,0.14510328468648329,0.11213442122970023,1.0,0.04897314375987362
9000,9102.77687265209,V0,S31,S51,19,0,-239.05479082695322,0.0,0.1424440401252621,0.09558353344906811,1.0,0.05490848585690516
9000,9122.724024604624,V0,S51,S47,1,0,-237.61869452370027,0.0,0.12962090009203353,0.10233345480249564,1.0,0.05583756345177665
9000,9135.790758298928,V0,S47,S30,0,9,-235.04361738890486,0.0,0.1149905103739572,0.10141600425659965,1.0,0.05679862306368331
9000,9144.474925795312,V0,S30,S29,0,8,-233.5660906444338,0.0,0.1076751712099596,0.09912837821702931,1.0,0.059245960502693
9000,9159.476274131623,V0,S29,S59,0,3,-232.3215076757804,0.0,0.10815219861441693,0.08785358541535947,1.0,0.03642987249544627
9000,9171.512811444107,V0,S59,S0,17,0,-230.761115872861,0.0,0.105903114381622,0.07692947650724989,1.0,0.0380952380952381
9000,9195.727239063883,V0,S0,S48,3,0,-229.53602644444769,0.0,0.10194103724490655,0.07180905915752307,1.0,0.03868471953578337
9000,9210.996890143315,V0,S48,S3,0,8,-229.39951155821876,0.0,0.09746699310445382,0.07694950327601278,1.0,0.05304518664047151
9000,9222.551647560866,V0,S3,S37,0,8,-230.7004967098116,0.0,0.09496004632047605,0.09305577115094385,1.0,0.04771371769383698
9000,9235.25310676119,V0,S37,S12,0,4,-234.0434193756111,0.0,0.12131516994832076,0.08298241286993252,1.0,0.040968342644320296
9000,9246.81698525625,V0,S12,S51,12,0,-235.75448672283676,0.0,0.13145336964734766,0.08280704109140653,1.0,0.04364326375711575
9000,9257.833198851964,V0,S51,S9,8,0,-235.1158119594837,0.0,0.12933683552030434,0.08026919380451222,1.0,0.04267161410018553
9000,9268.302319788745,V0,S9,S18,0,0,-235.47846609322227,0.0,0.11959774465292393,0.09868154996456623,1.0,0.04570383912248629
9000,9280.595966266166,V0,S18,S54,0,10,-234.04655300753421,0.0,0.110981460828614,0.09884311505115574,1.0,0.04816955684007707
9000,9294.407254535652,V0,S54,S37,0,8,-232.28739472483056,0.0,0.1055653332205568,0.09132528437168509,1.0,0.04259634888438134
9000,9306.39163891216,V0,S37,S61,0,2,-230.39143496236014,0.0,0.09443826113933552,0.0913002200031333,1.0,0.04093567251461988
9000,9312.429639862057,V0,S61,S57,0,0,-232.06559680080554,0.0,0.10407518266866314,0.09168893490729564,1.0,0.04061895551257253
9000,9322.90041277781,V0,S57,S0,9,0,-233.13046171091963,0.0,0.11265883272761293,0.08781407764592544,1.0,0.047619047619047616
9000,9334.155507174515,V0,S0,S13,8,0,-233.4870218180135,0.0,0.11748612996088136,0.08318378891780866,1.0,0.05697445972495088
9000,9360.643835260775,V0,S13,S37,3,0,-235.59095333193994,0.0,0.11306305600874896,0.11004999614196448,1.0,0.0423572744014733
9000,9376.090236025528,V0,S37,S61,0,16,-233.31568651312477,0.0,0.10261715183493662,0.10497616658805453,1.0,0.05283757338551859
9000,9389.128236975424,V0,S61,S51,0,4,-231.97934919573794,0.0,0.10299372821906483,0.09139319036005286,1.0,0.06986027944111776
9000,9400.68684828086,V0,S51,S9,9,0,-232.17354402878598,0.0,0.10997298755006653,0.08215206545153815,1.0,0.07326732673267326
9000,9411.655969217642,V0,S9,S62,6,0,-232.53802549885785,0.0,0.12141762901124688,0.06721931393667552,1.0,0.08384458077709611
9000,9426.933645916868,V0,S62,S61,5,0,-229.46420494284155,0.0,0.10152385965488829,0.06990549647287474,1.0,0.08523908523908524
9000,9434.493960327052,V0,S61,S31,0,5,-227.4127139154008,0.0,0.08938762721235215,0.07126760301784027,1.0,0.052980132450331126
9000,9441.002002958012,V0,S31,S29,0,15,-228.84561363404714,0.0,0.09305455511968824,0.07866637423983049,1.0,0.05473684210526316
9000,9457.98611730268,V0,S29,S63,0,0,-232.76621019747398,0.0,0.1196027044444758,0.07368132865143173,1.0,0.046242774566473986
9000,9466.239048496713,V0,S63,S22,13,0,-232.89075746167177,0.0,0.11965691654223615,0.07464981400484487,1.0,0.04854368932038835
9000,9484.425280123198,V0,S22,S51,7,0,-235.7214503210751,0.0,0.12914526283682853,0.08605402747755475,1.0,0.04488330341113106
9000,9502.700398118142,V0,S51,S44,0,10,-233.85603798421576,0.0,0.11752024886003894,0.08656519818757363,1.0,0.05605786618444846
9000,9514.527131145007,V0,S44,S29,0,10,-232.54565437707157,0.0,0.10998920014810087,0.08609376173952699,1.0,0.059961315280464215
9000,9527.830466694992,V0,S29,S61,0,0,-234.66195334441122,0.0,0.12632572893034613,0.08022823408533886,1.0,0.056466302367941715
9000,9536.5674091488,V0,S61,S55,8,0,-235.37383140961248,0.0,0.13112192719903845,0.07940419722507527,1.0,0.05385996409335727
9000,9548.825864205493,V0,S55,S37,12,0,-237.06600008788698,0.0,0.13769187980486652,0.08479267290004457,1.0,0.05235602094240838
9000,9562.864449279446,V0,S37,S29,0,0,-239.5943508960485,0.0,0.14161436040266256,0.10212930766956796,1.0,0.047933884297520664
9000,9572.094050774333,V0,S29,S10,0,15,-236.09202893021683,0.0,0.12491443244185023,0.09586994501061044,1.0,0.04974271012006861
9000,9583.254872811167,V0,S10,S51,0,5,-236.55423278467762,0.0,0.1265821473835808,0.09741271140227503,1.0,0.05245346869712352
9000,9596.122143675537,V0,S51,S37,0,0,-241.37847830571445,0.0,0.153655446836582,0.10005147509067124,1.0,0.04091653027823241
9000,9603.795175882986,V0,S37,S53,19,0,-240.8605394459858,0.0,0.15679890285874326,0.09027084562599044,1.0,0.04355108877721943
9000,9619.315037393531,V0,S53,S27,1,0,-240.87771111630468,0.0,0.14588494141361052,0.10751091686957888,1.0,0.04227642276422764
