Seed,time,vehicle_id,station_id,action_next_station,action_pickups,action_deliveries,expected_value_V,td_error,rebalancing_imbalance,anticipated_demand_shortfall,squared_starvation_penalty,squared_congestion_penalty,proximity_to_demand_gravity,starvation_gravity,congestion_gravity,imbalance_weighted_distance,starvation_severity_max,congestion_severity_max,station_starvation_count,work_ratio,imbalance_concentration,time_of_day_fraction,multi_horizon_starvation_risk
9000,4073.1254100410297,V0,S43,S65,14,0,-287.1268776594611,0.0,0.47145606157793457,0.005068206338831979,0.2344326949175541,0.1377168073917841,0.8925247929602165,0.0,0.11310455082880459,0.11246818613476975,1.0,1.0,0.5671641791044776,1.0,0.036734693877551024,0.7916666666666666,0.2809493264913406
9000,4741.6280650248555,V0,S65,S41,0,12,-263.20727545313775,0.0,0.5766516998075689,0.024544794000135622,0.2662554382722343,0.20349814353253756,0.8477322452277416,0.03316383913038652,0.026015920937502254,0.060849990850191264,1.0,1.0,0.5522388059701493,1.0,0.047830923248053395,0.2916666666666667,0.31237973059653623
9000,4752.856548284991,V0,S41,S39,0,2,-262.5247158145516,0.0,0.5689544579858884,0.018955740583027073,0.26820952163888967,0.18006676990715417,0.8739606354017739,0.06067014684168383,0.0,0.08439210058121044,1.0,1.0,0.5522388059701493,1.0,0.04171364148816235,0.2916666666666667,0.32392559332905707
9000,4760.1732200873175,V0,S39,S31,16,0,-260.6790270627234,0.0,0.5574085952533675,0.017104982163678232,0.26658659991614414,0.17615613688113277,0.8497966543728112,0.00991508571279436,0.09280087432886804,0.12509980965852918,1.0,1.0,0.5671641791044776,1.0,0.03682393555811277,0.2916666666666667,0.3264913406029506
9000,4774.895208164581,V0,S31,S62,4,0,-255.86881113480823,0.0,0.5561257216164208,0.012165063424627318,0.23437709424540326,0.1857194146098788,0.7702826060981898,0.0,0.20905315450670972,0.12961676812548154,1.0,1.0,0.5522388059701493,1.0,0.03575547866205306,0.2916666666666667,0.30532392559332905
9000,4782.871778341405,V0,S62,S57,0,12,-251.8921260458997,0.0,0.5445798588838999,0.011576652154087486,0.21679426727994797,0.18615570750824065,0.8861063219093269,0.040887089699963054,0.0020077216248074892,0.15829705629297722,1.0,1.0,0.5522388059701493,1.0,0.03651354534746761,0.2916666666666667,0.28992944194996795
9000,4797.2969543174795,V0,S57,S1,0,8,-248.91528223239996,0.0,0.5407312379730597,0.012189864691745936,0.20980616770662222,0.18093063192169004,0.8863708165733177,0.01380945946646397,0.05470516381712504,0.1116034167168718,1.0,1.0,0.5522388059701493,1.0,0.036773428232502965,0.2916666666666667,0.28864656831302116
9000,4804.955561728713,V0,S1,S55,0,0,-249.7276221403609,0.0,0.5253367543296985,0.009010904641240127,0.21318965461318867,0.16849227935010933,0.853790668877695,0.03296328431975231,0.025878577094424354,0.048550456759477514,1.0,1.0,0.582089552238806,1.0,0.03663003663003663,0.3333333333333333,0.2931366260423348
9000,4811.178105921394,V0,S55,S37,14,0,-246.89402766694164,0.0,0.5022450288646568,0.008705580479216315,0.2191178080559467,0.15118829557120517,0.8543683363678793,0.004266495198040804,0.060615522500003925,0.11862724229220734,1.0,1.0,0.5522388059701493,1.0,0.04086845466155811,0.3333333333333333,0.2937780628608082
9000,4826.216690995348,V0,S37,S41,6,0,-246.4395036037687,0.0,0.5099422706863374,0.009128928700649562,0.21951499037484415,0.14823077423308864,0.905607374933403,0.0,0.08915895016473097,0.06539604072622658,1.0,1.0,0.5522388059701493,1.0,0.04025157232704402,0.3333333333333333,0.28864656831302116
9000,4835.913130176379,V0,S41,S15,0,15,-239.43176949283438,0.0,0.48556767158434894,0.006187727009355448,0.20454737364024445,0.13725813513855792,0.8720175563416801,0.07068659765172802,0.0,0.051623357586842604,1.0,1.0,0.5522388059701493,1.0,0.04227212681638045,0.3333333333333333,0.2661962796664529
9000,4850.880581323733,V0,S15,S26,0,5,-238.26428354634692,0.0,0.4817190506735087,0.0014111608209481524,0.1920324212496638,0.1415624480153062,0.8939788662298653,0.0,0.05655425474123326,0.17839619759844688,1.0,1.0,0.5671641791044776,1.0,0.037283621837549935,0.3333333333333333,0.2572161642078255
9000,4859.183549267202,V0,S26,S37,0,0,-242.85145116838626,0.0,0.490699166132136,0.005062219555978977,0.2156262878776364,0.12746619480152702,0.8616698036628385,0.04100283076196634,0.019681296378682458,0.10885601786839134,1.0,1.0,0.5671641791044776,1.0,0.04183006535947712,0.3333333333333333,0.2841565105837075
9000,4869.971978498622,V0,S37,S31,19,0,-246.01127174910772,0.0,0.4817190506735087,0.0047594612802428415,0.22149322014541845,0.12138353456874791,0.8880514782554768,0.0,0.08825469768988109,0.11651466100624575,1.0,1.0,0.5970149253731343,1.0,0.0426098535286285,0.375,0.2905708787684413
9000,4885.278117627446,V0,S31,S26,1,0,-245.50606629304886,0.0,0.4842847979474022,0.0006328842783677723,0.20662878720001712,0.1307731944357101,0.8852390864525047,0.00792062637272555,0.03711953228483388,0.17733062413615214,1.0,1.0,0.5671641791044776,1.0,0.04370860927152318,0.375,0.27902501603592045
9000,4894.7971374124445,V0,S26,S50,0,16,-240.01893890779368,0.0,0.4650416933932008,0.0005097284463829838,0.19265499473821626,0.12425963205916653,0.8371949596169591,0.06250333055372993,0.0,0.14847347805095867,1.0,1.0,0.582089552238806,1.0,0.037241379310344824,0.375,0.2661962796664529
9000,4910.619154043336,V0,S50,S27,0,4,-236.07248360386984,0.0,0.4650416933932008,0.0002907846813556703,0.17926715598421292,0.13516353149386415,0.8674502414565177,0.0,0.03393447406515001,0.08385290704354677,1.0,1.0,0.5522388059701493,1.0,0.038620689655172416,0.375,0.25465041693393203
9000,4921.280393765071,V0,S27,S60,0,0,-245.1021056848522,0.0,0.4650416933932008,0.00021295702936769372,0.20797224881657425,0.121194872084245,0.8627803279921586,0.023637854867397973,0.007279703526119447,0.11824971652439797,1.0,1.0,0.5671641791044776,1.0,0.034482758620689655,0.4166666666666667,0.2751763951250802
9000,4927.421184834244,V0,S60,S54,14,0,-240.50131821884509,0.0,0.4496472097498396,0.00025914046456983566,0.20542998106673646,0.10440757208547617,0.8284923414809895,0.0,0.06822543477107526,0.09236121337986561,1.0,1.0,0.5522388059701493,1.0,0.034236804564907276,0.4166666666666667,0.27196921103271327
9000,4943.867116579204,V0,S54,S66,6,0,-238.46238618226124,0.0,0.4483643361128929,0.0008843278774013115,0.18286182541911683,0.11441985287157093,0.8071757619997667,0.0,0.06977665329291294,0.1369745032895673,1.0,1.0,0.5522388059701493,1.0,0.034334763948497854,0.4166666666666667,0.2610647851186658
9000,4955.450553553255,V0,S66,S15,0,10,-232.29246370568524,0.0,0.4278383579217447,0.002253581538576587,0.18022001125908155,0.10136090682619403,0.7874808849337592,0.04903189680420576,0.0010980194573056616,0.047685993401124435,1.0,1.0,0.5074626865671642,1.0,0.035982008995502246,0.4166666666666667,0.24759461193072482
9000,4966.649296904314,V0,S15,S27,0,10,-232.44116983781817,0.0,0.43296985246953174,0.001469318093666287,0.17481807783329362,0.11019646162450127,0.7983359109324774,0.02133615438225867,0.02040622533345755,0.08032066537530469,1.0,1.0,0.5074626865671642,1.0,0.037037037037037035,0.4166666666666667,0.2386144964720975
9000,4975.973108471192,V0,S27,S55,0,0,-233.48798602117773,0.0,0.431686978832585,0.0031601457812986443,0.18274960193023781,0.1005282791561738,0.739901205395534,0.02663997553157283,0.01218851893994902,0.0398486097663216,1.0,1.0,0.5522388059701493,1.0,0.03566121842496285,0.4166666666666667,0.2584990378447723
9000,4984.31749452033,V0,S55,S32,9,0,-238.5808888996447,0.0,0.4304041051956382,0.0027710072423801583,0.19282582680825158,0.09471913051395141,0.802767407065186,0.001912885387205059,0.038370359194771775,0.0552969745497833,1.0,1.0,0.5074626865671642,1.0,0.03576751117734724,0.4583333333333333,0.2649134060295061
9000,4992.989886146647,V0,S32,S58,11,0,-239.4192986971968,0.0,0.4278383579217447,0.0020628610889907063,0.19829711841818665,0.09436562949917622,0.8163219885664991,0.018039196313300268,0.031584440374841954,0.06240650218359291,1.0,1.0,0.5223880597014925,1.0,0.037481259370314844,0.4583333333333333,0.268120590121873
9000,5006.690765185131,V0,S58,S38,0,0,-242.34339816583497,0.0,0.4483643361128929,0.004664528610769031,0.1950388218847004,0.1163841759998277,0.8329029900111772,0.009305709305621706,0.01637028905766883,0.03379228601404196,1.0,1.0,0.5223880597014925,1.0,0.03719599427753934,0.4583333333333333,0.26298909557408595
9000,5011.068588443703,V0,S38,S50,0,9,-241.74327412374848,0.0,0.4381013470173188,0.001208466949028568,0.18838226370795985,0.12262286700622138,0.7113395805759821,0.031913627804592934,0.0042270183600411175,0.14548424190691267,1.0,1.0,0.5074626865671642,1.0,0.03806734992679356,0.4583333333333333,0.24887748556767159
9000,5027.908679818341,V0,S50,S35,0,11,-242.77878397763413,0.0,0.4381013470173188,0.002150096252531941,0.19669128244090345,0.13408608078756665,0.6430228073240296,0.039546011869590184,0.0019075334829064573,0.12190204323064348,1.0,1.0,0.5223880597014925,1.0,0.040995607613469986,0.4583333333333333,0.2456703014753047
9000,5038.013833346271,V0,S35,S58,0,0,-241.84557372340572,0.0,0.43296985246953174,0.0026204831864758897,0.20296971509488995,0.12609399783315503,0.7706734484265552,0.025805787709815835,0.00928965543064614,0.06568465013128783,1.0,1.0,0.582089552238806,1.0,0.035555555555555556,0.4583333333333333,0.25657472738935216
9000,5049.526928417705,V0,S58,S62,14,0,-247.11365519377762,0.0,0.431686978832585,0.0023861450213052433,0.21118476355708501,0.11734872743062111,0.5449402535361015,0.0,0.03918716655223649,0.09824289125868461,1.0,1.0,0.5373134328358209,1.0,0.03566121842496285,0.5,0.2661962796664529
9000,5062.834520301922,V0,S62,S29,6,0,-248.08719458967286,0.0,0.44194996792815905,0.0024819329543477684,0.20147807226395847,0.12414206810531664,0.6114114172433763,0.0,0.02790621787703602,0.11529990239067317,1.0,1.0,0.582089552238806,1.0,0.03483309143686502,0.5,0.26363053239255935
9000,5072.626100556453,V0,S29,S27,0,12,-245.55658083260215,0.0,0.43296985246953174,0.0038280950057498916,0.1956301683963904,0.1323485177796742,0.6340849039099365,0.04742731731008305,0.0,0.07807898186530925,1.0,1.0,0.5373134328358209,1.0,0.035555555555555556,0.5,0.24951892238614495
9000,5086.551534741232,V0,S27,S24,0,8,-245.84565888409233,0.0,0.4445157152020526,0.0046183449706639745,0.17472009408082326,0.1409085992163758,0.7730724697996746,0.008218160615567913,0.027420940272684463,0.15636015501986478,1.0,1.0,0.5074626865671642,1.0,0.03896103896103896,0.5,0.24246311738293777
9000,5098.754016741971,V0,S24,S47,0,0,-253.1893864765727,0.0,0.47145606157793457,0.007165276598976238,0.19961569857826775,0.14391731448728798,0.6640783687432902,0.024974046638355337,0.028254493690904936,0.04228879442605819,1.0,1.0,0.5671641791044776,1.0,0.036734693877551024,0.5,0.27132777421423987
9000,5109.0518580148,V0,S47,S51,11,0,-262.5815827876434,0.0,0.4842847979474022,0.0054060291831045295,0.22035311547296343,0.11291418085818114,0.6682080574147812,0.0,0.028125159535188023,0.0981398583814748,1.0,1.0,0.6119402985074627,1.0,0.038410596026490065,0.5416666666666666,0.3014753046824888
9000,5127.118591709103,V0,S51,S31,9,0,-260.21195017002754,0.0,0.45862732520846694,0.006609365678582916,0.22478986759200387,0.10369392674949794,0.6640195099732467,0.05603255808837511,0.004951373219454336,0.10127596457037903,1.0,1.0,0.6865671641791045,1.0,0.03776223776223776,0.5416666666666666,0.3072482360487492
9000,5142.0657436616375,V0,S31,S43,0,0,-258.4354019228074,0.0,0.46119307248236047,0.009462475929602818,0.21554182758483223,0.11131482987641918,0.704101540204561,0.014207510121152438,0.04792429636842678,0.14173166402528772,1.0,1.0,0.6417910447761194,1.0,0.043115438108484005,0.5416666666666666,0.2847979474021809
9000,5149.411850973801,V0,S43,S17,0,16,-257.72075273496574,0.0,0.463758819756254,0.012247167274384563,0.20895132711746905,0.12026433145434469,0.7878562126644223,0.07392528686440172,0.0,0.06888681936194214,1.0,1.0,0.6119402985074627,1.0,0.04564315352697095,0.5416666666666666,0.2783835792174471
9000,5170.915031303499,V0,S17,S29,0,4,-273.54930907245574,0.0,0.50096215522771,0.010981397876531516,0.24965204803359464,0.1276241472208772,0.7181002188943872,0.0,0.04708594598547208,0.1102412115309338,1.0,1.0,0.582089552238806,1.0,0.04737516005121639,0.5833333333333334,0.3008338678640154
9000,5182.680239998282,V0,S29,S31,0,0,-277.05132503609326,0.0,0.5035279025016036,0.008874064630388525,0.26181375708726723,0.12429903591608543,0.7223029803155472,0.04805940787117189,0.011049404762161825,0.11412705751821756,1.0,1.0,0.582089552238806,1.0,0.034394904458598725,0.5833333333333334,0.31622835150737655
9000,5192.16435434295,V0,S31,S32,17,0,-276.16930879291203,0.0,0.50096215522771,0.006971990310893447,0.2715979822803869,0.11976891631282172,0.776165914715321,0.0,0.10486605893366444,0.06271988703108516,1.0,1.0,0.582089552238806,1.0,0.034571062740076826,0.5833333333333334,0.3207184092366902
9000,5210.071103937137,V0,S32,S29,3,0,-274.16962020332716,0.0,0.49454778704297625,0.006268975643334747,0.25303682072332473,0.1325867128307533,0.8282194946031498,0.0,0.046731248840562484,0.11839675023395776,1.0,1.0,0.6119402985074627,1.0,0.03501945525291829,0.5833333333333334,0.3110968569595895
9000,5217.864157554374,V0,S29,S57,0,15,-271.93662567862816,0.0,0.490699166132136,0.002460551582577903,0.23170076557663294,0.1372038601790453,0.8484616813294079,0.0740461798180791,0.0,0.1439376730265956,1.0,1.0,0.5970149253731343,1.0,0.048366013071895426,0.5833333333333334,0.29634381013470174
9000,5230.418432365422,V0,S57,S18,0,5,-273.51469573444786,0.0,0.48813341885824246,0.004455847415960776,0.2354045816389746,0.1375290378098331,0.7949366807587771,0.0,0.14288393690904433,0.07755551848405257,1.0,1.0,0.5970149253731343,1.0,0.045992115637319315,0.625,0.2918537524053881
9000,5244.373393971448,V0,S18,S41,0,0,-285.28835085056073,0.0,0.5291853752405388,0.004720975088721441,0.26125487079152676,0.15590436011094133,0.8492428611949813,0.044938831311506916,0.031948664556054385,0.05181436104882009,1.0,1.0,0.5522388059701493,1.0,0.04242424242424243,0.625,0.313662604233483
9000,5249.698475870391,V0,S41,S37,14,0,-284.0452311856743,0.0,0.517639512508018,0.004587555969656087,0.26268498356080494,0.14101210910582163,0.736698741967266,0.013807574847683754,0.14644603562160277,0.11564376076415467,1.0,1.0,0.582089552238806,1.0,0.03345724907063197,0.625,0.3175112251443233
9000,5263.394915051423,V0,S37,S16,6,0,-292.92871508066924,0.0,0.549711353431687,0.009521488007098303,0.2838234282323784,0.16135028672503382,0.8830062058741918,0.0016313679079495436,0.06240450238313993,0.12909085392796546,1.0,1.0,0.5522388059701493,1.0,0.040840140023337225,0.625,0.32520846696600386
9000,5270.868248399914,V0,S16,S34,0,7,-287.4050335596578,0.0,0.5291853752405388,0.009544580008755745,0.2684748220386225,0.14470316111814926,0.8853939843006547,0.06514363368414604,0.011673196301240673,0.14121987888552476,1.0,1.0,0.5671641791044776,1.0,0.04727272727272727,0.625,0.31237973059653623
9000,5282.498776580073,V0,S34,S15,0,12,-289.2105456122761,0.0,0.5317511225144324,0.010425486267951149,0.2568715871747118,0.16335236609738307,0.8726950015821735,0.05357394910295781,0.033729304890842825,0.04666770191730747,1.0,1.0,0.5522388059701493,1.0,0.05186972255729795,0.6666666666666666,0.30468248877485565
9000,5293.001752136397,V0,S15,S31,0,1,-295.2875624303429,0.0,0.5432969852469531,0.004636305505606974,0.2674962440155717,0.1593999634836913,0.8912172733365984,0.07452690372442937,0.0,0.1230163072504455,1.0,1.0,0.5223880597014925,1.0,0.03423848878394333,0.6666666666666666,0.3277742142398974
9000,5300.034861126364,V0,S31,S5,20,0,-287.6012058524574,0.0,0.517639512508018,0.003284156590107544,0.2634722967020191,0.14131365037791765,0.946586382721701,0.0,0.056420627020778436,0.10894384966524501,1.0,1.0,0.5223880597014925,1.0,0.03345724907063197,0.6666666666666666,0.31622835150737655
9000,5322.03574017677,V0,S5,S15,0,0,-285.39973165052123,0.0,0.5266196279666453,0.0036279666186755403,0.2430004165900475,0.14887722075143187,0.8938651911146637,0.025197627513015963,0.05404934079501997,0.04885559045206432,1.0,1.0,0.5522388059701493,1.0,0.04263093788063337,0.6666666666666666,0.3033996151379089
9000,5335.470864931944,V0,S15,S55,0,14,-276.99404594682477,0.0,0.49583066067992304,0.002227923817899152,0.22592347879157723,0.14423319231100926,0.9001576577556034,0.06114308072079319,0.0013079048860803431,0.04675207483234152,1.0,1.0,0.5373134328358209,1.0,0.045278137128072445,0.6666666666666666,0.2764592687620269
9000,5350.24185455563,V0,S55,S35,0,6,-279.8550520596478,0.0,0.490699166132136,0.0040453280715930144,0.21392724887962145,0.14338341754173478,0.8936588925671232,0.009192806810435576,0.06392481379705901,0.1378085042675901,1.0,1.0,0.4925373134328358,1.0,0.040522875816993466,0.7083333333333334,0.2745349583066068
9000,5359.285438574012,V0,S35,S37,0,0,-284.80655171603917,0.0,0.50096215522771,0.004223219969090627,0.23045003520922427,0.13415888413806162,0.8553466566047481,0.062297298250538057,0.02330663523476966,0.11283366221787977,1.0,1.0,0.5223880597014925,1.0,0.034571062740076826,0.7083333333333334,0.29762668377164847
9000,5370.174702580598,V0,S37,S31,17,0,-278.9510997294535,0.0,0.47915330339961515,0.004849262215373912,0.22521815950381815,0.12490318907074469,0.9118196520065301,0.0,0.06529500291071252,0.0985007900395258,1.0,1.0,0.5522388059701493,1.0,0.03480589022757698,0.7083333333333334,0.2937780628608082
9000,5384.480841709422,V0,S31,S47,3,0,-274.81043912915237,0.0,0.47145606157793457,0.004751763965473334,0.21791928492446594,0.12770329001704236,0.908563163095284,0.004685377113615323,0.0752829639876688,0.04229247930033011,1.0,1.0,0.5223880597014925,1.0,0.03537414965986395,0.7083333333333334,0.2764592687620269
9000,5391.6984432487725,V0,S47,S24,0,12,-273.1273656136726,0.0,0.46247594611930726,0.004076972441309304,0.19778867138133316,0.1359984286646426,0.9379255087797785,0.02728152362251998,0.0,0.17020441608779152,1.0,1.0,0.4925373134328358,1.0,0.036061026352288486,0.7083333333333334,0.25978191148171903
9000,5407.996284521601,V0,S24,S60,0,8,-280.20303400462495,0.0,0.47915330339961515,0.003121659130985879,0.20135594074550783,0.14893088007766564,0.8965488541295444,0.01068990056024001,0.07533792874352647,0.11987324581178173,1.0,1.0,0.5223880597014925,1.0,0.041499330655957165,0.75,0.2655548428479795
9000,5422.550296418619,V0,S60,S31,0,0,-280.74748343781863,0.0,0.47145606157793457,0.003229420448129494,0.2077342021501238,0.13118646979871645,0.9173050909162778,0.056285965949291875,0.008726001697322095,0.09805538350972114,1.0,1.0,0.5373134328358209,1.0,0.03945578231292517,0.75,0.28800513149454776
9000,5426.444138256939,V0,S31,S5,17,0,-276.15550842354827,0.0,0.4547787042976267,0.004000855149788456,0.20706945780872058,0.11814913661477469,0.9432727345668918,0.0,0.05246701215794239,0.09440327363607585,1.0,1.0,0.5223880597014925,1.0,0.04090267983074753,0.75,0.2835150737652341
9000,5446.945017307345,V0,S5,S17,3,0,-268.62163395436113,0.0,0.4406670942912123,0.003338892349759457,0.18208042244960387,0.1190039462225292,0.9372066827951067,0.003368718406352868,0.044769541401463844,0.0662526960299444,1.0,1.0,0.5074626865671642,1.0,0.04512372634643377,0.75,0.2552918537524054
9000,5462.120062035068,V0,S17,S39,0,12,-272.3581308818294,0.0,0.4381013470173188,0.00285482138987915,0.18160194526693188,0.12882915131213676,0.9147450000864698,0.038239673411299725,0.014090104197611673,0.06332722918391702,1.0,1.0,0.47761194029850745,1.0,0.0424597364568082,0.7916666666666666,0.24310455420141117
9000,5482.505749826455,V0,S39,S60,0,8,-258.1268706422542,0.0,0.38422065426555485,0.0016437887839585868,0.15670589096887155,0.11556237819206656,0.9010299305041559,0.012547820601514874,0.06374560451618536,0.09018720720500828,1.0,1.0,0.5074626865671642,1.0,0.04340567612687813,0.7916666666666666,0.2065426555484285
9000,5492.396343523549,V0,S60,S65,0,0,-261.40279949633805,0.0,0.3880692751763951,0.0014812914586510698,0.17053188285674487,0.09380505663531465,0.8899532601340707,0.045268742240907336,0.04206329424354203,0.09859377962709077,1.0,1.0,0.5074626865671642,1.0,0.04297520661157025,0.7916666666666666,0.22963438101347017
9000,5498.487355971208,V0,S65,S66,13,0,-261.31572751983873,0.0,0.3867864015394484,0.00138379303670373,0.17316764872223808,0.09202959652738893,0.8928379745909709,0.0,0.053170000572194086,0.11139388586901729,1.0,1.0,0.5223880597014925,1.0,0.04311774461028192,0.7916666666666666,0.23476587556125722
9000,5511.0762880543125,V0,S66,S60,7,0,-257.54498537706485,0.0,0.3790891597177678,0.001626683847119672,0.16034442906447327,0.0954020745024856,0.898417393324186,0.0,0.05986851123109099,0.09417633484164412,1.0,1.0,0.5074626865671642,1.0,0.043993231810490696,0.7916666666666666,0.22065426555484285
9000,5518.807174264194,V0,S60,S38,0,13,-253.57434934239387,0.0,0.3713919178960872,0.001406029507164163,0.1442040199519782,0.10485627927390878,0.9239144957746085,0.047443263722475024,0.0,0.039106103784973235,1.0,1.0,0.4925373134328358,1.0,0.044905008635578586,0.7916666666666666,0.20461834509300833
9000,6182.093323117319,V0,S38,S51,0,4,-231.43744179535202,0.0,0.47017318794098784,0.012488347127546172,0.19603483906233432,0.13225586223900543,0.8685374746041417,0.0,0.061183790774808296,0.10597232745547917,1.0,1.0,0.4925373134328358,1.0,0.047748976807639835,0.2916666666666667,0.25978191148171903
9000,6192.567718115163,V0,S51,S32,0,3,-232.88590830954357,0.0,0.47530468248877483,0.010847979264048294,0.2034591943718833,0.12149460963763614,0.8530837974696497,0.05816035483614083,0.01080035702751511,0.055113182827156076,1.0,1.0,0.4925373134328358,1.0,0.04993252361673414,0.2916666666666667,0.268120590121873
9000,6201.437315189448,V0,S32,S59,11,0,-231.5495400905729,0.0,0.45991019884541373,0.013683130203568835,0.20952862950537,0.11370819087722564,0.8529583903335325,0.024586003372437187,0.05375226090359401,0.10207696817187524,1.0,1.0,0.4626865671641791,1.0,0.044630404463040445,0.2916666666666667,0.27132777421423987
9000,6216.160073334975,V0,S59,S39,9,0,-236.27682254735507,0.0,0.4804361770365619,0.012089801071697966,0.21181868633179324,0.12805944706074093,0.8951316628195156,0.05647672118161737,0.014118934992899655,0.06964791879048389,1.0,1.0,0.47761194029850745,1.0,0.042723631508678236,0.2916666666666667,0.2809493264913406
9000,6225.735623430616,V0,S39,S43,0,0,-240.5722757162825,0.0,0.4971135343168698,0.011404746652337662,0.21714460165564073,0.14406626705336814,0.8405885645773944,0.012997272638200568,0.0653033242665838,0.14184411652292195,1.0,1.0,0.47761194029850745,1.0,0.04129032258064516,0.2916666666666667,0.2758178319435536
9000,6233.625002206012,V0,S43,S26,0,16,-234.63624872854058,0.0,0.4765875561257216,0.00835578341450425,0.1985854920342923,0.14517248864254517,0.8964891323889222,0.03834057969648036,0.0,0.17405533104767773,1.0,1.0,0.44776119402985076,1.0,0.033647375504710635,0.2916666666666667,0.25336754329698524
9000,6253.135949884446,V0,S26,S65,0,4,-235.5294906299444,0.0,0.47530468248877483,0.00211845207397872,0.18848113571435546,0.13645473695184449,0.8888199852976191,0.0,0.06124709537479686,0.12007118047874177,1.0,1.0,0.4626865671641791,1.0,0.033738191632928474,0.3333333333333333,0.2572161642078255
9000,6264.566520221472,V0,S65,S46,0,0,-242.05525552382764,0.0,0.490699166132136,0.0033662604207484823,0.21158812176328473,0.1315279840589811,0.8740068297864786,0.03766373253837363,0.04472464189267545,0.12158925812539907,1.0,1.0,0.4626865671641791,1.0,0.036601307189542485,0.3333333333333333,0.2745349583066068
9000,6275.791084283631,V0,S46,S39,13,0,-236.42939100194263,0.0,0.47145606157793457,0.0037075046394940293,0.2086480536474879,0.1202848670107314,0.9216066058070082,0.0,0.07024525170036608,0.07345965446418835,1.0,1.0,0.4626865671641791,1.0,0.0380952380952381,0.3333333333333333,0.27068633739576653
9000,6291.547813923311,V0,S39,S15,7,0,-231.81812241453875,0.0,0.46247594611930726,0.003630532562312138,0.19339584992067269,0.11320552189793548,0.8609416166281805,0.0,0.07259695248852148,0.037212139319977945,1.0,1.0,0.47761194029850745,1.0,0.04299583911234397,0.3333333333333333,0.2642719692110327
9000,6305.258704166134,V0,S15,S31,0,13,-230.42728012342923,0.0,0.431686978832585,0.00511866559425633,0.18598998703436737,0.11724964356343696,0.8869233641796612,0.03000522235464395,0.01071055835923707,0.08781169621255297,1.0,1.0,0.4925373134328358,1.0,0.0475482912332838,0.375,0.2418216805644644
9000,6318.291813156101,V0,S31,S26,0,7,-228.30365629506701,0.0,0.4291212315586915,0.0023912763733218464,0.16686499061643117,0.11823178274607574,0.8871267996925248,0.0,0.05024649963122328,0.16633264692724942,1.0,1.0,0.5074626865671642,1.0,0.03736920777279522,0.375,0.23284156510583706
9000,6330.8108329411,V0,S26,S54,0,0,-227.76304774934607,0.0,0.4252726106478512,0.003207183939436447,0.17426864330515468,0.09940540347312292,0.8633194924285121,0.019574695655380947,0.04510772386010823,0.09660996531744133,1.0,1.0,0.47761194029850745,1.0,0.048265460030165915,0.375,0.24951892238614495
9000,6339.536187100189,V0,S54,S63,10,0,-226.95233356046504,0.0,0.41885824246311737,0.003207183939436447,0.17701216752123214,0.10104416431799049,0.8459395767973553,0.003531262724620188,0.09930989487973407,0.08020353172896552,1.0,1.0,0.4925373134328358,1.0,0.04900459418070444,0.375,0.2520846696600385
9000,6351.396713462323,V0,S63,S59,10,0,-229.55312937172013,0.0,0.4252726106478512,0.0028633739108684508,0.17953253232750443,0.10210019190970258,0.8753460699975216,0.011960549232460826,0.01045965787722439,0.09314833919884949,1.0,1.0,0.5373134328358209,1.0,0.048265460030165915,0.375,0.2655548428479795
9000,6362.616292367383,V0,S59,S31,0,0,-234.68215966367976,0.0,0.4342527261064785,0.0027573229010247357,0.18281543114949284,0.1102288859264175,0.8509764946762061,0.002824929126420744,0.0650189280658236,0.09447279919050328,1.0,1.0,0.4925373134328358,1.0,0.047267355982274745,0.4166666666666667,0.2520846696600385
9000,6368.211650603749,V0,S31,S26,0,17,-231.9300723344435,0.0,0.42014111610006416,0.001104981844588837,0.17318198447385688,0.11705782280059776,0.8520202103928002,0.025504610741572883,0.0,0.16231904136687195,1.0,1.0,0.47761194029850745,1.0,0.04122137404580153,0.4166666666666667,0.23284156510583706
9000,6385.730670388748,V0,S26,S32,0,3,-233.94951537031272,0.0,0.44323284156510584,0.0008595253581645933,0.1721226150477137,0.1283072534071101,0.8506136220713709,0.0,0.04607382938977168,0.04885589730208739,1.0,1.0,0.5223880597014925,1.0,0.03762662807525326,0.4166666666666667,0.23989737010904427
9000,6397.947989183953,V0,S32,S55,0,0,-231.61781385189818,0.0,0.4278383579217447,0.0007055804773811502,0.1720305122074085,0.1141174655728355,0.7721403933844508,0.02420435881696092,0.02278191672627066,0.03925813007888556,1.0,1.0,0.5074626865671642,1.0,0.038980509745127435,0.4166666666666667,0.24759461193072482
9000,6402.12038081027,V0,S55,S59,6,0,-231.07645990470218,0.0,0.41757536882617063,0.0006414368471478407,0.17358804515640802,0.11229021854903183,0.8233360957992177,0.010888771818359406,0.0396570677199021,0.09104707852069525,1.0,1.0,0.4925373134328358,1.0,0.039938556067588324,0.4166666666666667,0.24887748556767159
9000,6414.611383213349,V0,S59,S58,14,0,-233.12011824797972,0.0,0.4239897370109044,0.00048749199503885773,0.1845309130609198,0.10740919602266547,0.8217189172273592,0.00471421424803934,0.062407009209197804,0.059186951991516426,1.0,1.0,0.5223880597014925,1.0,0.039334341906202726,0.4166666666666667,0.25978191148171903
