episode,service_level,starvation_severity_max,congestion_severity_max,gross_starvation_risk,gross_congestion_risk
281,0.9421055810582266,-2.937261273133376,-2.058565571049432,-3.492021726897612,-3.768953827150898
282,0.9389853612279974,-2.9453302528061127,-2.061881877989476,-3.499704059675641,-3.775876933938466
283,0.938210443134156,-2.952695929842335,-2.0598153088748465,-3.4981140378473268,-3.78067572958734
284,0.9388435210760178,-2.942802157000604,-2.0516646452855243,-3.4957653839332434,-3.7843559853816995
285,0.940029712276021,-2.9163812647611844,-2.0359813059618324,-3.495924142700816,-3.7904166032452764
286,0.935206681339886,-2.933953203714025,-2.065103918504031,-3.495557980251765,-3.79487979635247
287,0.938026564327047,-2.9516835535046955,-2.0937946951849407,-3.5014220321391725,-3.8049294637147013
288,0.9358222222222222,-2.9580382356350365,-2.10058028282463,-3.4993036840408087,-3.807767513433933
289,0.9348585189644792,-2.962645180639922,-2.113747858548047,-3.502990277257995,-3.809494677892768
290,0.9397463637456425,-2.9638590093146924,-2.11434718283752,-3.5044098685660723,-3.81306576704614
291,0.9395736737520323,-2.960698673262319,-2.1071559916211604,-3.5110379167684416,-3.820551358981957
292,0.9437673212742498,-2.9531625615421317,-2.090672638754494,-3.514244326485336,-3.823867021688373
293,0.9365367991176559,-2.976353455732782,-2.1089632356115615,-3.5099525582155526,-3.8231232542345457
294,0.943414370285783,-2.97214461679035,-2.1056431474337263,-3.509129751388626,-3.824313327695518
295,0.9354616719526061,-3.0032022848835673,-2.131306112699416,-3.511353049501606,-3.8332457448682438
296,0.9436077794811675,-2.998480232693557,-2.1272676738583054,-3.512804174699807,-3.8381287957517913
297,0.941524133607952,-3.011546654541254,-2.14814274020239,-3.5143407992085525,-3.843874831141249
298,0.9411994824110018,-3.0024671860466907,-2.1407505286243067,-3.514543394742524,-3.84537107507264
299,0.9346249141765426,-3.031925519175496,-2.1591378353299873,-3.5159317709444666,-3.850160675254873
300,0.9434974085502861,-3.015183530734708,-2.167871184908294,-3.515282534167006,-3.8564139618644924
301,0.9436678614097969,-2.9896470044857324,-2.1541583556924255,-3.5149953056124468,-3.8598903912271023
302,0.9449847011421127,-2.96057905572176,-2.138436258770954,-3.5154664492594003,-3.860900186200727
303,0.9379740787194648,-2.980397020604814,-2.1436627965664448,-3.518896479437514,-3.8650666698884617
304,0.9327467939158962,-3.017931060164559,-2.168336342679617,-3.5280715749999945,-3.874517681362406
305,0.9414981027219218,-3.0197853191662607,-2.1573922555635985,-3.5259897807122678,-3.875261240888794
306,0.9347119028436726,-3.053286611535741,-2.175700487081937,-3.533076152131106,-3.8828055900805074
307,0.9475122188154579,-3.000539703953338,-2.125405514167314,-3.5312930639961864,-3.886496225372801
308,0.9414626729511936,-2.994804784724541,-2.130969116632511,-3.530205013101522,-3.8886784467209936
309,0.938726605393272,-3.009669869593623,-2.1367662695639917,-3.535179273891859,-3.892608305362001
310,0.9374515994519569,-3.0295750429363575,-2.153141887482903,-3.541614363447454,-3.9029312704198698
311,0.9370473039434857,-3.0349710164994543,-2.1537298846210597,-3.551111563819496,-3.911045640168298
312,0.9383172593337672,-3.0284276029317296,-2.1495399251341,-3.5565226603204305,-3.9166923298439715
313,0.9390441352842408,-3.026187578497105,-2.1663109826175924,-3.561046645257294,-3.9236584823824066
314,0.9410278771840135,-3.017707483574059,-2.1579014199997664,-3.55887816001028,-3.926378804060907
315,0.9385446207687203,-3.021141475047435,-2.15263796543311,-3.5605044244929838,-3.931949271098037
316,0.9381158849034292,-3.0179074728287283,-2.157034376643843,-3.5557152230050444,-3.932419970233735
317,0.9449375658191665,-3.0102433315421875,-2.148740887336586,-3.5489170299564363,-3.9295255006847642
318,0.9311477385723326,-3.0394431306373626,-2.1759964920542947,-3.556913277948279,-3.9384747402787066
319,0.9382549934218395,-3.0457223784687177,-2.1830903611736354,-3.5573687015576274,-3.9412474834881777
320,0.9447630546332629,-3.04217325041681,-2.167975348327109,-3.561111641890185,-3.9424456506215533
321,0.9410056869200838,-3.042969641776082,-2.1657981923555045,-3.5635345470272606,-3.946709860105891
322,0.9363501041976778,-3.0534496581578656,-2.1795335092963914,-3.5658903782009874,-3.9494004073524844
323,0.9435270805812418,-3.040497656543451,-2.1637484692057236,-3.5664804184891965,-3.9545179986821632
324,0.9418722440710285,-3.0245451923437945,-2.147276873858416,-3.5670626872496287,-3.9567831598831567
325,0.940614994260859,-3.0175552093517775,-2.1464802754519203,-3.5686577114431244,-3.95974810337402
326,0.9337632754489247,-3.042516737163528,-2.180691493527397,-3.566289896347736,-3.9617459032022664
327,0.9342232715825161,-3.0354633452430155,-2.178028258200369,-3.568881329163049,-3.9690239363558235
328,0.942561693560687,-3.0239926947828977,-2.1588213063865744,-3.5687280187580037,-3.9689514488579865
329,0.9381036263135516,-3.0308767356428796,-2.1666234536486795,-3.570606439129786,-3.972607291174161
330,0.9400209298848856,-3.0315077912949033,-2.161987117400095,-3.5722815071556715,-3.9758891368160407
331,0.9396475636850595,-3.036566840597972,-2.1625855440549735,-3.5757312942432384,-3.9766270012246556
332,0.9345241669168418,-3.0397750292527617,-2.176754178297568,-3.5750974323216997,-3.97966250067775
333,0.9397493044544829,-3.040308566565989,-2.168164908380778,-3.5800924805566283,-3.9828706286392874
334,0.9415915327322618,-3.0355411790084013,-2.1743499807778304,-3.5821976267082505,-3.98403422261764
335,0.9391596944343398,-3.0408458387062134,-2.1726542383538434,-3.582043512670778,-3.986894667908607
336,0.9425912025221438,-3.0383052654354077,-2.1601637294825546,-3.5832151558875722,-3.9891803997900204
337,0.9404761904761905,-3.0353645564625067,-2.152760513544268,-3.5872470243878527,-3.991469343428529
338,0.9450819426551218,-3.018748431955207,-2.143527654690353,-3.5846713323082615,-3.992043242725112
339,0.9337673533696007,-3.046133576859996,-2.171256237469396,-3.5925099221653176,-3.998479935825726
340,0.939338180738982,-3.0547863422007384,-2.1728391765615562,-3.5977846140131304,-4.002994793017136
341,0.9340237130421732,-3.061237819864504,-2.1788335805931314,-3.599225449588469,-4.007317293569411
342,0.9380251474882307,-3.0692168421056087,-2.1888238751924396,-3.5983620166933,-4.0093835682562196
343,0.939777751224758,-3.0815989762292513,-2.190311042329676,-3.601169549903139,-4.012266297268294
344,0.9381492968773525,-3.0933811581335093,-2.2024505234978644,-3.601253956018311,-4.0174650318578555
345,0.9337892076705813,-3.128028266614943,-2.2348759668642217,-3.609492987225172,-4.024607164757479
346,0.9386625994377654,-3.1227097126905634,-2.2184759795834927,-3.613407603986203,-4.028466391854791
347,0.9402113709170384,-3.128819415028057,-2.216632830405483,-3.6173245412055977,-4.029808839105878
348,0.9384834611769699,-3.123230312223088,-2.229366030910305,-3.6153813671689843,-4.034613520571217
349,0.9367318935687865,-3.140422704847471,-2.2335529649998445,-3.618657757103536,-4.039813786194992
