episode,service_level,squared_starvation_penalty,squared_congestion_penalty,imbalance_hotspot_distance,projected_starvation_risk,projected_congestion_risk
118,0.9438429688698052,-616.531777390371,-289.0805224730883,-8.446846671201511,-0.08498851009774862,-101.5824626391206
119,0.9408843415305451,-616.8758488194989,-288.5858509408631,-6.964706508632524,-0.03849236462318512,-101.95207867081584
120,0.942196186263375,-618.6308048192195,-289.66854651265413,-9.041161886277417,-0.1874929210724677,-102.49439903272233
121,0.9442778837709337,-617.5443736890943,-288.4454790943792,-6.002783486992109,-0.04962014372205141,-102.7785228343712
122,0.9379968203497615,-616.7791449301668,-287.79415899873356,-7.473094308271544,-0.007909612004585283,-103.11483123226826
123,0.940627802690583,-618.3572933610658,-289.05327622329196,-8.771797600901467,-0.14771754144644358,-103.59024192770795
124,0.9336303300300027,-618.5553128980727,-289.27509639808954,-9.237368166063584,0.0,-103.91849902377169
125,0.9450310746394739,-620.1792524567658,-290.27931274047756,-8.991810045056308,-0.05100075136569646,-104.37950578303003
126,0.9440673857714217,-621.1672733522475,-291.04038510526914,-8.539116109632852,-0.06779643492731383,-104.78322032070642
127,0.9379181483937075,-620.750360021703,-290.43457863451334,-8.751572459588177,-0.0016028788687116454,-105.11976657681299
128,0.9412815698625159,-624.2780626687837,-293.5528045481661,-9.205647213286934,-0.05055625406832589,-105.56512157220817
129,0.94212169905709,-624.5605877101003,-293.70646200515966,-8.809110877949111,-0.0011477366433186001,-105.96861169610676
130,0.932504229616218,-623.6828937555179,-293.0840344543451,-8.927296059291173,-0.00018004079964417883,-106.28299178082123
131,0.9412980322860822,-622.7902186061824,-292.79089889434914,-10.430994353832181,0.0,-106.56245106568926
132,0.9409598587905901,-626.2270570666968,-295.4269942039825,-10.083329076809738,-0.049979017129236705,-107.05289361119746
133,0.9394605334457222,-624.6537839879174,-294.39995961224196,-8.390962066715858,0.0,-107.42248590843684
134,0.9421564787756455,-624.1933215792853,-293.92720203716146,-8.045770303186803,0.0,-107.6874190857531
135,0.9472822130550838,-625.7067892400128,-295.23711082604376,-8.01886625384351,-0.05773392097844829,-108.09003212461697
136,0.9419242646838365,-627.2167558604434,-296.2552206677145,-7.323234674665093,-0.0007304762249869575,-108.45162153386701
137,0.9425107076069252,-626.147719576936,-295.2181897980577,-5.877870795778584,-0.008524472924240847,-108.66422887570126
138,0.9393358684911819,-626.4797136663777,-295.8850500397219,-7.781687477249557,0.0,-108.89827714668753
139,0.9472550486163052,-626.9609044208972,-296.2458036998103,-6.20860242679228,-0.018745107243968603,-109.15894956186061
140,0.9418253248715625,-628.7420248464636,-297.8111678941653,-8.906222405016749,0.0,-109.50156848731982
141,0.9392512077294686,-628.3790731106266,-297.24013694846224,-8.073251229074224,-0.041570490584143624,-109.78875305604339
142,0.9477334955886827,-630.4928244087407,-298.8507000563687,-9.87104833995967,-0.06296278079747615,-110.13552500982388
143,0.9458065683524834,-630.9929930248832,-298.6719814200236,-8.992731998000362,-0.016229219837471772,-110.37539879932244
144,0.947342877942247,-635.6853855926402,-302.3729503833822,-10.853212449035919,-0.011941477190968892,-110.86535008411087
145,0.9386789610076538,-636.0814924644595,-302.90008339542516,-9.528501564443003,0.0,-111.0190789363488
146,0.939160733222239,-635.4180471121249,-302.55493420463085,-8.72578232670196,-0.0005279843500038332,-111.21794408316302
147,0.9341505389330033,-636.9465149267089,-303.86121508160704,-9.591981704400439,-0.03401280739955489,-111.40423825627585
148,0.9504439644828414,-637.3264968686584,-304.00414937969686,-8.361650178754369,-0.034251539819592315,-111.5859949424218
149,0.9365815931941222,-637.3503003451558,-303.9850991516096,-8.13888910417781,-0.01467274738793572,-111.86229136343759
150,0.9459986792339556,-638.0723951808019,-304.3395909114814,-8.185256628129242,-0.04292153301268119,-112.10441139050346
151,0.9430445078632582,-640.2784504108981,-305.6833927813514,-7.4797670335191775,-0.062487509896973464,-112.48595079690023
152,0.936260580863219,-639.2414353932642,-305.0318657757247,-7.578025767908551,0.0,-112.6123973973539
153,0.9423769507803121,-638.7651195460068,-304.378406832578,-8.16966943201135,-0.019336300232301665,-112.76299931737404
154,0.9352729454109179,-639.8592539723862,-305.27286259070434,-8.2875879462535,0.0,-112.98006350776954
155,0.9439426222128859,-639.3596541962913,-304.7021688894158,-6.869474226102223,-0.09554450208233996,-113.19315197063682
156,0.9402791985077321,-640.6787927158406,-305.65055258192297,-8.414837660939499,-0.01640348706983619,-113.48362463072257
157,0.9435352125226483,-641.4121776687779,-305.76590702927234,-8.716420009281537,-0.0027534861268831653,-113.7170125035675
158,0.9411800375962647,-643.5298258622119,-307.27409231430505,-8.948830679937226,0.0,-113.9724854577382
159,0.9360484381118775,-644.1178918765754,-307.90618410131435,-9.075823773220172,-0.007894572220795149,-114.15947636450429
160,0.9412643713213992,-643.7515260615172,-307.95398926468914,-8.639726269031724,0.0,-114.35216477164849
161,0.9491299742775003,-643.2174878166496,-307.596159460948,-8.7934734134861,0.0,-114.51245962638184
162,0.9395880732846366,-642.6054169637728,-307.2470587687785,-8.961297669868108,0.0,-114.65252274597087
163,0.939907137329603,-640.8943980806813,-305.8244085185655,-8.44941940411771,-0.017327605829598455,-114.67577876595007
164,0.9475823575805375,-640.3715049754771,-305.42498753979015,-7.834996025987682,-0.002496398139579655,-114.82176156159292
165,0.9412700795676325,-640.01754515702,-305.1836243205091,-9.598520455531752,0.0,-114.97249864280536
166,0.9342168529871379,-641.1084463307153,-305.81575725206505,-9.992806690056481,-0.007659153892570597,-115.19293098495015
167,0.9364226079644423,-643.1930313533418,-307.0022969232118,-10.719480057702448,-0.02216764579375282,-115.39499563567159
168,0.941421332046332,-644.398235684912,-307.67102483572535,-10.783422522946237,-0.023835712819370667,-115.4829480118654
169,0.9357591418527087,-646.6267542151328,-309.35672579257533,-10.112896670267641,0.0,-115.7108468097192
170,0.941519937072669,-648.324305317724,-310.51172855632996,-10.288249808643837,-0.0001097797419733834,-115.92392336397198
171,0.937266230804318,-649.7842411522122,-311.3009468891628,-9.146105952868055,-0.00931758234640707,-116.12928974891958
172,0.945213763076737,-648.3985903417348,-310.358945028483,-7.70849977627341,-0.0001909111029143992,-116.24064588904957
173,0.9362626602613139,-650.8652849637275,-312.01822314623496,-10.162087766919306,-0.06395969542333027,-116.43991762782571
174,0.9440093970242757,-653.4888230158496,-313.9868209429812,-10.806438708875955,-0.040263292307382015,-116.66956437520744
175,0.9331919406150583,-654.963607201054,-314.91473221220394,-11.495727439901772,0.0,-116.86239823918982
176,0.9326824872334034,-654.1655929554463,-314.1649366022156,-10.014774736856259,0.0,-117.01946746596808
177,0.9416853864367677,-655.1012894629024,-314.7426146719599,-10.877582487990985,-0.024886617548022245,-117.1912661340047
178,0.9400811432723749,-656.5651223225693,-315.77079503078437,-10.923534921684974,-0.000466348523038572,-117.35658089651508
179,0.9349507202426081,-658.8409879317992,-317.7098793503975,-10.693456540028983,-0.011330997966269397,-117.52464956864603
180,0.9397676710365216,-659.2620536872067,-317.66438721227985,-9.913997386162276,-0.0013451075130820008,-117.67292907283523
181,0.9339328537170264,-659.9143288610728,-317.92936440202834,-10.785380972044909,-0.019175961264860455,-117.78287476297557
182,0.9472057293260696,-658.0454592120402,-316.2884673674133,-8.37980173351328,-0.000977489343739282,-117.8021389642484
183,0.9429039500030338,-658.9597044564338,-317.01184286466173,-9.643272300501158,0.0,-117.92482346299013
184,0.944010848274823,-658.9068372222578,-316.8214397808911,-8.768891331270407,0.0,-117.97486784402567
185,0.9462566764235493,-661.5797677063753,-318.77612843853035,-10.769329111311755,-0.02551864928788254,-118.1794653388714
186,0.9354480856294786,-663.2970168643178,-320.0324594516938,-11.142484245710389,-0.006582463283983993,-118.32762434264832
187,0.9430320857220038,-664.5146603591813,-320.9301037562643,-11.443646089530313,-0.0009697844022292768,-118.46669495614701
188,0.9473136812076548,-664.6395182418615,-320.8831108035628,-9.45289551350965,0.0,-118.5661896779297
189,0.9431862730315732,-664.248042304311,-320.4571911768931,-8.651111276469557,-0.018865542678490034,-118.6617258296742
190,0.9438543703926583,-664.9429886200402,-321.00334228543784,-9.66189876349568,-0.008069650443704683,-118.75892228527715
191,0.942279155688804,-665.4661075997846,-321.24263920286455,-9.467934348563002,-0.008686358155882609,-118.83113614166648
192,0.9445614879913321,-665.625108863821,-321.2355393362592,-8.942828130467424,-0.005957002996879359,-118.89939440761064
193,0.9432682114190519,-664.8860007542224,-320.72220134842286,-9.66580683140739,-0.005350817387034857,-118.94379285903074
194,0.9478318358025062,-665.3938210035635,-321.1537829938529,-10.668587900860548,-0.010431791634877369,-119.04012646994804
195,0.943590974555929,-664.9088565523379,-320.6029526801784,-9.897157098779944,-0.00545779318418952,-119.09217825400398
196,0.9411215516202867,-664.9029198741918,-320.28253672299775,-9.562417575419474,0.0,-119.07796719061514
197,0.9370116891769124,-665.3960725566858,-320.5872920280748,-9.95616137393728,0.0,-119.11570420416508
198,0.9366469380359947,-666.4148443083467,-321.3626180852193,-10.283814288604466,0.0,-119.23477622509945
199,0.9430936055819011,-667.9622161342692,-322.5265489755451,-11.185654861705492,-0.0008120137469055774,-119.32715132048628
