episode,service_level,squared_starvation_penalty,squared_congestion_penalty,net_starvation_shortfall,net_congestion_shortfall
286,0.9483545374875344,-11.490086043678213,-7.1678163134496575,-2.3711973995640165,-1.838671197004976
287,0.9449511108453189,-11.497159302082423,-7.1709040614417106,-2.372680193827824,-1.8400164865477697
288,0.9444677787111484,-11.501508142756789,-7.167981064295896,-2.3737468094532574,-1.8393283707491197
289,0.9368723098995696,-11.515972819208686,-7.172267020114961,-2.3772776366715433,-1.842446771189783
290,0.9426493382615954,-11.522136779642558,-7.177289481050772,-2.375979493872849,-1.8434944655939518
291,0.9486893642663453,-11.523900510702525,-7.17624557989192,-2.3737842405048712,-1.844772550997855
292,0.931171290312885,-11.542422430766395,-7.187948242002399,-2.3793735104800926,-1.8484557453896377
293,0.9392198730865238,-11.551555109047511,-7.195295715369026,-2.3810630512029465,-1.8514039240262599
294,0.9445462465078555,-11.558045401370785,-7.195623669969275,-2.379607007789147,-1.852821995228385
295,0.9332790150280644,-11.575861627574396,-7.206170196984252,-2.384520580660936,-1.8544853499719496
296,0.9390254913173022,-11.587108206949587,-7.209370579624302,-2.3888220360805485,-1.8568904827686092
297,0.9427234833718175,-11.597237531300282,-7.217672072414175,-2.3920452283404465,-1.8588728857937604
298,0.9384735906475037,-11.607692385834033,-7.225137775954681,-2.3932439371231053,-1.862882912420165
299,0.9370213532750699,-11.621397996143795,-7.232753901046825,-2.396071974833991,-1.8657393649533955
300,0.9406847725852991,-11.637458905271393,-7.2357237151249105,-2.4002510971139746,-1.8673945232295042
301,0.9419917557799151,-11.647203842873042,-7.238189815077748,-2.4024584255637826,-1.8684542283014673
302,0.9452463462407714,-11.657001321692237,-7.238868322570959,-2.406626853885036,-1.8707809178830859
303,0.9444410912602608,-11.66212732955709,-7.237575789728393,-2.4064229785971825,-1.8721569495906638
304,0.9360668365230788,-11.678074448637908,-7.251162219393713,-2.4077049103387873,-1.874924907612005
305,0.9423473504886578,-11.686806393691239,-7.256656004330804,-2.4083711381894406,-1.8771765383343793
306,0.9408322689874358,-11.704131352755963,-7.262417344174305,-2.414625949740804,-1.8810366007613246
307,0.9396908598147542,-11.715400594628656,-7.266529782813662,-2.416849608550625,-1.8836379635836793
308,0.9460277503071713,-11.720895607444552,-7.267175900270695,-2.419190039352868,-1.8853006509652104
309,0.9416208999605546,-11.727002298608658,-7.275963330517528,-2.4222545756794918,-1.8870297814640171
310,0.9334881505299512,-11.742730649927395,-7.282700807360338,-2.424917180961846,-1.8886488904622782
311,0.9458167806684787,-11.741519699537896,-7.280443213272469,-2.4257214268095533,-1.8896907757859533
312,0.9342593701353131,-11.757972642613137,-7.290029310355028,-2.430127974885192,-1.8921960333413033
313,0.9489969089035699,-11.762512585227409,-7.28962673785304,-2.4294312889005543,-1.892399334540476
314,0.9423394729725669,-11.772146069015225,-7.295839983692293,-2.4312880593737685,-1.8955961134867836
315,0.9469877311847646,-11.776172338470243,-7.2970061611650525,-2.4322542039133572,-1.8956705344626117
316,0.9458567183889073,-11.772645843318905,-7.294783794321904,-2.4318631225690215,-1.8948339419586222
317,0.9388378289375205,-11.78698096251786,-7.301464743288338,-2.432570888916009,-1.8975737259885206
318,0.936365539308035,-11.793353270675018,-7.306447884551971,-2.4350506535454275,-1.8998678833223388
319,0.9378357407186344,-11.806723334780646,-7.314319923610956,-2.43795918080026,-1.902899372493052
320,0.9406366590444096,-11.816148280323617,-7.317755186087453,-2.4374876605534173,-1.9042796357082443
321,0.9429147875623072,-11.825220926620311,-7.325091898197401,-2.438530291817994,-1.9067580429679822
322,0.9373544341594506,-11.837562291894477,-7.3313462613155895,-2.4402992295089447,-1.9092224119263161
323,0.9413361169102297,-11.84542992381965,-7.335294660779824,-2.4428258339745046,-1.9107625382831614
324,0.94575996153615,-11.850843259758916,-7.337509510766789,-2.4411782942402827,-1.9117740613185394
325,0.9433540150340055,-11.85929637909904,-7.342181232515827,-2.443374325126698,-1.9139762239226579
326,0.939941188701102,-11.86798979514919,-7.347465094739555,-2.4438031122079837,-1.9159795230929353
327,0.9448603088530001,-11.875459590830545,-7.348910733695819,-2.445116580779765,-1.9169483549983535
328,0.93970981405269,-11.88084257591559,-7.352297499535468,-2.4447599891989418,-1.9182395647018688
329,0.9412978813816548,-11.891901050381508,-7.359634905769736,-2.4469735120769007,-1.920459778622881
330,0.9403509817358401,-11.90527260031657,-7.367794015472326,-2.451689647054102,-1.922956442148461
331,0.9436960482690642,-11.910783280339919,-7.36911602747042,-2.454042965587628,-1.9246339853756105
332,0.940260594106748,-11.922824680970237,-7.375678910369742,-2.4572444359314116,-1.9275770271857047
333,0.9417426088002647,-11.9317495473418,-7.381126449145924,-2.462190310602508,-1.9304479814517388
334,0.9384113296805293,-11.943188161194984,-7.388672258435685,-2.4664191032119502,-1.9333633645513797
335,0.9400782252643158,-11.949233120343282,-7.393497276081742,-2.4699956071647495,-1.9353516807007594
336,0.9383920289638251,-11.962622113635362,-7.401290838159273,-2.473374236863949,-1.9378955513457456
337,0.941213464302827,-11.969446983161236,-7.40179379084763,-2.4734550309247827,-1.9400053147986218
338,0.9377336483536203,-11.982254088678403,-7.41020179311984,-2.479146178193548,-1.943423239845224
339,0.9417611522780704,-11.991737812302203,-7.414341960663076,-2.480880363166822,-1.9453093084997688
340,0.9464365289207094,-11.997023108477954,-7.418247460567782,-2.4832673537377876,-1.9467494484764616
341,0.9410550252835044,-12.000476428104076,-7.4196813112950455,-2.4835938499830275,-1.945758950063347
342,0.9451997614788312,-12.002025289559352,-7.418869648803236,-2.4844271275528915,-1.9467816125935724
343,0.9349214878500209,-12.01476253384248,-7.42739055052723,-2.485358807486206,-1.9482420195006522
344,0.938980918431537,-12.02551638512531,-7.433928254367935,-2.487392647208887,-1.950268564947017
345,0.9451749829321143,-12.033952477746752,-7.438544230625288,-2.4892121292881426,-1.9510688470285624
346,0.9427593248843774,-12.039907288038586,-7.442245667359472,-2.48984796115574,-1.9522793225722002
347,0.9481704535085318,-12.044565055963487,-7.4455639720003335,-2.489713600356731,-1.952335097797511
348,0.944070711032007,-12.0508881247727,-7.450578530456858,-2.4900677997649345,-1.9533482121860706
349,0.9404527265125724,-12.062707358142315,-7.458489693341146,-2.4947343188994875,-1.956343005079721
350,0.9460930373973853,-12.066426280237703,-7.456972940460195,-2.494726937328357,-1.9571713731024702
351,0.9418432140525785,-12.073292262025475,-7.46300515461868,-2.4964725720773937,-1.9596873318472499
352,0.9410056869200838,-12.082773241485377,-7.4684741677155575,-2.4982958297476716,-1.962067812022057
353,0.9433765459693041,-12.094307320426074,-7.468404796803642,-2.5004914652529364,-1.9651195432585127
354,0.9379119390856834,-12.103499753852399,-7.470152455213619,-2.502366258158712,-1.9680514338622022
355,0.9437180553904672,-12.105526549255984,-7.468214997486317,-2.5026506778460123,-1.9685388182048416
356,0.9411552346570398,-12.110849421705108,-7.470850287399889,-2.504020807667982,-1.969541611740038
357,0.9445719809098049,-12.120777257407292,-7.472114230571774,-2.506309314475904,-1.97093025132945
358,0.9384860840276547,-12.128229247913263,-7.475002321346726,-2.507814007586234,-1.9722989358848084
359,0.9429857240783238,-12.133230267634111,-7.4752968840048295,-2.5078624902619113,-1.9730274938715702
360,0.9445296754203892,-12.139463998475252,-7.474802844300127,-2.509665492984341,-1.9738394409175397
361,0.9428073129660813,-12.140847906280397,-7.474833272375224,-2.5113661561738243,-1.9743085750855978
362,0.9470439314966493,-12.146369869038896,-7.477543756190605,-2.512304545404306,-1.9744962748688912
363,0.9363136788949948,-12.153580425054084,-7.485170467730282,-2.514183484061675,-1.9773817090850716
364,0.9448646083578017,-12.155360885477794,-7.488217043202664,-2.513316527800902,-1.9772592711945396
365,0.9405911006185936,-12.167232846271606,-7.496828842318578,-2.5156645453493143,-1.9796386682430565
366,0.9338259689337958,-12.17889782812084,-7.5080395444914645,-2.5198448040330366,-1.9806433902956655
367,0.938262827349212,-12.184533357545465,-7.513389975799659,-2.5203603449659737,-1.9821128966883526
368,0.9419599807135969,-12.192587040896319,-7.516298545583014,-2.5208581268259445,-1.983689866795975
369,0.9441451313426475,-12.197339822469793,-7.517976010470845,-2.522090472740016,-1.9854734041896416
370,0.9431566827258128,-12.200374249604955,-7.520745955913212,-2.524798529853775,-1.9876545980975686
371,0.9454828194623045,-12.204062259188174,-7.519676208013127,-2.526429367130393,-1.9875353964938196
372,0.9455282112845138,-12.211984200713847,-7.524653819853315,-2.528356661779216,-1.9890137972412842
373,0.9371990726980919,-12.224091427362088,-7.531019772229452,-2.531243838957421,-1.9914160752709162
374,0.9425025179216778,-12.23013310516525,-7.531481524413029,-2.53170010106605,-1.9940193612262915
375,0.9473462637197414,-12.236039915939852,-7.531415318470469,-2.532946532639054,-1.9947527485263246
376,0.9421696792829278,-12.242442073412935,-7.533989779453203,-2.5341343568363066,-1.9954770347872008
377,0.9445483420904206,-12.247235308477979,-7.536239524866221,-2.535500331080426,-1.9974021884255282
378,0.9428666184273999,-12.250843196573864,-7.539480888073762,-2.538012822908832,-1.9991109246881864
379,0.9427270548765876,-12.255648671173516,-7.542741780320932,-2.5392472058441315,-2.0014687095369315
380,0.9477463942307692,-12.25657412679535,-7.543387569902855,-2.5377332379305133,-2.000731189206062
381,0.937736642827093,-12.269846013589211,-7.5519305738513935,-2.5427031951354313,-2.002893463611823
382,0.942516042381734,-12.278338309779937,-7.555871691129124,-2.5436286005028235,-2.0042776918851413
383,0.9409829200442703,-12.28681939867978,-7.559487251941839,-2.5476298543513956,-2.006438526485754
384,0.9504944488260633,-12.285961975532528,-7.553924270540215,-2.5487465441017094,-2.005888109878348
385,0.9380233008551593,-12.291869091779368,-7.562701391355839,-2.5505306278782225,-2.007768128051588
386,0.9425073516173558,-12.296476009422683,-7.56656980464718,-2.552275175113025,-2.0086117977880833
387,0.9446354260901031,-12.301639458751211,-7.56807751226529,-2.5527445820144843,-2.009273313668751
388,0.940632020368429,-12.308996543295867,-7.570267412515541,-2.5540289081677208,-2.0084818869024503
389,0.944573782234957,-12.31884528321285,-7.572801937794785,-2.557521826370039,-2.0110484704399085
390,0.9420628501243222,-12.329203881967711,-7.577336810782981,-2.5593570770694183,-2.01153803634857
391,0.9379554382703091,-12.334453932438164,-7.579778266994152,-2.5583910404445422,-2.0120201763941115
392,0.9420055175722682,-12.339364503318038,-7.583004860151596,-2.5600697885073647,-2.0124751442007573
393,0.9369831935281651,-12.350769717518615,-7.589623680579831,-2.563440224060288,-2.0145606947375176
394,0.9367301063989211,-12.364255042586102,-7.59831438987607,-2.566350473323979,-2.017443209339188
395,0.9374924507790796,-12.371555498718479,-7.599277123425863,-2.566901482459593,-2.018413235716078
396,0.9440324069937152,-12.378927376316042,-7.605176009749794,-2.5690132635690177,-2.0210407676421314
397,0.9412990307093034,-12.388901613405276,-7.608456866164206,-2.5730208869861286,-2.022871640462724
398,0.9388835418671799,-12.396757703979446,-7.615336481231976,-2.574276717464995,-2.024179036559011
399,0.9391938122861818,-12.405780117939855,-7.618354182254689,-2.5761094455243323,-2.024952953727787
400,0.9444543774956791,-12.412444274577263,-7.619265407733307,-2.5788313770176483,-2.0266294159919207
401,0.9395253583905554,-12.41991194214563,-7.623875650281371,-2.57892463375693,-2.027076291673307
402,0.9482151986286952,-12.42443320937718,-7.6272173568766535,-2.580246796866175,-2.028939737399364
403,0.940123178608983,-12.431185071185142,-7.630076126345454,-2.5805969780901243,-2.0294658229877736
404,0.9442535202700648,-12.437949613108145,-7.632943178012609,-2.582697048616282,-2.031501361739163
405,0.9408880092168621,-12.447024170212913,-7.639866697907566,-2.583482250474774,-2.03246318562835
406,0.9439653868264197,-12.454111439846397,-7.645990520981104,-2.585215748913837,-2.0349897756284347
407,0.9426467968889153,-12.463714341623064,-7.649472375008784,-2.587507018277582,-2.036731719414693
408,0.9321425392398303,-12.474892356553541,-7.655030657967504,-2.5903587954094984,-2.0390517157816417
409,0.9325283878119663,-12.491324873718284,-7.665112132282811,-2.593701198968238,-2.04162157282023
410,0.935483870967742,-12.504958120207867,-7.671647686196883,-2.594936751698344,-2.0429279425504445
411,0.9407731974127396,-12.514566888755981,-7.6770024465008575,-2.597558738888711,-2.0440503351607933
412,0.941021731982184,-12.523288276586458,-7.68182924079812,-2.5996122817958875,-2.0454294391592933
413,0.9402885950612812,-12.528306304075043,-7.681762274319908,-2.600950628770999,-2.0463773773923055
414,0.9415685803507087,-12.536461276746447,-7.6877132876743,-2.602870204149042,-2.048471641326552
415,0.9445887701481963,-12.53765505432495,-7.687752500785421,-2.6012406009184628,-2.0498167991641467
416,0.9461941079706894,-12.543697024714055,-7.6877503238490865,-2.6019420834711093,-2.049690149887273
417,0.9386068120795246,-12.550849865481373,-7.6910797079923325,-2.602114842256214,-2.0508504664755307
418,0.9394293592279566,-12.560409645821586,-7.695632688783901,-2.6028318972748767,-2.0512457297451556
419,0.9402028034595884,-12.568516034753872,-7.700665429647715,-2.602826470522606,-2.0524905029029368
420,0.9372957269095751,-12.57670552339407,-7.704181962499762,-2.604258117407629,-2.054090625312631
421,0.9457464754789734,-12.581275122297537,-7.707503093977112,-2.6050844688173327,-2.054501488063537
422,0.9402936378466558,-12.590328705158582,-7.712752340235819,-2.6060763950770585,-2.056311327974444
423,0.9478554903007652,-12.593110389409276,-7.715462733826156,-2.6061139089813503,-2.057326223890445
424,0.9312192943278249,-12.608757426605838,-7.725601046265774,-2.610537271608844,-2.060741562167562
425,0.9418355974577548,-12.613459087805058,-7.729035181170808,-2.6112020991445255,-2.062069048352869
426,0.9390681003584229,-12.621306032699309,-7.731886574881316,-2.6144328930406644,-2.0632228107671
427,0.9403225806451613,-12.629074933192292,-7.7357931039999155,-2.614511491559872,-2.0644934347029427
428,0.9476753014060555,-12.633178365936756,-7.737370968199811,-2.618439022900015,-2.065619074298788
429,0.9433315121714321,-12.636679019591071,-7.740269471602475,-2.6185595517504363,-2.0665702636285768
430,0.9520932888528236,-12.638600550603236,-7.735472504893584,-2.617838244834333,-2.067116824294428
431,0.9386810875769867,-12.64481598900309,-7.736061304797549,-2.6195063364552693,-2.067244883775554
432,0.9378079557745463,-12.65557228041657,-7.739051112452889,-2.6217675779598792,-2.0683696942590166
433,0.9448719490200793,-12.659619914682649,-7.73722660011809,-2.62284776303171,-2.0691692542354527
434,0.9389235195396788,-12.670237899850324,-7.740947866021993,-2.6247971413330338,-2.0710504509832486
435,0.9410608443207935,-12.675391897927762,-7.744651847490944,-2.6262649825961275,-2.071946207348234
436,0.9392499777309302,-12.68131226250425,-7.74803055585846,-2.6289990002760106,-2.0721252559339467
437,0.9337582653243581,-12.689262761352134,-7.754863321585591,-2.631637505847231,-2.0741695840166288
438,0.9402512934220252,-12.696106703538927,-7.757850895843001,-2.633703798110635,-2.0756660768516944
439,0.944001438935188,-12.697563715129007,-7.761019312120964,-2.6326796212982084,-2.0764373483641467
440,0.9390064975896039,-12.700671446132526,-7.764437889021214,-2.6335203599113934,-2.0769628671311358
441,0.9352554225435581,-12.713291995142722,-7.77090419883669,-2.636339743897786,-2.0779760784663437
442,0.9423274352315961,-12.718226141310085,-7.773264334538463,-2.636801692077161,-2.079152502278366
443,0.9392456433516352,-12.724605870101357,-7.77456264445546,-2.6380368367980913,-2.0792354294345374
444,0.938499790306153,-12.732413618482699,-7.780270800434159,-2.6397269328390864,-2.0824067527866044
445,0.9370986920332937,-12.741397959959276,-7.784961960188467,-2.644190131300194,-2.08511007641313
446,0.9354063391918281,-12.74822963438669,-7.790504297762355,-2.645856019540125,-2.086336641493455
447,0.9428039292258704,-12.752908028038178,-7.793163828931648,-2.648112719880697,-2.088739887759956
448,0.9380453488723166,-12.764203479745301,-7.798254745950711,-2.6499088344880586,-2.091767839673837
449,0.9465840386940749,-12.766986095786528,-7.800196317910475,-2.6502052205022126,-2.092501781512185
450,0.9453226146388463,-12.772429156726663,-7.802557580754884,-2.65214233170181,-2.093473921741714
451,0.9421401907922025,-12.780596024089547,-7.80444099297205,-2.654848742905137,-2.094998029147802
452,0.9417025701975932,-12.785793629297785,-7.805073594210856,-2.656503951102009,-2.0948980452495016
453,0.9387539288546838,-12.796073092246228,-7.810261646047969,-2.6584062642730593,-2.096257704866267
454,0.9418881869114316,-12.8006959297402,-7.8112441844360045,-2.6579247471706577,-2.097741942096341
455,0.9427838434460951,-12.803595230572453,-7.816440881646424,-2.6598693173651915,-2.0996737861989714
456,0.9461182271934572,-12.801222415122622,-7.815115560779551,-2.6567808115367284,-2.099448252756911
457,0.9359109690261483,-12.811836802881928,-7.822076444140192,-2.659829725693314,-2.101321247180313
458,0.9382522397514403,-12.819973334164718,-7.8281685135685155,-2.662853693705669,-2.103734641024118
459,0.9406173621797773,-12.829146161711348,-7.831676255728691,-2.664545382745804,-2.1052890624580574
460,0.9429423162915487,-12.835207540351563,-7.8344926088787545,-2.669236407333213,-2.106977599826288
461,0.9414321869882388,-12.845111516561328,-7.840279669814745,-2.6717928490611444,-2.1089224726256144
462,0.9398823458791044,-12.851854745889078,-7.843969019139121,-2.673066848570505,-2.1098262126234655
463,0.9396403203868823,-12.859487039028219,-7.847815885733844,-2.6747404701445983,-2.111289709934525
464,0.9439474000240182,-12.861104137631296,-7.849339260669389,-2.676539933770585,-2.112320634403607
465,0.9493090320453251,-12.865053856650531,-7.849551370526596,-2.6786878441913315,-2.113844202411015
466,0.936155613234285,-12.873763748815053,-7.854620720406797,-2.6801315244794295,-2.1152517712019887
467,0.9412954261583298,-12.882059364460378,-7.858672467916867,-2.6836900998080195,-2.1169141825547633
468,0.9425127631936683,-12.885853664746328,-7.861359893380638,-2.6854153321818015,-2.117249120353147
469,0.9360490972160456,-12.897311241291053,-7.869366653121434,-2.6882076318913293,-2.119746157234974
470,0.9410047256418747,-12.904857407395866,-7.873587197282541,-2.686662822179283,-2.1220294439346405
471,0.9413780663780664,-12.913518340662984,-7.874965354823621,-2.6876489224947377,-2.1237806380830264
472,0.9405531609195402,-12.91919863049517,-7.876966465268901,-2.6889652470008354,-2.125436249475269
473,0.9382921749479322,-12.927046785764908,-7.88016073796763,-2.690901446805069,-2.1284777798804995
474,0.9412866958151156,-12.93563414807991,-7.884616712064507,-2.6936612262149664,-2.1302271110098916
475,0.9445687673884118,-12.93824226882476,-7.888660923463967,-2.6935812029040087,-2.1311213403795084
476,0.9458187888905752,-12.941203555854965,-7.888913962229949,-2.6953567032896153,-2.132732304048684
477,0.9451169811320754,-12.940494582097024,-7.887051861143307,-2.695808869675528,-2.1326474771589354
478,0.9443379843104378,-12.942322790341107,-7.887661005246686,-2.6955207965102645,-2.1328239031830107
479,0.9417771726260952,-12.951942640533519,-7.8920525802614545,-2.6981366757349017,-2.134334591716484
480,0.9411434977578476,-12.95905452556285,-7.895290716735768,-2.6981347900799175,-2.1353118070696615
481,0.9384084896406171,-12.965982120415884,-7.898051588821845,-2.698562295944369,-2.136064429456336
482,0.9404797245146351,-12.972654503342618,-7.903012710474007,-2.702164096416319,-2.137744435471496
483,0.9438222435167994,-12.973274193880354,-7.9037260107809235,-2.7024760488355875,-2.1378491965979904
484,0.9460106382978724,-12.980322918749462,-7.907055257866562,-2.705189083111232,-2.138993754505423
485,0.9395447451338379,-12.985660151132333,-7.909474672160632,-2.706412041629636,-2.1401048118081674
486,0.9388548362984004,-12.991662199467807,-7.913936887217442,-2.708576663890796,-2.141899113855173
487,0.9396376464960535,-12.999650124608792,-7.9181293986292065,-2.7102027177101564,-2.143374355502975
488,0.9425294152427127,-13.005599439889007,-7.920299377585126,-2.7119910070697655,-2.1441729383984773
489,0.9430179705607898,-13.01041959115137,-7.922826015990456,-2.712436033571744,-2.1464889929820625
490,0.9428006115657883,-13.014688023982126,-7.92711937797316,-2.7131434446989613,-2.1484773959019643
491,0.9376264128494943,-13.02369730581712,-7.932701268701872,-2.7145207238196565,-2.1500212904039318
492,0.9420160038218082,-13.031979336199862,-7.934592172483783,-2.7168528222801207,-2.1516072317494817
493,0.936495539066959,-13.041450167753343,-7.942473449624602,-2.718315687759706,-2.153867762283219
494,0.9422088282219465,-13.048051267062322,-7.947582737832006,-2.7208141027012553,-2.1557203023523686
495,0.9390762595099742,-13.05557836922676,-7.952339332113576,-2.723357200912596,-2.157416407891759
496,0.9447251203252519,-13.057678710960582,-7.947691004179844,-2.7247185418095645,-2.1597508653459547
497,0.9428562982233127,-13.064603744068279,-7.948245158084178,-2.7271774850568593,-2.161132030358762
498,0.935160249770649,-13.073597235880792,-7.949860423121522,-2.730041773240046,-2.1621406253301996
499,0.940532220347512,-13.08007550519397,-7.953687597942758,-2.7332610947523426,-2.1629230677119162
