episode,service_level,bias,squared_starvation_penalty,squared_congestion_penalty,alpha,alpha_initial,epsilon,gamma,transition_update_interval,transition_batch_updates,remainder_batch_updates,batch_updates_this_episode
212,0.9040067624683009,-5.590222810030777,-0.7544427454881234,-0.260511965776123,0.001355,0.01,0.0,0.97,100,12,1,13
213,0.9060276231011221,-5.596464105490742,-0.7559815102328726,-0.2610358393704671,0.001349,0.01,0.0,0.97,100,12,1,13
214,0.9066139977717006,-5.602699456071566,-0.7575386866548893,-0.26151459312084396,0.001344,0.01,0.0,0.97,100,12,1,13
215,0.9095322376738306,-5.608469085624565,-0.758956223298015,-0.2620102866652993,0.001338,0.01,0.0,0.97,100,12,1,13
216,0.9109939656925893,-5.614109755991034,-0.7603267530884953,-0.2624857921172485,0.001333,0.01,0.0,0.97,100,12,1,13
217,0.9117500581028587,-5.619748141810907,-0.7616825128548407,-0.26296054208657893,0.001328,0.01,0.0,0.97,100,12,1,13
218,0.9127150650440621,-5.625335861185117,-0.7630058342481869,-0.26340303362591494,0.001322,0.01,0.0,0.97,100,12,1,13
219,0.9078452852447965,-5.628784476749825,-0.7640464464652647,-0.2637329690335246,0.001317,0.01,0.0,0.97,100,12,1,13
220,0.9059996289237101,-5.63483016957505,-0.7655730832599884,-0.2641956600196341,0.001312,0.01,0.0,0.97,100,12,1,13
221,0.9103074931490728,-5.639568526447256,-0.766850125773488,-0.26461536531591595,0.001307,0.01,0.0,0.97,100,12,1,13
222,0.9085531222455759,-5.645033611470918,-0.7681895020317354,-0.2651030528215605,0.001302,0.01,0.0,0.97,100,12,1,13
223,0.9103831261463216,-5.650372835419005,-0.7694998747171821,-0.26555159221753244,0.001297,0.01,0.0,0.97,100,12,1,13
224,0.9076255738590332,-5.656064584111924,-0.7709366718234146,-0.2659921291949753,0.001292,0.01,0.0,0.97,100,12,1,13
225,0.9102730819245773,-5.66123611824017,-0.7722162762574956,-0.26640120171874226,0.001287,0.01,0.0,0.97,100,12,1,13
226,0.9106506797772538,-5.666485015425299,-0.7735471074065208,-0.26682667477314953,0.001282,0.01,0.0,0.97,100,12,1,13
227,0.9092555939481365,-5.672118561901924,-0.7749472828410856,-0.2672945139832707,0.001277,0.01,0.0,0.97,100,12,0,12
228,0.9112911392405063,-5.67753898878007,-0.7762768665394716,-0.26775375359178827,0.001272,0.01,0.0,0.97,100,12,1,13
229,0.9136612393351236,-5.682707062426629,-0.7774832846522806,-0.2682240029522608,0.001267,0.01,0.0,0.97,100,12,0,12
230,0.9025503672259282,-5.688855866704251,-0.7790403435603506,-0.26872720019001967,0.001262,0.01,0.0,0.97,100,12,1,13
231,0.9125237159791132,-5.693914509930413,-0.7803192359229707,-0.2691746879787928,0.001257,0.01,0.0,0.97,100,12,1,13
232,0.9081199438390052,-5.699544384359016,-0.7816924597647656,-0.26961201001765633,0.001253,0.01,0.0,0.97,100,11,1,12
233,0.9066988048609019,-5.705068598887043,-0.7830251699952888,-0.27009662713097754,0.001248,0.01,0.0,0.97,100,12,1,13
234,0.9147972972972973,-5.710142776105697,-0.7842467988183449,-0.27050957051775915,0.001243,0.01,0.0,0.97,100,12,1,13
235,0.9074492482799627,-5.715407693586872,-0.7855534640383236,-0.27099092917522505,0.001239,0.01,0.0,0.97,100,12,1,13
236,0.9046825557126507,-5.72114159442879,-0.786953700172643,-0.2714600489852242,0.001234,0.01,0.0,0.97,100,11,1,12
237,0.910347723836721,-5.726459554647076,-0.7882118128107798,-0.27194863943629993,0.001229,0.01,0.0,0.97,100,11,1,12
238,0.9059027543942353,-5.731960557803471,-0.7895578395994168,-0.27242004827892496,0.001225,0.01,0.0,0.97,100,12,1,13
239,0.9026603492440858,-5.7376635269468395,-0.7910124379833303,-0.27290993360423826,0.00122,0.01,0.0,0.97,100,12,1,13
240,0.91112195286082,-5.742450078269457,-0.7921811545673981,-0.2733172494130744,0.001216,0.01,0.0,0.97,100,12,1,13
241,0.9133229287284566,-5.74750069115497,-0.7934332169146976,-0.27371428665909103,0.001212,0.01,0.0,0.97,100,12,1,13
242,0.9115516062884483,-5.752137101681712,-0.7945703726303973,-0.2740820673142102,0.001207,0.01,0.0,0.97,100,12,1,13
243,0.8982087583092302,-5.7580804892763275,-0.7961067298164072,-0.2745505292689941,0.001203,0.01,0.0,0.97,100,12,1,13
244,0.9003432378773093,-5.763889609332752,-0.7975709131661122,-0.275040679591112,0.001198,0.01,0.0,0.97,100,12,1,13
245,0.9111900231072448,-5.768740397435452,-0.798768121521982,-0.27543699175611897,0.001194,0.01,0.0,0.97,100,12,1,13
246,0.9135430082017217,-5.773499207997061,-0.7999424129848475,-0.2758375494266248,0.00119,0.01,0.0,0.97,100,12,1,13
247,0.9156048543199071,-5.778000205125719,-0.8009912614437275,-0.27622487573322824,0.001186,0.01,0.0,0.97,100,12,1,13
248,0.9125386604471937,-5.782856119282128,-0.8022231568196135,-0.2766093902443734,0.001181,0.01,0.0,0.97,100,12,1,13
249,0.907436523600843,-5.787995450010064,-0.8035436240530178,-0.2769671816642522,0.001177,0.01,0.0,0.97,100,12,1,13
250,0.9112232879017331,-5.79304766575302,-0.8047976720681179,-0.2773466954216463,0.001173,0.01,0.0,0.97,100,12,1,13
251,0.9069905113069364,-5.798207048595795,-0.8060813406500434,-0.27779538823224165,0.001169,0.01,0.0,0.97,100,12,1,13
252,0.9116923951765316,-5.8031712220347424,-0.8072855621305782,-0.2782309408192986,0.001165,0.01,0.0,0.97,100,11,1,12
253,0.9148204024206261,-5.8070368776318375,-0.8082760378354692,-0.2785686630403646,0.001161,0.01,0.0,0.97,100,12,1,13
254,0.9075051525662293,-5.812155075024058,-0.8095595394081447,-0.27898594403388716,0.001157,0.01,0.0,0.97,100,12,1,13
255,0.9018299783729828,-5.8177464709794595,-0.8110429407485313,-0.27938205923295606,0.001153,0.01,0.0,0.97,100,12,1,13
256,0.9179959100204499,-5.82174887785861,-0.812025017962685,-0.2796989249580397,0.001149,0.01,0.0,0.97,100,12,1,13
257,0.9106869587152107,-5.826524924980083,-0.8131931935163946,-0.28008072277012896,0.001145,0.01,0.0,0.97,100,12,1,13
258,0.9088356924318327,-5.8314254586698855,-0.8143925664834873,-0.28047072576629084,0.001141,0.01,0.0,0.97,100,12,1,13
259,0.907475222576852,-5.83663065920652,-0.8156254335321397,-0.28088448665427884,0.001137,0.01,0.0,0.97,100,12,1,13
260,0.8948935885423638,-5.842630442493512,-0.8171671054866075,-0.28137495888887754,0.001133,0.01,0.0,0.97,100,12,1,13
261,0.9122217555648887,-5.847389401253703,-0.8183431218206477,-0.28177147886379295,0.001129,0.01,0.0,0.97,100,12,1,13
262,0.9095165908708102,-5.8462204864792175,-0.818594554310902,-0.2818051670363031,0.001125,0.01,0.0,0.97,100,12,1,13
263,0.9078571549291014,-5.8505525434898304,-0.8197322945571496,-0.2821907382048093,0.001122,0.01,0.0,0.97,100,12,1,13
264,0.9129280908752831,-5.855171851574315,-0.8208211333454439,-0.2825676774854546,0.001118,0.01,0.0,0.97,100,12,1,13
265,0.9047651017976133,-5.859838674074715,-0.8220266924516003,-0.2829468760502487,0.001114,0.01,0.0,0.97,100,12,1,13
266,0.9096536752484651,-5.864552315880233,-0.8231795351669764,-0.2833263315705181,0.00111,0.01,0.0,0.97,100,12,1,13
267,0.9037282130980432,-5.869029147146781,-0.8243687857110943,-0.28372428330501265,0.001107,0.01,0.0,0.97,100,12,1,13
268,0.9136069839670948,-5.873583407999844,-0.8254501578579945,-0.2841227465388041,0.001103,0.01,0.0,0.97,100,12,1,13
269,0.9052378777884892,-5.878232449890642,-0.8266440482967665,-0.2844851196183593,0.001099,0.01,0.0,0.97,100,12,1,13
270,0.9110554284945513,-5.8775677564736455,-0.8269181159049973,-0.28437501720515146,0.001096,0.01,0.0,0.97,100,12,1,13
271,0.9017047943128601,-5.882494907806415,-0.8281922464371535,-0.28475968374078464,0.001092,0.01,0.0,0.97,100,12,1,13
272,0.9021401566297597,-5.887542414494348,-0.8294736938193902,-0.2852028444251872,0.001088,0.01,0.0,0.97,100,12,1,13
273,0.9131435534644416,-5.8918754082154505,-0.8306021655372803,-0.28553886673803824,0.001085,0.01,0.0,0.97,100,12,1,13
274,0.9066754390404372,-5.8965409958831625,-0.8317386988163757,-0.28592639846106305,0.001081,0.01,0.0,0.97,100,12,1,13
275,0.9066873765426888,-5.901299889578551,-0.832907442918735,-0.2862966055239987,0.001078,0.01,0.0,0.97,100,12,1,13
276,0.9054767348036579,-5.906171237499786,-0.8340733461128296,-0.2867121203527927,0.001074,0.01,0.0,0.97,100,12,1,13
277,0.913210730555087,-5.910637301621773,-0.8351723033444832,-0.28708753045303015,0.001071,0.01,0.0,0.97,100,12,1,13
278,0.90784386242141,-5.915440422746899,-0.8363795101109781,-0.2874508477984733,0.001067,0.01,0.0,0.97,100,12,1,13
279,0.9117736383883377,-5.9198523271501555,-0.8374706533202589,-0.2877973829541668,0.001064,0.01,0.0,0.97,100,12,1,13
280,0.9084476413516226,-5.924198817325825,-0.838572274799135,-0.28814938028430037,0.001061,0.01,0.0,0.97,100,12,1,13
281,0.9053734596361808,-5.928900166181422,-0.8397186723029096,-0.2885539254573439,0.001057,0.01,0.0,0.97,100,12,1,13
282,0.9055387781958059,-5.9336921791452735,-0.8409060317243036,-0.2889719415151252,0.001054,0.01,0.0,0.97,100,12,1,13
283,0.9095277858250541,-5.937850822115627,-0.8419406071806705,-0.2893050740826733,0.001051,0.01,0.0,0.97,100,12,1,13
284,0.9084464249544257,-5.942337548456228,-0.8430720161143118,-0.28969762678108596,0.001047,0.01,0.0,0.97,100,12,1,13
285,0.9098371663589055,-5.946426665330844,-0.844142534201184,-0.29006735301952324,0.001044,0.01,0.0,0.97,100,12,1,13
286,0.9095056013953177,-5.950780287405396,-0.8452707442203896,-0.29042647852314146,0.001041,0.01,0.0,0.97,100,12,1,13
287,0.9052695193808861,-5.955492137091567,-0.846431094032978,-0.29078742285494047,0.001037,0.01,0.0,0.97,100,12,1,13
288,0.9112019067075247,-5.95980548786156,-0.8474502272348676,-0.2911480245080646,0.001034,0.01,0.0,0.97,100,12,0,12
289,0.9121787334117252,-5.9636740477441,-0.848456210674617,-0.2914946365154618,0.001031,0.01,0.0,0.97,100,12,1,13
290,0.9029370110601564,-5.968525210363544,-0.8496346112108936,-0.29190250441060894,0.001028,0.01,0.0,0.97,100,11,1,12
291,0.9019323018714952,-5.9733948914238955,-0.8508490542022437,-0.29228343868152423,0.001025,0.01,0.0,0.97,100,11,1,12
292,0.9108133939200859,-5.9777514658968265,-0.851911157672623,-0.29265073138927034,0.001022,0.01,0.0,0.97,100,12,1,13
293,0.9126834839273118,-5.981954732245494,-0.8529537589684857,-0.2929812793240918,0.001018,0.01,0.0,0.97,100,12,1,13
294,0.9083870095180132,-5.986091250911797,-0.8540057340223974,-0.29333309737756336,0.001015,0.01,0.0,0.97,100,12,1,13
295,0.908136614766449,-5.990517227114754,-0.8551161952299614,-0.29371869544455204,0.001012,0.01,0.0,0.97,100,12,1,13
296,0.914141839432777,-5.994246242194043,-0.8560402495016206,-0.2940333085249227,0.001009,0.01,0.0,0.97,100,12,1,13
297,0.8972462049731968,-5.999369438380902,-0.8573325914357317,-0.29439814833491046,0.001006,0.01,0.0,0.97,100,12,1,13
298,0.90419474393531,-6.0040337360398235,-0.8585114668433969,-0.29479023506837243,0.001003,0.01,0.0,0.97,100,12,1,13
299,0.9062641737640478,-6.008497359116688,-0.8596212508739576,-0.2951359174311246,0.001,0.01,0.0,0.97,100,12,1,13
