Seed,Day,Hour,Time (minutes),Starvations,Bike Starvations,Long Congestions,Short Congestions,Maintenance Violations,Maintenance Starvations,Bike Pickups,Bike Deliveries,Maintenance Time (minutes),Avg Bike Criticality
1,1,11,2100,13,9,6,3,0,4,10,18,19.03,0.4059
1,1,12,2160,11,7,3,13,0,4,26,13,18.0,0.4024
1,1,13,2220,10,10,9,3,0,0,10,16,21.5,0.3996
1,1,14,2280,42,40,1,6,0,2,19,33,3.48,0.3991
1,1,15,2340,29,26,2,5,0,3,25,23,5.48,0.3986
1,1,16,2400,1,1,3,11,0,0,21,23,9.31,0.3976
1,1,17,2460,6,1,4,4,0,5,26,21,4.23,0.3968
1,1,18,2520,5,4,2,11,0,1,21,9,18.0,0.3937
1,1,19,2580,4,4,0,0,0,0,13,12,27.99,0.3904
1,1,20,2640,3,3,0,0,0,0,16,24,16.75,0.3882
1,1,21,2700,8,7,4,0,0,1,21,15,1.0,0.388
1,1,22,2760,0,0,6,0,0,0,9,25,5.91,0.3867
1,1,23,2820,0,0,1,0,0,0,28,22,0.5,0.3866
1,2,24,2880,0,0,0,0,0,0,0,0,0.0,0.3866
1,2,1,2940,0,0,0,0,0,0,0,0,0.0,0.3866
1,2,2,3000,0,0,0,0,0,0,0,0,0.0,0.3866
1,2,3,3060,0,0,0,0,0,0,0,0,0.0,0.3866
1,2,4,3120,0,0,0,0,0,0,0,0,0.0,0.3866
1,2,5,3180,1,1,1,0,0,0,0,0,0.0,0.3866
1,2,6,3240,16,16,0,0,0,0,0,0,0.0,0.3873
1,2,7,3300,27,27,6,27,0,0,0,0,0.0,0.3877
1,2,8,3360,16,16,2,18,0,0,23,22,0.8,0.3877
1,2,9,3420,19,18,2,9,0,1,20,22,17.5,0.3851
1,2,10,3480,12,11,5,7,0,1,26,13,17.0,0.3823
1,2,11,3540,14,9,5,10,0,5,8,26,0.0,0.3824
1,2,12,3600,12,5,2,12,0,7,21,11,8.0,0.3812
1,2,13,3660,18,11,4,6,0,7,23,27,8.72,0.3803
1,2,14,3720,29,29,3,18,0,0,21,15,5.0,0.3797
1,2,15,3780,34,32,0,11,0,2,22,25,0.67,0.3802
1,2,16,3840,18,14,5,22,0,4,30,27,0.0,0.3807
1,2,17,3900,12,12,1,10,0,0,24,16,29.53,0.3768
1,2,18,3960,7,2,8,8,0,5,5,20,14.55,0.3746
1,2,19,4020,11,7,1,3,0,4,16,9,23.95,0.3718
1,2,20,4080,7,7,0,2,0,0,11,17,17.0,0.3689
1,2,21,4140,8,7,0,4,0,1,20,23,0.0,0.3689
1,2,22,4200,4,4,3,3,0,0,35,18,15.0,0.3664
1,2,23,4260,0,0,0,0,0,0,9,29,0.0,0.3665
1,3,24,4320,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,1,4380,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,2,4440,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,3,4500,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,4,4560,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,5,4620,0,0,0,0,0,0,0,0,0.0,0.3665
1,3,6,4680,7,2,1,4,0,5,0,0,0.0,0.3666
1,3,7,4740,30,20,9,39,0,10,0,0,0.0,0.3668
1,3,8,4800,14,8,12,17,0,6,32,21,4.41,0.3661
1,3,9,4860,1,1,10,10,0,0,24,15,12.56,0.3644
1,3,10,4920,13,13,2,12,0,0,27,35,20.0,0.3626
1,3,11,4980,11,11,5,8,0,0,9,14,8.84,0.3613
1,3,12,5040,4,2,2,2,0,2,10,13,19.87,0.3583
1,3,13,5100,16,10,5,5,0,6,14,8,15.67,0.3561
1,3,14,5160,35,29,8,5,0,6,22,29,3.5,0.3561
1,3,15,5220,39,38,32,11,1,1,18,21,2.5,0.3561
1,3,16,5280,28,28,20,17,0,0,30,10,10.58,0.3546
1,3,17,5340,20,20,21,20,0,0,4,24,11.62,0.3526
1,3,18,5400,8,6,11,10,0,2,29,24,5.5,0.3519
1,3,19,5460,11,10,6,6,0,1,15,7,29.88,0.3498
1,3,20,5520,6,6,4,14,0,0,18,14,28.8,0.3455
1,3,21,5580,10,10,2,5,0,0,4,18,18.5,0.3424
1,3,22,5640,2,2,2,8,0,0,16,6,29.25,0.3381
1,3,23,5700,0,0,0,1,0,0,12,13,29.0,0.3351
1,4,24,5760,0,0,0,0,0,0,0,0,0.0,0.3351
1,4,1,5820,0,0,0,0,0,0,0,0,0.0,0.3351
1,4,2,5880,0,0,0,0,0,0,0,0,0.0,0.3351
1,4,3,5940,0,0,0,0,0,0,0,0,0.0,0.3351
1,4,4,6000,0,0,0,0,0,0,0,0,0.0,0.3351
1,4,5,6060,2,2,0,0,0,0,0,0,0.0,0.3351
1,4,6,6120,12,8,3,9,0,4,0,0,0.0,0.3351
1,4,7,6180,13,13,10,30,0,0,0,0,0.0,0.3352
1,4,8,6240,11,11,9,11,0,0,26,29,0.5,0.3354
1,4,9,6300,17,17,10,6,0,0,22,11,27.13,0.3327
1,4,10,6360,21,21,14,14,0,0,26,26,21.79,0.3298
1,4,11,6420,14,12,4,15,0,2,9,9,25.5,0.327
1,4,12,6480,26,25,3,6,0,1,0,20,8.05,0.3271
1,4,13,6540,12,11,6,15,0,1,31,25,4.19,0.3268
1,4,14,6600,31,26,1,20,0,5,32,18,5.77,0.3264
1,4,15,6660,37,36,10,20,0,1,10,30,3.5,0.3263
1,4,16,6720,21,21,7,12,0,0,40,24,15.0,0.3251
1,4,17,6780,6,5,4,2,0,1,9,8,19.18,0.3226
1,4,18,6840,8,7,1,0,0,1,4,21,27.18,0.3186
1,4,19,6900,7,5,3,1,0,2,11,9,42.52,0.3136
1,4,20,6960,1,1,6,2,0,0,23,9,18.5,0.3104
1,4,21,7020,2,2,4,18,0,0,20,16,6.9,0.3097
1,4,22,7080,0,0,0,7,0,0,9,11,8.79,0.3089
1,4,23,7140,0,0,0,3,0,0,11,29,5.0,0.3082
1,5,24,7200,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,1,7260,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,2,7320,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,3,7380,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,4,7440,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,5,7500,0,0,0,0,0,0,0,0,0.0,0.3082
1,5,6,7560,0,0,1,2,0,0,0,0,0.0,0.3082
1,5,7,7620,1,1,0,1,0,0,0,0,0.0,0.3082
1,5,7,7620,0,0,0,0,0,0,0,0,0.0,0.3082
